minutes,tags,accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30
9.32 AM,1,1.39008955,0.941571075,9.489460933,1.38858,0.940881,9.49021,1.41731,0.974398,9.52133,1.36464,0.904969,9.46387,7.50E-05,0.000123066,8.90E-05,1.39051407,0.928228738,9.492141707,1.39097,0.92891,9.4926,1.4197,0.974398,9.52133,1.36464,0.883422,9.45669,7.60E-05,0.000185791,9.08E-05,1.35619973,0.898251842,9.508076432,1.38379,0.912152,9.49978,1.57771,1.03664,9.69849,0.749353,0.608101,9.39923,0.010507569,0.002389245,0.000870199,1.781864431,1.328387422,8.582960673,1.38618,0.914546,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,2.271331703,2.477364358,10.30257758,1.781864431,1.328387422,8.582960673,1.38618,0.914546,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,2.271331703,2.477364358,10.30257758
9.33 AM,1,1.391534183,0.944763202,9.488264,1.39097,0.945669,9.48781,1.41491,0.974398,9.52133,1.36942,0.907363,9.45908,6.96E-05,0.000103737,8.30E-05,1.39101608,0.933978571,9.490579923,1.39097,0.933698,9.49021,1.4197,0.974398,9.52133,1.36464,0.895393,9.45669,7.39E-05,0.000174754,8.76E-05,1.385337537,0.914674559,9.498867923,1.38618,0.919334,9.49739,1.4197,0.974398,9.56921,1.31675,0.818782,9.45669,0.000172184,0.000697452,0.000238372,1.749336911,1.296418737,8.658402617,1.38618,0.91694,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,2.093673613,2.282140809,9.506532143,1.749336911,1.296418737,8.658402617,1.38618,0.91694,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,2.093673613,2.282140809,9.506532143
9.34 AM,1,1.3934533,0.94750449,9.4901037,1.39337,0.948063,9.49021,1.4197,0.98158,9.51894,1.36703,0.912152,9.45669,7.00E-05,0.000119107,8.89E-05,1.391770263,0.938947139,9.48978667,1.39097,0.938487,9.49021,1.4197,0.98158,9.52133,1.36464,0.897787,9.45669,7.28E-05,0.000165152,8.60E-05,1.388538877,0.923047921,9.49499511,1.38858,0.924122,9.495,1.4197,0.98158,9.53809,1.35027,0.854693,9.45669,9.61E-05,0.000463536,0.000128139,1.721961248,1.26957918,8.722379624,1.38858,0.921728,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.941600796,2.115223605,8.82429649,1.721961248,1.26957918,8.722379624,1.38858,0.921728,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.941600796,2.115223605,8.82429649
9.35 AM,1,1.39183315,0.950169893,9.49128865,1.39097,0.950457,9.49021,1.4197,0.983975,9.52372,1.36703,0.91694,9.46387,7.57E-05,0.000108773,9.46E-05,1.39197215,0.94317353,9.489964627,1.39097,0.943275,9.49021,1.4197,0.983975,9.52372,1.36464,0.897787,9.45669,7.42E-05,0.000152843,8.78E-05,1.39005677,0.929248237,9.493162832,1.39097,0.931304,9.4926,1.4197,0.983975,9.5333,1.35745,0.871452,9.45669,8.04E-05,0.0003754,0.000105109,1.69838067,1.246764231,8.777301697,1.38858,0.924122,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.810133337,1.970893564,8.233139609,1.69838067,1.246764231,8.777301697,1.38858,0.924122,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.810133337,1.970893564,8.233139609
9.36 AM,1,1.39280695,0.950269673,9.490506467,1.39337,0.950457,9.49021,1.41731,0.983975,9.52133,1.36942,0.919334,9.46387,7.58E-05,0.000105902,8.59E-05,1.391943427,0.946855667,9.48992475,1.39097,0.948063,9.49021,1.4197,0.983975,9.52372,1.36464,0.904969,9.45669,7.44E-05,0.000123044,8.92E-05,1.39095183,0.934221586,9.492074692,1.39097,0.936093,9.4926,1.4197,0.983975,9.5333,1.36464,0.883422,9.45669,7.68E-05,0.000312436,9.70E-05,1.678009089,1.226997927,8.824848682,1.38858,0.926516,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.695260081,1.844963611,7.715861894,1.678009089,1.226997927,8.824848682,1.38858,0.926516,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.695260081,1.844963611,7.715861894
9.37 AM,1,1.391115017,0.954575102,9.489321517,1.39097,0.955245,9.49021,1.41491,0.979186,9.51415,1.36464,0.924122,9.45908,7.53E-05,0.0001072,9.20E-05,1.39214852,0.949456472,9.489896867,1.39337,0.950457,9.49021,1.4197,0.983975,9.52372,1.36464,0.907363,9.45669,7.39E-05,0.000119443,8.98E-05,1.391331295,0.938842605,9.491019287,1.39097,0.940881,9.49021,1.4197,0.983975,9.52372,1.36464,0.883422,9.45669,7.56E-05,0.000265265,9.16E-05,1.660078209,1.2099715,8.866378234,1.38858,0.92891,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.594123235,1.733997003,7.259449276,1.660078209,1.2099715,8.866378234,1.38858,0.92891,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.594123235,1.733997003,7.259449276
9.38 AM,1,1.282670617,0.859246043,9.5125519,1.379,0.943275,9.50218,1.41731,1.05819,9.60273,1.0127,0.663165,9.44951,0.01506024,0.013329537,0.00080704,1.370375807,0.93235304,9.494754447,1.39097,0.950457,9.49021,1.4197,1.05819,9.60273,1.0127,0.663165,9.44951,0.004991629,0.004092171,0.000312969,1.380695943,0.933165806,9.492667185,1.39097,0.943275,9.49021,1.4197,1.05819,9.60273,1.0127,0.663165,9.44951,0.002638879,0.002133767,0.00020462,1.637877762,1.189340591,8.904388449,1.38858,0.92891,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.509113123,1.639580857,6.855547067,1.637877762,1.189340591,8.904388449,1.38858,0.92891,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.509113123,1.639580857,6.855547067
9.39 AM,1,1.15220435,0.69408517,9.566236033,1.15156,0.694289,9.56682,1.23536,0.785264,9.59794,1.07734,0.615283,9.5357,0.00014711,0.00016369,0.000119136,1.322126017,0.881669176,9.509980913,1.38618,0.948063,9.495,1.4197,1.05819,9.60273,1.0127,0.615283,9.44951,0.0120946,0.012843538,0.001105022,1.35694814,0.910308158,9.499883792,1.39097,0.943275,9.4926,1.4197,1.05819,9.60273,1.0127,0.615283,9.44951,0.00729547,0.007323589,0.000697374,1.610895906,1.161826401,8.94115776,1.38858,0.926516,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.437651397,1.561364389,6.497640507,1.610895906,1.161826401,8.94115776,1.38858,0.926516,9.495,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.437651397,1.561364389,6.497640507
9.40 AM,1,1.225383835,0.76373347,9.558503,1.26648,0.780476,9.55245,1.31675,0.830752,9.67216,0.993551,0.658377,9.50936,0.008637154,0.00192819,0.000464817,1.288836154,0.844381892,9.523423783,1.37421,0.931304,9.50936,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.013596324,0.013660042,0.001399334,1.340404152,0.893777711,9.506694205,1.38858,0.940881,9.495,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.009493814,0.009345645,0.001023351,1.590605797,1.140874141,8.973649614,1.38618,0.924122,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.369843809,1.487184073,6.17465849,1.590605797,1.140874141,8.973649614,1.38618,0.924122,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.369843809,1.487184073,6.17465849
9.41 AM,1,1.307664833,0.809767975,9.534091417,1.30718,0.809205,9.5333,1.34309,0.842723,9.56442,1.27845,0.766112,9.50218,0.000108802,0.00012535,0.000131164,1.27180773,0.816281552,9.532140773,1.29521,0.802023,9.53809,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.011221073,0.010870546,0.001138358,1.331875579,0.881568609,9.511032762,1.38618,0.940881,9.49739,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.009255566,0.009758989,0.00105929,1.576458749,1.124318833,9.001671704,1.38618,0.921728,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.305154299,1.41803285,5.88082714,1.576458749,1.124318833,9.001671704,1.38618,0.921728,9.49739,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.305154299,1.41803285,5.88082714
9.42 AM,1,1.3201536,0.81847851,9.52012145,1.32154,0.818782,9.51894,1.36224,0.852299,9.55006,1.29521,0.778082,9.49021,7.81E-05,0.000117356,9.38E-05,1.257615447,0.789062234,9.53830076,1.29521,0.802023,9.53809,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.008639966,0.006306105,0.000762853,1.324881984,0.869259353,9.514098813,1.38139,0.936093,9.50218,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.00888175,0.009644889,0.001012091,1.340540857,0.883755597,9.511087623,1.38379,0.914546,9.49978,1.57771,1.05819,9.69849,0.749353,0.608101,9.39923,0.009939072,0.006226724,0.000950135,1.564253742,1.109755008,9.026359788,1.38379,0.91694,9.49978,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.245982354,1.354750133,5.612960982
9.43 AM,0,1.3279861,0.824403908,9.512531933,1.32872,0.82357,9.51175,1.35506,0.854693,9.54288,1.2976,0.794841,9.48302,7.53E-05,0.000113775,9.36E-05,1.266678544,0.782093807,9.538296767,1.30718,0.806811,9.5357,1.36224,0.854693,9.67216,0.993551,0.615283,9.48302,0.006429949,0.002882311,0.000620552,1.318527175,0.857223424,9.516525607,1.33112,0.830752,9.50936,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.008398565,0.00913206,0.000940745,1.351932356,0.885948991,9.507696765,1.38379,0.914546,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005401017,0.005739573,0.000667464,1.553514304,1.096784504,9.048458522,1.38379,0.914546,9.49978,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.191768148,1.296704261,5.36806752
9.44 AM,0,1.332163917,0.827875343,9.507796033,1.33112,0.828358,9.50697,1.35985,0.861876,9.55245,1.30478,0.799629,9.48063,6.71E-05,0.000116477,9.46E-05,1.302670457,0.808851841,9.526608767,1.31915,0.816388,9.52133,1.36224,0.861876,9.67216,0.993551,0.658377,9.48063,0.003354321,0.001026359,0.000508947,1.312398237,0.845260509,9.51829484,1.32872,0.825964,9.51175,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.007817819,0.008259605,0.000875983,1.350468557,0.884154215,9.506644975,1.38379,0.914546,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005406103,0.005874053,0.00063775,1.543890374,1.085092801,9.068429718,1.38139,0.909757,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.141989086,1.243334313,5.143435779
9.45 AM,0,1.336948483,0.831849525,9.5043445,1.33591,0.830752,9.50457,1.36224,0.859481,9.53809,1.30478,0.799629,9.47824,6.89E-05,0.000108271,9.04E-05,1.324983387,0.822475052,9.515777067,1.32633,0.82357,9.51415,1.36224,0.861876,9.56442,1.27845,0.766112,9.47824,0.000184963,0.000175752,0.000212454,1.30690977,0.833428472,9.519600425,1.32633,0.82357,9.51415,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.007216205,0.007036741,0.00082038,1.34848327,0.881338355,9.506381628,1.38379,0.914546,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005376504,0.00600131,0.000637457,1.535267795,1.074540998,9.086592834,1.38139,0.907363,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.096115913,1.194090633,4.936703031
9.46 AM,0,1.340867117,0.834610742,9.501567467,1.3407,0.833146,9.50218,1.36703,0.86427,9.52851,1.30957,0.802023,9.47345,7.37E-05,0.000121223,8.33E-05,1.331623843,0.827443606,9.509272277,1.33112,0.828358,9.50936,1.36703,0.86427,9.55245,1.29521,0.778082,9.47345,0.000124303,0.000147393,0.000133855,1.301715787,0.821862579,9.520706525,1.32633,0.82357,9.51415,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.006566383,0.005539204,0.000766764,1.346333808,0.878042082,9.506390608,1.38139,0.914546,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005312245,0.006081976,0.000636825,1.527491768,1.064943788,9.103191819,1.379,0.902575,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.053722591,1.148539367,4.745838143
9.47 AM,0,1.343213417,0.836342453,9.50053015,1.34309,0.83554,9.49978,1.36464,0.866664,9.52372,1.32154,0.806811,9.47824,6.51E-05,0.000108871,8.30E-05,1.336235807,0.831016394,9.505354017,1.33591,0.830752,9.50457,1.36703,0.866664,9.55245,1.2976,0.794841,9.47345,0.000100992,0.000132692,0.000108087,1.296925627,0.810039314,9.521827388,1.32633,0.82357,9.51415,1.41731,1.05819,9.67216,0.993551,0.615283,9.44951,0.005915299,0.003658973,0.000706815,1.344128461,0.87444096,9.506423338,1.37661,0.912152,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005223502,0.006109873,0.000636459,1.520404139,1.056151429,9.118474062,1.379,0.897787,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,1.014450645,1.106298888,4.569136442
9.48 AM,0,1.3463377,0.837284163,9.49976805,1.34548,0.837935,9.49978,1.37182,0.869058,9.53091,1.31915,0.811599,9.47584,6.70E-05,9.78E-05,7.54E-05,1.339906127,0.833592445,9.50280124,1.3407,0.833146,9.50218,1.37182,0.869058,9.55245,1.30478,0.799629,9.47345,9.27E-05,0.000121968,9.39E-05,1.303292335,0.807843126,9.520549003,1.32872,0.82357,9.51175,1.37182,0.869058,9.67216,0.993551,0.615283,9.47345,0.004601556,0.002165027,0.000672187,1.341994139,0.870504466,9.506608094,1.35267,0.849905,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.00511787,0.006075989,0.000632732,1.513957234,1.048045234,9.132596062,1.37661,0.892999,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,0.977959251,1.067034516,4.405087029
9.49 AM,0,1.348309017,0.83896001,9.499971467,1.34788,0.837935,9.49978,1.37421,0.878634,9.52851,1.32633,0.811599,9.47584,6.79E-05,0.000118835,8.74E-05,1.343135147,0.835809379,9.501236327,1.34309,0.83554,9.50218,1.37421,0.878634,9.53809,1.30478,0.799629,9.47345,8.45E-05,0.000116747,8.66E-05,1.322902802,0.82233061,9.513922547,1.33351,0.828358,9.50936,1.37421,0.878634,9.67216,0.993551,0.658377,9.47345,0.00212856,0.000753165,0.000458684,1.339925471,0.866319384,9.506903169,1.34788,0.842723,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.005001418,0.005973214,0.000627256,1.508041226,1.040577904,9.145716612,1.37421,0.885817,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,0.943977511,1.030433746,4.252404538
9.50 AM,0,1.352386617,0.842539198,9.5014198,1.35267,0.842723,9.50218,1.38139,0.881028,9.53091,1.32872,0.813994,9.46866,6.58E-05,0.000120801,8.79E-05,1.346222773,0.837947313,9.500651387,1.34548,0.837935,9.49978,1.38139,0.881028,9.53091,1.30957,0.802023,9.46866,8.38E-05,0.000120601,8.38E-05,1.33560308,0.830211183,9.508214227,1.3383,0.830752,9.50697,1.38139,0.881028,9.56442,1.27845,0.766112,9.46866,0.000247173,0.000208009,0.000205321,1.338003616,0.861994447,9.507454216,1.34788,0.840329,9.49978,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.004875851,0.005786689,0.000614863,1.502673826,1.033748983,9.157982239,1.36942,0.87624,9.50218,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,0.912233653,0.996209496,4.109977218
9.51 AM,0,1.354329783,0.842874368,9.499636367,1.35506,0.842723,9.49978,1.37661,0.871452,9.52612,1.33112,0.806811,9.46866,6.09E-05,0.000104162,8.09E-05,1.348915307,0.839600039,9.500265167,1.34788,0.840329,9.49978,1.38139,0.881028,9.53091,1.31915,0.806811,9.46866,8.14E-05,0.000117091,8.32E-05,1.340269575,0.833521822,9.504768722,1.3407,0.833146,9.50457,1.38139,0.881028,9.55245,1.29521,0.778082,9.46866,0.000177617,0.000169171,0.000128812,1.336072577,0.857545216,9.507900742,1.34548,0.837935,9.50218,1.4197,1.05819,9.67216,0.993551,0.615283,9.44951,0.004733815,0.005540838,0.000603812,1.497729024,1.027386496,9.16937071,1.36464,0.86427,9.50098,13.3639,7.63718,9.72243,0.749353,-4.09151,-4.9079,0.882535322,0.964178156,3.976734487
