minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
05:31 AM,,6.692044566666667,6.90674735,2.1078961916666668,-0.0020463196035,-0.0003401972700000001,-0.0010761970366666668,6.612018016666667,6.829419916666667,2.0765871866666665,-42.867379,-24.239723833333333,-10.66034065,6.7381899999999995,6.9788,2.13075,-0.000816193,-0.00281917,-0.000852254,6.663065,6.8908249999999995,2.09126,-43.13915,-24.32835,-11.07385,8.86535,7.55817,4.72116,0.340821,0.854907,0.520726,7.26188,7.36086,4.28592,0.0,0.0,0.0,5.46094,5.4753,0.114917,-0.622513,-0.927596,-0.807905,0.0,0.0,0.0,-46.4115,-28.4296,-19.8979,0.13264336302952812,0.10835543482451836,1.086441187664312,0.007516112179557999,0.032470886917235126,0.004513113535504477,0.15459952858954898,0.15729155368263079,1.0284747345342655,5.523227624766944,3.6230589309001386,19.67771860046285
05:32 AM,,2.665781105,1.2380921773333333,8.808244581666667,0.008239869286666666,0.016720432153333332,0.013464919046666666,2.6983121333333333,1.2411073233333334,8.9151338165,-27.638646166666668,-0.6119340958233334,-35.385815433333335,2.26242,0.852299,9.35135,0.0010164,-0.00533482,-0.000141076,2.327375,0.8712759999999999,9.48649,-26.3748,0.9350375,-37.3609,13.2178,7.08174,13.5458,1.18976,3.46926,1.32788,9.46249,6.50233,9.68121,-22.5991,4.73855,-1.80368,-0.715836,0.0119705,0.098158,-1.47056,-1.50073,-1.52669,1.33414,0.161187,-0.0143109,-47.511,-24.559,-39.9148,2.408870915665683,2.0087947822201473,3.7736344931699666,0.016884359484301833,0.07173528159918865,0.02479953595239883,2.0187482148739053,1.9012798248293945,3.9626522222563096,21.268646949901807,35.1658584934323,48.57908547962051
05:33 AM,,1.8901731733333333,0.0477782415,9.441260133333333,0.0010228683548333334,0.006027887581,0.014001636606666666,1.9103763166666667,0.06415915636666666,9.608739966666667,-15.25894825,8.986512302166666,-40.783295,1.95358,-0.0861876,9.43036,0.000986602,0.00500658,0.000977756,1.95731,-0.07975265000000001,9.60889,-13.6063,10.3026,-41.5122,7.12484,3.01178,12.2674,0.169927,0.511622,4.34784,2.7478,1.19618,9.77645,-9.82589,12.5873,-33.6012,-10.3928,-2.53774,8.95154,-0.247294,-0.476757,-0.864058,0.596072,-0.206685,9.36328,-28.3274,-0.302292,-43.6219,0.4077854565217128,0.16111301879599477,0.020139715654072337,0.0006169810799828239,0.0029505136787487275,0.0512137814172331,0.06767100145618336,0.11903835845479789,0.002469696765942127,21.71013904658575,11.499736322620278,3.9933947348998333
05:34 AM,,2.042441166666667,-0.099323162,9.4086126,0.00010532649216666665,0.0005647269333333333,8.622018500000002e-05,2.07554255,-0.10092283416666667,9.583861133333333,-14.1127225,10.485825666666667,-41.48483016666667,2.05174,-0.0909757,9.40641,-0.000104759,0.000484687,0.000156441,2.087735,-0.09315995,9.581389999999999,-14.20925,10.511800000000001,-41.5171,2.10202,-0.0311233,9.63864,0.0464951,0.0246399,0.00337233,2.09722,-0.0222377,9.6185,-11.6478,12.4606,-38.9597,1.89134,-0.265745,9.21967,-0.0588781,-0.0426409,-0.00696349,1.90946,-0.217275,9.57936,-16.4812,8.12773,-44.0751,0.0009655811712576513,0.0011474884176238623,0.0004008071691886561,4.1416099516240996e-05,1.3767058915934775e-05,9.853964542825985e-07,0.001112174038060935,0.0007699946075818524,4.619051657651623e-05,0.5266918686247913,0.5248634755845298,0.6283219930951308
05:35 AM,,2.0612508833333334,-0.07997888583333333,9.402184733333334,-2.1553353333333337e-05,6.448826000000001e-05,-1.5349051666666664e-05,2.0995953333333333,-0.082098242,9.578900133333333,-14.2443915,10.4003934,-41.45448016666667,2.06132,-0.0813994,9.40163,-0.000104759,-0.0001597,0.000139214,2.100295,-0.08148975,9.57877,-14.22295,10.3768,-41.5133,2.09005,-0.0454879,9.43036,0.00281501,0.00292815,0.00258267,2.10402,-0.0750851,9.58035,-11.9431,12.8837,-39.1323,2.03738,-0.10534,9.37529,-0.00315908,-0.00260316,-0.00169338,2.09281,-0.0912142,9.57791,-16.503,8.14437,-44.2201,6.580945080439622e-05,9.202057035791251e-05,9.250120527101435e-05,1.2457015604837983e-06,9.010347865682027e-07,4.928266587650174e-07,6.885956816917083e-06,1.2131403455595326e-05,3.118497317751802e-07,0.549132825353339,0.5351778587910918,0.6119368265341957
05:36 AM,,2.0653928666666665,-0.07581714966666667,9.401633916666666,-0.00017646768999999998,-0.00017600156166666667,-9.481484733333334e-05,2.1049122166666665,-0.07778812866666666,9.577769683333333,-14.34699,10.460522816666666,-41.500204000000004,2.06611,-0.0766112,9.40163,-0.000239318,-0.000295188,6.42524e-05,2.105955,-0.07766,9.57755,-14.367149999999999,10.5041,-41.5122,2.09723,-0.0454879,9.43514,0.0026595,0.00289462,0.00197181,2.10982,-0.0733994,9.57915,-11.9518,12.7197,-38.9496,2.03977,-0.102946,9.37768,-0.00344915,-0.00334951,-0.00237921,2.09866,-0.0814943,9.57671,-16.6201,7.68053,-44.0714,7.362974469003947e-05,9.162103216327203e-05,8.724539481775767e-05,1.1550686968708118e-06,9.159154254141798e-07,4.946291407412385e-07,7.71684833361157e-06,2.6328569817811913e-06,3.6889088452983726e-07,0.5254403549916528,0.5400002897441399,0.5750449159772955
05:37 AM,,2.0674716,-0.073275419,9.39926385,9.607605500000002e-05,1.1886028000000006e-05,-4.6643571e-05,2.1060759333333334,-0.07396250066666667,9.577544483333334,-14.316076666666667,10.3731463,-41.501011166666665,2.0685,-0.0742171,9.39923,-0.000122452,-5.49396e-05,6.42524e-05,2.10593,-0.0738481,9.57758,-14.36355,10.3719,-41.5159,2.09244,-0.0383056,9.42557,0.00293187,0.00361025,0.0020179,2.10924,-0.0703147,9.57818,-12.2497,12.3206,-38.9514,2.04456,-0.110129,9.36811,-0.00439851,-0.0024984,-0.00225815,2.10329,-0.0787146,9.57682,-16.4871,8.28315,-43.6185,6.453321646744615e-05,8.729783845833624e-05,8.29372874899883e-05,1.1567266471575078e-06,8.370369954540498e-07,4.647907469305895e-07,1.4531961224262806e-06,3.3766604428710083e-06,7.575398970506041e-08,0.49934063721758487,0.48385523477660436,0.6116401319452144
05:38 AM,,2.0694549166666665,-0.07254920766666667,9.398174833333332,-7.112251833333333e-05,1.2355913e-05,-6.428981800000002e-05,2.1092896166666666,-0.0735058165,9.5768405,-14.3412975,10.410981083333333,-41.47724733333333,2.0685,-0.071823,9.39923,-0.000122452,-0.000173667,6.98396e-05,2.10975,-0.0735518,9.576744999999999,-14.372,10.384599999999999,-41.5087,2.09484,-0.0383056,9.42317,0.00293187,0.00299938,0.0020179,2.11337,-0.0690131,9.57797,-12.2536,12.2888,-39.1148,2.04217,-0.100552,9.3729,-0.00398086,-0.00261713,-0.00176275,2.10418,-0.0768408,9.57592,-16.7813,8.28435,-44.3774,7.307139798970569e-05,8.763859442555048e-05,8.089125139121237e-05,1.226051595432073e-06,8.886539117134563e-07,5.015310443532768e-07,4.037942256816879e-06,2.151003793667195e-06,1.9936836393991753e-07,0.5458131276231218,0.53102251191819,0.6219063364536449
05:39 AM,,2.0712547833333335,-0.07284448066666667,9.397280683333333,7.20469166666668e-06,-1.8660563000000008e-05,3.571424666666668e-05,2.1107916166666665,-0.07427178983333334,9.576503583333333,-14.364417666666666,10.4099722,-41.4422935,2.0709,-0.0742171,9.39684,0.000295189,-5.91306e-05,0.000160165,2.110795,-0.07441524999999999,9.5765,-14.3694,10.487749999999998,-41.50855,2.09484,-0.0335174,9.43036,0.00523006,0.00299519,0.00260362,2.11475,-0.0693775,9.57755,-12.4,12.4473,-38.9548,2.04935,-0.100552,9.3705,-0.00337,-0.00322799,-0.00228329,2.10615,-0.0781536,9.57563,-16.0437,8.14872,-44.089,6.729672382609964e-05,8.64136288651014e-05,7.889161672760562e-05,1.1543114365324507e-06,9.120432742577898e-07,5.048081519564867e-07,1.793515412075678e-06,3.1878643637862833e-06,8.932286449639205e-08,0.44364386032175845,0.5423684437657696,0.6511816649493322
05:40 AM,,2.0737684333333335,-0.0724813755,9.399419466666666,-0.00011535272499999998,-0.00012842583033333333,-0.00011577371666666665,2.1135347,-0.07431450516666667,9.57589835,-14.405660333333334,10.397323833333333,-41.4588515,2.07329,-0.071823,9.39923,-0.000263529,-0.000153182,6.84429e-05,2.113435,-0.074238,9.57592,-14.3727,10.375150000000001,-41.5122,2.09962,-0.0406997,9.42796,0.00217993,0.00238433,0.00190104,2.11677,-0.0691328,9.57679,-12.4014,12.2976,-38.956,2.04695,-0.100552,9.3729,-0.00331785,-0.00320751,-0.00298588,2.10956,-0.0776712,9.57517,-16.6463,8.26571,-43.6287,6.717571206566558e-05,8.988569022058407e-05,8.622323143461815e-05,1.046889296151769e-06,8.637117724476635e-07,4.880559609297642e-07,2.410420611018367e-06,2.922867759088453e-06,1.2252264858095108e-07,0.5493061137828603,0.5331566089645798,0.563466366074541
