accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
5.201179598,7.013209088,0.238077201,5.759005,7.51388,0.903772,9.8182,10.4335,13.4429,-1.14438,-0.78287,-8.98984,4.518845452,4.133611808,14.85752484,5.201179598,7.013209088,0.238077201,5.759005,7.51388,0.903772,9.8182,10.4335,13.4429,-1.14438,-0.78287,-8.98984,4.518845452,4.133611808,14.85752484,5.201179598,7.013209088,0.238077201,5.759005,7.51388,0.903772,9.8182,10.4335,13.4429,-1.14438,-0.78287,-8.98984,4.518845452,4.133611808,14.85752484,5.201179598,7.013209088,0.238077201,5.759005,7.51388,0.903772,9.8182,10.4335,13.4429,-1.14438,-0.78287,-8.98984,4.518845452,4.133611808,14.85752484,?
2.972122018,3.655675084,4.912080042,1.00193,0.606904,9.52133,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,7.248277655,13.38153792,29.28958418,2.972122018,3.655675084,4.912080042,1.00193,0.606904,9.52133,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,7.248277655,13.38153792,29.28958418,2.972122018,3.655675084,4.912080042,1.00193,0.606904,9.52133,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,7.248277655,13.38153792,29.28958418,2.972122018,3.655675084,4.912080042,1.00193,0.606904,9.52133,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,7.248277655,13.38153792,29.28958418,?
2.205671238,2.510626195,6.472895289,0.703865,0.248986,9.58597,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,6.008398345,11.54417748,24.40134643,2.205671238,2.510626195,6.472895289,0.703865,0.248986,9.58597,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,6.008398345,11.54417748,24.40134643,2.205671238,2.510626195,6.472895289,0.703865,0.248986,9.58597,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,6.008398345,11.54417748,24.40134643,2.205671238,2.510626195,6.472895289,0.703865,0.248986,9.58597,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,6.008398345,11.54417748,24.40134643,?
1.834435294,1.941870462,7.251007605,0.713441,0.241804,9.58836,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,4.92497398,9.632964705,20.12114027,1.834435294,1.941870462,7.251007605,0.713441,0.241804,9.58836,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,4.92497398,9.632964705,20.12114027,1.834435294,1.941870462,7.251007605,0.713441,0.241804,9.58836,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,4.92497398,9.632964705,20.12114027,1.834435294,1.941870462,7.251007605,0.713441,0.241804,9.58836,9.8182,10.4335,13.4429,-1.27127,-1.53462,-8.98984,4.92497398,9.632964705,20.12114027,?
1.687391939,1.60137035,7.458352273,0.703865,0.234622,9.58836,10.2252,10.4335,14.4843,-7.83589,-9.05688,-13.067,4.633654185,8.390612358,20.18086445,1.687391939,1.60137035,7.458352273,0.703865,0.234622,9.58836,10.2252,10.4335,14.4843,-7.83589,-9.05688,-13.067,4.633654185,8.390612358,20.18086445,1.687391939,1.60137035,7.458352273,0.703865,0.234622,9.58836,10.2252,10.4335,14.4843,-7.83589,-9.05688,-13.067,4.633654185,8.390612358,20.18086445,1.687391939,1.60137035,7.458352273,0.703865,0.234622,9.58836,10.2252,10.4335,14.4843,-7.83589,-9.05688,-13.067,4.633654185,8.390612358,20.18086445,?
0.91858297,0.26192478,8.890309723,0.684712,0.220257,9.59315,10.2252,7.17751,14.4843,-7.83589,-10.455,-13.067,1.403315631,0.687432342,10.96065861,1.632349074,1.387138831,7.448270969,0.694289,0.227439,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,4.469477339,7.593098909,22.00645633,1.632349074,1.387138831,7.448270969,0.694289,0.227439,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,4.469477339,7.593098909,22.00645633,1.632349074,1.387138831,7.448270969,0.694289,0.227439,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,4.469477339,7.593098909,22.00645633,?
0.888057412,0.21476264,8.892287989,0.670348,0.203498,9.59555,10.2252,7.17751,14.4843,-7.83589,-10.455,-13.067,1.410843177,0.679455466,10.96246897,1.483504442,1.197880481,7.755085719,0.684712,0.220257,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.963956618,6.723176506,19.42690174,1.483504442,1.197880481,7.755085719,0.684712,0.220257,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.963956618,6.723176506,19.42690174,1.483504442,1.197880481,7.755085719,0.684712,0.220257,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.963956618,6.723176506,19.42690174,?
0.87076883,0.181930773,8.892335826,0.617678,0.0790053,9.59315,10.2252,7.17751,14.4843,-7.83589,-10.455,-13.067,1.419031573,0.682567491,10.95938175,1.371357233,1.055191556,7.985045625,0.675136,0.210681,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.556885665,6.025353275,17.36832927,1.371357233,1.055191556,7.985045625,0.675136,0.210681,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.556885665,6.025353275,17.36832927,1.371357233,1.055191556,7.985045625,0.675136,0.210681,9.59076,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.556885665,6.025353275,17.36832927,?
0.842573531,0.145176573,8.895241429,0.596131,0.0622466,9.59555,10.2252,7.17751,14.4843,-7.83589,-10.455,-13.067,1.426347706,0.680012044,10.95904957,1.283400981,0.94370719,8.164470841,0.663165,0.196316,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.223624565,5.455266473,15.69577298,1.283400981,0.94370719,8.164470841,0.663165,0.196316,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.223624565,5.455266473,15.69577298,1.283400981,0.94370719,8.164470841,0.663165,0.196316,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,3.223624565,5.455266473,15.69577298,?
0.737604268,0.107341053,9.15816696,0.58416,0.0550643,9.59794,9.22686,7.17751,10.7447,-0.330386,-10.455,-7.97953,0.809185489,0.457707409,7.002856778,1.212498104,0.854355701,8.308259616,0.641618,0.138858,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,2.94652794,4.981546307,14.31205783,1.212498104,0.854355701,8.308259616,0.641618,0.138858,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,2.94652794,4.981546307,14.31205783,1.212498104,0.854355701,8.308259616,0.641618,0.138858,9.59315,10.2252,10.4335,14.4843,-7.83589,-10.455,-13.067,2.94652794,4.981546307,14.31205783,?
