accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances,tags
0.906381748,0.346894291,9.594546944,-1.50E-05,2.24E-05,2.06E-05,0.921661246,0.352846109,9.756864792,-17.13579922,7.093052133,-38.47496236,0.904969,0.347144,9.59555,-7.82E-05,1.86E-06,-0.000156441,0.921394,0.3527105,9.7569,-17.1393,7.062445,-38.4636,1.12523,0.493184,9.73201,0.0029761,0.00631398,0.00737507,0.953852,0.363866,9.75765,-14.5337,9.7691,-35.4512,0.847511,0.306445,9.55724,-0.00460383,-0.0114011,-0.00484222,0.915014,0.348262,9.75343,-20.304,4.27289,-41.478,0.000104743,9.17E-05,9.43E-05,7.80E-07,8.76E-07,5.67E-07,1.12E-05,6.14E-06,1.52E-07,0.564091706,0.579619855,0.637591854,3
0.90509425,0.34582958,9.594041586,-8.35E-06,-5.14E-05,-9.97E-06,0.920750731,0.351846871,9.756987278,-17.04771431,7.101494486,-38.477731,0.904969,0.34475,9.59315,-7.82E-05,-8.01E-05,-0.000156441,0.920516,0.3515215,9.75703,-17.12315,7.07112,-38.4647,0.95764,0.409391,9.63625,0.0029761,0.00284201,0.00414103,0.927128,0.357992,9.75765,-14.5337,9.7691,-35.4512,0.852299,0.263351,9.55724,-0.00258314,-0.00313441,-0.00685454,0.915014,0.343745,9.75629,-19.5444,4.27289,-41.478,7.38E-05,8.44E-05,9.19E-05,7.67E-07,7.16E-07,5.38E-07,4.92E-06,3.76E-06,7.00E-08,0.563924162,0.581201932,0.645698418,1
0.905086269,0.345599479,9.593194981,-2.53E-05,-6.46E-05,-1.17E-05,0.921062689,0.351636862,9.756965394,-16.98160483,7.104815983,-38.47551825,0.904969,0.34475,9.59315,-4.38E-05,-8.01E-05,-0.000156441,0.9210255,0.3511865,9.75699,-16.99,7.07221,-38.4681,0.964822,0.411785,9.64343,0.00366193,0.00279126,0.00414103,0.927172,0.357992,9.75765,-14.5337,9.7691,-35.4512,0.797235,0.237016,9.55724,-0.00305758,-0.00337745,-0.00685454,0.915014,0.343745,9.75629,-19.5444,4.27289,-41.478,8.22E-05,9.07E-05,9.42E-05,7.77E-07,7.13E-07,5.67E-07,4.69E-06,4.36E-06,6.67E-08,0.562246745,0.577151711,0.656963815,1
0.904396634,0.344645159,9.592018567,7.96E-06,-4.28E-05,2.05E-05,0.920439251,0.350936187,9.757049528,-16.90065342,7.122826494,-38.48656775,0.904969,0.34475,9.59076,-7.82E-05,1.86E-06,-0.000135024,0.9203365,0.350598,9.75707,-16.976,7.080045,-38.4715,0.964822,0.411785,9.64343,0.00366193,0.00279126,0.00414103,0.927172,0.357992,9.75769,-14.4033,9.7691,-35.4512,0.797235,0.237016,9.55724,-0.00305758,-0.00337745,-0.00685454,0.914636,0.343745,9.75629,-19.4077,4.27289,-41.478,8.04E-05,9.00E-05,9.66E-05,7.95E-07,7.11E-07,5.63E-07,3.74E-06,3.16E-06,4.98E-08,0.574224722,0.572364979,0.668662099,1
0.90336518,0.343533898,9.591727347,8.38E-07,-3.72E-05,4.26E-05,0.919528529,0.349827571,9.757175136,-16.83466931,7.159049975,-38.49127506,0.902575,0.342356,9.59076,-3.26E-06,-8.38E-05,-0.000129436,0.9197375,0.350083,9.75714,-16.8441,7.09645,-38.4715,0.964822,0.411785,9.64343,0.00366193,0.00416617,0.00536835,0.927172,0.357992,9.75852,-14.1052,9.7691,-35.7756,0.797235,0.237016,9.55724,-0.00305758,-0.00337745,-0.00685454,0.908145,0.34208,9.7563,-19.4077,4.27289,-41.478,8.68E-05,9.53E-05,9.75E-05,7.92E-07,7.30E-07,5.82E-07,4.61E-06,4.03E-06,6.45E-08,0.573757008,0.582837631,0.670779546,1
0.902791931,0.342785078,9.591676775,-5.39E-06,-4.33E-05,3.38E-05,0.918800339,0.348957187,9.757274761,-16.75478486,7.174253772,-38.48115628,0.902575,0.342356,9.59076,-3.26E-06,-8.38E-05,-0.000129436,0.919108,0.349547,9.75722,-16.8276,7.18207,-38.4688,0.964822,0.411785,9.64343,0.00366193,0.00416617,0.00536835,0.927172,0.357992,9.75852,-13.9651,9.62912,-35.648,0.797235,0.237016,9.55724,-0.00356462,-0.00337745,-0.00685454,0.908145,0.34208,9.75635,-19.4077,4.67516,-41.478,8.91E-05,9.49E-05,9.90E-05,7.90E-07,7.26E-07,5.74E-07,6.23E-06,4.60E-06,8.80E-08,0.584734363,0.589859364,0.664525421,1
0.902292505,0.342126038,9.591376175,1.73E-05,-3.48E-05,3.37E-05,0.918241223,0.348327041,9.757349817,-16.67876206,7.182919606,-38.47816889,0.902575,0.342356,9.59076,3.72E-06,-8.38E-05,-0.000129436,0.9185515,0.348738,9.7573,-16.5449,7.18591,-38.4698,0.964822,0.411785,9.64343,0.00366193,0.00416617,0.00536835,0.927172,0.357992,9.75852,-13.9651,9.62912,-35.648,0.797235,0.237016,9.55724,-0.00356462,-0.00337745,-0.00685454,0.908145,0.34208,9.75635,-19.4077,4.67516,-41.3294,9.39E-05,9.70E-05,9.95E-05,7.88E-07,7.22E-07,5.72E-07,7.87E-06,5.34E-06,1.12E-07,0.585797866,0.588253145,0.667711693,1
0.901245763,0.341269487,9.591623553,-8.93E-06,-5.14E-05,2.82E-05,0.917411483,0.347203002,9.757467839,-16.62579272,7.191868403,-38.48023481,0.900181,0.342356,9.59076,0.000100569,-8.38E-05,-0.000129436,0.916931,0.34702,9.75754,-16.5335,7.189125,-38.4711,0.964822,0.411785,9.64343,0.00366193,0.00416617,0.00536835,0.927172,0.35512,9.75852,-13.9651,10.202,-35.648,0.797235,0.237016,9.55724,-0.00356462,-0.00337745,-0.00325826,0.908145,0.340359,9.75635,-19.4077,4.70149,-41.3294,9.35E-05,9.21E-05,9.93E-05,8.04E-07,7.27E-07,5.39E-07,8.31E-06,7.34E-06,1.25E-07,0.597847828,0.586763846,0.677523624,1
0.900514904,0.340373033,9.591527103,-6.58E-06,-7.53E-05,2.68E-05,0.91655383,0.346181852,9.7575849,-16.55194264,7.211731858,-38.4758045,0.900181,0.339962,9.59076,0.000100569,-8.38E-05,-0.000129436,0.916306,0.345854,9.75763,-16.5204,7.20233,-38.4715,0.955245,0.406997,9.64104,0.00348733,0.00416617,0.00536835,0.922496,0.353734,9.75852,-13.9651,10.202,-35.622,0.840329,0.277715,9.56203,-0.00356462,-0.0033686,-0.00264832,0.908145,0.340359,9.75676,-18.9452,4.70149,-41.1934,8.29E-05,8.41E-05,9.72E-05,8.12E-07,7.26E-07,5.13E-07,5.22E-06,6.91E-06,8.30E-08,0.609606333,0.593284399,0.665763784,1
0.928972784,0.355481798,9.587842206,1.14E-05,8.57E-05,9.80E-05,0.943977933,0.360938778,9.753683786,-16.63147272,7.142867386,-38.43629375,0.900181,0.339962,9.59076,0.000100569,6.98E-06,-0.000140145,0.9161805,0.345381,9.75766,-16.5243,7.09525,-38.3625,1.54419,0.837935,9.68174,0.0218044,0.0258412,0.0229461,1.45002,0.645097,9.76276,-13.8074,10.202,-35.622,0.598525,0.047882,9.46387,-0.0380603,-0.0315801,-0.0227179,0.871919,0.313945,9.67738,-20.6229,3.76754,-41.4893,0.012394568,0.003669735,0.000343854,2.56E-06,4.51E-06,2.13E-06,0.011025427,0.003418963,0.000229819,0.855825792,0.697175075,0.679213316,1
1.030339522,0.410192266,9.573250236,1.48E-05,0.000145316,0.000127282,1.046232363,0.416226068,9.737865311,-17.06201814,6.838945517,-38.32216714,0.902575,0.342356,9.58836,-4.66E-06,6.98E-06,-0.000129436,0.916519,0.3457795,9.75762,-16.83085,6.93394,-38.3309,1.56813,0.837935,9.68174,0.0218044,0.0258412,0.0229461,1.55408,0.699063,9.76276,-13.8074,10.202,-35.5598,0.598525,0.047882,9.46387,-0.0380603,-0.0315801,-0.0227179,0.871919,0.313945,9.65746,-21.813,3.13868,-41.4893,0.058153352,0.017080136,0.001294604,2.67E-06,5.11E-06,2.28E-06,0.05796546,0.017211868,0.001365658,1.825837716,1.065229094,0.754890879,1
1.136116763,0.469161579,9.557006369,4.30E-05,0.000145051,0.000129549,1.153760304,0.476240102,9.720891331,-17.53839439,6.55889825,-38.27432522,0.909757,0.349538,9.58118,-8.01E-05,-3.91E-05,-9.41E-05,0.917714,0.346292,9.75752,-17.1431,6.7206,-38.29905,1.65672,0.837935,9.68174,0.0218044,0.0258412,0.0229461,1.58739,0.724135,9.76276,-13.8074,10.202,-34.9875,0.598525,0.047882,9.40402,-0.0380603,-0.0315801,-0.0227179,0.871919,0.313945,9.65019,-21.813,3.13868,-41.4893,0.086635809,0.02633738,0.001999905,2.79E-06,5.22E-06,2.37E-06,0.087742245,0.026848184,0.002135162,2.487832247,1.258789316,0.775194403,1
1.250099198,0.505116281,9.540027647,-4.79E-05,0.000238921,7.12E-05,1.269199503,0.512472418,9.703613164,-18.03185803,6.378897139,-38.17924375,1.40534,0.541066,9.52612,-8.01E-05,4.98E-05,-8.24E-05,1.39539,0.5586025,9.688705,-18.1936,6.316,-38.18895,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.76276,-13.8074,10.202,-34.9875,0.505155,0.047882,9.20052,-0.172118,-0.216285,-0.0850042,0.871919,0.313945,9.42452,-23.9502,2.52958,-41.4893,0.107956292,0.02578901,0.002883168,6.21E-05,0.000153051,1.29E-05,0.108572276,0.025613375,0.002637299,2.9144802,1.226718643,0.797726363,1
1.386810228,0.539892562,9.519056842,-2.67E-05,0.00025226,4.93E-05,1.408275922,0.548063611,9.682847847,-18.63001514,6.189546694,-38.07198342,1.52265,0.555431,9.50218,-8.01E-05,0.000123851,-8.24E-05,1.5491,0.560716,9.658835,-18.9675,6.11809,-38.12035,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.76276,-13.8074,9.76679,-34.9875,0.505155,0.047882,9.20052,-0.172118,-0.216285,-0.0850042,0.871919,0.313945,9.42452,-23.9502,2.52958,-41.4893,0.105337905,0.02029597,0.00293649,6.21E-05,0.00015312,1.30E-05,0.106801885,0.019922231,0.00254246,2.879021057,1.10535576,0.788641192,1
1.524719683,0.574091592,9.497763486,-2.15E-05,0.000259049,4.61E-05,1.548788255,0.582919203,9.661845711,-19.26171592,5.9871825,-37.95492258,1.5418,0.555431,9.48781,-1.30E-05,4.98E-05,6.24E-05,1.56492,0.560716,9.654935,-19.55365,5.96062,-37.98145,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.76276,-13.8074,9.76679,-34.9504,0.505155,0.047882,9.20052,-0.172118,-0.216285,-0.0850042,0.871919,0.313945,9.42452,-23.9502,2.52958,-41.4893,0.066168467,0.012388776,0.002096078,6.22E-05,0.000153168,1.30E-05,0.06725155,0.011752715,0.001603768,2.071800475,0.899283967,0.771392625,1
1.634660046,0.592192308,9.479857081,-9.36E-05,9.31E-05,-3.93E-05,1.662281309,0.601647879,9.644676456,-19.76796561,5.877834058,-37.87522392,1.70699,0.555431,9.47345,-1.30E-05,-3.91E-05,-8.24E-05,1.74044,0.5589255,9.63454,-19.8451,5.84534,-37.9626,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.75181,-14.4328,9.15005,-34.9504,0.505155,0.284898,9.20052,-0.172118,-0.216285,-0.0850042,0.95096,0.409548,9.42452,-23.9502,2.52958,-41.3008,0.019569658,0.006569954,0.000971572,6.05E-05,0.000149544,1.14E-05,0.019100998,0.005892607,0.00045823,1.02129603,0.733564428,0.740171817,1
1.673296259,0.570634787,9.472362881,-9.66E-05,6.10E-05,-7.04E-05,1.702429634,0.580041164,9.639189817,-19.93461769,5.980447225,-37.87716003,1.72375,0.548249,9.46627,-2.33E-06,9.45E-05,-8.24E-05,1.756335,0.55376,9.63217,-19.99955,5.96224,-37.9606,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.75181,-14.4328,9.15005,-34.9504,0.505155,0.284898,9.20052,-0.172118,-0.216285,-0.0850042,0.95096,0.409548,9.42452,-23.9502,2.52958,-40.5457,0.017221156,0.005525302,0.000875535,6.04E-05,0.00014899,1.12E-05,0.016437386,0.004853811,0.000406873,0.990797202,0.699391644,0.725834919,1
1.707557893,0.54501061,9.466672322,-0.000109808,8.41E-05,-6.67E-05,1.737540781,0.554092294,9.63481455,-20.06496908,6.082614792,-37.83924869,1.73093,0.54346,9.46387,-2.33E-06,9.82E-05,6.24E-05,1.761465,0.55197,9.63134,-20.1389,6.08135,-37.9497,2.4324,1.59926,10.3832,0.197455,0.162451,0.0383904,2.40358,1.29897,9.75181,-14.4328,9.5141,-34.9504,0.505155,0.284898,9.20052,-0.172118,-0.216285,-0.0850042,0.95096,0.409548,9.42452,-23.9502,2.52958,-40.6744,0.013597529,0.00242076,0.00077582,6.03E-05,0.00014896,1.11E-05,0.01266448,0.001651666,0.000356987,0.937824638,0.654906902,0.710671739,1
1.734172939,0.542659743,9.461988603,-2.42E-05,-1.87E-05,-4.55E-06,1.765317792,0.552018518,9.630639425,-20.18046842,6.092912633,-37.82594747,1.73572,0.54346,9.46148,-2.33E-06,9.45E-05,0.000192758,1.768785,0.551443,9.63008,-20.1526,6.0857,-37.9385,1.84824,0.62486,9.49739,0.00436172,0.0054461,0.00279918,1.78589,0.567493,9.6362,-16.5347,9.5141,-34.9504,1.56095,0.421361,9.4136,-0.00492929,-0.00799292,-0.00642106,1.73314,0.543155,9.62666,-23.486,3.44173,-40.6744,0.000220319,0.000120548,9.87E-05,1.08E-06,1.19E-06,6.03E-07,8.69E-05,9.41E-06,2.45E-06,0.639262806,0.632362797,0.696772729,1
1.738291458,0.541727373,9.461084114,-4.36E-06,-1.99E-05,2.81E-05,1.769630467,0.551102598,9.629903169,-20.17975717,6.117130878,-37.83221747,1.73812,0.541066,9.46148,9.31E-07,-1.96E-05,0.000192758,1.771895,0.5511605,9.62954,-20.152,6.0956,-37.94955,1.84824,0.610495,9.49739,0.0037597,0.00683033,0.00396783,1.78589,0.557972,9.63341,-16.5347,9.5141,-34.9504,1.56095,0.421361,9.4136,-0.00492929,-0.00799292,-0.00642106,1.75003,0.543155,9.62666,-23.486,3.58153,-40.6744,0.000166905,0.000109885,9.66E-05,1.07E-06,1.29E-06,5.95E-07,4.07E-05,3.20E-06,1.28E-06,0.622247287,0.627529615,0.705239851,1
1.742000242,0.541914919,9.460244147,2.05E-06,-1.08E-05,2.60E-05,1.773294336,0.551350744,9.629215269,-20.17026953,6.147384542,-37.85845736,1.7429,0.541066,9.46148,9.45E-05,9.45E-05,0.000239783,1.77337,0.5512495,9.62925,-20.1506,6.10486,-37.9591,1.90091,0.63683,9.49978,0.00499773,0.00683033,0.00457869,1.79004,0.563334,9.63341,-16.5347,9.5141,-34.9793,1.56095,0.421361,9.4136,-0.00538697,-0.00799292,-0.00642106,1.75003,0.543155,9.62579,-23.486,3.58153,-40.6744,0.000177953,0.000115545,9.93E-05,1.14E-06,1.40E-06,6.29E-07,3.32E-05,4.39E-06,1.22E-06,0.621955654,0.61946596,0.713366619,1
1.744688881,0.542603884,9.460107144,6.20E-06,-7.10E-06,1.22E-05,1.776030078,0.551997465,9.628674525,-20.14959531,6.150666772,-37.86131372,1.7453,0.54346,9.46148,0.000110812,9.82E-05,0.000239783,1.775205,0.551719,9.62886,-20.14415,6.1067,-37.9591,1.90091,0.63683,9.49978,0.00499773,0.00752826,0.00457869,1.79004,0.563334,9.6312,-16.5347,9.5141,-34.9793,1.6232,0.440514,9.4136,-0.00538697,-0.00591077,-0.00397341,1.76316,0.54522,9.62579,-23.0394,3.12323,-40.6744,0.000140418,0.000107406,9.71E-05,1.16E-06,1.57E-06,6.06E-07,2.24E-05,6.00E-06,9.36E-07,0.618934716,0.624596118,0.715642434,1
1.746445122,0.54385613,9.459783267,1.21E-05,-2.00E-05,1.77E-05,1.777872164,0.553329846,9.628258036,-20.12461331,6.154245853,-37.87063269,1.74769,0.54346,9.45908,0.000110812,9.82E-05,0.000239783,1.77812,0.5528305,9.628265,-20.1349,6.11101,-37.9635,1.90091,0.63683,9.49978,0.00499773,0.00752826,0.00457869,1.79004,0.563907,9.63059,-16.5347,9.5141,-34.9793,1.6232,0.440514,9.4136,-0.00538697,-0.00591077,-0.00397341,1.76639,0.547154,9.62579,-23.0394,3.12323,-40.6744,0.000140739,0.000111756,9.90E-05,1.21E-06,1.78E-06,6.02E-07,2.26E-05,7.14E-06,9.72E-07,0.610576116,0.624248287,0.727616797,1
1.748761986,0.544717344,9.459680839,3.61E-05,-9.26E-07,2.50E-05,1.780097833,0.554223574,9.627795567,-20.10910764,6.163070475,-37.86240553,1.75009,0.54346,9.45908,0.000110812,9.82E-05,0.000239783,1.78078,0.554343,9.62759,-20.0205,6.11527,-37.9624,1.90091,0.63683,9.49978,0.00499773,0.00752826,0.00457869,1.79091,0.563907,9.63033,-17.7205,8.8099,-34.9793,1.6232,0.440514,9.4136,-0.00538697,-0.00591077,-0.00397341,1.76747,0.547154,9.62577,-23.0394,3.12323,-40.6744,0.000144417,0.000110041,9.83E-05,1.27E-06,2.01E-06,6.09E-07,1.98E-05,6.77E-06,8.45E-07,0.607368611,0.628232667,0.727760868,1
1.751129422,0.545432913,9.459289725,2.90E-05,1.05E-05,7.43E-06,1.782271778,0.554858343,9.627356681,-20.08431108,6.156379608,-37.8562525,1.75009,0.545855,9.45908,0.000110812,0.000110813,0.000188102,1.78228,0.5549375,9.62731,-20.0134,6.11101,-37.9588,1.93204,0.701471,9.50697,0.00574082,0.00771031,0.00640896,1.80563,0.570297,9.62986,-17.7205,8.9236,-34.9642,1.59208,0.38545,9.3729,-0.00538697,-0.00866897,-0.00830813,1.76768,0.544098,9.62304,-23.0394,3.12323,-40.8326,0.000213582,0.000152418,0.000105709,1.49E-06,2.59E-06,7.58E-07,2.33E-05,6.69E-06,8.94E-07,0.608970963,0.61812978,0.733958817,1
1.754535639,0.545397665,9.458164444,4.91E-05,-1.04E-05,-8.60E-06,1.7857801,0.555109369,9.626691408,-20.09165108,6.141765156,-37.83864419,1.75487,0.545855,9.45908,0.000158769,0.000110813,0.000188102,1.7839,0.555032,9.627,-20.0173,6.109965,-37.9524,1.93204,0.701471,9.50697,0.00574082,0.00771031,0.00640896,1.80563,0.570297,9.62956,-17.7205,8.9236,-34.9642,1.59208,0.38545,9.3729,-0.00538697,-0.00866897,-0.00830813,1.76768,0.544098,9.62304,-23.0394,3.12323,-40.8326,0.000220725,0.000151754,0.000109335,1.63E-06,2.96E-06,7.48E-07,3.71E-05,5.49E-06,1.18E-06,0.627809904,0.624795838,0.718293019,1
