minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
5.12 AM,1,1.1187024,0.062430147,9.549565267,0.00017624,0.00013958,5.45E-05,1.140428,0.064023057,9.739902917,-10.57479037,28.8523655,-40.35123317,1.11804,0.0622466,9.55006,-8.99E-05,0.000451629,0.000159234,1.14038,0.0639953,9.73991,-10.6287,28.8745,-40.5119,1.16593,0.14604,9.58358,0.00785138,0.00962578,0.00260269,1.14518,0.0675188,9.74061,-8.36624,31.4039,-38.115,1.07974,0.0359115,9.52133,-0.0080311,-0.00932221,-0.00236431,1.13447,0.0611039,9.73935,-12.9133,26.248,-42.6432,9.26E-05,8.93E-05,8.00E-05,6.15E-06,1.08E-05,5.69E-07,2.83E-06,1.24E-06,3.89E-08,0.578347985,0.573816154,0.665528459
5.13 AM,1,1.139567167,0.081854246,9.549433267,0.000382803,0.000198589,0.000354385,1.16193406,0.083941437,9.737088433,-10.55970863,28.831033,-40.64593983,1.14677,0.0766112,9.55006,0.000330575,-9.36E-05,7.92E-05,1.1692,0.0771176,9.73641,-10.6244,28.8735,-40.6855,1.64235,0.538672,9.67455,0.0181537,0.104909,0.0385636,1.27605,0.164818,9.75741,-8.22141,31.1066,-38.586,-0.440514,-0.189134,9.40163,-0.0197199,-0.0343677,-0.0371985,0.973331,0.00430309,9.72246,-13.1806,26.7913,-43.1102,0.009571975,0.002594275,0.000575462,1.30E-05,7.98E-05,1.91E-05,0.001950705,0.000386424,2.57E-05,0.7009072,0.585138634,0.669780651
5.14 AM,1,1.129328345,0.078646173,9.551636067,-0.000143701,1.15E-05,-8.33E-07,1.152063983,0.079526077,9.738418983,-10.31560277,28.88365517,-40.71620467,1.13001,0.0790053,9.55245,-0.000243042,-1.16E-05,0.000169012,1.15269,0.07949955,9.73835,-10.3337,28.8843,-40.7076,1.23057,0.165193,9.63146,0.0059997,0.0104327,0.00262271,1.16278,0.0856738,9.74025,-8.21807,30.9796,-38.4355,0.938487,0.023941,9.46866,-0.00582044,-0.00911501,-0.0041699,1.13626,0.0744939,9.73718,-13.0443,26.6459,-42.7973,0.000261953,0.000124054,0.000113853,2.65E-06,5.34E-06,7.15E-07,8.58E-06,1.40E-06,1.21E-07,0.650438204,0.593083153,0.593108453
5.15 AM,1,1.1273688,0.079647704,9.549193917,-6.61E-06,1.93E-05,3.76E-05,1.150020517,0.081121671,9.738647017,-10.35640892,28.78703717,-40.7281675,1.12762,0.0790053,9.55006,-0.000132696,-0.000196482,0.000179255,1.1514,0.08113375,9.73849,-10.4808,28.84435,-40.6946,1.19466,0.129281,9.58118,0.00780855,0.0107474,0.00327828,1.15579,0.0832953,9.74006,-7.92104,31.4271,-38.5812,1.07495,0.0526702,9.52372,-0.00624134,-0.00935945,-0.00344124,1.1383,0.0763019,9.73798,-12.286,26.7989,-43.0878,0.000108175,8.23E-05,8.79E-05,2.36E-06,4.27E-06,5.77E-07,1.14E-05,8.31E-07,1.57E-07,0.543017593,0.577539213,0.603932931
5.16 AM,0,1.1223812,0.079819281,9.5480289,6.22E-05,-4.51E-05,3.53E-05,1.145134767,0.082541853,9.739211233,-10.30493635,28.8557265,-40.67644417,1.12283,0.0790053,9.54767,-1.58E-05,-0.000133161,0.00022209,1.14534,0.08258445,9.73919,-10.3334,28.8881,-40.69785,1.14438,0.107734,9.57161,0.00475422,0.00536462,0.00205655,1.14995,0.0846681,9.73999,-8.37476,31.894,-37.6977,1.09889,0.0502761,9.52133,-0.00551361,-0.00624181,-0.00222137,1.13847,0.0793058,9.73863,-12.9161,26.6634,-43.1081,7.21E-05,7.87E-05,7.85E-05,2.01E-06,2.84E-06,4.87E-07,1.90E-06,8.88E-07,2.57E-08,0.570324718,0.614452998,0.643488471
5.17 AM,0,1.117824678,0.078957404,9.5498205,1.13E-05,-5.59E-05,3.07E-05,1.139944517,0.081061315,9.739832567,-10.28797055,28.93054083,-40.69663417,1.11804,0.0790053,9.55006,-1.58E-05,-0.000133161,0.000161097,1.140075,0.08107815,9.73982,-10.3314,29.0128,-40.7021,1.2593,0.225045,9.61949,0.00519887,0.0107833,0.00504801,1.14726,0.0866843,9.7412,-8.06819,31.2278,-37.6783,0.938487,-0.0119705,9.50936,-0.0057967,-0.00754269,-0.00289323,1.1284,0.0745241,9.73898,-12.4548,26.3472,-43.8433,0.000353065,0.000199507,0.000120544,1.99E-06,3.19E-06,7.40E-07,4.21E-06,1.26E-06,5.79E-08,0.557912126,0.62432862,0.644207673
5.18 AM,0,1.118335583,0.080162437,9.54717905,0.000149444,0.000158159,4.37E-05,1.140470567,0.082155031,9.7397618,-10.30295998,28.97127933,-40.70461917,1.11804,0.0813994,9.54767,0.000235592,-0.000148526,0.000216038,1.14033,0.08216,9.73978,-10.3372,29.0078,-40.6967,1.23775,0.122099,9.59555,0.00598666,0.00657099,0.00510342,1.15563,0.0925592,9.74103,-7.31369,31.253,-38.1183,1.03186,-0.0670348,9.48781,-0.0057967,-0.00564631,-0.00344869,1.12941,0.0701133,9.73807,-12.4275,26.821,-43.0791,0.000174686,0.000134803,9.25E-05,1.83E-06,2.96E-06,6.53E-07,3.34E-06,2.14E-06,4.51E-08,0.687399458,0.60449542,0.688823851
5.19 AM,0,1.118826283,0.079934995,9.54829225,-3.96E-05,3.31E-05,0.000121256,1.140777117,0.081253757,9.739733783,-10.26449332,28.94301583,-40.6184045,1.11804,0.0790053,9.54767,-0.000190895,0.000329179,0.000216038,1.140735,0.08125115,9.73974,-10.3394,29.0117,-40.6715,1.13959,0.107734,9.57161,0.00328992,0.00460523,0.0026595,1.14317,0.0833821,9.73996,-8.06819,31.2321,-38.2989,1.0965,0.0526702,9.52372,-0.00526219,-0.0051686,-0.00222742,1.13884,0.0789038,9.73945,-12.7347,26.1997,-43.0942,5.14E-05,8.12E-05,7.96E-05,1.69E-06,2.63E-06,5.42E-07,4.96E-07,6.20E-07,6.85E-09,0.616967213,0.596743789,0.737606172
5.20 AM,0,1.117712883,0.080086621,9.5498964,5.00E-05,-1.20E-05,4.03E-05,1.1400995,0.082068662,9.739806333,-10.18105882,28.81844317,-40.75396933,1.11804,0.0790053,9.55006,-0.00018298,-0.000139678,0.000151785,1.14022,0.08195015,9.73979,-10.0477,28.8776,-40.76505,1.14438,0.107734,9.5764,0.00591775,0.00649184,0.00198438,1.14474,0.0853852,9.74013,-7.16903,30.8135,-38.5725,1.09171,0.0550643,9.51894,-0.00385608,-0.00511459,-0.00229167,1.13736,0.0796714,9.73928,-13.1884,26.8143,-43.4091,6.30E-05,7.57E-05,8.22E-05,1.34E-06,1.69E-06,4.62E-07,1.08E-06,9.26E-07,1.51E-08,0.603567756,0.556897144,0.623879458
5.21 AM,0,1.117178033,0.079723516,9.548432017,7.75E-05,6.48E-06,-6.00E-05,1.138384683,0.081516976,9.740011183,-10.19730543,28.85810033,-40.705313,1.11804,0.0790053,9.54767,-0.00018298,-0.000139678,0.00012478,1.13838,0.08152315,9.74001,-10.0496,28.88985,-40.69685,1.14677,0.10534,9.57879,0.0053148,0.00596897,0.00201418,1.14003,0.0844259,9.74018,-7.89935,31.253,-37.6835,1.0941,0.0526702,9.52133,-0.00690249,-0.00563746,-0.00231868,1.13683,0.0789667,9.73982,-12.458,26.3208,-43.5648,5.75E-05,8.31E-05,9.06E-05,1.30E-06,1.28E-06,4.35E-07,3.13E-07,9.08E-07,4.39E-09,0.599564226,0.620802476,0.700379616
5.22 AM,0,1.117090283,0.079603812,9.547829433,-4.17E-05,-2.75E-05,1.15E-05,1.139216517,0.081784868,9.739911883,-10.2590023,28.94938667,-40.7124955,1.11804,0.0790053,9.54767,-0.000243042,-0.00021464,0.00015551,1.139265,0.08182435,9.7399,-10.3307,29.02155,-40.6997,1.14199,0.107734,9.5764,0.00464388,0.00528314,0.00201418,1.1411,0.0838423,9.74024,-8.0708,30.8332,-38.2802,1.0941,0.0574584,9.51415,-0.00336255,-0.00449069,-0.00226188,1.13641,0.0792126,9.73969,-12.7347,26.3375,-43.1163,5.51E-05,7.67E-05,8.55E-05,1.12E-06,1.37E-06,5.51E-07,6.11E-07,5.67E-07,8.65E-09,0.557775361,0.637645916,0.662965775
5.23 AM,0,1.11668755,0.07928859,9.547709717,-0.0001367,-1.47E-05,1.58E-05,1.139305017,0.081195808,9.739906533,-10.28866192,28.8626155,-40.66096617,1.11565,0.0790053,9.54767,-0.000308226,-0.000182512,0.00015551,1.13934,0.08119855,9.7399,-10.3327,28.8887,-40.68705,1.1372,0.110129,9.58118,0.00344729,0.00402649,0.0019881,1.14183,0.083383,9.74024,-7.9124,31.2804,-38.2902,1.0965,0.0574584,9.52133,-0.00397341,-0.00330388,-0.00167708,1.13641,0.0788794,9.73962,-12.7322,26.2049,-43.2477,5.85E-05,7.45E-05,8.65E-05,1.11E-06,1.07E-06,5.11E-07,7.44E-07,6.37E-07,1.03E-08,0.642864093,0.579859462,0.660344088
5.24 AM,0,1.116180333,0.080114553,9.54839235,-6.09E-05,-7.20E-05,1.70E-05,1.138138267,0.082002319,9.740036017,-10.2789701,28.90943283,-40.75986933,1.11565,0.08020235,9.55006,-0.0002179,-0.000182512,0.000201604,1.13814,0.08200275,9.740035,-10.3357,28.90015,-40.8103,1.13959,0.10534,9.5764,0.00405815,0.00414848,0.0026865,1.14039,0.0843759,9.74035,-7.91048,31.1021,-38.2887,1.0941,0.0526702,9.52133,-0.00393524,-0.00562536,-0.00224186,1.1355,0.0794351,9.73977,-13.3574,26.3736,-43.2746,5.92E-05,7.27E-05,7.77E-05,1.23E-06,1.52E-06,5.36E-07,8.48E-07,7.51E-07,1.18E-08,0.563582647,0.62334955,0.746645159
5.25 AM,0,1.116659617,0.080222287,9.5466286,-6.93E-05,2.68E-05,-1.60E-05,1.1382611,0.081817749,9.740023317,-10.26198233,28.93240483,-40.68498467,1.11565,0.0813994,9.54767,-0.000197879,-0.000127573,0.000195551,1.13825,0.08179885,9.74003,-10.332,28.8986,-40.69685,1.1372,0.107734,9.5764,0.00346731,0.00292675,0.00264506,1.14096,0.0845414,9.74031,-7.32544,31.1295,-37.1069,1.0965,0.0550643,9.51175,-0.00332437,-0.00440363,-0.00224186,1.13583,0.0795416,9.73971,-12.7498,26.7791,-42.7959,5.59E-05,7.26E-05,9.83E-05,8.25E-07,8.69E-07,4.79E-07,7.23E-07,6.70E-07,1.01E-08,0.603321471,0.563088327,0.635858613
5.26 AM,0,1.115793767,0.080964454,9.548767267,3.99E-05,-2.77E-05,5.97E-05,1.13835625,0.082863399,9.740003283,-10.26511308,28.9180355,-40.71124133,1.11565,0.0813994,9.54767,-0.000197879,-0.000150387,0.000195551,1.138435,0.08292835,9.739995,-10.33595,28.8904,-40.69555,1.14199,0.107734,9.574,0.00346731,0.00472116,0.00202815,1.14103,0.0852701,9.74042,-8.21085,31.2651,-38.446,1.09171,0.0526702,9.51894,-0.00633865,-0.00810699,-0.00163704,1.13472,0.0797609,9.7397,-13.0607,26.3506,-43.1001,5.70E-05,8.07E-05,9.49E-05,1.25E-06,1.54E-06,4.83E-07,1.44E-06,8.11E-07,1.93E-08,0.609692742,0.629315291,0.649923175
5.27 AM,0,1.115913283,0.080497608,9.5517757,3.75E-05,-4.01E-05,-7.55E-05,1.137966467,0.082460745,9.740052217,-10.27278098,28.867523,-40.74874417,1.11565,0.0813994,9.55245,-0.000230005,-0.000165753,5.17E-05,1.13783,0.08244265,9.74007,-10.3278,28.87665,-40.7006,1.22099,0.136464,9.57879,0.00343518,0.0041103,0.00249514,1.14404,0.0845671,9.74129,-7.91627,31.2629,-37.6703,1.01031,0.0430938,9.51654,-0.00328433,-0.00444181,-0.0022493,1.12723,0.0796435,9.73935,-12.9102,26.9576,-42.6592,0.000140056,8.61E-05,8.49E-05,8.93E-07,9.53E-07,5.05E-07,3.21E-06,6.07E-07,4.43E-08,0.621096612,0.529519746,0.663035975
5.28 AM,0,1.1151112,0.080709088,9.547215133,-3.13E-05,-5.39E-05,-9.28E-06,1.1377586,0.082381835,9.7400772,-10.20410457,28.938432,-40.74841817,1.11565,0.0813994,9.54767,-0.000252354,-0.000182515,0.000194154,1.1377,0.08238465,9.74009,-10.30955,29.01605,-40.8289,1.13241,0.10534,9.57879,0.00277171,0.00338443,0.00204584,1.14104,0.0846451,9.74038,-7.31646,31.2717,-38.1266,1.0941,0.0550643,9.52133,-0.00272608,-0.00333508,-0.0022493,1.13522,0.0800597,9.7397,-12.4679,26.7847,-43.1087,5.58E-05,6.98E-05,8.57E-05,7.76E-07,7.85E-07,5.20E-07,1.17E-06,6.14E-07,1.68E-08,0.577123818,0.584892078,0.66791644
5.29 AM,0,1.114317267,0.080832782,9.548128883,-1.66E-06,-6.10E-06,7.78E-05,1.1364026,0.081753686,9.740240917,-10.18150827,28.877845,-40.76477933,1.11326,0.0813994,9.54767,-0.000252354,-0.000182515,0.000160166,1.13644,0.0817756,9.74024,-10.31505,28.90465,-40.82695,1.13959,0.110129,9.57161,0.00585629,0.0047044,0.00204584,1.13865,0.0838442,9.74049,-7.16654,31.3002,-37.6771,1.0941,0.0502761,9.51894,-0.00391754,-0.00506943,-0.00228329,1.13424,0.0799692,9.73998,-12.8841,26.356,-43.2346,5.49E-05,7.53E-05,8.29E-05,1.16E-06,1.39E-06,5.13E-07,7.02E-07,4.85E-07,9.71E-09,0.585417724,0.620285287,0.660287342
5.30 AM,0,1.113850583,0.081618842,9.547390717,1.55E-05,8.95E-05,-6.06E-06,1.136536367,0.082937381,9.74021525,-10.22608278,28.92268167,-40.744439,1.11326,0.0813994,9.54767,0.000297517,0.000364563,0.000160166,1.13645,0.08279115,9.74022,-10.3236,29.0107,-40.7021,1.16353,0.138858,9.58118,0.00274098,0.00402975,0.00565795,1.14682,0.0925013,9.74115,-8.06904,31.415,-38.5824,1.0127,-0.0143646,9.51894,-0.00275681,-0.00391149,-0.00472675,1.12845,0.0733169,9.73901,-12.8952,26.6381,-43.1114,0.000126536,0.000119265,9.85E-05,7.01E-07,9.38E-07,6.33E-07,1.71E-06,1.84E-06,2.36E-08,0.644775854,0.600134119,0.58700587
5.31 AM,0,1.112901083,0.081112092,9.546145817,2.49E-05,1.82E-05,0.00012329,1.135473317,0.082733478,9.74034075,-10.17463543,28.91749483,-40.71644417,1.11326,0.0813994,9.54527,0.000303104,-0.000176462,0.000260735,1.13549,0.08286995,9.74034,-10.06105,28.99585,-40.70685,1.1348,0.10534,9.574,0.00274656,0.002267,0.00209333,1.13738,0.0848664,9.74054,-7.9073,32.1574,-38.2853,1.08931,0.0526702,9.52133,-0.00214035,-0.00217621,-0.00218272,1.13373,0.0804393,9.74011,-12.2892,26.2053,-43.5492,5.62E-05,7.78E-05,8.25E-05,8.70E-07,6.68E-07,5.12E-07,3.66E-07,7.40E-07,5.10E-09,0.581505745,0.609628566,0.689305195
5.32 AM,0,1.112274467,0.080541499,9.546859983,1.21E-05,-2.99E-05,6.17E-05,1.135692767,0.082175919,9.74032,-10.2394098,28.88158267,-40.68892417,1.11326,0.0790053,9.54767,-0.000282618,-0.000314743,0.000204863,1.135695,0.08218135,9.74032,-10.3298,28.897,-40.7018,1.13959,0.112523,9.57161,0.00275401,0.00454331,0.00209333,1.13801,0.0849194,9.74058,-8.06501,31.4061,-38.4116,1.09171,0.0550643,9.52133,-0.00274377,-0.0040088,-0.00218272,1.13333,0.0794915,9.74004,-13.0621,26.7847,-43.2413,6.33E-05,7.44E-05,8.18E-05,8.23E-07,9.27E-07,4.82E-07,8.74E-07,7.71E-07,1.25E-08,0.613336484,0.604727192,0.718388448
5.33 AM,0,1.112466067,0.080844755,9.54599415,-4.56E-05,-2.34E-05,4.15E-05,1.135711167,0.082562017,9.740314567,-10.1755136,28.872536,-40.76309467,1.11326,0.0813994,9.54527,-0.000275634,0.000231402,0.000204863,1.1358,0.08258255,9.7403,-10.31225,28.8964,-40.77285,1.13241,0.110129,9.57161,0.00338955,0.00273958,0.00209379,1.13891,0.0848568,9.74063,-7.46748,31.2705,-38.1503,1.0941,0.0550643,9.51654,-0.00394082,-0.00404465,-0.0022386,1.13313,0.0803608,9.73992,-12.8978,26.3615,-43.4023,5.91E-05,7.08E-05,9.11E-05,8.69E-07,7.39E-07,5.02E-07,9.93E-07,7.57E-07,1.43E-08,0.630331188,0.578545918,0.664831089
