accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances,tags
0.795018335,0.462883024,9.591928967,2.55E-05,-0.000109566,-8.29E-05,0.809007707,0.471114413,9.760832242,-16.45807111,19.50150369,-55.77088897,0.749353,0.459667,9.59555,6.70E-05,-4.40E-05,-7.50E-05,0.766145,0.465891,9.76557,-16.3145,19.5112,-55.7915,2.64309,2.20257,10.0863,0.0857427,0.164161,0.107398,1.75943,0.712699,9.77083,-13.6112,21.8951,-52.792,-0.423755,0.136464,8.09924,-0.0390283,-0.202358,-0.106405,0.696677,0.421202,9.6237,-21.9292,16.182,-58.3444,0.023121218,0.003013883,0.001444386,1.54E-05,0.000108266,2.87E-05,0.019405034,0.000459576,0.00024441,0.986668269,0.542721976,0.612068871,1
0.883774211,0.471840949,9.5809408,2.23E-05,-0.000126721,-8.04E-05,0.899936561,0.479725085,9.750654789,-16.87637483,19.48217536,-55.73437508,0.756535,0.464455,9.59076,6.66E-05,-0.000161561,-7.50E-05,0.7715915,0.4677795,9.76516,-16.62465,19.5001,-55.7787,2.64309,2.20257,9.83017,0.0857427,0.164161,0.0719833,1.75943,0.712699,9.76793,-13.6112,21.5865,-52.949,0.354327,0.14604,8.09924,-0.0388737,-0.202358,-0.0758459,0.727444,0.421202,9.6237,-21.9292,16.8383,-58.2286,0.053862201,0.002795682,0.001699644,1.28E-05,0.000106051,1.69E-05,0.053807354,0.000636043,0.000672774,1.804465624,0.533438644,0.616809824,1
0.977324931,0.479619114,9.570072308,4.68E-06,-6.57E-05,-7.29E-05,0.995119692,0.487520124,9.739842639,-17.33066261,19.45950481,-55.70067647,0.763717,0.469243,9.58597,2.10E-05,-9.03E-05,-7.50E-05,0.7739595,0.470787,9.76512,-16.9452,19.4771,-55.75265,2.64309,2.20257,9.80383,0.0857427,0.164161,0.0719833,1.75943,0.712699,9.76759,-13.7586,22.1674,-52.949,0.354327,0.14604,8.09924,-0.0388737,-0.202358,-0.0758459,0.748575,0.421202,9.6237,-21.9292,16.7716,-58.211,0.075204458,0.0027137,0.001905564,1.24E-05,0.000104794,1.55E-05,0.07620427,0.000772867,0.000962171,2.285221443,0.552736984,0.617067075,1
1.073670876,0.487926641,9.55902825,-2.34E-05,-0.000125876,-6.72E-05,1.092921225,0.496196061,9.728660778,-17.80213611,19.4433165,-55.68419097,1.26169,0.493184,9.54527,-0.000142473,-9.03E-05,1.35E-05,1.29308,0.511721,9.70718,-18.1384,19.4531,-55.74155,2.64309,2.20257,9.80383,0.0857427,0.164161,0.0719833,1.75943,0.712699,9.76694,-13.9113,22.1674,-52.949,0.500367,0.14604,9.19813,-0.0388737,-0.202358,-0.0758459,0.748575,0.421202,9.6237,-21.9292,16.7716,-58.211,0.079625178,0.002222838,0.0013119,1.17E-05,0.000100683,1.46E-05,0.081118734,0.000737609,0.001028512,2.402245056,0.551589589,0.620344922,1
1.173216222,0.496309978,9.547762056,-3.30E-05,-6.33E-05,-5.76E-05,1.194153437,0.504785758,9.717157514,-18.27984853,19.43437558,-55.65702344,1.31915,0.502761,9.5357,-0.000142473,8.94E-05,4.14E-05,1.33958,0.516225,9.700945,-18.592,19.4475,-55.7321,2.64309,2.20257,9.80383,0.0857427,0.164161,0.0719833,1.75943,0.712699,9.76694,-14.3618,22.1674,-52.8788,0.500367,0.14604,9.19813,-0.0388737,-0.202358,-0.0758459,0.748575,0.421202,9.6237,-21.9292,16.7716,-58.3311,0.064031885,0.002074145,0.001107566,1.17E-05,0.000100762,1.45E-05,0.065001018,0.000613523,0.00083222,2.033394212,0.558675572,0.627217479,1
1.274699459,0.505137552,9.536106839,-4.28E-05,-5.17E-05,-5.12E-05,1.297584308,0.513813796,9.705399153,-18.76859281,19.40956467,-55.62638519,1.33351,0.507549,9.53091,-0.000142473,9.08E-05,5.73E-05,1.35998,0.5175005,9.69808,-19.0262,19.4387,-55.6516,2.64309,2.20257,9.80383,0.0857427,0.164161,0.0719833,1.75943,0.712699,9.76694,-14.377,22.5631,-52.8788,0.500367,0.14604,9.19813,-0.0388737,-0.202358,-0.0758459,0.748575,0.421202,9.6237,-21.9292,16.6164,-58.4345,0.027749182,0.001784594,0.000663202,1.17E-05,0.000100853,1.45E-05,0.027225487,0.000308378,0.000360248,1.15754369,0.574066937,0.64262116,1
1.334001311,0.509033947,9.528598658,-2.86E-05,2.21E-06,-2.02E-05,1.358121233,0.517981581,9.698303528,-19.056444,19.41773628,-55.60154858,1.3407,0.507549,9.52851,-0.000106622,9.08E-05,5.73E-05,1.365035,0.518328,9.697375,-19.06495,19.44155,-55.61075,1.51307,0.761323,9.66977,0.013074,0.0391847,0.015896,1.44161,0.542727,9.71059,-16.6218,22.5675,-52.8788,1.12523,0.229833,9.31544,-0.0131932,-0.0475581,-0.0122038,1.26833,0.500089,9.68594,-21.9042,16.6164,-58.4345,0.000716916,0.000193033,0.000154537,1.25E-06,6.07E-06,9.52E-07,0.000479136,8.38E-06,9.73E-06,0.587716626,0.574433161,0.644151786,1
1.344507467,0.509424313,9.526975225,-3.90E-05,3.78E-05,-2.31E-05,1.368622058,0.518650599,9.696811125,-19.08740497,19.42695972,-55.59632431,1.34548,0.509943,9.52612,-0.000106622,9.08E-05,6.84E-05,1.369995,0.51888,9.696585,-19.1812,19.4453,-55.606,1.38139,0.541066,9.56203,0.00291185,0.00622831,0.00259338,1.38515,0.522096,9.70158,-16.6224,22.5675,-52.8788,1.2976,0.447696,9.495,-0.00328247,-0.00476726,-0.00238619,1.33585,0.51318,9.69444,-21.9042,16.6164,-58.4345,0.000153937,7.98E-05,9.62E-05,8.15E-07,1.22E-06,5.01E-07,0.000110633,2.53E-06,2.38E-06,0.584717172,0.565861713,0.659617167,1
1.3495763,0.509885174,9.525335189,-2.07E-05,1.53E-05,-3.94E-06,1.374008914,0.519231692,9.696021233,-19.10335278,19.43519717,-55.57977353,1.35027,0.509943,9.52612,-6.38E-05,9.08E-05,7.92E-05,1.375935,0.519365,9.69572,-19.1848,19.4469,-55.6022,1.38139,0.541066,9.55964,0.00299054,0.00577668,0.00259338,1.38716,0.522288,9.69845,-16.7697,22.5675,-52.7179,1.31197,0.469243,9.4926,-0.00328247,-0.00418526,-0.00238619,1.35725,0.515184,9.69413,-22.204,16.6164,-58.4345,0.000106726,7.84E-05,9.50E-05,8.24E-07,1.19E-06,4.91E-07,5.43E-05,1.66E-06,1.17E-06,0.588706401,0.5673139,0.657978118,1
1.353001769,0.510240965,9.524030353,1.62E-06,1.18E-05,-4.66E-07,1.377599292,0.519646965,9.695490514,-19.11540111,19.44178839,-55.55124889,1.35267,0.509943,9.52372,-6.24E-05,9.08E-05,9.78E-05,1.37844,0.519665,9.69536,-19.1877,19.4475,-55.5971,1.38379,0.545855,9.55724,0.00299054,0.00577668,0.00259338,1.38766,0.522699,9.69797,-16.6159,22.5917,-52.7179,1.31675,0.469243,9.4926,-0.00306922,-0.00418526,-0.00231914,1.36031,0.516045,9.69405,-22.204,16.6164,-58.4345,9.18E-05,7.62E-05,9.17E-05,7.99E-07,1.19E-06,4.88E-07,3.71E-05,9.76E-07,7.67E-07,0.579688177,0.570592087,0.661379145,0
1.356066839,0.510177124,9.522665664,-7.81E-08,2.85E-06,8.24E-07,1.380711472,0.519651756,9.695048242,-19.11974731,19.46003864,-55.54341264,1.35506,0.509943,9.52372,-4.42E-05,9.36E-05,9.78E-05,1.38161,0.519666,9.69492,-19.1881,19.4552,-55.5952,1.38618,0.545855,9.55245,0.00299054,0.00407026,0.00259338,1.3904,0.522699,9.69706,-16.6159,22.5917,-52.5751,1.32154,0.481214,9.4926,-0.00306922,-0.00346265,-0.00231914,1.36644,0.516551,9.69369,-22.204,16.6164,-58.4345,8.29E-05,7.46E-05,8.91E-05,8.18E-07,1.15E-06,4.79E-07,2.37E-05,9.63E-07,4.71E-07,0.572452039,0.567832065,0.653896056,0
1.358335833,0.509976957,9.521828331,6.21E-06,-8.67E-06,1.09E-05,1.383069022,0.519438922,9.694723978,-19.12973983,19.47276339,-55.54127806,1.35745,0.509943,9.52133,-1.58E-05,-0.000124314,0.000108019,1.383555,0.519485,9.69463,-19.1888,19.4552,-55.5952,1.39097,0.545855,9.55245,0.00299054,0.00407026,0.00257196,1.39164,0.522699,9.69606,-16.6159,22.5917,-52.5751,1.32872,0.481214,9.4926,-0.00307015,-0.00346265,-0.00231914,1.37318,0.515239,9.69356,-22.3645,16.7857,-58.1581,7.77E-05,7.49E-05,8.78E-05,8.18E-07,1.16E-06,4.95E-07,1.65E-05,1.26E-06,3.08E-07,0.571547537,0.561248029,0.653303085,0
1.360234414,0.509776121,9.521076803,-1.79E-05,-8.32E-06,1.44E-05,1.384976569,0.519211495,9.694464058,-19.12705467,19.47355742,-55.54249728,1.35985,0.509943,9.52133,-1.58E-05,-0.000124314,0.000108019,1.385265,0.519206,9.69442,-19.18965,19.4553,-55.5971,1.39097,0.545855,9.55245,0.00370663,0.00407026,0.00257196,1.39256,0.522699,9.69594,-16.1808,22.5917,-52.5751,1.33112,0.481214,9.4926,-0.00307015,-0.00346265,-0.00246814,1.37458,0.515239,9.69334,-22.3645,16.6054,-58.16,7.24E-05,7.47E-05,8.81E-05,8.22E-07,1.16E-06,4.97E-07,1.21E-05,1.26E-06,2.26E-07,0.570092617,0.565026782,0.660073158,0
1.362135639,0.509794078,9.521218519,-2.97E-05,-4.17E-06,1.15E-06,1.386651803,0.519030787,9.694234414,-19.15347997,19.48251964,-55.53230272,1.36224,0.509943,9.52133,-1.58E-05,-0.000124314,9.78E-05,1.386675,0.5190335,9.69424,-19.1928,19.4617,-55.5948,1.39097,0.545855,9.55485,0.00370663,0.00407026,0.00257196,1.39377,0.522699,9.69551,-16.1808,22.5917,-52.5751,1.33112,0.481214,9.4926,-0.00308412,-0.00346265,-0.00263761,1.37774,0.514627,9.69327,-22.3645,16.6054,-58.16,6.71E-05,7.56E-05,8.97E-05,8.27E-07,1.15E-06,4.84E-07,9.08E-06,1.43E-06,1.60E-07,0.570116228,0.571796237,0.643651477,0
1.363109214,0.509275362,9.522686331,-4.34E-05,-3.03E-05,-3.87E-05,1.387549908,0.51838237,9.694140633,-19.17137961,19.48988175,-55.52235778,1.36224,0.509943,9.52372,-1.58E-05,-0.000124314,6.80E-05,1.38773,0.518556,9.69413,-19.1947,19.4629,-55.5937,1.39337,0.545855,9.55964,0.00370663,0.00407026,0.00257196,1.39377,0.522699,9.69507,-16.1808,22.5917,-52.5751,1.33112,0.481214,9.4926,-0.00308412,-0.00328479,-0.00263761,1.38051,0.513327,9.69327,-22.3645,16.6054,-58.16,6.53E-05,7.59E-05,0.000100909,8.21E-07,1.15E-06,4.92E-07,6.75E-06,2.24E-06,1.19E-07,0.575860166,0.562387637,0.639891495,0
1.364131333,0.508819819,9.523351417,-4.99E-05,-2.29E-05,-2.76E-05,1.388427806,0.517902538,9.694040661,-19.16524383,19.49243725,-55.51879378,1.36464,0.509943,9.52372,-1.58E-05,-0.000124314,6.80E-05,1.38859,0.518028,9.69403,-19.1945,19.4651,-55.5937,1.39337,0.545855,9.55964,0.00370663,0.00407026,0.00257196,1.39377,0.521864,9.69499,-16.1808,22.4176,-52.5751,1.33112,0.47882,9.4926,-0.00308412,-0.00328479,-0.00263761,1.38119,0.513327,9.69327,-22.3645,16.6054,-58.16,6.28E-05,7.65E-05,0.000102241,8.27E-07,1.16E-06,4.80E-07,4.85E-06,2.04E-06,9.11E-08,0.573782015,0.571213912,0.631248655,0
1.364651308,0.508468021,9.523650056,-2.09E-05,-2.58E-05,-2.66E-05,1.38898865,0.517442638,9.693984958,-19.17280828,19.49236394,-55.50176189,1.36464,0.507549,9.52372,2.10E-05,-0.000124314,6.80E-05,1.38909,0.5174685,9.69397,-19.1951,19.4646,-55.5922,1.39337,0.545855,9.55964,0.00370663,0.0039194,0.00257196,1.39377,0.521493,9.6948,-16.1808,22.4176,-52.4539,1.33591,0.476426,9.4926,-0.00308412,-0.00328479,-0.00263761,1.38383,0.513327,9.69327,-22.3645,16.6054,-58.7714,6.08E-05,7.89E-05,0.000102286,8.12E-07,1.17E-06,4.97E-07,3.83E-06,2.00E-06,7.70E-08,0.576399692,0.572924297,0.647859039,0
1.365129453,0.508209326,9.523619494,-1.49E-06,-5.16E-06,-4.68E-05,1.389482517,0.517238215,9.693925083,-19.17297392,19.49275233,-55.48759372,1.36464,0.507549,9.52372,2.10E-05,-0.000101499,6.80E-05,1.3896,0.5171665,9.69391,-19.1971,19.4678,-55.5888,1.39337,0.545855,9.55964,0.00399902,0.0039194,0.00198717,1.39487,0.521493,9.6948,-16.1808,22.4176,-52.4539,1.33591,0.476426,9.4926,-0.00308412,-0.00330994,-0.00263761,1.38383,0.513327,9.69316,-21.9042,16.6054,-58.7714,6.15E-05,7.86E-05,0.000102399,8.15E-07,1.17E-06,4.79E-07,3.98E-06,1.89E-06,8.21E-08,0.570296838,0.570994451,0.654527795,0
1.365657456,0.507875486,9.523533742,2.35E-05,-5.95E-07,-3.91E-05,1.390029219,0.516977669,9.693860589,-19.18952144,19.50628092,-55.47406217,1.36464,0.507549,9.52372,2.10E-05,-0.000101499,6.80E-05,1.39019,0.516939,9.69384,-19.1993,19.47,-55.58335,1.39337,0.545855,9.55964,0.00399902,0.0039194,0.00260688,1.39512,0.521428,9.6948,-16.6386,22.4176,-52.4539,1.3383,0.476426,9.49021,-0.00308412,-0.00330994,-0.00263761,1.38383,0.513327,9.6931,-21.9042,16.7837,-58.7714,6.26E-05,7.85E-05,0.000104136,8.00E-07,1.16E-06,4.85E-07,4.47E-06,1.47E-06,9.55E-08,0.585069264,0.573177363,0.659238575,0
1.365697978,0.50749709,9.522637914,5.04E-05,1.93E-05,-1.35E-05,1.390173222,0.516833178,9.693847675,-19.17446675,19.51158328,-55.46030178,1.36464,0.507549,9.52133,0.000198345,0.000118728,7.87E-05,1.3903,0.516839,9.69382,-19.1971,19.4773,-55.5776,1.39337,0.538672,9.55964,0.00399902,0.00410471,0.00260688,1.39512,0.520276,9.6948,-16.3,22.4176,-52.4539,1.3383,0.476426,9.48781,-0.00342541,-0.00392778,-0.00263761,1.38383,0.513327,9.6931,-21.9042,16.7244,-58.7714,6.20E-05,7.73E-05,0.000104062,7.90E-07,1.15E-06,4.92E-07,4.52E-06,1.20E-06,9.69E-08,0.584147793,0.589549801,0.667953983,0
1.366486033,0.507453862,9.520682694,6.01E-05,4.16E-05,1.95E-05,1.391111103,0.516892922,9.693709931,-19.16895108,19.50296644,-55.44660736,1.36703,0.507549,9.52133,0.000239783,-0.00017134,0.000140611,1.39106,0.516913,9.69373,-19.19625,19.4695,-55.3183,1.39576,0.538672,9.55245,0.00399902,0.00410471,0.00260688,1.39764,0.520276,9.6946,-16.1665,22.2591,-52.4539,1.3383,0.474032,9.48781,-0.00342541,-0.00392778,-0.00236477,1.38511,0.513359,9.69279,-21.751,16.7244,-58.7714,6.39E-05,8.04E-05,9.47E-05,7.88E-07,1.14E-06,4.81E-07,5.51E-06,1.14E-06,1.11E-07,0.586314573,0.591464191,0.667194077,0
1.367300631,0.507658693,9.519392533,5.85E-05,1.82E-05,1.04E-05,1.392249828,0.517027023,9.693539103,-19.18084058,19.52271764,-55.42086431,1.36703,0.507549,9.51894,0.000239783,-0.00017134,0.000140611,1.391985,0.517024,9.69358,-19.1979,19.4931,-55.3104,1.39576,0.538672,9.55485,0.00399902,0.00522168,0.00260688,1.40464,0.52092,9.69456,-16.1665,22.2667,-52.4539,1.3383,0.474032,9.48063,-0.00342541,-0.00392778,-0.00236477,1.38522,0.513359,9.69161,-21.751,16.7244,-58.7714,6.66E-05,8.16E-05,9.25E-05,7.85E-07,1.16E-06,5.03E-07,8.72E-06,1.31E-06,1.90E-07,0.595453415,0.589274203,0.675058051,0
1.368161161,0.507695935,9.518395633,2.76E-05,-9.61E-06,1.18E-05,1.393428603,0.517059911,9.693367922,-19.19691094,19.53070922,-55.40364239,1.36942,0.507549,9.51894,0.000239317,-0.00017134,0.000140611,1.39313,0.517046,9.693415,-19.1996,19.5645,-55.30595,1.39576,0.538672,9.55485,0.00399902,0.00522168,0.00260688,1.40464,0.52092,9.69445,-16.1665,22.2667,-52.7204,1.3383,0.474032,9.48063,-0.00342541,-0.00392778,-0.00236477,1.38607,0.51387,9.69161,-21.751,16.7244,-58.1754,6.78E-05,8.06E-05,9.17E-05,7.95E-07,1.15E-06,4.98E-07,9.75E-06,1.29E-06,2.01E-07,0.604257477,0.592006367,0.663549107,0
1.369052236,0.507382709,9.517603614,2.02E-05,-3.42E-05,2.51E-05,1.394529242,0.516873818,9.693219517,-19.20329433,19.53184994,-55.38178811,1.36942,0.507549,9.51894,0.000239317,-0.00017134,0.000140611,1.39454,0.516885,9.69323,-19.1993,19.5612,-55.2996,1.39576,0.536278,9.55485,0.00274796,0.00522168,0.00260688,1.40464,0.52092,9.69432,-16.1665,22.2667,-52.7305,1.3383,0.474032,9.48063,-0.00342541,-0.00392778,-0.00231123,1.3869,0.512738,9.69161,-21.751,16.4873,-58.1754,6.78E-05,7.94E-05,9.11E-05,8.12E-07,1.15E-06,5.06E-07,9.96E-06,1.61E-06,1.95E-07,0.611942185,0.603795352,0.656156747,0
1.370112244,0.507239726,9.516844783,1.34E-06,-3.65E-05,2.09E-05,1.395721028,0.51655575,9.693064931,-19.19544017,19.52685742,-55.35900119,1.36942,0.507549,9.51654,0.000146198,-0.00017134,0.000140145,1.396065,0.5165375,9.69302,-19.1985,19.5573,-55.29825,1.39576,0.536278,9.55485,0.00274796,0.00531108,0.00261107,1.40464,0.52092,9.69432,-16.1665,22.2667,-52.4268,1.34309,0.474032,9.48063,-0.00342541,-0.00392778,-0.00231123,1.3869,0.512467,9.69161,-21.751,16.4873,-58.1754,6.82E-05,7.91E-05,9.14E-05,8.12E-07,1.16E-06,5.01E-07,1.08E-05,1.97E-06,2.02E-07,0.615586444,0.607766527,0.6597951,0
1.371350514,0.507060836,9.516304808,3.02E-06,-6.12E-05,1.56E-05,1.397074389,0.516323975,9.692882544,-19.19811061,19.53379628,-55.33296086,1.37182,0.507549,9.51654,0.000146198,-0.00017134,0.000140145,1.39714,0.5163105,9.69287,-19.19995,19.4859,-55.2932,1.40055,0.536278,9.55485,0.00274796,0.00531108,0.00261107,1.40464,0.52092,9.69411,-16.1665,22.2667,-52.4268,1.34548,0.474032,9.48063,-0.00281501,-0.00385189,-0.00231123,1.38869,0.512467,9.69161,-21.7764,16.4873,-58.1754,6.66E-05,7.86E-05,9.23E-05,8.10E-07,1.16E-06,5.05E-07,6.91E-06,1.87E-06,1.34E-07,0.620172133,0.595626615,0.667891648,0
