minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
05:21 AM,,2.0349200795,3.125930783,8.9277178,0.002166991857833333,-0.004796957851666667,-0.007439440635,2.062567745,3.15932479,8.9880969,-18.789159366666667,-23.672944166666667,-34.217319,2.11279,3.17338,8.91084,0.00156534,-0.00143553,-0.00168179,2.1046050000000003,3.20283,8.98622,-18.86525,-23.7927,-34.0098,6.409,4.62779,12.3655,1.38792,2.23005,1.00747,5.76795,4.03,9.74878,0.0,0.0,0.0,-2.82264,-0.0526702,4.47457,-1.7959,-2.27935,-1.45432,-2.19423,0.0,0.0,-31.7093,-27.3012,-42.9679,0.7066594504898662,0.1422148845832591,0.17573121745625378,0.026243676006533243,0.05418098023634316,0.012358927257916872,0.684090950525419,0.12396356696118455,0.18225441847150917,9.463327802993254,3.1282547803999723,5.612082728352922
05:22 AM,,1.1359679433333334,1.8103736143333333,9.217088593333333,0.0065113098065,0.021559432123333333,0.043831696805,1.1335852166666667,1.8532387548333333,9.3353807,-15.50334406,-7.565043495,-41.792155,0.9947465,0.793644,9.51894,-0.000572686,0.00100793,0.000150807,1.023555,0.8565535,9.680769999999999,-15.10905,2.9213750000000003,-45.768150000000006,7.81434,9.93312,13.7876,3.70127,2.50433,2.86816,6.61236,8.73423,9.76545,8.92703,18.5006,-20.3486,-8.59482,-2.71251,0.581766,-2.46602,-2.64831,-2.5551,-5.21976,-1.78871,4.00917,-36.7886,-48.451,-51.4097,1.2157061774107647,2.5623157307727804,1.1282927659074937,0.09896514418320865,0.0906329001837218,0.1036459377204959,1.0889316388797325,2.60100291603724,0.6188180230876561,15.463811400897505,223.94612594226058,42.71424545403172
05:23 AM,,1.0370676433333332,0.855778522,9.507364966666666,-0.00018059684116666653,0.0009431131348333331,0.0005488551479166667,1.050390685,0.87042256,9.672451883333334,-14.7385145,3.6276168733333334,-46.30953516666666,0.727806,0.651195,9.5764,-0.000670927,0.000658357,-1.39675e-06,0.741385,0.6601055,9.75596,-13.5383,4.48432,-46.4216,3.66058,2.60717,10.6394,0.422146,0.747485,0.122935,2.96373,2.29007,9.76907,-10.9458,6.72926,-42.785,0.114917,0.0766112,8.82704,-0.451391,-0.55549,-0.222815,0.536257,0.571283,9.06324,-24.7393,-4.62967,-48.8325,0.46798592470205286,0.2501962387358243,0.03851477011686029,0.0013490704933220453,0.002750570261288484,0.00019393992331266126,0.46025740642600244,0.2540336367597493,0.0400636281565473,10.43728260381277,5.624597923910431,0.9925203873255146
05:24 AM,,0.704878535,0.633386775,9.586357866666667,-0.00011181541166666666,5.018346566666666e-05,-7.951563991666667e-05,0.7158838183333334,0.64547819,9.7591482,-13.173366833333333,4.681107416666666,-46.664326333333335,0.701471,0.632042,9.58597,-8.84638e-05,4.74919e-05,-5.54062e-05,0.7142815,0.6435935,9.75936,-13.22305,4.67734,-46.5939,0.857087,0.711047,9.64582,0.00663105,0.0110431,0.0128268,0.783516,0.684389,9.7624,-10.9773,6.60159,-44.6245,0.519519,0.550643,9.51175,-0.0098623,-0.0140024,-0.0177165,0.680349,0.625003,9.7521,-15.1851,2.39764,-48.7131,0.0008374469522558683,0.00030751762942007513,0.00015395661447300814,2.0857628536706183e-06,4.539220343551996e-06,4.0028842575705235e-06,0.00021062222201535612,6.590597909238734e-05,2.3163403272120187e-06,0.5493296655926266,0.5004236850989914,0.5701836212419588
05:25 AM,,0.6297517033333333,0.5768022783333333,9.593576066666666,7.709690500000001e-05,-0.000410471106,0.00027892097566666665,0.6449762316666666,0.58931995,9.767468166666667,-12.7349385,5.099618483333334,-46.5606785,0.641618,0.608101,9.59315,0.000182049,-0.000660684,-5.54062e-05,0.6574895000000001,0.6273365,9.764435,-12.739650000000001,5.065524999999999,-46.586,0.976792,0.895393,9.66498,0.00751243,0.0279238,0.0485353,0.699005,0.640808,9.7752,-10.1856,7.51577,-44.1895,0.275321,0.258563,9.47106,-0.0111739,-0.0160585,-0.00830068,0.586175,0.519145,9.76086,-15.5089,2.716,-48.8614,0.002503071758095481,0.0034654057667487773,0.00026694100720756867,2.8133708138222915e-06,5.766633163946416e-06,1.3813000294187609e-05,0.0011050939603619338,0.0025356409464749583,2.5774535531441533e-05,0.7063819925553423,0.7070916162906842,0.6734189641279632
05:26 AM,,0.5526657083333334,0.516658505,9.599701133333333,2.7795593333333333e-05,-0.0004115534733333333,0.00011493338983333334,0.565283005,0.525568885,9.776211833333333,-12.265890166666667,5.453047983333334,-46.674505333333336,0.557825,0.517125,9.60034,0.000182049,-0.000293327,0.000251423,0.5708694999999999,0.5267175,9.776115,-12.3011,5.53955,-46.6201,0.811599,0.600919,9.66498,0.00751243,0.00655888,0.0136914,0.586128,0.549635,9.78141,-10.0386,7.95857,-44.2061,0.402209,0.375874,9.54048,-0.0103977,-0.010678,-0.0131876,0.528272,0.464073,9.77389,-14.7209,3.44649,-49.1643,0.0009243691204440038,0.0004954350447311938,0.00016216023911408097,2.477605920428733e-06,3.4264030812012813e-06,5.8388196465238046e-06,0.00018727346437560097,0.00011383117510361436,1.0137258486366142e-06,0.5723032447946299,0.5191016722141233,0.5881315754306066
05:27 AM,,0.5993666766666667,0.5632156816666667,9.59232705,-0.000304096665,-1.8120916666666654e-05,0.000630222672,0.6095318483333333,0.5712188933333333,9.770989916666666,-12.722657,5.041936333333333,-46.72725883333333,0.600919,0.562613,9.59076,-0.000202536,0.000228609,0.000645784,0.612108,0.572941,9.770735,-12.6313,4.96992,-46.72895,0.763717,0.612889,9.67216,0.00590611,0.00878072,0.00435055,0.660085,0.597808,9.77554,-10.351,7.01806,-43.7485,0.43812,0.488396,9.54527,-0.00345753,-0.0101561,-0.00725588,0.570381,0.53231,9.76643,-14.8655,2.87222,-49.0108,0.0005742690490572174,0.00017396933505876182,0.0001401051386953243,1.3967448387854851e-06,1.8215190755989746e-06,2.2558838857302213e-06,0.00026202859316059825,5.98579089835949e-05,2.0148218628268237e-06,0.588211833206344,0.5004446659127435,0.6235983844293546
05:28 AM,,0.8406239783333334,0.6588560216666667,9.561603116666667,-8.078677150000006e-05,5.874089333333329e-05,0.0006734088213333334,0.8530614983333333,0.6645847566666666,9.738691216666666,-13.6098145,4.795439695,-46.53049083333333,0.703865,0.576978,9.58118,-0.000711899,0.0006294885,0.000270512,0.6913455,0.5862944999999999,9.76427,-13.35175,4.9008,-46.4837,2.75082,2.11159,9.89002,0.123181,0.266379,0.0544019,2.37614,1.58155,9.77824,-10.0347,7.49602,-43.0543,0.201104,-0.275321,9.07363,-0.179807,-0.365155,-0.0347825,0.529391,0.470814,9.38206,-20.4817,0.215034,-48.9661,0.1290076441030663,0.04141571740618484,0.005521006219151625,0.00035612863029345815,0.0012569247932608934,4.631819440205659e-05,0.123379085736,0.0325265439055467,0.003254180986330273,2.7407326306575124,1.1131442291793276,0.6808900345902891
05:29 AM,,0.8528617333333334,0.6797764316666667,9.565489766666667,-0.0008710251933666666,0.003562747585666667,0.00041645008333333336,0.8508662716666666,0.68978297,9.744161916666666,-13.258617,5.07348995,-46.77361616666666,0.854693,0.682318,9.56921,-0.000620177,0.00348267,0.0002190635,0.854877,0.6968605,9.74502,-13.23545,5.05392,-46.7346,1.36224,1.58011,9.77032,0.0299231,0.16414,0.0869798,1.255,0.871944,9.76898,-10.7972,7.04105,-44.4639,0.308839,0.177163,8.91562,-0.0836978,-0.102808,-0.101167,0.660547,0.500906,9.69773,-16.6739,2.8712,-49.1519,0.016158006261147467,0.013347624358659764,0.0024340963939354383,5.835484080882868e-05,0.000367272770118692,7.100406470814505e-05,0.013187989862478662,0.008520382276379733,0.00023403177344880394,0.883444327990985,0.5794693992636035,0.6375157147465497
05:30 AM,,1.1341963066666667,0.6006794005,9.536932066666667,-2.293878563333334e-05,0.002594468203333333,0.00015105631500000001,1.140593255,0.612569455,9.7157053,-14.925797166666667,5.180380516666666,-46.13462116666667,1.32274,0.615283,9.52372,-2.32798e-05,0.00287181,0.00016715,1.330705,0.6237675,9.694275,-15.1844,5.2201699999999995,-46.236850000000004,1.88894,0.940881,9.78947,0.0402109,0.162829,0.0463214,1.45021,0.712219,9.77068,-11.2549,7.46978,-43.6855,0.150828,0.0071823,9.31544,-0.0337037,-0.110749,-0.0715755,0.636952,0.524975,9.67806,-18.2015,2.39661,-48.9658,0.09937811363307442,0.004028366258590399,0.0020705685242693368,1.936443305384116e-05,0.00032330768540803025,2.83012748729019e-05,0.09609540192362602,0.0020090741519512272,0.0013259180630150237,2.550180336436032,0.6389845813661766,0.6722768109201727
05:31 AM,,1.3693925016666666,0.843736234,9.3699637,0.0007978630071666667,-0.001964688910166666,0.0012651675568333336,1.4346829416666667,0.8830182533333333,9.5584968,-15.091943166666667,5.2374316,-45.553759666666664,1.41012,0.6895,9.50457,0.000245836,-0.000406468,-0.000557321,1.426445,0.7153395,9.681335,-14.8663,5.83368,-46.25395,6.96683,7.06738,10.7806,1.82275,2.95984,2.20772,5.92174,6.85732,9.76789,-10.7951,9.65351,-23.5,-3.88083,-6.38267,2.41325,-1.51501,-2.06391,-2.52282,0.441935,0.54248,4.54,-31.9398,-20.9818,-49.0292,0.7821168030507746,0.999603061672799,0.6813495773549015,0.024212154023440575,0.05511051052828217,0.037651300884695246,0.6057729615701352,0.8402338352614149,0.5247643006538497,8.793479305362242,15.90443216556505,13.331910874063327
05:32 AM,,1.8006572333333333,0.8358796116666667,9.430223316666668,8.895230833333332e-05,0.0003673798233333333,-0.00011244376583333333,1.8303669,0.85142588,9.59661615,-15.611902,6.5133872833333335,-46.63775533333333,1.80276,0.83554,9.43036,-7.03053e-05,0.000315676,5.35441e-05,1.831915,0.8517485,9.596275,-15.6231,6.523215,-46.5709,1.83149,0.866664,9.45669,0.00237315,0.00264786,0.00188614,1.85038,0.858341,9.60272,-13.4996,8.7644,-44.4572,1.74051,0.806811,9.40641,-0.00312463,-0.00223906,-0.00238991,1.80189,0.841075,9.59219,-17.8762,4.55412,-48.831,0.000214285160613244,0.0001028933839641374,8.114702520840168e-05,8.889406863118681e-07,7.056462418880155e-07,4.845707812485296e-07,0.00015343230489816352,1.427623959826376e-05,7.207634401502472e-06,0.5433747954550918,0.558501623390771,0.5390855666493045
05:33 AM,,1.8276387,0.8479020016666666,9.429162083333333,-9.215219333333333e-05,2.3795674999999988e-05,-3.055862499999999e-05,1.8590012166666667,0.86138121,9.59022875,-15.7657215,6.486503616666667,-46.56520783333333,1.8267,0.847511,9.43036,-0.000191361,0.000223952,0.000240249,1.859505,0.8616055,9.590045,-15.7699,6.529780000000001,-46.55355,1.85543,0.87624,9.4543,0.00273772,0.00266741,0.0021045,1.86834,0.866813,9.59293,-13.812,8.46899,-44.4523,1.80036,0.818782,9.40402,-0.00337093,-0.00221951,-0.00220321,1.84676,0.856109,9.58806,-17.5793,4.43047,-49.1127,8.35179986410687e-05,8.420454040233452e-05,8.324490433361021e-05,8.492931389712513e-07,6.452709863316688e-07,4.812322267857774e-07,3.030581905147468e-05,6.060863491719537e-06,1.6298920909849625e-06,0.48828211284248746,0.5008486781747109,0.6269656635946302
05:34 AM,,1.8415567,0.8537156383333333,9.426528450000001,-9.130461266666667e-05,-0.00013653179166666667,-2.566390666666667e-05,1.8729573166666666,0.8678354333333334,9.586931866666667,-15.800622333333333,6.4277281833333335,-46.602451,1.84106,0.854693,9.42557,-5.02847e-05,-0.000267718,0.000219762,1.873405,0.867729,9.586855,-15.784749999999999,6.50392,-46.562,1.86979,0.885817,9.4543,0.00300404,0.00217574,0.00205236,1.882,0.872201,9.58863,-13.6517,8.4341,-44.4436,1.82191,0.830752,9.39684,-0.00324568,-0.00271118,-0.00217155,1.86504,0.864276,9.585,-18.0207,3.98763,-48.671,6.801124017696155e-05,8.067392558016418e-05,8.005292363689425e-05,8.948519297652589e-07,6.853160619474373e-07,4.268736355048694e-07,1.536318928185867e-05,2.742812135781864e-06,8.001894980522417e-07,0.5485478050429605,0.504308007954791,0.5313178551242072
