accX_variances1,accY_variances1,accZ_variances1,gyroX_variances1,gyroY_variances1,gyroZ_variances1,gravX_variances1,gravY_variances1,gravZ_variances1,magX_variances1,magY_variances1,magZ_variances1,accX_variances2,accY_variances2,accZ_variances2,gyroX_variances2,gyroY_variances2,gyroZ_variances2,gravX_variances2,gravY_variances2,gravZ_variances2,magX_variances2,magY_variances2,magZ_variances2,accX_variances3,accY_variances3,accZ_variances3,gyroX_variances3,gyroY_variances3,gyroZ_variances3,gravX_variances3,gravY_variances3,gravZ_variances3,magX_variances3,magY_variances3,magZ_variances3,accX_variances4,accY_variances4,accZ_variances4,gyroX_variances4,gyroY_variances4,gyroZ_variances4,gravX_variances4,gravY_variances4,gravZ_variances4,magX_variances4,magY_variances4,magZ_variances4,accX_variances5,accY_variances5,accZ_variances5,gyroX_variances5,gyroY_variances5,gyroZ_variances5,gravX_variances5,gravY_variances5,gravZ_variances5,magX_variances5,magY_variances5,magZ_variances5,tags
0.002474444,0.002334902,0.000297694,2.64E-05,2.07E-05,6.98E-07,0.002423011,0.00227612,0.000162653,0.674017422,0.647193047,0.708382974,0.000261192,0.000402298,8.74E-05,4.41E-06,2.23E-06,5.46E-07,0.00020607,0.000328567,4.03E-06,0.655252418,0.682618802,0.773035513,6.96E-05,0.000133654,8.54E-05,2.75E-06,1.77E-06,5.26E-07,7.65E-06,4.82E-05,2.33E-06,0.604761427,0.65196293,0.762992586,7.15E-05,0.000138235,9.57E-05,2.55E-06,1.94E-06,4.98E-07,8.81E-06,4.42E-05,2.21E-06,0.687655642,0.588233847,0.680146816,6.66E-05,0.00013001,9.95E-05,2.74E-06,1.76E-06,5.28E-07,8.80E-06,4.81E-05,2.34E-06,0.628041117,0.66284276,0.752869714,2
6.64E-05,0.000133717,9.07E-05,2.66E-06,1.90E-06,4.67E-07,9.08E-06,4.65E-05,2.44E-06,0.664437726,0.699077017,0.727609949,5.94E-05,0.000120667,8.77E-05,2.96E-06,2.08E-06,6.08E-07,7.60E-06,4.63E-05,2.30E-06,0.628981856,0.592500748,0.860134194,7.64E-05,0.000139764,0.000105084,2.94E-06,1.90E-06,5.73E-07,7.59E-06,5.44E-05,2.55E-06,0.647565742,0.651330817,0.683561454,6.87E-05,0.000114942,9.71E-05,3.06E-06,1.83E-06,5.28E-07,9.38E-06,5.59E-05,2.82E-06,0.598562223,0.705278548,0.763728964,7.56E-05,0.000157632,0.000103686,3.47E-06,1.79E-06,5.20E-07,9.94E-06,7.88E-05,3.27E-06,0.653929881,0.580785626,0.800618956,2
6.24E-05,0.00013771,0.000127507,2.99E-06,1.71E-06,5.44E-07,1.03E-05,5.28E-05,2.54E-06,0.672315653,0.651563806,0.742683068,6.97E-05,0.000120519,0.000163066,2.70E-06,1.85E-06,5.48E-07,9.97E-06,4.61E-05,2.41E-06,0.632559746,0.70011742,0.81605327,6.76E-05,0.000122069,9.79E-05,2.91E-06,2.09E-06,5.34E-07,6.16E-06,4.85E-05,2.15E-06,0.628345564,0.623251184,0.744598663,7.01E-05,0.000107673,9.52E-05,2.67E-06,1.71E-06,5.28E-07,6.58E-06,4.18E-05,1.98E-06,0.585195069,0.708761825,0.680422387,6.83E-05,0.000118288,0.000102719,3.05E-06,1.95E-06,5.13E-07,5.39E-06,4.29E-05,1.87E-06,0.698259317,0.671297016,0.704542527,2
6.49E-05,0.000132936,9.70E-05,2.93E-06,2.02E-06,5.14E-07,4.81E-06,4.63E-05,1.91E-06,0.660186063,0.682031821,0.756002322,6.73E-05,0.000129643,9.67E-05,2.97E-06,1.86E-06,5.57E-07,5.68E-06,4.55E-05,2.00E-06,0.684982115,0.676789737,0.805136676,6.63E-05,0.000120734,9.36E-05,2.96E-06,1.90E-06,5.27E-07,5.36E-06,4.41E-05,1.91E-06,0.620450361,0.664521251,0.77751802,6.75E-05,0.000124247,9.63E-05,3.03E-06,1.99E-06,5.45E-07,5.84E-06,4.95E-05,2.07E-06,0.683355417,0.614748181,0.753052628,0.038820347,0.018705498,0.00472268,0.000618507,0.000596454,3.58E-05,0.038523663,0.017586382,0.004728123,1.707215043,1.24049609,0.897509949,1
0.001530937,0.000249933,0.000265657,5.91E-06,1.12E-05,7.37E-07,0.001506113,0.000166517,0.000143102,0.620579235,0.682478297,0.760399153,6.50E-05,9.91E-05,8.35E-05,1.28E-06,1.56E-06,4.81E-07,6.93E-06,1.09E-05,1.16E-06,0.672090405,0.642877676,0.752876734,6.50E-05,7.90E-05,8.34E-05,1.31E-06,1.71E-06,4.51E-07,3.03E-06,3.67E-06,4.82E-07,0.711017153,0.652372785,0.732698236,7.32E-05,8.40E-05,0.00010096,1.32E-06,1.61E-06,4.65E-07,8.35E-06,3.71E-06,9.64E-07,0.685655622,0.704581547,0.838270418,7.46E-05,9.16E-05,8.80E-05,1.19E-06,1.55E-06,5.56E-07,4.91E-06,2.21E-06,5.22E-07,0.688847122,0.684954057,0.746945631,1
8.52E-05,8.72E-05,9.83E-05,1.29E-06,1.60E-06,4.57E-07,2.50E-05,4.29E-06,2.97E-06,0.693170055,0.708264572,0.731142272,6.82E-05,8.03E-05,8.96E-05,1.15E-06,1.51E-06,4.86E-07,1.12E-06,1.01E-06,1.50E-07,0.7432157,0.64003302,0.833151946,6.31E-05,8.78E-05,8.40E-05,1.16E-06,1.80E-06,4.74E-07,6.78E-06,1.55E-05,1.40E-06,0.686993557,0.679938502,0.795305954,6.89E-05,7.64E-05,8.64E-05,1.16E-06,1.54E-06,4.92E-07,2.71E-06,1.75E-06,3.14E-07,0.672974681,0.705779324,0.819948732,6.67E-05,7.99E-05,7.85E-05,1.11E-06,1.44E-06,4.35E-07,3.29E-06,1.35E-06,3.56E-07,0.674745316,0.665909788,0.724330987,1
6.47E-05,8.23E-05,7.39E-05,1.31E-06,1.56E-06,4.62E-07,2.42E-06,3.79E-06,4.06E-07,0.757480094,0.687795028,0.855694279,6.90E-05,7.86E-05,8.68E-05,1.16E-06,1.51E-06,4.91E-07,1.42E-06,1.55E-06,2.06E-07,0.687618813,0.672934313,0.760720305,6.53E-05,8.73E-05,7.63E-05,1.19E-06,1.48E-06,5.40E-07,1.58E-06,1.29E-06,2.24E-07,0.63594519,0.632685924,0.766028193,6.98E-05,8.38E-05,8.99E-05,1.20E-06,1.56E-06,5.05E-07,1.70E-06,1.32E-06,2.31E-07,0.744282041,0.729635135,0.752012005,6.57E-05,9.36E-05,9.44E-05,1.12E-06,1.49E-06,4.49E-07,1.71E-06,1.37E-06,2.10E-07,0.674351844,0.68782541,0.746866314,1
5.95E-05,7.99E-05,9.35E-05,1.21E-06,1.49E-06,4.85E-07,1.47E-06,1.26E-06,1.79E-07,0.677639161,0.644185769,0.831398447,0.01314104,0.00465485,0.001254428,2.91E-05,4.32E-05,1.51E-06,0.012203656,0.004621955,0.001005645,0.962040121,0.777424396,0.80811208,0.000203188,0.000155738,9.22E-05,1.36E-06,1.71E-06,4.89E-07,0.000145029,9.37E-05,1.91E-05,0.659109928,0.678541416,0.810432014,6.46E-05,8.66E-05,8.81E-05,1.14E-06,1.72E-06,5.06E-07,1.21E-05,3.82E-06,1.28E-06,0.701666967,0.682846805,0.71496161,6.21E-05,7.54E-05,9.33E-05,1.11E-06,1.70E-06,5.08E-07,6.29E-06,2.15E-06,6.43E-07,0.709281846,0.637787588,0.823376825,1
0.000105624,0.000159386,9.14E-05,1.33E-06,1.84E-06,5.32E-07,4.62E-05,8.41E-05,8.26E-06,0.676898434,0.666714061,0.759882418,0.000166867,0.000239232,9.32E-05,1.49E-06,2.16E-06,5.25E-07,8.58E-05,0.000159346,1.53E-05,0.619739499,0.590131373,0.756139093,8.28E-05,0.000105418,9.85E-05,1.18E-06,1.63E-06,4.87E-07,2.17E-05,1.15E-05,2.53E-06,0.691497407,0.628693259,0.726587754,6.22E-05,7.75E-05,8.66E-05,1.31E-06,1.64E-06,5.14E-07,7.02E-06,3.81E-06,7.91E-07,0.674057015,0.659787768,0.675274091,6.09E-05,8.50E-05,8.41E-05,1.15E-06,1.73E-06,4.85E-07,1.13E-06,9.02E-07,1.14E-07,0.680041309,0.754684479,0.717388458,1
7.00E-05,7.77E-05,8.66E-05,1.24E-06,1.61E-06,5.16E-07,4.09E-06,8.46E-07,3.32E-07,0.68069106,0.665219401,0.714190012,6.18E-05,8.10E-05,0.000100089,1.30E-06,1.60E-06,5.13E-07,1.99E-06,1.38E-06,1.41E-07,0.699305302,0.70111397,0.824541275,6.08E-05,8.62E-05,9.47E-05,1.15E-06,1.69E-06,5.61E-07,7.14E-07,9.30E-07,6.42E-08,0.650041621,0.60953937,0.672890188,5.84E-05,9.02E-05,9.22E-05,1.15E-06,1.68E-06,4.80E-07,2.45E-06,1.24E-06,2.33E-07,0.650246144,0.667198068,0.726654039,6.26E-05,8.45E-05,9.83E-05,1.23E-06,1.57E-06,5.08E-07,1.16E-06,8.01E-07,9.80E-08,0.6854483,0.635603101,0.759291327,0
6.60E-05,7.73E-05,9.95E-05,1.08E-06,1.56E-06,5.29E-07,2.47E-06,8.48E-07,2.17E-07,0.690952346,0.729401601,0.746697257,5.99E-05,8.49E-05,9.05E-05,1.22E-06,1.79E-06,5.46E-07,2.19E-06,1.31E-06,2.22E-07,0.714229748,0.665371005,0.707559332,6.26E-05,8.18E-05,8.86E-05,1.12E-06,1.74E-06,5.09E-07,1.41E-06,1.14E-06,1.54E-07,0.673986264,0.639904533,0.751595546,6.17E-05,7.98E-05,9.53E-05,1.10E-06,1.68E-06,4.70E-07,7.00E-07,1.26E-06,6.92E-08,0.670891984,0.663916579,0.735541782,0.009667852,0.009401894,0.001638673,7.07E-05,1.00E-04,1.77E-06,0.01010778,0.009183758,0.001766345,0.882736013,0.88050368,0.811993283,0
0.041402117,0.082763929,0.008123472,0.000434607,0.000975899,9.37E-05,0.038547569,0.081848096,0.007340736,1.337487727,2.107488003,0.928172667,6.71E-05,9.29E-05,7.22E-05,1.15E-06,1.75E-06,5.23E-07,2.79E-05,2.71E-05,2.09E-06,0.646312293,0.637607873,0.753871774,6.67E-05,9.71E-05,7.23E-05,9.26E-07,1.12E-06,4.95E-07,1.24E-06,5.09E-06,1.07E-07,0.710757826,0.707462823,0.753163535,6.57E-05,9.28E-05,7.08E-05,9.06E-07,1.10E-06,5.30E-07,5.12E-06,3.13E-06,3.20E-07,0.769238782,0.686245453,0.745269574,9.48E-05,9.39E-05,8.30E-05,9.56E-07,1.33E-06,5.15E-07,3.23E-05,4.46E-06,1.82E-06,0.692005036,0.758935318,0.806128012,1
8.16E-05,0.000109834,7.88E-05,1.01E-06,1.34E-06,5.77E-07,1.22E-05,1.30E-05,7.41E-07,0.678148446,0.75994964,0.756597185,0.000117991,0.000107807,7.48E-05,9.75E-07,1.40E-06,5.12E-07,4.07E-05,5.99E-06,2.27E-06,0.74341306,0.659873909,0.74789113,6.85E-05,9.89E-05,6.70E-05,9.34E-07,1.26E-06,5.00E-07,2.24E-06,1.84E-06,1.32E-07,0.636375553,0.696869298,0.800339323,0.000118102,0.000119025,6.98E-05,9.33E-07,1.26E-06,5.42E-07,2.05E-05,3.24E-06,9.20E-07,0.719944484,0.702781623,0.814311211,6.08E-05,8.88E-05,6.77E-05,9.30E-07,1.04E-06,4.91E-07,1.32E-06,1.37E-06,7.56E-08,0.761321488,0.705010107,0.778639735,1
7.64E-05,0.000103507,6.95E-05,9.45E-07,1.12E-06,4.46E-07,1.24E-05,7.69E-06,5.04E-07,0.684385195,0.708329939,0.877003616,6.33E-05,9.57E-05,6.64E-05,9.73E-07,1.07E-06,5.17E-07,5.15E-07,1.51E-06,3.44E-08,0.646636777,0.713705507,0.72422253,5.74E-05,8.50E-05,6.70E-05,9.81E-07,1.18E-06,5.08E-07,6.67E-07,1.56E-06,4.06E-08,0.647681132,0.738282664,0.914666485,0.013076375,0.005170583,0.000455306,1.31E-05,4.82E-05,4.28E-06,0.012951383,0.004798066,0.000409077,1.045333818,0.77322264,0.806035565,0.000154288,0.000552808,0.000103513,3.29E-06,3.19E-06,8.29E-07,4.04E-05,0.000336546,1.98E-06,0.643806352,0.740457558,0.788371867,0
5.98E-05,8.76E-05,8.81E-05,1.25E-06,1.44E-06,5.70E-07,4.09E-06,9.51E-06,2.24E-07,0.763205012,0.715294079,0.683365873,7.06E-05,8.24E-05,0.000101215,1.21E-06,1.44E-06,5.74E-07,2.34E-06,4.41E-06,1.58E-07,0.736555668,0.762148231,0.821373317,7.87E-05,7.93E-05,9.59E-05,1.24E-06,1.25E-06,5.65E-07,1.59E-06,4.52E-06,1.15E-07,0.703792303,0.750532582,0.823468987,0.000101708,0.000147967,0.0001217,1.69E-06,1.77E-06,6.45E-07,2.40E-06,4.13E-05,1.78E-07,0.70845266,0.690250127,0.779200965,7.58E-05,9.78E-05,0.000105806,1.45E-06,1.58E-06,6.08E-07,7.36E-06,9.42E-06,4.85E-07,0.692643997,0.736852852,0.883647877,0
0.000516067,0.00045036,0.000132988,8.04E-06,1.01E-05,9.24E-07,0.000390914,0.000327974,1.70E-05,0.725329668,0.810218283,0.680289201,0.017185475,0.004638183,0.000847715,1.97E-05,6.00E-05,1.84E-06,0.015458178,0.003862166,0.000668976,1.195011148,0.775560014,0.854773542,7.80E-05,8.33E-05,9.65E-05,3.19E-06,3.85E-06,6.92E-07,9.28E-05,6.78E-05,4.75E-06,0.718759845,0.763439536,0.833608024,6.36E-05,8.95E-05,8.14E-05,1.25E-06,1.57E-06,4.94E-07,1.98E-06,9.71E-06,1.71E-07,0.637770115,0.735527545,0.748850297,7.10E-05,9.44E-05,9.94E-05,1.26E-06,1.34E-06,5.27E-07,1.56E-06,8.57E-06,1.39E-07,0.719948394,0.683993115,0.715520556,1
7.46E-05,9.09E-05,0.000100065,1.43E-06,1.44E-06,5.14E-07,1.84E-06,9.28E-06,1.56E-07,0.658947987,0.73060795,0.839743825,0.044508819,0.008309622,0.00400481,6.62E-05,0.000306257,1.82E-05,0.043033086,0.007642104,0.001806919,1.892898753,0.807942316,0.813194394,0.000410322,0.000169359,9.88E-05,1.84E-06,3.77E-06,5.92E-07,0.000249663,4.62E-05,1.59E-05,0.74034915,0.793918815,0.846684625,0.030774172,0.001940288,0.001558203,3.71E-05,0.000125807,2.14E-06,0.030766345,0.001932522,0.001639401,1.569295651,0.762514789,0.917029586,8.63E-05,0.000107983,9.40E-05,1.86E-06,2.40E-06,5.30E-07,8.23E-05,3.00E-05,5.36E-06,0.731810808,0.743664078,0.808532782,1
7.48E-05,0.000104086,9.82E-05,1.56E-06,1.76E-06,5.48E-07,1.07E-05,1.98E-05,9.06E-07,0.671072105,0.738940874,0.776531412,6.82E-05,0.000106713,0.00010211,1.82E-06,1.80E-06,5.62E-07,9.68E-06,1.93E-05,6.82E-07,0.713467381,0.642608316,0.763908735,6.95E-05,0.00010627,9.55E-05,1.57E-06,1.78E-06,4.97E-07,1.07E-06,1.94E-05,8.76E-08,0.667640415,0.766198963,0.773349549,7.34E-05,0.000101042,9.94E-05,1.75E-06,1.90E-06,5.16E-07,9.08E-07,2.20E-05,6.60E-08,0.763332823,0.708859989,0.767635037,7.78E-05,0.000105443,0.000103224,1.71E-06,1.67E-06,5.67E-07,1.27E-05,2.14E-05,9.38E-07,0.68169109,0.766401884,0.783005521,1
7.01E-05,0.000118279,9.15E-05,1.86E-06,1.73E-06,5.25E-07,1.15E-06,2.53E-05,8.79E-08,0.706569362,0.686455342,0.788800954,6.05E-05,0.000109968,9.36E-05,1.79E-06,1.55E-06,5.54E-07,2.42E-06,2.58E-05,1.52E-07,0.73226,0.792924005,0.854810114,6.61E-05,0.000107099,9.34E-05,1.75E-06,1.54E-06,4.83E-07,1.89E-06,2.20E-05,1.51E-07,0.665066245,0.689400161,0.85005744,0.000115589,0.000144485,0.000107077,1.96E-06,1.97E-06,6.62E-07,2.31E-05,4.48E-05,1.68E-06,0.659971279,0.7438959,0.840012055,7.45E-05,9.81E-05,0.000104107,1.59E-06,1.67E-06,5.19E-07,1.81E-06,2.21E-05,1.47E-07,0.713053872,0.74510051,0.849792702,0
8.47E-05,0.000115578,0.00010623,2.22E-06,1.89E-06,5.94E-07,1.25E-05,3.30E-05,8.25E-07,0.770007857,0.837009787,0.832719042,7.58E-05,0.000110635,0.000103746,1.67E-06,1.84E-06,5.46E-07,2.83E-06,2.01E-05,2.51E-07,0.791327535,0.750350824,0.753822452,6.79E-05,0.000100278,9.41E-05,1.91E-06,1.44E-06,5.10E-07,1.17E-06,2.37E-05,9.03E-08,0.723120312,0.6699627,0.822925561,6.93E-05,0.000107708,9.22E-05,1.85E-06,1.69E-06,5.20E-07,7.39E-07,2.31E-05,4.60E-08,0.716614894,0.720902601,0.853075478,7.02E-05,0.000123058,9.43E-05,1.79E-06,1.61E-06,4.96E-07,2.19E-06,2.73E-05,1.67E-07,0.723266311,0.693119877,0.786244427,0
6.33E-05,0.00010405,9.86E-05,1.78E-06,1.72E-06,5.25E-07,1.48E-06,2.17E-05,8.23E-08,0.760232621,0.729448885,0.874348734,0.202209618,0.005982303,0.008586539,1.52E-05,0.000140349,1.21E-05,0.198603441,0.005904451,0.00915934,6.474812606,0.710174144,1.344302183,7.33E-05,9.90E-05,9.06E-05,1.16E-06,1.94E-06,1.12E-06,4.15E-05,1.10E-05,1.37E-06,0.62446188,0.671899034,0.733479818,6.52E-05,8.64E-05,0.000104663,9.53E-07,1.38E-06,5.22E-07,2.55E-06,1.18E-06,9.20E-08,0.701434666,0.718092169,0.793654456,6.63E-05,8.65E-05,9.78E-05,9.59E-07,1.21E-06,5.39E-07,9.72E-07,9.58E-07,3.28E-08,0.644342806,0.665594907,0.790064039,1
6.27E-05,9.05E-05,8.76E-05,1.00E-06,1.46E-06,5.54E-07,1.07E-06,1.05E-06,3.90E-08,0.721831779,0.656549551,0.684975091,6.78E-05,8.60E-05,8.83E-05,8.90E-07,1.24E-06,5.31E-07,1.41E-06,5.49E-07,4.54E-08,0.745162412,0.680434009,0.772679672,6.57E-05,9.33E-05,9.15E-05,9.48E-07,1.41E-06,5.64E-07,2.67E-06,1.21E-06,8.74E-08,0.660832111,0.756321829,0.733450878,0.00013469,0.00014336,0.000101067,2.22E-06,1.18E-05,6.69E-07,4.71E-05,1.79E-05,1.60E-06,0.70820063,0.726246661,0.803096419,6.42E-05,7.92E-05,8.30E-05,9.71E-07,1.29E-06,5.64E-07,1.14E-06,7.73E-07,3.65E-08,0.666274474,0.655656672,0.768858379,1
0.001071836,0.000472699,0.00015658,2.48E-06,1.98E-05,8.96E-07,0.000941609,0.000364596,1.86E-05,0.692951329,0.749262031,0.808928639,6.69E-05,9.48E-05,8.58E-05,9.50E-07,1.27E-06,5.69E-07,2.02E-06,1.07E-06,6.37E-08,0.752856444,0.695593974,0.737141639,7.56E-05,0.000102692,7.94E-05,8.98E-07,1.29E-06,5.10E-07,8.19E-07,9.51E-07,2.21E-08,0.63810456,0.68678235,0.754172983,5.92E-05,9.55E-05,8.51E-05,9.17E-07,1.11E-06,5.39E-07,1.20E-06,6.41E-07,3.41E-08,0.688205724,0.757306704,0.855474308,7.04E-05,0.000108053,8.46E-05,9.40E-07,1.20E-06,5.69E-07,2.33E-06,1.77E-06,8.29E-08,0.689394921,0.697865963,0.74988709,2
6.48E-05,0.000105629,8.69E-05,9.69E-07,1.24E-06,5.00E-07,2.31E-06,1.53E-06,7.62E-08,0.699246766,0.69654391,0.741332759,0.00308141,0.001103262,0.000204159,8.52E-06,2.09E-05,2.97E-06,0.003032718,0.000845643,5.51E-05,0.860810656,0.669482454,0.779160628,6.54E-05,8.55E-05,7.57E-05,9.84E-07,1.29E-06,6.03E-07,1.08E-06,2.48E-06,4.09E-08,0.757369611,0.647472365,0.772251897,6.03E-05,9.15E-05,8.55E-05,9.44E-07,1.20E-06,5.70E-07,1.73E-06,1.09E-06,5.68E-08,0.632310753,0.692607609,0.813211098,6.74E-05,8.51E-05,8.44E-05,8.12E-07,1.03E-06,5.35E-07,1.56E-06,1.69E-06,3.97E-08,0.655514827,0.636361919,0.815360304,2
0.000459833,0.000507834,0.000123566,1.32E-06,2.29E-06,2.20E-06,1.15E-05,1.53E-05,4.67E-07,0.663433393,0.71359899,0.716284478,6.65E-05,8.57E-05,8.59E-05,9.02E-07,1.15E-06,5.36E-07,6.72E-07,9.46E-07,2.26E-08,0.652796782,0.72913384,0.774403836,6.72E-05,8.10E-05,8.12E-05,9.60E-07,1.06E-06,5.03E-07,1.39E-06,5.86E-07,3.93E-08,0.678275793,0.665244691,0.717897772,0.026371314,0.006807537,0.001295015,2.66E-05,0.000118344,4.40E-06,0.026911978,0.006591244,0.000683274,1.468173043,0.781142198,0.826423632,0.000148971,0.00010852,8.02E-05,1.23E-06,1.17E-06,5.18E-07,0.000112201,4.53E-05,4.10E-06,0.609259918,0.686252646,0.829600094,2
6.40E-05,9.10E-05,7.81E-05,1.07E-06,1.38E-06,5.44E-07,5.82E-06,2.90E-06,2.27E-07,0.815659093,0.682621385,0.889089257,7.88E-05,9.36E-05,9.79E-05,1.18E-06,3.76E-06,5.38E-07,1.47E-05,4.95E-06,5.84E-07,0.680846438,0.751151474,0.837650855,6.57E-05,8.58E-05,7.01E-05,1.09E-06,1.45E-06,4.45E-07,2.91E-06,3.12E-06,1.28E-07,0.75611271,0.819446294,0.753806407,6.75E-05,8.55E-05,7.23E-05,9.86E-07,1.28E-06,4.89E-07,2.86E-06,2.40E-06,1.27E-07,0.691752291,0.761877309,0.750146994,6.05E-05,8.84E-05,7.48E-05,1.16E-06,1.19E-06,5.50E-07,1.18E-06,3.70E-06,5.12E-08,0.690244668,0.722271857,0.764308644,1
6.16E-05,8.84E-05,7.45E-05,1.07E-06,1.21E-06,5.14E-07,7.41E-07,2.94E-06,3.46E-08,0.657581223,0.737353072,0.821714414,6.09E-05,7.90E-05,6.61E-05,1.04E-06,1.21E-06,5.87E-07,8.22E-07,3.18E-06,3.43E-08,0.66824584,0.746643924,0.772450358,0.063072567,0.00928563,0.001999853,6.81E-06,5.09E-05,8.13E-06,0.065964314,0.009540628,0.00172601,2.629469116,0.677866652,0.946346625,0.000105442,8.28E-05,8.42E-05,9.50E-07,1.19E-06,5.11E-07,4.71E-05,1.67E-06,1.06E-06,0.717303513,0.733421578,0.729629749,6.72E-05,7.54E-05,8.99E-05,8.95E-07,1.20E-06,5.04E-07,3.41E-06,1.01E-06,6.92E-08,0.721439848,0.71636765,0.801227264,1
6.17E-05,8.63E-05,8.18E-05,9.54E-07,1.13E-06,5.40E-07,1.59E-06,1.53E-06,3.24E-08,0.669039124,0.743664419,0.768619093,6.22E-05,8.53E-05,8.09E-05,8.97E-07,1.02E-06,5.22E-07,2.56E-06,9.94E-07,5.91E-08,0.666032587,0.682417611,0.745314912,6.95E-05,8.52E-05,8.99E-05,9.18E-07,1.24E-06,5.40E-07,2.69E-06,1.34E-06,6.77E-08,0.646909151,0.692728337,0.767537029,6.60E-05,8.78E-05,9.23E-05,8.39E-07,1.08E-06,4.91E-07,1.01E-06,1.21E-06,2.90E-08,0.658325082,0.641582403,0.762087366,8.58E-05,7.74E-05,9.42E-05,9.10E-07,1.06E-06,4.93E-07,1.78E-06,1.60E-06,4.28E-08,0.712449169,0.727868637,0.728422505,0
6.23E-05,7.69E-05,7.69E-05,9.07E-07,1.20E-06,4.98E-07,8.52E-07,8.64E-07,2.12E-08,0.670157679,0.662629136,0.75293586,8.72E-05,9.47E-05,9.05E-05,1.07E-06,1.32E-06,5.79E-07,4.10E-06,1.98E-06,1.01E-07,0.650387711,0.745311912,0.786064955,5.81E-05,8.25E-05,9.10E-05,9.54E-07,1.13E-06,5.09E-07,8.49E-07,1.07E-06,2.40E-08,0.654146699,0.709814815,0.740356429,6.05E-05,8.28E-05,9.01E-05,9.10E-07,1.06E-06,5.26E-07,8.57E-07,1.10E-06,2.36E-08,0.634135539,0.684772779,0.743399572,6.12E-05,7.96E-05,8.28E-05,9.73E-07,1.15E-06,5.45E-07,8.22E-07,1.26E-06,2.28E-08,0.770483987,0.642907434,0.694409058,0
6.15E-05,9.10E-05,9.20E-05,1.07E-06,1.30E-06,4.92E-07,1.23E-06,9.72E-07,3.21E-08,0.648079567,0.681042002,0.801147004,5.99E-05,7.87E-05,8.70E-05,9.61E-07,1.07E-06,5.23E-07,9.43E-07,1.25E-06,2.51E-08,0.710447481,0.682281529,0.769110056,9.24E-05,0.000107266,7.95E-05,8.41E-07,1.17E-06,5.92E-07,5.42E-06,1.96E-06,1.39E-07,0.644408562,0.65327314,0.75660868,6.64E-05,8.33E-05,8.11E-05,8.92E-07,1.06E-06,5.33E-07,8.48E-07,1.23E-06,2.49E-08,0.692580774,0.689477554,0.790691197,6.46E-05,8.39E-05,7.98E-05,9.25E-07,1.20E-06,5.45E-07,8.29E-07,1.24E-06,2.40E-08,0.684123546,0.67662161,0.802212565,0
0.050023083,0.003307438,0.001404651,1.08E-05,7.22E-05,2.94E-06,0.051926822,0.003230452,0.001502787,1.904435207,0.740461253,0.881771348,0.000206602,0.000113204,8.17E-05,1.63E-06,1.54E-06,5.55E-07,0.000151376,6.75E-05,5.64E-06,0.66660377,0.71619734,0.776884918,7.80E-05,9.41E-05,6.85E-05,1.13E-06,1.50E-06,4.93E-07,5.71E-06,7.00E-06,2.09E-07,0.679016964,0.691747901,0.811469748,0.000138822,0.000108492,7.01E-05,1.25E-06,1.67E-06,7.61E-07,3.78E-05,1.27E-05,1.54E-06,0.699742246,0.671886325,0.839061179,6.93E-05,7.69E-05,6.49E-05,1.07E-06,1.44E-06,5.50E-07,3.25E-06,4.82E-06,1.45E-07,0.761549206,0.683747831,0.77351524,1
6.61E-05,7.90E-05,6.92E-05,1.22E-06,1.31E-06,5.13E-07,5.37E-06,4.42E-06,2.26E-07,0.745209125,0.672630828,0.703538793,7.05E-05,7.51E-05,7.18E-05,1.24E-06,1.85E-06,5.78E-07,3.49E-06,3.91E-06,1.44E-07,0.664724637,0.769070167,0.693450581,6.39E-05,8.42E-05,6.05E-05,1.09E-06,1.29E-06,5.48E-07,2.30E-06,4.23E-06,9.64E-08,0.7001676,0.692847559,0.764155459,6.05E-05,8.15E-05,6.97E-05,1.07E-06,1.15E-06,5.26E-07,9.68E-07,4.26E-06,4.17E-08,0.729885886,0.756687683,0.709458096,6.43E-05,9.21E-05,7.25E-05,1.20E-06,1.54E-06,5.50E-07,1.27E-06,5.52E-06,5.21E-08,0.725041635,0.741562668,0.815549472,1
7.27E-05,8.87E-05,7.18E-05,1.08E-06,1.32E-06,5.47E-07,3.44E-06,5.09E-06,1.66E-07,0.718869173,0.704424451,0.774779721,6.50E-05,8.65E-05,6.54E-05,1.17E-06,1.37E-06,5.62E-07,7.81E-07,5.46E-06,3.51E-08,0.780019084,0.733045987,0.799213109,0.006691205,0.001580457,0.000306585,1.01E-05,3.68E-05,1.39E-06,0.006446918,0.001537915,0.000207862,0.851409816,0.684715659,0.881624492,7.44E-05,8.29E-05,9.04E-05,1.17E-06,1.42E-06,5.64E-07,2.62E-05,1.11E-05,4.81E-07,0.720810208,0.760212734,0.713919589,6.37E-05,8.50E-05,9.24E-05,7.55E-07,1.08E-06,5.21E-07,2.74E-06,9.95E-07,5.79E-08,0.699240918,0.648487596,0.71372508,2
