minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
7.16 AM,2,0.956630037,0.349119467,9.5607813,-2.75E-05,-3.94E-05,-4.53E-05,0.975732387,0.356185142,9.751485367,-15.80136183,7.45585425,-38.4047,0.95764,0.349538,9.56203,9.45E-05,-0.000169014,0.00013968,0.975615,0.356241,9.75149,-15.8436,7.3816,-38.35245,0.988763,0.380662,9.58597,0.00314884,0.00288531,0.00197227,0.979011,0.358301,9.75181,-13.2057,9.77012,-34.9048,0.931304,0.320809,9.53091,-0.00295981,-0.00322334,-0.00230378,0.973256,0.353633,9.75117,-18.1915,4.59653,-41.3317,6.86E-05,8.23E-05,8.20E-05,8.07E-07,8.18E-07,5.12E-07,1.57E-06,7.38E-07,1.72E-08,0.642571952,0.652575214,0.813550501
7.17 AM,2,0.95318651,0.348911972,9.560234683,0.000174376,0.000108595,3.26E-05,0.97192839,0.356581788,9.751850383,-15.85770233,7.389645367,-38.410983,0.952851,0.349538,9.55964,0.000246301,-0.000196949,0.000263994,0.971904,0.3565915,9.75185,-15.916,7.261085,-38.3573,1.00313,0.375874,9.58836,0.00268976,0.00285737,0.00258407,0.977227,0.359503,9.75279,-12.901,9.93967,-35.6288,0.857087,0.308839,9.5333,-0.00280802,-0.00264041,-0.00230285,0.963265,0.353879,9.75127,-18.3185,4.99685,-40.9116,0.000101778,8.87E-05,9.10E-05,7.58E-07,7.53E-07,5.46E-07,3.69E-06,8.74E-07,3.83E-08,0.657222679,0.656573972,0.72247971
7.18 AM,2,0.943183148,0.34502556,9.559747817,-6.68E-05,-6.68E-05,-0.000107311,0.96261824,0.351770675,9.75294855,-15.741034,7.4799834,-38.43787333,0.943275,0.34475,9.55964,3.07E-05,-0.00028448,0.000140611,0.962684,0.351075,9.75295,-15.7765,7.38835,-38.47245,1.1372,0.383056,9.60273,0.00430678,0.00633586,0.00441666,0.972343,0.358605,9.75345,-12.7576,10.2228,-35.9467,0.83554,0.313627,9.48542,-0.00424532,-0.00832489,-0.00291371,0.957994,0.347972,9.75197,-18.4633,4.27067,-40.8932,0.000165467,8.74E-05,9.68E-05,9.12E-07,1.18E-06,6.36E-07,2.61E-06,4.13E-06,3.29E-08,0.680033222,0.754913209,0.751935949
7.19 AM,2,0.940242357,0.3446385,9.5586786,5.50E-05,8.07E-05,-1.12E-05,0.959489305,0.351640027,9.753261583,-15.79700967,7.4431072,-38.46736283,0.940881,0.34475,9.55724,0.000105691,0.000326385,0.000222556,0.959523,0.3516415,9.75326,-15.7792,7.3834,-38.3633,0.964822,0.371085,9.59076,0.00254915,0.00276984,0.00205515,0.96255,0.354451,9.75363,-13.5063,10.224,-36.0665,0.912152,0.316021,9.52851,-0.00294863,-0.00272794,-0.0022209,0.956197,0.349041,9.75294,-18.4824,4.85785,-41.3335,6.92E-05,8.24E-05,9.28E-05,7.16E-07,7.83E-07,5.18E-07,1.33E-06,1.28E-06,2.05E-08,0.67714462,0.728460128,0.756472325
7.20 AM,2,0.941974103,0.344187603,9.559121533,5.67E-05,-1.21E-06,-2.03E-05,0.960382963,0.351249773,9.75318775,-15.79322333,7.424679817,-38.56006333,0.940881,0.34475,9.55964,2.19E-05,0.000234196,-0.000307295,0.960477,0.3512005,9.75318,-15.78505,7.37563,-38.497,0.964822,0.368691,9.58358,0.00307621,0.00267765,0.00270838,0.962729,0.354547,9.75349,-13.2038,9.78876,-35.9313,0.91694,0.318415,9.52851,-0.0031521,-0.00282013,-0.0027894,0.95795,0.347698,9.75291,-17.7558,4.97039,-40.9256,5.92E-05,7.74E-05,8.59E-05,8.41E-07,7.35E-07,5.51E-07,8.93E-07,9.70E-07,1.17E-08,0.687080626,0.672889417,0.728856199
7.21 AM,2,0.94004286,0.343621027,9.558862267,-5.76E-05,9.93E-05,8.05E-06,0.95847646,0.350562333,9.7534002,-15.87800967,7.464058617,-38.40901083,0.940881,0.34475,9.55964,-9.78E-05,0.000176927,0.000277963,0.9579575,0.350546,9.75346,-15.93015,7.38229,-38.35445,0.974398,0.373479,9.58358,0.00234568,0.00384212,0.00213616,0.962774,0.354268,9.75391,-13.5056,9.32395,-35.9328,0.912152,0.318415,9.52612,-0.00254123,-0.00239364,-0.00155463,0.953515,0.348155,9.75285,-18.4752,5.31832,-40.9305,7.81E-05,8.36E-05,8.70E-05,7.27E-07,7.60E-07,4.48E-07,4.09E-06,9.59E-07,4.72E-08,0.628168597,0.595352033,0.667397578
7.22 AM,2,0.938570463,0.343489343,9.5573178,8.18E-05,-1.24E-05,-3.98E-06,0.957933365,0.350924687,9.753440317,-15.85998233,7.459755883,-38.44186133,0.938487,0.342356,9.55724,-0.000115003,4.98E-05,0.000277963,0.957794,0.350794,9.75346,-15.91035,7.37956,-38.36015,0.964822,0.368691,9.58118,0.00293932,0.00310414,0.00211056,0.960849,0.354311,9.75384,-12.8977,9.75166,-35.7861,0.909757,0.320809,9.5333,-0.00316933,-0.00300451,-0.0021655,0.954183,0.348313,9.75307,-19.3972,5.30167,-41.4956,6.90E-05,8.38E-05,7.54E-05,7.85E-07,7.98E-07,4.86E-07,2.13E-06,1.14E-06,2.81E-08,0.617259052,0.621276788,0.699549022
7.23 AM,2,1.509942213,0.610040282,9.4632099,-0.001028814,-3.58E-05,0.000288376,1.529563533,0.610431883,9.650654767,-18.72499917,6.129994517,-38.12082133,1.76445,0.539869,9.438735,-0.00119752,0.000837146,0.000307295,1.79287,0.545967,9.62929,-19.5729,6.121465,-38.1171,2.16427,1.04383,9.59076,0.148261,0.124064,0.0143572,2.18532,1.03933,9.75433,-13.9571,10.0743,-34.923,0.904969,0.277715,9.30107,-0.0484371,-0.137386,-0.0137426,0.949053,0.332916,9.5034,-23.0511,2.38733,-40.742,0.248772657,0.071118938,0.00729219,0.000153255,0.000356415,6.11E-06,0.247905522,0.067120847,0.008570206,6.244945615,2.254603393,0.869990321
7.24 AM,2,2.149789283,1.024231357,9.338046533,-0.00222412,0.002476001,0.00029987,2.172784433,1.028509675,9.506928567,-21.78814167,4.0467338,-37.55656783,2.17145,1.04862,9.33459,-0.00303011,0.00266974,0.000297983,2.18651,1.03773,9.503705,-21.84145,3.987775,-37.49295,2.22651,1.09889,9.47824,0.0427847,0.0216065,0.00640663,2.24778,1.11018,9.54925,-18.3632,6.68074,-34.7795,2.00147,0.790053,9.26995,-0.026243,-0.0382582,-0.00703239,2.03153,0.816443,9.48634,-23.9488,1.72247,-40.0257,0.00326834,0.003944344,0.000479178,3.51E-05,1.75E-05,1.04E-06,0.003842804,0.005624814,0.000422447,0.711212061,0.660748599,0.705278571
7.25 AM,2,2.1855965,1.087479,9.325645533,0.000955224,0.000152622,-6.68E-05,2.222535117,1.112124017,9.4865091,-21.939539,3.6907956,-37.5521325,2.18581,1.08692,9.32502,0.000883705,0.000315676,-0.000153182,2.22284,1.11338,9.486255,-21.98025,3.68653,-37.48875,2.21694,1.12283,9.35135,0.00562629,0.00398086,0.00217527,2.23027,1.12197,9.49141,-19.43,6.79874,-34.3063,2.15948,1.0534,9.29628,-0.00339235,-0.00358557,-0.00259664,2.2127,1.08973,9.48411,-24.4223,0.71966,-40.0569,6.91E-05,0.000145179,8.86E-05,2.38E-06,1.52E-06,5.17E-07,8.53E-06,4.00E-05,1.78E-06,0.693783352,0.669626979,0.698869896
7.26 AM,2,2.1898223,1.103136883,9.326678983,0.000229664,-7.67E-05,-1.68E-05,2.22730345,1.122726633,9.484140917,-21.99723517,3.7001879,-37.5179115,2.1906,1.10368,9.32741,0.00027284,7.96E-05,-0.000153182,2.227355,1.123095,9.48417,-22.0051,3.713915,-37.4717,2.21454,1.1372,9.35614,0.0042402,0.00313394,0.00229028,2.23574,1.13514,9.48872,-18.6748,6.21814,-34.7687,2.16187,1.06298,9.30347,-0.00339235,-0.00401951,-0.00198578,2.2162,1.10447,9.48125,-24.2391,1.02919,-39.8752,7.57E-05,0.000123916,8.89E-05,1.90E-06,1.52E-06,5.08E-07,1.67E-05,4.30E-05,2.89E-06,0.640244499,0.629244238,0.728750766
7.27 AM,2,2.192272067,1.112493917,9.326547333,-7.95E-07,-0.000105849,-4.43E-05,2.229807033,1.131429817,9.482519217,-21.92637783,3.637659278,-37.509013,2.19299,1.11326,9.32741,-3.59E-05,-0.000354321,-7.03E-05,2.230145,1.132805,9.482215,-21.9839,3.677715,-37.48705,2.21454,1.14677,9.35853,0.00546193,0.00389287,0.00219995,2.23535,1.14022,9.48634,-19.5818,6.06067,-34.7721,2.16905,1.07256,9.28671,-0.0037625,-0.00463037,-0.00268697,2.22059,1.11612,9.48034,-24.2705,0.875887,-40.3078,7.02E-05,0.000122708,9.14E-05,2.08E-06,1.55E-06,5.38E-07,8.69E-06,3.31E-05,1.79E-06,0.680646986,0.675678162,0.748436493
7.28 AM,2,2.2307851,1.115749917,9.314644417,-0.000121894,0.000863504,-7.58E-05,2.264223067,1.133266617,9.47402665,-22.1746495,3.618867213,-37.43068533,2.2313,1.12044,9.31544,-9.73E-05,0.000838543,-7.03E-05,2.26518,1.138225,9.474535,-22.2682,3.54981,-37.33285,2.3534,1.16832,9.35614,0.0386912,0.0138837,0.00420575,2.37173,1.16734,9.48443,-19.8608,6.69508,-34.6222,2.17145,1.03186,9.26037,-0.0138432,-0.0111618,-0.00277357,2.22538,1.06067,9.44952,-24.4066,0.890408,-39.8999,0.00163428,0.000753659,0.000213693,1.14E-05,7.02E-06,7.22E-07,0.00143221,0.000710042,6.69E-05,0.60083786,0.657214977,0.73788284
7.29 AM,2,2.2347632,1.142212817,9.311216383,-1.68E-05,0.000815019,-0.000155727,2.268511733,1.161314517,9.469714933,-22.19095467,3.460211012,-37.49105017,2.23369,1.14199,9.31065,0.000195086,0.00105551,-0.000164822,2.26803,1.16412,9.46942,-22.2761,3.51314,-37.4702,2.25764,1.1779,9.34417,0.00448278,0.0047207,0.00211335,2.27844,1.17046,9.47562,-19.8955,5.77534,-34.8968,2.20736,1.10847,9.28432,-0.00408097,-0.00322054,-0.0021627,2.25472,1.13936,9.4663,-24.5547,0.991987,-40.0051,8.01E-05,0.000121122,9.51E-05,2.23E-06,2.28E-06,4.92E-07,3.26E-05,5.42E-05,4.52E-06,0.624710062,0.649220431,0.74898592
7.30 AM,2,2.238797483,1.147164617,9.3093013,-0.000133913,2.02E-05,-5.98E-05,2.276724917,1.16589345,9.467173133,-22.2155985,3.489210718,-37.38102083,2.23609,1.14917,9.31065,-0.000359442,5.26E-05,-9.17E-05,2.273935,1.16845,9.467215,-22.28945,3.536695,-37.3195,2.31031,1.18747,9.34177,0.00752546,0.00791843,0.00235174,2.33059,1.17728,9.4714,-20.0368,6.6731,-35.0408,2.19778,1.08931,9.27474,-0.0108005,-0.0055206,-0.00199742,2.26455,1.12082,9.45677,-24.5521,0.702171,-40.5042,0.000210365,0.000170569,0.00010174,2.83E-06,2.43E-06,5.02E-07,0.000138072,9.23E-05,5.79E-06,0.640085599,0.722572527,0.783010403
7.31 AM,2,2.234823267,1.1508755,9.313195833,0.000114059,-0.000105455,-5.32E-05,2.272043333,1.170920417,9.4676859,-22.1868415,3.45336325,-37.559754,2.23369,1.15156,9.31304,0.000124315,5.26E-05,-9.17E-05,2.27175,1.172355,9.46745,-22.1436,3.5192,-37.6007,2.30791,1.24493,9.36571,0.00684383,0.00893902,0.00474584,2.28781,1.1838,9.47221,-19.4215,6.77575,-34.9181,2.12596,1.04862,9.27713,-0.00781693,-0.00938693,-0.00502799,2.26133,1.15449,9.46289,-25.0077,1.45672,-39.8725,0.000160441,0.000184412,0.000111231,2.79E-06,2.52E-06,6.70E-07,2.95E-05,4.28E-05,3.92E-06,0.67899003,0.573286652,0.624116543
7.32 AM,2,2.2397588,1.1599052,9.311508017,0.000341983,-0.000211261,-4.19E-05,2.277452333,1.180428267,9.465207283,-22.11238717,3.43353955,-37.47212267,2.23848,1.15994,9.31065,0.000124315,-0.000118728,-0.000102432,2.278135,1.18255,9.464755,-22.1382,3.45354,-37.4579,2.26242,1.19705,9.33938,0.00429375,0.00354646,0.00234103,2.28203,1.18789,9.46819,-19.5511,5.78621,-34.1814,2.21454,1.13001,9.28192,-0.00303663,-0.00450001,-0.00197367,2.27077,1.16692,9.46341,-24.5618,1.43039,-40.0441,6.55E-05,0.000111177,8.98E-05,1.79E-06,1.80E-06,4.95E-07,7.12E-06,2.92E-05,1.67E-06,0.648549935,0.635517838,0.773348368
7.33 AM,2,2.239128567,1.161908033,9.313634817,-4.46E-05,-7.74E-05,-3.84E-05,2.27659315,1.180828333,9.465364,-22.16763017,3.482316267,-37.55519433,2.23848,1.16114,9.31304,1.77E-05,-0.000118728,2.65E-05,2.276935,1.182205,9.465075,-22.1629,3.53401,-37.47965,2.26242,1.19466,9.34417,0.00368288,0.0029356,0.00234103,2.28347,1.1901,9.46882,-20.0219,5.9459,-34.6324,2.21454,1.13241,9.27953,-0.00414243,-0.00412054,-0.00193503,2.26853,1.16741,9.46257,-24.2679,1.01174,-39.8977,6.47E-05,0.000112946,0.000109583,1.81E-06,1.57E-06,4.77E-07,1.11E-05,3.00E-05,2.10E-06,0.637336451,0.64509499,0.727784855
7.34 AM,2,2.239156617,1.162909533,9.3112884,1.74E-05,-0.000142522,2.28E-05,2.277408067,1.18272005,9.464930933,-22.09527617,3.425012285,-37.40421167,2.23848,1.16353,9.31065,0.000133627,3.72E-06,2.65E-05,2.277295,1.183325,9.46486,-22.13185,3.52018,-37.3313,2.26721,1.19466,9.34177,0.00521377,0.00366891,0.00237921,2.28504,1.1938,9.46864,-19.8771,6.55385,-34.9327,2.20736,1.12283,9.27953,-0.00414243,-0.00427233,-0.00250771,2.26965,1.16586,9.46171,-24.5888,0.954651,-39.7152,7.50E-05,0.000121838,0.000102257,1.98E-06,1.63E-06,5.10E-07,1.11E-05,4.09E-05,2.50E-06,0.62062257,0.653448041,0.690351759
7.35 AM,2,2.240253733,1.165710467,9.308443117,0.000251553,-0.000149153,1.59E-05,2.278910367,1.186547167,9.4640912,-22.10619483,3.435643922,-37.54668783,2.24088,1.16593,9.30826,0.00032685,3.72E-06,-6.43E-05,2.27905,1.188275,9.46384,-22.1468,3.42368,-37.48875,2.26482,1.19466,9.34177,0.00433844,0.00489064,0.00237921,2.28565,1.19438,9.46707,-19.8771,5.77169,-34.9327,2.21933,1.13241,9.27953,-0.00421366,-0.00427233,-0.00189731,2.27132,1.17499,9.46165,-24.5658,0.850986,-40.0538,7.05E-05,0.000114946,8.82E-05,1.78E-06,1.64E-06,5.21E-07,9.37E-06,2.97E-05,1.89E-06,0.605519529,0.655111423,0.727619418
7.36 AM,2,2.27894665,1.132915283,9.302206767,-2.13E-05,-0.000231564,9.42E-05,2.317786367,1.1525527,9.4585952,-22.35746783,3.5162397,-37.36056017,2.25764,1.14199,9.30107,6.24E-05,2.61E-05,-5.77E-05,2.283825,1.1564,9.46314,-22.3099,3.527345,-37.32725,2.36537,1.31915,9.39205,0.0388826,0.0301722,0.00299659,2.39212,1.33639,9.49174,-19.7423,6.1939,-34.9178,2.17384,0.98158,9.21489,-0.0380864,-0.0529054,-0.00250119,2.2187,1.02958,9.41977,-24.5579,1.13965,-39.8617,0.002474444,0.002334902,0.000297694,2.64E-05,2.07E-05,6.98E-07,0.002423011,0.00227612,0.000162653,0.674017422,0.647193047,0.708382974
7.37 AM,2,2.290346267,1.18000335,9.293962833,0.000181456,0.000146695,-8.11E-06,2.328304683,1.1995091,9.450398,-22.4116105,3.286963127,-37.37410967,2.28636,1.18508,9.29389,-0.000115003,0.000204399,-6.15E-05,2.324815,1.205665,9.45017,-22.43645,3.37931,-37.3222,2.36298,1.2162,9.32262,0.0138371,0.00757016,0.00238572,2.39736,1.21384,9.45433,-20.1835,5.78089,-35.0802,2.25764,1.08931,9.26037,-0.00632143,-0.00407165,-0.00250119,2.31629,1.11684,9.44032,-24.7033,0.704391,-40.6415,0.000261192,0.000402298,8.74E-05,4.41E-06,2.23E-06,5.46E-07,0.00020607,0.000328567,4.03E-06,0.655252418,0.682618802,0.773035513
7.38 AM,2,2.283251933,1.187077783,9.29588605,6.18E-05,2.59E-05,-9.62E-06,2.321148333,1.2067359,9.451263883,-22.39498417,3.29519402,-37.38218367,2.28397,1.18747,9.29628,0.000401811,-1.54E-05,-9.54E-05,2.321495,1.20879,9.45086,-22.44045,3.374895,-37.44255,2.30791,1.21381,9.32502,0.00599364,0.00364982,0.00177114,2.3274,1.21694,9.4553,-20.0336,6.04859,-34.6207,2.26003,1.15396,9.26756,-0.00448511,-0.00407165,-0.00192804,2.31417,1.18683,9.44871,-24.5723,0.858622,-39.858,6.96E-05,0.000133654,8.54E-05,2.75E-06,1.77E-06,5.26E-07,7.65E-06,4.82E-05,2.33E-06,0.604761427,0.65196293,0.762992586
7.39 AM,2,2.282206417,1.188665967,9.298272067,3.03E-05,-5.95E-05,-3.38E-05,2.32048735,1.208224367,9.451236367,-22.38480467,3.3635872,-37.48293083,2.28158,1.18747,9.29868,-2.51E-05,-1.54E-05,-0.000119659,2.32073,1.209915,9.45095,-22.428,3.41207,-37.4665,2.30312,1.22338,9.32741,0.00486178,0.00495583,0.00234801,2.3277,1.21858,9.45551,-19.8842,5.92726,-35.35,2.25764,1.14917,9.26277,-0.0043012,-0.00481801,-0.00195225,2.31196,1.19076,9.44867,-24.8505,1.1353,-40.3029,7.15E-05,0.000138235,9.57E-05,2.55E-06,1.94E-06,4.98E-07,8.81E-06,4.42E-05,2.21E-06,0.687655642,0.588233847,0.680146816
7.40 AM,2,2.281208933,1.189439917,9.2988586,0.000267469,-9.48E-05,-1.40E-06,2.319028667,1.210661667,9.451282067,-22.37304333,3.266773952,-37.36886783,2.28158,1.18987,9.29868,0.000292396,6.89E-05,-7.96E-05,2.319235,1.21253,9.45094,-22.2997,3.363305,-37.32445,2.30552,1.22099,9.32502,0.00579018,0.00384305,0.00175298,2.32575,1.22094,9.4546,-20.1794,5.17253,-33.8675,2.25524,1.15156,9.26516,-0.0043012,-0.00409819,-0.00195225,2.31138,1.19485,9.44868,-24.8493,0.409071,-39.8737,6.66E-05,0.00013001,9.95E-05,2.74E-06,1.76E-06,5.28E-07,8.80E-06,4.81E-05,2.34E-06,0.628041117,0.66284276,0.752869714
7.41 AM,2,2.282170433,1.19237685,9.297685467,-0.000173348,0.000101527,-3.98E-05,2.318763383,1.211072667,9.4512946,-22.2820785,3.31139081,-37.4033895,2.28158,1.19226,9.29868,-0.000101501,0.000177858,-0.000133161,2.31897,1.212455,9.45103,-22.2946,3.38191,-37.33955,2.30791,1.22817,9.33459,0.00517931,0.00420901,0.00236384,2.32456,1.22109,9.45461,-20.1702,5.76322,-34.9208,2.25045,1.16114,9.26995,-0.00416058,-0.0043431,-0.00196576,2.31204,1.19644,9.44863,-25.6201,0.70874,-39.8632,6.64E-05,0.000133717,9.07E-05,2.66E-06,1.90E-06,4.67E-07,9.08E-06,4.65E-05,2.44E-06,0.664437726,0.699077017,0.727609949
7.42 AM,2,2.282122583,1.193534267,9.296412633,-0.000229037,6.97E-05,2.89E-05,2.318872933,1.2116977,9.45118755,-22.30708133,3.226829828,-37.36750333,2.28158,1.19466,9.29628,-0.000249561,0.000257011,-5.12E-05,2.31933,1.213495,9.45083,-22.2997,3.120085,-37.32665,2.30552,1.22578,9.32741,0.00561325,0.00420901,0.00239224,2.32441,1.22146,9.45491,-20.014,5.46355,-33.382,2.26003,1.15156,9.26756,-0.00477145,-0.00462991,-0.00249468,2.31162,1.19641,9.44871,-25.0064,0.85631,-41.7003,5.94E-05,0.000120667,8.77E-05,2.96E-06,2.08E-06,6.08E-07,7.60E-06,4.63E-05,2.30E-06,0.628981856,0.592500748,0.860134194
7.43 AM,2,2.282397933,1.194204517,9.2958181,0.000287675,-9.08E-05,-3.12E-05,2.321090583,1.216253783,9.4500575,-22.34562583,3.325756565,-37.38338317,2.28158,1.19466,9.29628,0.000382256,-1.07E-05,-0.000135955,2.321405,1.21783,9.449745,-22.2948,3.38695,-37.33085,2.3127,1.22338,9.32741,0.00526917,0.00426535,0.00178138,2.32736,1.2278,9.45381,-19.8843,5.93711,-35.0335,2.25524,1.15635,9.26516,-0.00391475,-0.00428676,-0.00196855,2.31496,1.19817,9.44713,-25.6072,0.885876,-40.3472,7.64E-05,0.000139764,0.000105084,2.94E-06,1.90E-06,5.73E-07,7.59E-06,5.44E-05,2.55E-06,0.647565742,0.651330817,0.683561454
7.44 AM,2,2.281176933,1.196586717,9.296699967,-0.000446093,0.000107882,4.84E-05,2.319007483,1.214135617,9.450841283,-22.32357833,3.279156502,-37.45168183,2.28158,1.19705,9.29628,-0.000228609,-1.07E-05,-4.38E-05,2.319025,1.215205,9.450755,-22.31175,3.35345,-37.46515,2.3127,1.22817,9.32502,0.00531573,0.00409447,0.00178883,2.32631,1.22793,9.45431,-20.3412,5.74226,-34.9178,2.25764,1.17071,9.26756,-0.00506897,-0.0050685,-0.00187636,2.31234,1.19791,9.44748,-24.4159,0.696621,-40.0261,6.87E-05,0.000114942,9.71E-05,3.06E-06,1.83E-06,5.28E-07,9.38E-06,5.59E-05,2.82E-06,0.598562223,0.705278548,0.763728964
7.45 AM,2,2.284025933,1.196227517,9.298623217,0.000129343,-5.90E-05,-8.23E-06,2.320602467,1.2161324,9.450191617,-22.288983,3.271601267,-37.36699433,2.28397,1.19705,9.29868,0.000109649,0.000165287,-0.000144801,2.3211,1.217905,9.44973,-22.29085,3.37647,-37.3243,2.31509,1.23536,9.32741,0.00834259,0.00348361,0.00229866,2.3282,1.22744,9.45868,-19.8713,5.74226,-34.7488,2.25524,1.14438,9.26756,-0.00631817,-0.00533249,-0.00258826,2.30929,1.17087,9.44743,-24.7112,1.16264,-40.4894,7.56E-05,0.000157632,0.000103686,3.47E-06,1.79E-06,5.20E-07,9.94E-06,7.88E-05,3.27E-06,0.653929881,0.580785626,0.800618956
7.46 AM,2,2.28543045,1.197101317,9.3012408,0.000320227,-0.000137731,-5.26E-05,2.322400717,1.217627433,9.449558883,-22.30057583,3.233575922,-37.38115933,2.28397,1.19705,9.30107,0.000297517,0.000165287,-0.000180186,2.32245,1.219425,9.449275,-22.29175,3.24248,-37.3228,2.31031,1.23536,9.3298,0.00528826,0.00385236,0.00229866,2.32945,1.22882,9.45314,-19.5864,5.17271,-34.7736,2.26242,1.15874,9.26037,-0.00397854,-0.00408888,-0.00201278,2.31492,1.20265,9.44659,-24.8638,0.72188,-40.3067,6.24E-05,0.00013771,0.000127507,2.99E-06,1.71E-06,5.44E-07,1.03E-05,5.28E-05,2.54E-06,0.672315653,0.651563806,0.742683068
7.47 AM,1,2.2860687,1.198150667,9.308794467,-0.000159574,-9.39E-05,-0.000114655,2.321744383,1.215982033,9.449932033,-22.12291517,3.21672503,-37.4047545,2.28636,1.19944,9.30826,-0.000161563,-0.000218365,-0.000180186,2.32183,1.21782,9.44978,-22.1456,3.115735,-37.3225,2.30791,1.23296,9.34417,0.00472536,0.00344682,0.00226327,2.32814,1.22796,9.45361,-19.606,6.04526,-34.602,2.25524,1.16114,9.26756,-0.00504848,-0.00388355,-0.00226607,2.31398,1.20126,9.44708,-24.9952,-0.00633812,-39.7644,6.97E-05,0.000120519,0.000163066,2.70E-06,1.85E-06,5.48E-07,9.97E-06,4.61E-05,2.41E-06,0.632559746,0.70011742,0.81605327
7.48 AM,1,2.285913167,1.197771867,9.300027633,0.00023198,-0.000107577,-2.07E-05,2.323185417,1.217316583,9.449406283,-22.14671083,3.315712817,-37.28330033,2.28636,1.19705,9.29868,0.000467926,-0.000226282,-0.000144801,2.32349,1.218845,9.4492,-22.14455,3.38464,-37.3021,2.30791,1.23057,9.3298,0.00596571,0.00405769,0.00229866,2.32778,1.22777,9.45287,-19.872,5.78621,-34.1734,2.26003,1.16114,9.27474,-0.00443762,-0.00389147,-0.00258826,2.31669,1.20107,9.44703,-24.4171,1.01156,-40.0171,6.76E-05,0.000122069,9.79E-05,2.91E-06,2.09E-06,5.34E-07,6.16E-06,4.85E-05,2.15E-06,0.628345564,0.623251184,0.744598663
7.49 AM,1,2.28665125,1.19850995,9.301783317,0.0002136,-0.000235477,8.03E-05,2.324232633,1.218587667,9.448985467,-22.17110167,3.286805297,-37.33464317,2.28636,1.19944,9.30107,0.000306364,-0.000329178,0.000389706,2.324465,1.220365,9.44864,-22.143,3.379735,-37.32445,2.31031,1.22817,9.33459,0.00580415,0.00394688,0.00229866,2.32936,1.22768,9.45274,-20.1586,6.05969,-34.9252,2.25524,1.17311,9.27234,-0.00396969,-0.00460523,-0.00205375,2.31625,1.20462,9.44687,-24.5626,0.858622,-39.585,7.01E-05,0.000107673,9.52E-05,2.67E-06,1.71E-06,5.28E-07,6.58E-06,4.18E-05,1.98E-06,0.585195069,0.708761825,0.680422387
7.50 AM,1,2.286316067,1.200616683,9.299692517,-4.85E-05,-6.66E-05,4.91E-05,2.323352167,1.2197902,9.449046733,-22.11074867,3.297161218,-37.31887867,2.28636,1.19944,9.30107,0.000147129,-0.000173203,0.000288205,2.323545,1.22151,9.44872,-22.1419,3.37707,-37.32175,2.3127,1.23296,9.32741,0.00458242,0.00410285,0.00283316,2.32834,1.22968,9.45206,-18.6525,5.76756,-34.2978,2.26482,1.16832,9.26995,-0.00473979,-0.00460523,-0.00215525,2.31821,1.20525,9.44671,-25.0253,0.139011,-39.5832,6.83E-05,0.000118288,0.000102719,3.05E-06,1.95E-06,5.13E-07,5.39E-06,4.29E-05,1.87E-06,0.698259317,0.671297016,0.704542527
7.51 AM,1,2.2854743,1.200824167,9.297091,0.000378029,-0.000162369,6.09E-05,2.323699233,1.2223482,9.448630567,-22.13412967,3.235650267,-37.3580485,2.28636,1.20184,9.29628,0.000530782,-0.000297982,0.000288205,2.324,1.224085,9.448285,-22.1382,3.13107,-37.32565,2.31031,1.24254,9.32741,0.00663943,0.00471372,0.00277962,2.32858,1.23191,9.45169,-20.169,5.49209,-34.7706,2.25764,1.16114,9.26516,-0.00435614,-0.00396317,-0.0021073,2.3185,1.20685,9.44638,-24.6953,0.70874,-39.8845,6.49E-05,0.000132936,9.70E-05,2.93E-06,2.02E-06,5.14E-07,4.81E-06,4.63E-05,1.91E-06,0.660186063,0.682031821,0.756002322
7.52 AM,1,2.286559533,1.202540083,9.293300483,0.000337454,-0.000117556,-4.37E-05,2.32525895,1.225001417,9.447903267,-22.10611217,3.266859895,-37.23885933,2.28636,1.20184,9.29389,0.000495396,-0.000257475,-2.03E-05,2.32576,1.227145,9.44744,-22.13865,3.134955,-37.29735,2.31509,1.23296,9.32262,0.00477145,0.00401858,0.00339049,2.3302,1.2341,9.45089,-19.6998,5.62204,-34.024,2.26242,1.17071,9.26756,-0.00439152,-0.00453353,-0.00220926,2.31965,1.20997,9.44565,-24.687,0.708561,-39.7426,6.73E-05,0.000129643,9.67E-05,2.97E-06,1.86E-06,5.57E-07,5.68E-06,4.55E-05,2.00E-06,0.684982115,0.676789737,0.805136676
