accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30
7.9649751166666665,4.001077709166666,0.9655357953333333,8.3578,4.281845,1.2150050000000001,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.2078620866203535,7.084936695310471,7.7291573760840215,7.9649751166666665,4.001077709166666,0.9655357953333333,8.3578,4.281845,1.2150050000000001,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.2078620866203535,7.084936695310471,7.7291573760840215,7.9649751166666665,4.001077709166666,0.9655357953333333,8.3578,4.281845,1.2150050000000001,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.2078620866203535,7.084936695310471,7.7291573760840215,7.9649751166666665,4.001077709166666,0.9655357953333333,8.3578,4.281845,1.2150050000000001,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.2078620866203535,7.084936695310471,7.7291573760840215,7.9649751166666665,4.001077709166666,0.9655357953333333,8.3578,4.281845,1.2150050000000001,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.2078620866203535,7.084936695310471,7.7291573760840215
2.061522565,-0.21668192416666668,8.447150281666667,0.972004,-0.414179,9.54168,21.2931,9.45669,11.8508,-1.44604,-5.01803,-4.57991,4.833498026043715,3.7282143583477554,10.047693767696366,5.0132488408333336,1.8921978925,4.7063430385,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.237698345637765,9.853149606767404,22.886322295044444,5.0132488408333336,1.8921978925,4.7063430385,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.237698345637765,9.853149606767404,22.886322295044444,5.0132488408333336,1.8921978925,4.7063430385,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.237698345637765,9.853149606767404,22.886322295044444,5.0132488408333336,1.8921978925,4.7063430385,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.237698345637765,9.853149606767404,22.886322295044444
1.2610357283333333,-0.7432159533333333,9.489956083333333,1.27366,-0.737382,9.4926,1.6615,-0.253774,9.76792,0.809205,-1.14438,9.35853,0.04603583297431506,0.0372610243318242,0.002622376457922926,3.762511136666667,1.0137266105555556,6.300880720111111,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.301955017797704,8.12362878688877,20.342108249214252,3.762511136666667,1.0137266105555556,6.300880720111111,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.301955017797704,8.12362878688877,20.342108249214252,3.762511136666667,1.0137266105555556,6.300880720111111,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.301955017797704,8.12362878688877,20.342108249214252,3.762511136666667,1.0137266105555556,6.300880720111111,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.301955017797704,8.12362878688877,20.342108249214252
0.99177933,-0.43213482166666667,9.552609816666667,0.992354,-0.42615,9.55485,1.24493,-0.318415,9.6961,0.845117,-0.6895,9.49021,0.004899583496498598,0.0014128908945441041,0.00024114987926515856,3.069828185,0.6522612525,7.11381299425,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876425977,6.484362811918796,17.237924611062034,3.069828185,0.6522612525,7.11381299425,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876425977,6.484362811918796,17.237924611062034,3.069828185,0.6522612525,7.11381299425,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876425977,6.484362811918796,17.237924611062034,3.069828185,0.6522612525,7.11381299425,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876425977,6.484362811918796,17.237924611062034
1.17676735,-0.48215554666666666,9.529965366666667,1.181485,-0.483608,9.52851,1.26648,-0.323203,9.56442,1.10847,-0.691895,9.50457,0.0005332511647520869,0.0003025774008926433,0.0001085513875114072,2.691216018,0.42537789266666665,7.597043468733333,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771256697,5.393091142810093,14.723570010620739,2.691216018,0.42537789266666665,7.597043468733333,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771256697,5.393091142810093,14.723570010620739,2.691216018,0.42537789266666665,7.597043468733333,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771256697,5.393091142810093,14.723570010620739,2.691216018,0.42537789266666665,7.597043468733333,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771256697,5.393091142810093,14.723570010620739
1.0436712,-0.47272677166666666,9.544689433333334,1.03664,-0.474032,9.54527,1.16832,-0.337568,9.58118,0.964822,-0.617678,9.50218,0.0008883402645375632,0.0008393268151247386,0.0001163749993444599,1.3069552346666666,-0.4693830035,9.312874196333334,1.0785399999999998,-0.476426,9.53809,21.2931,9.45669,11.8508,-1.44604,-5.01803,-4.57991,1.127334901979788,0.7806910689760986,2.1953731622236026,2.416625215,0.27569378194444444,7.9216511295,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373013788,4.606190355125972,12.79597626345861,2.416625215,0.27569378194444444,7.9216511295,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373013788,4.606190355125972,12.79597626345861,2.416625215,0.27569378194444444,7.9216511295,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373013788,4.606190355125972,12.79597626345861
1.1603360683333332,-0.5134543901666667,9.533907983333334,1.16114,-0.514731,9.5333,1.48674,-0.0502761,9.58358,0.794841,-1.03425,9.44232,0.001069069684350915,0.0016072055996578828,0.00017341264818002104,1.1267179353333334,-0.5287374967,9.530225736666667,1.1372,-0.486002,9.5357,1.6615,-0.0502761,9.76792,0.794841,-1.14438,9.35853,0.020030399574241232,0.020452362370796156,0.0011207628278666131,2.237155336904762,0.16295832878571428,8.151973537190477,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121772858834,4.024509578638951,11.285935321688285,2.237155336904762,0.16295832878571428,8.151973537190477,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121772858834,4.024509578638951,11.285935321688285,2.237155336904762,0.16295832878571428,8.151973537190477,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121772858834,4.024509578638951,11.285935321688285
1.2134289833333334,-0.494269665,9.528101583333333,1.2162,-0.493184,9.52851,1.29521,-0.23941,9.57161,1.07256,-0.658377,9.46866,0.00040329261949888684,0.0006325612672248164,0.00013658407177935558,1.1171965863333333,-0.47894823903333333,9.537854836666668,1.15156,-0.483608,9.5357,1.48674,-0.0502761,9.6961,0.794841,-1.03425,9.44232,0.008720183457017553,0.001691059911536912,0.00024251044005333585,2.109189542708333,0.0808048295625,8.323989542958333,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.8826357806181635,3.5686742360298416,10.08208619281165,2.109189542708333,0.0808048295625,8.323989542958333,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.8826357806181635,3.5686742360298416,10.08208619281165,2.109189542708333,0.0808048295625,8.323989542958333,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.8826357806181635,3.5686742360298416,10.08208619281165
1.23417415,-0.48866349166666667,9.525388416666667,1.23296,-0.488396,9.52372,1.32872,-0.378268,9.574,1.12044,-0.608101,9.49739,0.00033057086972704513,0.0003613125012052728,0.00010233130182943934,1.1656755503333334,-0.49025397303333335,9.532410556666667,1.18268,-0.488396,9.53091,1.48674,-0.0502761,9.58358,0.794841,-1.03425,9.44232,0.005047322141295232,0.0009336006689440576,0.00017266997111382528,2.011965610185185,0.017530571648148145,8.457478306703704,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.3045591448647915,3.20415650582824,9.10423866229888,2.011965610185185,0.017530571648148145,8.457478306703704,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.3045591448647915,3.20415650582824,9.10423866229888,2.011965610185185,0.017530571648148145,8.457478306703704,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.3045591448647915,3.20415650582824,9.10423866229888
1.24563015,-0.4859341916666667,9.523509016666667,1.24733,-0.486002,9.52372,1.28563,-0.409391,9.55485,1.19944,-0.538672,9.48542,0.00011271803019449091,0.00017159203910677525,0.00011067382424012544,1.1794481103333334,-0.49100970203333333,9.531119286666668,1.2162,-0.49079,9.53091,1.48674,-0.0502761,9.58358,0.794841,-1.03425,9.44232,0.006027941153748077,0.0008974792918815799,0.00018608253566971124,1.9353320641666667,-0.032815904683333334,8.5640813777,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.82688917511172,2.906521289092165,8.295969066118987,1.9353320641666667,-0.032815904683333334,8.5640813777,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.82688917511172,2.906521289092165,8.295969066118987,1.9353320641666667,-0.032815904683333334,8.5640813777,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.82688917511172,2.906521289092165,8.295969066118987
