accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,tags
0.746607627,0.459315822,9.596086033,0.744565,0.459667,9.59555,0.833146,0.53149,9.63385,0.6895,0.351933,9.54048,0.000187616,0.000201663,0.000106545,0.795018335,0.462883024,9.591928967,0.749353,0.459667,9.59555,2.64309,2.20257,10.0863,-0.423755,0.136464,8.09924,0.023121218,0.003013883,0.001444386,0.889742423,0.469693447,9.580683672,0.756535,0.462061,9.59076,2.64309,2.20257,10.0863,-0.423755,0.0502761,8.09924,0.058569448,0.002373535,0.001542976,1
0.740793945,0.457803552,9.595918267,0.739776,0.457273,9.59555,0.766112,0.486002,9.64104,0.715836,0.423755,9.56203,6.96E-05,7.65E-05,8.94E-05,0.883774211,0.471840949,9.5809408,0.756535,0.464455,9.59076,2.64309,2.20257,9.83017,0.354327,0.14604,8.09924,0.053862201,0.002795682,0.001699644,0.947793788,0.475429307,9.574122677,0.763717,0.466849,9.58836,2.64309,2.20257,10.0863,-0.423755,0.0502761,8.09924,0.073619188,0.002437247,0.001744438,1
0.996392068,0.48691978,9.569216583,0.9348955,0.471637,9.5764,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.069776183,0.009243891,0.0018431,0.977324931,0.479619114,9.570072308,0.763717,0.469243,9.58597,2.64309,2.20257,9.80383,0.354327,0.14604,8.09924,0.075204458,0.0027137,0.001905564,1.007222133,0.481043468,9.567301128,0.794841,0.476426,9.58118,2.64309,2.20257,10.0863,-0.423755,0.136464,8.09924,0.081758593,0.002402137,0.001848853,1
1.29130895,0.50752901,9.533544683,1.29521,0.505155,9.5333,1.51307,0.761323,9.66977,1.12523,0.229833,9.31544,0.001374689,0.000748903,0.000423353,1.073670876,0.487926641,9.55902825,1.26169,0.493184,9.54527,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.079625178,0.002222838,0.0013119,1.0663141,0.486742222,9.559952457,1.26169,0.495578,9.54527,2.64309,2.20257,9.83017,0.354327,0.14604,8.09924,0.08235971,0.002043178,0.001718488,1
1.327970533,0.507935995,9.530360383,1.32872,0.507549,9.53091,1.35506,0.53149,9.56203,1.2976,0.447696,9.49978,0.000107287,7.84E-05,0.000105971,1.173216222,0.496309978,9.547762056,1.31915,0.502761,9.5357,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.064031885,0.002074145,0.001107566,1.124867797,0.491645336,9.552812073,1.31915,0.500367,9.5357,2.64309,2.20257,9.80383,0.354327,0.14604,8.09924,0.077813285,0.001877703,0.001626136,1
1.338952133,0.50805569,9.52904355,1.3383,0.507549,9.52851,1.36464,0.538672,9.55964,1.31197,0.486002,9.495,6.41E-05,8.45E-05,9.70E-05,1.274699459,0.505137552,9.536106839,1.33351,0.507549,9.53091,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.027749182,0.001784594,0.000663202,1.184214739,0.496811404,9.545661692,1.33351,0.505155,9.5333,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.066135372,0.001482967,0.001090207,1
1.3438797,0.509615842,9.528488867,1.34309,0.509943,9.52851,1.36464,0.533884,9.55724,1.31675,0.469243,9.50457,6.69E-05,7.94E-05,8.30E-05,1.334001311,0.509033947,9.528598658,1.3407,0.507549,9.52851,1.51307,0.761323,9.66977,1.12523,0.229833,9.31544,0.000716916,0.000193033,0.000154537,1.24539233,0.501949938,9.538105105,1.3407,0.507549,9.53091,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.04626001,0.001322284,0.000839839,1
1.349693367,0.510768993,9.525986967,1.35027,0.509943,9.52612,1.38139,0.538672,9.55245,1.32154,0.486002,9.49978,7.18E-05,8.10E-05,8.38E-05,1.344507467,0.509424313,9.526975225,1.34548,0.509943,9.52612,1.38139,0.541066,9.56203,1.2976,0.447696,9.495,0.000153937,7.98E-05,9.62E-05,1.30726343,0.507188627,9.530634732,1.34548,0.507549,9.52851,2.64309,2.20257,9.80383,0.500367,0.14604,9.19813,0.018266506,0.001106567,0.000477735,1
1.352203183,0.510298153,9.5241675,1.35267,0.509943,9.52372,1.37421,0.541066,9.55245,1.32872,0.486002,9.49978,5.99E-05,7.83E-05,8.10E-05,1.3495763,0.509885174,9.525335189,1.35027,0.509943,9.52612,1.38139,0.541066,9.55964,1.31197,0.469243,9.4926,0.000106726,7.84E-05,9.50E-05,1.343851235,0.509419928,9.525743147,1.35027,0.509943,9.52612,1.51307,0.761323,9.66977,1.12523,0.229833,9.31544,0.000604096,0.000144857,0.000140031,1
1.354345883,0.509871205,9.523804083,1.35506,0.509943,9.52372,1.38139,0.536278,9.55245,1.33112,0.481214,9.49739,6.66E-05,7.09E-05,9.00E-05,1.353001769,0.510240965,9.524030353,1.35267,0.509943,9.52372,1.38379,0.545855,9.55724,1.31675,0.469243,9.4926,9.18E-05,7.62E-05,9.17E-05,1.351051073,0.509623826,9.524484975,1.35267,0.509943,9.52372,1.39097,0.545855,9.56203,1.2976,0.447696,9.4926,0.000182682,7.80E-05,0.000101191,0
