accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances,tags
1.361151997,-0.071151299,9.514690058,-0.000233849,-0.000427316,-3.56E-05,1.391028728,-0.073703963,9.707003453,-11.72317493,29.71926806,-40.84449547,1.36464,-0.0383056,9.51415,-0.000156441,-1.82E-05,3.72E-06,1.394645,-0.03264255,9.70615,-11.7066,29.7482,-40.82555,1.42209,0.114917,9.60991,0.00650022,0.00924678,0.00568961,1.45895,0.0548388,9.72815,-8.83154,33.1525,-37.5014,1.16353,-0.165193,9.4519,-0.0324606,-0.0151878,-0.00774942,1.23715,-0.142258,9.69743,-14.542,26.7913,-43.9758,0.000632891,0.003407437,0.000121949,2.18E-06,3.08E-06,6.86E-07,0.000693108,0.003371722,1.52E-05,0.636506749,0.679143443,0.731970599,2
1.362603675,-0.090628626,9.513320167,-5.53E-05,5.47E-06,1.79E-06,1.390217578,-0.092579232,9.706960706,-11.75712649,29.80836142,-40.77562636,1.36942,-0.124493,9.51415,-8.47E-05,8.33E-05,3.72E-06,1.398265,-0.1319775,9.705555,-11.823,29.8718,-40.8142,1.40534,0.114917,9.56921,0.00602391,0.00924678,0.00568961,1.4116,0.0548388,9.72815,-8.83154,33.1525,-37.5014,1.16353,-0.165193,9.4519,-0.0324606,-0.0151878,-0.00774942,1.23715,-0.144423,9.70353,-14.542,26.7913,-43.9758,0.00064112,0.003376435,0.00012104,1.82E-06,1.50E-06,6.50E-07,0.000597802,0.003414913,1.41E-05,0.645470939,0.670087743,0.729121157,2
1.367198853,-0.11073773,9.511279917,-6.12E-05,-1.42E-05,1.82E-05,1.395158114,-0.113110395,9.706081469,-11.81486901,29.89513781,-40.69208083,1.37421,-0.131675,9.51175,-0.000122918,8.33E-05,-3.31E-05,1.406415,-0.1388945,9.70427,-11.8316,29.9002,-40.6831,1.40534,0.114917,9.56921,0.00602391,0.00924678,0.00568961,1.4116,0.0548388,9.72815,-8.83154,33.1525,-37.5014,1.16353,-0.165193,9.4519,-0.0324606,-0.0151878,-0.00774942,1.23715,-0.144654,9.70353,-14.5595,26.7913,-43.9758,0.000639119,0.002503847,0.000122312,1.85E-06,1.54E-06,6.40E-07,0.000599639,0.002497811,1.38E-05,0.631813873,0.664908462,0.704365541,2
1.373617597,-0.131733982,9.510222542,-5.70E-05,-3.47E-05,1.98E-05,1.401766039,-0.134413927,9.704959997,-11.86431201,29.99379142,-40.61360508,1.37661,-0.136464,9.50936,-7.64E-05,8.33E-05,3.72E-06,1.40749,-0.1402985,9.70408,-11.8384,30.0249,-40.6671,1.41012,0.114917,9.56921,0.00602391,0.00924678,0.00568961,1.4116,0.0548388,9.72815,-9.26858,33.1525,-37.5014,1.16353,-0.165193,9.4519,-0.0324606,-0.0151878,-0.00774942,1.23715,-0.148116,9.70353,-14.6734,27.2059,-43.9758,0.000495945,0.000727993,0.000115043,1.81E-06,1.42E-06,6.28E-07,0.000452036,0.00066297,9.53E-06,0.632692213,0.630895172,0.686791949,2
1.379453144,-0.138830501,9.508558669,-4.83E-06,-7.11E-06,-7.86E-08,1.407779553,-0.14156798,9.704044878,-11.89683863,30.03748639,-40.59503439,1.379,-0.138858,9.50936,-7.22E-05,8.33E-05,3.72E-06,1.40817,-0.1415725,9.70398,-11.8427,30.037,-40.6618,1.41012,-0.107734,9.54527,0.00298216,0.00436964,0.00188893,1.41239,-0.129714,9.70578,-9.26858,33.1525,-37.3374,1.35267,-0.169981,9.47106,-0.00382163,-0.00480357,-0.00243973,1.39679,-0.148116,9.70332,-14.6734,27.2059,-43.8512,6.30E-05,8.34E-05,9.68E-05,9.27E-07,8.92E-07,4.76E-07,5.44E-06,1.04E-05,1.38E-07,0.616536198,0.617553886,0.679850671,2
1.380166722,-0.140447844,9.507340408,3.37E-05,1.23E-05,5.67E-07,1.408534461,-0.1430851,9.703913475,-11.89117013,30.04153747,-40.58428175,1.379,-0.141252,9.50697,-7.22E-05,9.36E-05,3.72E-06,1.40847,-0.1430365,9.70392,-11.8421,30.038,-40.6622,1.41012,-0.110129,9.54048,0.00356183,0.00436964,0.00188893,1.41239,-0.13743,9.70444,-9.26858,32.7107,-37.3374,1.35267,-0.169981,9.47106,-0.00382163,-0.00480357,-0.00243973,1.4047,-0.148632,9.70332,-14.6734,27.2059,-43.8512,6.19E-05,7.96E-05,9.32E-05,9.22E-07,8.82E-07,4.73E-07,1.63E-06,6.19E-06,3.79E-08,0.599921175,0.615254309,0.679259273,2
1.378736272,-0.142099771,9.507193503,4.72E-05,4.08E-05,-1.82E-07,1.407345661,-0.144706631,9.704060878,-11.89649686,30.04863353,-40.56907461,1.379,-0.141252,9.50697,4.75E-05,9.36E-05,2.61E-05,1.40829,-0.144803,9.70394,-11.8476,30.037,-40.65765,1.55856,-0.0359115,9.574,0.00526033,0.0116893,0.00986882,1.42618,-0.137465,9.70877,-8.83353,33.0311,-37.3374,1.16114,-0.268139,9.41838,-0.00878956,-0.0109127,-0.00784626,1.37466,-0.172151,9.70118,-14.6734,27.2059,-43.8512,0.000157556,0.000123274,0.000100877,1.05E-06,1.11E-06,6.34E-07,1.70E-05,9.98E-06,3.23E-07,0.600159149,0.610581486,0.69239945,2
1.3765424,-0.14355684,9.507714839,3.32E-05,2.77E-05,1.00E-05,1.405088128,-0.146362712,9.704362031,-11.89056391,30.06797028,-40.54612439,1.37661,-0.143646,9.50697,4.75E-05,9.36E-05,2.61E-05,1.40781,-0.145667,9.704,-11.8493,30.043,-40.6455,1.55856,-0.0359115,9.574,0.0112782,0.0196459,0.00986882,1.42618,-0.137465,9.70877,-8.83353,33.0355,-37.3374,1.16114,-0.268139,9.41838,-0.0131564,-0.0194494,-0.00784626,1.37466,-0.172151,9.70118,-14.6734,27.0581,-43.8512,0.000175526,0.000127166,0.000102941,1.26E-06,1.50E-06,6.62E-07,3.65E-05,1.22E-05,6.95E-07,0.598080771,0.607323296,0.696459484,2
1.374147075,-0.145333125,9.509120014,2.76E-05,3.74E-05,2.38E-06,1.402531583,-0.148075548,9.704704897,-11.88074784,30.07689831,-40.54673831,1.37421,-0.14604,9.50936,-6.05E-06,9.82E-05,2.61E-05,1.40699,-0.1468315,9.7041,-11.8435,30.0462,-40.6484,1.55856,-0.0359115,9.574,0.0112782,0.0196459,0.00986882,1.42618,-0.137465,9.70877,-8.83353,33.0355,-37.3374,1.16114,-0.268139,9.41838,-0.0131564,-0.0194494,-0.00784626,1.37466,-0.172151,9.70118,-14.6734,27.0581,-43.8512,0.00019396,0.000128545,0.00010952,1.26E-06,1.50E-06,6.67E-07,5.50E-05,1.23E-05,1.05E-06,0.599701109,0.600065821,0.705413104,2
1.371361975,-0.146511545,9.508903825,-2.37E-08,6.82E-05,7.44E-06,1.399699175,-0.149434434,9.705092553,-11.88632498,30.07416119,-40.54851458,1.37182,-0.14604,9.50936,-6.05E-06,9.82E-05,6.98E-06,1.39552,-0.150388,9.70568,-11.8461,30.0491,-40.6465,1.55856,-0.0359115,9.574,0.0112782,0.0196459,0.00986882,1.42618,-0.137465,9.70877,-8.83353,33.0355,-37.3374,1.16114,-0.268139,9.41838,-0.0131564,-0.0194494,-0.00784626,1.37466,-0.172151,9.70118,-14.5184,27.0581,-43.8512,0.000202862,0.000127657,0.000105657,1.26E-06,1.49E-06,6.73E-07,6.35E-05,1.24E-05,1.22E-06,0.580710198,0.595191137,0.691067198,2
1.367878631,-0.146254172,9.509776308,-3.32E-05,1.93E-05,1.97E-05,1.396312289,-0.149400024,9.705579986,-11.86981804,30.07824569,-40.55924425,1.36703,-0.14604,9.50936,-8.29E-05,9.82E-05,1.21E-05,1.393845,-0.151293,9.70591,-11.8427,30.0479,-40.6563,1.55856,0.0215469,9.574,0.0243126,0.0214548,0.00986882,1.42618,-0.0702369,9.71127,-8.67774,33.0355,-37.674,1.16114,-0.268139,9.41838,-0.0343304,-0.0346154,-0.00854,1.35868,-0.172151,9.70118,-14.5504,27.0581,-43.5397,0.000200955,0.000164385,0.000107231,2.20E-06,2.37E-06,7.43E-07,5.67E-05,3.83E-05,1.16E-06,0.593591776,0.594003749,0.684370662,2
1.363966369,-0.14131036,9.510746539,-9.06E-05,-5.05E-05,2.02E-06,1.392802519,-0.144705089,9.706143017,-11.84278562,30.05610425,-40.56112294,1.36464,-0.14604,9.50936,-0.000121987,7.45E-05,1.21E-05,1.3922,-0.151293,9.70613,-11.8368,30.0437,-40.6523,1.55856,0.0550643,9.574,0.0243126,0.0245091,0.00986882,1.44145,0.0123852,9.71429,-8.67774,33.0355,-37.674,1.16114,-0.268139,9.41838,-0.0368516,-0.0591794,-0.0103046,1.34276,-0.172151,9.69899,-14.5504,27.0581,-43.5397,0.000198148,0.000423869,0.000107677,3.23E-06,4.09E-06,9.06E-07,4.46E-05,0.000291611,1.14E-06,0.613041081,0.601375496,0.688325456,2
1.442152358,-0.192895209,9.494748683,0.000235425,0.000457539,5.83E-05,1.468735161,-0.194713957,9.691586767,-12.30426433,30.29310739,-40.51816364,1.36464,-0.148434,9.50936,-8.29E-05,0.000119193,1.35E-05,1.39222,-0.152009,9.70613,-11.986,30.1879,-40.5357,1.93683,0.150828,9.64582,0.0243126,0.0300069,0.0104648,1.93742,0.0244651,9.71429,-8.67774,34.1323,-37.674,1.24254,-0.541066,9.3729,-0.0851099,-0.065288,-0.0145807,1.34276,-0.50519,9.6001,-17.2213,27.0581,-43.5397,0.03419995,0.016136935,0.001606882,1.00E-05,1.15E-05,9.92E-07,0.032177849,0.015092316,0.001180364,1.846829616,0.934591817,0.69566993,2
1.53789705,-0.255149761,9.474789367,0.000324341,0.000528722,7.40E-05,1.566130761,-0.257773077,9.672325725,-12.88713483,30.56514481,-40.47203714,1.36703,-0.150828,9.50457,-8.29E-05,0.000135022,1.35E-05,1.39222,-0.1528525,9.70613,-12.282,30.3911,-40.52085,1.98231,0.150828,9.64582,0.0243126,0.0300069,0.0104648,2.00388,0.0244651,9.71429,-8.67774,34.1323,-37.4466,1.24254,-0.550643,9.36571,-0.0851099,-0.065288,-0.0145807,1.34276,-0.541256,9.58461,-17.5308,27.1926,-43.5397,0.065745602,0.029872429,0.002950458,1.00E-05,1.14E-05,9.72E-07,0.06533369,0.029490231,0.002493681,3.030472401,1.202004465,0.70959104,2
1.639082386,-0.319929421,9.453509194,0.000310649,0.000530465,6.01E-05,1.669447814,-0.324130917,9.651667736,-13.51469446,30.86207986,-40.3948645,1.38139,-0.165193,9.48901,-8.29E-05,0.000135022,1.21E-05,1.39406,-0.154545,9.7059,-13.25405,30.8729,-40.4847,2.03498,0.150828,9.64582,0.0243126,0.0300069,0.0104648,2.025,0.0244651,9.71429,-8.67774,34.2549,-37.4466,1.24254,-0.610495,9.32023,-0.0851099,-0.065288,-0.0145807,1.34276,-0.5607,9.57895,-18.1559,27.1926,-43.5397,0.081841344,0.037244072,0.003532619,1.01E-05,1.15E-05,9.83E-07,0.082851006,0.037529897,0.003233649,3.699893629,1.349147499,0.721431017,2
1.743368044,-0.386724787,9.431867264,0.000335045,0.000530277,4.60E-05,1.775862925,-0.392264113,9.630265867,-14.14981538,31.151495,-40.32917967,1.92007,-0.509943,9.39923,-9.82E-05,0.000135022,1.02E-05,1.93647,-0.5044745,9.600305,-14.6954,31.2142,-40.4553,2.03498,0.150828,9.64582,0.0243126,0.0300069,0.0104648,2.04063,0.0244651,9.71429,-8.67774,34.2549,-37.4466,1.24254,-0.610495,9.32023,-0.0851099,-0.065288,-0.0145807,1.34276,-0.566715,9.57575,-18.1559,27.794,-43.5098,0.078584844,0.036750077,0.003396806,1.01E-05,1.16E-05,9.86E-07,0.080234626,0.037417861,0.003186508,3.605868475,1.308820691,0.719450308,2
1.850009767,-0.455822467,9.409698556,0.000366423,0.00055913,4.26E-05,1.884741481,-0.462627464,9.608286481,-14.80518157,31.46628597,-40.25151222,1.95837,-0.529096,9.38966,0.000320797,0.000135022,1.02E-05,2.00015,-0.5397655,9.5853,-15.2794,31.616,-40.1827,2.03498,0.150828,9.64582,0.0242348,0.0300069,0.0104648,2.05262,0.0244651,9.71429,-9.11222,34.4288,-37.4466,1.24254,-0.610495,9.32023,-0.0851099,-0.065288,-0.0145807,1.34276,-0.57191,9.57284,-18.1559,27.794,-43.5098,0.053835572,0.026585841,0.002367036,9.13E-06,1.08E-05,9.19E-07,0.055389244,0.027331168,0.002245942,2.679151059,1.129726391,0.691775277,1
1.959517186,-0.530280921,9.386837531,0.000411881,0.000616952,6.10E-05,1.996245086,-0.538445953,9.585660847,-15.47445436,31.80456519,-40.17256092,1.97992,-0.54346,9.38487,0.000396689,0.000233265,3.26E-06,2.02217,-0.5590575,9.57962,-15.5653,31.8675,-40.15995,2.03977,0.150828,9.64582,0.0150719,0.0300069,0.0104648,2.0666,0.0244651,9.71122,-10.6326,34.4288,-37.4466,1.24254,-0.610495,9.32023,-0.0851099,-0.065288,-0.0145807,1.36474,-0.577103,9.56949,-18.1559,28.121,-43.3252,0.005754538,0.00326815,0.000356556,8.09E-06,9.05E-06,7.58E-07,0.006616603,0.003634188,0.000325845,0.82817005,0.653955076,0.65301857,1
1.989933653,-0.548444136,9.380350728,7.40E-05,6.14E-05,8.45E-06,2.031264631,-0.559674524,9.577571653,-15.67417167,31.88832947,-40.15072894,1.99428,-0.550643,9.38008,-9.82E-05,1.82E-05,3.26E-06,2.03648,-0.564749,9.57621,-15.712,31.8915,-40.149,2.04935,-0.488396,9.42317,0.0100946,0.00661848,0.00306457,2.07745,-0.503639,9.60043,-12.8603,34.6921,-37.4466,1.88176,-0.610495,9.32023,-0.00456612,-0.0059848,-0.00248257,1.93606,-0.580744,9.56675,-18.2759,28.8974,-43.3252,0.000855387,0.000320388,0.000126339,1.30E-06,1.68E-06,5.15E-07,0.000906007,0.000277424,5.31E-05,0.622837696,0.597298553,0.654178818,1
2.004773161,-0.55640783,9.376980892,9.06E-06,-4.71E-05,-4.85E-06,2.047041172,-0.568255603,9.573738894,-15.76221136,31.92891414,-40.13599853,2.00625,-0.557825,9.37768,-0.000109882,-5.59E-06,-1.40E-06,2.051005,-0.568776,9.572905,-15.73075,31.9069,-40.1429,2.06371,-0.488396,9.41838,0.0100946,0.00594429,0.00301521,2.09138,-0.536102,9.58555,-12.8603,34.6921,-37.6249,1.88176,-0.610495,9.32023,-0.00631398,-0.0059848,-0.00248257,1.99895,-0.594069,9.56282,-18.2759,29.2067,-43.3252,0.000515592,0.000197364,0.000109293,1.12E-06,1.29E-06,5.10E-07,0.000476868,0.000113948,2.77E-05,0.603478576,0.591658606,0.639831004,1
2.016428319,-0.564105518,9.373868558,9.01E-07,-3.65E-05,4.05E-07,2.059006956,-0.576040823,9.570712622,-15.81894864,31.95413789,-40.13135369,2.01823,-0.562613,9.3729,-0.000109882,-5.59E-06,-1.40E-06,2.06142,-0.5750995,9.57024,-15.7449,32.0024,-40.14185,2.0685,-0.521914,9.4112,0.0173864,0.016058,0.00244206,2.09138,-0.557738,9.57983,-12.8603,34.6921,-37.4445,1.95598,-0.612889,9.33698,-0.0101025,-0.0095983,-0.00246069,2.0213,-0.602338,9.56282,-18.3203,29.2067,-43.3252,0.000398069,0.000208213,9.14E-05,1.18E-06,1.31E-06,4.99E-07,0.000357383,0.000135424,2.22E-05,0.592173198,0.588263739,0.626253537,1
2.025997369,-0.570390686,9.371578194,6.72E-06,-2.11E-05,9.67E-06,2.068751975,-0.582384666,9.568231342,-15.88641014,32.00604547,-40.11108247,2.0278,-0.569795,9.3717,-0.000109882,-5.59E-06,1.63E-05,2.071775,-0.578338,9.5678,-15.8719,32.0227,-40.0389,2.0685,-0.521914,9.40402,0.0173864,0.016058,0.00245975,2.09905,-0.562068,9.57639,-13.1543,34.6921,-37.4445,1.97274,-0.620072,9.33698,-0.0101025,-0.0095983,-0.00246069,2.03525,-0.603052,9.5608,-18.6062,29.1893,-43.0218,0.000321826,0.000228585,8.61E-05,1.19E-06,1.34E-06,4.88E-07,0.000257791,0.000155211,1.74E-05,0.597750853,0.5722122,0.617026817,1
2.034691956,-0.576078666,9.370023997,4.64E-06,-1.72E-05,7.51E-06,2.077366797,-0.588137735,9.566017456,-15.93986381,32.02535217,-40.11252422,2.03498,-0.576978,9.3705,-0.000109882,-5.59E-06,1.63E-05,2.082105,-0.591153,9.56456,-15.8816,32.0305,-40.0325,2.07329,-0.521914,9.40163,0.0173864,0.016058,0.00245975,2.10183,-0.563898,9.57302,-13.4835,34.6921,-37.4445,1.9871,-0.620072,9.33459,-0.0101025,-0.0095983,-0.00246069,2.05002,-0.605127,9.56007,-18.6062,29.1893,-43.0341,0.000257083,0.000220077,7.88E-05,1.22E-06,1.36E-06,4.86E-07,0.000181233,0.000144754,1.30E-05,0.597179132,0.578512929,0.625038457,1
1.975423331,-0.520277558,9.383593236,1.52E-05,1.49E-05,-1.19E-05,2.017388481,-0.531721186,9.578948647,-15.57119722,31.77155494,-40.20995111,2.03738,-0.579372,9.3705,-0.000196017,-1.58E-05,1.63E-05,2.08327,-0.5957385,9.56412,-15.8654,31.89655,-40.1586,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10183,0.0250872,9.70604,-9.88188,34.6921,-37.4445,1.24254,-0.620072,9.33459,-0.03617,-0.0319861,-0.0154178,1.40093,-0.605127,9.56007,-18.6062,27.0614,-43.194,0.031795469,0.027139212,0.001692224,8.12E-06,1.01E-05,8.92E-07,0.032364026,0.027648628,0.001551905,1.830254254,1.133775423,0.699426603,1
1.883517025,-0.437006828,9.404374717,-1.72E-05,1.82E-05,-1.06E-05,1.923321019,-0.446946917,9.599218897,-14.98668107,31.40692644,-40.33956861,2.03738,-0.576978,9.3729,-0.000196017,-1.58E-05,1.63E-05,2.08327,-0.5957385,9.56412,-15.5771,31.7259,-40.4476,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10183,0.0250872,9.70604,-9.57825,34.2493,-37.4445,1.24254,-0.620072,9.33459,-0.03617,-0.0319861,-0.0154178,1.40093,-0.605127,9.56007,-18.6062,27.0614,-43.3701,0.065234926,0.054356326,0.003393238,8.06E-06,1.00E-05,8.91E-07,0.067340032,0.055950684,0.003204877,3.163404867,1.629348661,0.757379721,1
1.789669561,-0.352478527,9.425366369,-3.73E-05,4.66E-05,-1.70E-05,1.827187681,-0.360692727,9.619933425,-14.39981694,31.04375669,-40.47082733,2.03259,-0.574584,9.37768,-0.000205329,4.61E-05,1.63E-05,2.083,-0.5957385,9.564135,-15.10465,31.13925,-40.515,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10183,0.0250872,9.70604,-9.57825,34.14,-37.4445,1.24254,-0.620072,9.33459,-0.03617,-0.0319861,-0.0154178,1.40093,-0.605127,9.56007,-18.6062,27.0614,-43.5098,0.081608352,0.067800655,0.00419628,8.05E-06,1.00E-05,8.94E-07,0.084538521,0.070039486,0.004022158,3.833578933,1.869045406,0.798922283,1
1.693533867,-0.265083286,9.447247767,-2.09E-05,3.04E-05,-2.12E-05,1.728864494,-0.271484196,9.641260181,-13.80573969,30.66622436,-40.60325189,1.47955,-0.0742171,9.48781,-0.000153182,4.61E-05,7.12E-05,1.50705,-0.07070145,9.68991,-13.0556,30.3405,-40.64855,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10183,0.0250872,9.70604,-9.57825,34.14,-37.592,1.24254,-0.620072,9.33459,-0.03617,-0.0319861,-0.0154178,1.40093,-0.605127,9.56007,-18.6062,27.0571,-43.5098,0.079419916,0.065373052,0.004081707,7.91E-06,9.88E-06,8.95E-07,0.082324787,0.067623182,0.003909361,3.75554393,1.865370105,0.79285833,1
1.596491031,-0.177038976,9.468853181,-2.39E-05,1.14E-05,-1.29E-05,1.629831381,-0.181663993,9.662765292,-13.18583122,30.27983311,-40.74274386,1.47237,-0.0670348,9.4926,-0.000153182,1.72E-05,0.000108484,1.4991,-0.0647585,9.69117,-12.7387,30.037,-40.7982,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10183,0.0250872,9.70604,-9.57825,34.14,-37.6126,1.24254,-0.620072,9.33459,-0.03617,-0.0319861,-0.0154178,1.40093,-0.605127,9.56007,-18.2986,27.0571,-43.5098,0.05811167,0.047312146,0.002955527,7.87E-06,9.78E-06,9.05E-07,0.060208741,0.0489713,0.002854406,2.875385671,1.501386406,0.744586418,1
1.498269803,-0.088610947,9.490402133,-7.90E-06,1.37E-05,-1.74E-05,1.529541997,-0.091378543,9.684553358,-12.56065213,29.89478342,-40.86059839,1.46758,-0.0622466,9.49739,-0.000152716,1.72E-05,0.000108484,1.49546,-0.0625183,9.69176,-12.4229,29.8773,-40.8256,2.08047,0.114917,9.58836,0.0632799,0.0746209,0.00779504,2.10079,0.0250872,9.70604,-9.57825,34.1225,-37.8051,1.24254,-0.608101,9.34177,-0.03617,-0.0319861,-0.0154178,1.40093,-0.604954,9.56019,-17.9765,27.0438,-43.5098,0.016696483,0.013469503,0.000934695,7.82E-06,9.70E-06,9.10E-07,0.0172685,0.013893999,0.000812284,1.23239711,0.853557383,0.675574159,1
1.465317044,-0.060428414,9.497539278,-2.11E-05,-2.13E-05,-1.08E-05,1.495299994,-0.062052713,9.691779372,-12.35556028,29.78175997,-40.88404522,1.46519,-0.0598525,9.49739,-8.99E-05,1.72E-05,0.000108484,1.49424,-0.0615141,9.69195,-12.28885,29.8641,-40.8363,1.5011,-0.0263351,9.54048,0.00351247,0.00673674,0.00270093,1.50799,-0.0536771,9.69292,-9.57825,32.2832,-37.8051,1.42209,-0.095764,9.46627,-0.00619851,-0.00596105,-0.00294584,1.48807,-0.072289,9.68976,-15.1747,27.0438,-43.5098,7.87E-05,8.50E-05,9.03E-05,8.77E-07,9.04E-07,5.14E-07,1.62E-05,1.16E-05,4.13E-07,0.605423985,0.589025649,0.649607695,1
1.463245519,-0.059000599,9.497339139,2.92E-05,-9.16E-06,-2.50E-05,1.493191639,-0.060360339,9.692115853,-12.34215017,29.7665875,-40.87508222,1.46279,-0.0598525,9.49739,-8.99E-05,3.77E-05,0.000115003,1.493255,-0.06033705,9.69211,-12.2878,29.8576,-40.83035,1.5011,-0.0263351,9.54048,0.00351247,0.00673674,0.00200859,1.50075,-0.0536771,9.6932,-9.40998,32.832,-37.8051,1.42209,-0.0933698,9.46866,-0.00619851,-0.00596105,-0.00234708,1.48623,-0.0665376,9.69093,-15.1747,27.0438,-43.5098,7.27E-05,8.17E-05,8.98E-05,8.72E-07,8.96E-07,5.13E-07,7.75E-06,4.96E-06,1.94E-07,0.608746573,0.577985478,0.644606291,1
1.451318322,-0.054941935,9.498734342,0.000116472,6.55E-05,1.12E-05,1.481057481,-0.055708475,9.693867922,-12.26456998,29.73035883,-40.85806994,1.461595,-0.0574584,9.49739,-4.61E-05,3.77E-05,0.000116865,1.49231,-0.0591686,9.69226,-12.2803,29.76135,-40.82425,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.72851,-8.80878,32.832,-38.2491,1.16114,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.23539,-0.0643277,9.67426,-15.1747,27.0438,-43.3836,0.002398655,0.000357947,0.00015294,1.68E-06,4.40E-06,1.04E-06,0.002397015,0.00023211,4.88E-05,0.692138841,0.59367938,0.640431234,1
1.406209586,-0.049150873,9.504483528,0.000284652,8.33E-05,8.18E-05,1.435096731,-0.048896204,9.700316292,-11.98338849,29.69117483,-40.84455136,1.45801,-0.0550643,9.49978,0.000412054,3.77E-05,0.000116865,1.49083,-0.0580707,9.69249,-12.0012,29.7384,-40.82455,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.73177,-8.22023,32.832,-38.1345,1.16114,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.20926,-0.0637638,9.67426,-14.847,27.0438,-43.3836,0.011384968,0.00046108,0.000324423,1.82E-06,4.41E-06,1.05E-06,0.011749634,0.000379833,0.000231872,1.025001968,0.608004063,0.643286087,1
1.359216122,-0.043261387,9.511004883,0.00030013,8.37E-05,8.01E-05,1.387082597,-0.04290074,9.7070159,-11.69642035,29.64086189,-40.83980664,1.45322,-0.047882,9.50457,0.000412054,3.77E-05,0.000116865,1.489475,-0.05694775,9.69271,-11.8256,29.7229,-40.8256,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.73287,-8.22023,32.832,-38.1345,1.15396,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.20038,-0.0625486,9.67426,-14.847,27.0438,-43.853,0.017034949,0.000515269,0.000434042,1.84E-06,4.41E-06,1.05E-06,0.017635352,0.000415443,0.000345029,1.212443045,0.616823715,0.644713723,1
1.310359889,-0.037385867,9.517837456,0.000301762,8.64E-05,8.10E-05,1.337402858,-0.036855977,9.713915003,-11.40369507,29.584601,-40.84648486,1.21141,-0.0359115,9.52133,0.000412054,3.77E-05,0.000133627,1.23539,-0.0259011,9.728505,-11.5131,29.4804,-40.83275,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.73448,-8.06619,32.832,-38.1345,1.14438,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.18733,-0.0614261,9.67426,-14.6913,27.2297,-43.853,0.018785845,0.000502753,0.000482694,1.85E-06,4.41E-06,1.05E-06,0.01947211,0.000393234,0.000378289,1.27452981,0.597735175,0.652783119,1
1.260899833,-0.031626061,9.524566217,0.000292594,9.02E-05,8.82E-05,1.286814111,-0.030928254,9.720914867,-11.10039207,29.54161047,-40.84358617,1.18747,-0.0287292,9.53091,0.000420435,5.12E-06,0.000138748,1.21045,-0.0242227,9.73162,-10.935,29.464,-40.8341,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.73478,-7.5905,32.832,-37.8438,1.13959,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.18493,-0.0603758,9.67426,-14.6913,27.0909,-43.853,0.016155383,0.000445525,0.000436211,1.85E-06,4.40E-06,1.03E-06,0.016718155,0.000318005,0.000322825,1.168769262,0.600911999,0.668540397,1
1.211115317,-0.0256182,9.532242678,0.000277497,0.000105855,9.89E-05,1.235892886,-0.024850548,9.72794785,-10.7897338,29.49149914,-40.85409636,1.1779,-0.023941,9.5357,0.000420435,5.12E-06,0.000145732,1.201985,-0.022652,9.732675,-10.65115,29.4529,-40.8377,1.61362,0.143646,9.65061,0.0187096,0.0298751,0.00991258,1.60596,0.0371824,9.73526,-7.5905,32.1606,-37.8438,1.13959,-0.330386,9.43036,-0.0161097,-0.050759,-0.0139111,1.18097,-0.0590031,9.67426,-14.3914,27.0909,-43.853,0.008776979,0.000322357,0.000292751,1.91E-06,4.48E-06,1.04E-06,0.009025086,0.000173787,0.000172917,0.89878945,0.602857683,0.668962291,1
