minutes,tags,accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30
04:58 AM,,5.83952187785,3.0695457463166664,-0.018434665999999995,9.55964,-0.805614,-0.5973275,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,19.068074911779505,25.997394266185285,9.548596329869753,5.83952187785,3.0695457463166664,-0.018434665999999995,9.55964,-0.805614,-0.5973275,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,19.068074911779505,25.997394266185285,9.548596329869753,5.83952187785,3.0695457463166664,-0.018434665999999995,9.55964,-0.805614,-0.5973275,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,19.068074911779505,25.997394266185285,9.548596329869753,5.83952187785,3.0695457463166664,-0.018434665999999995,9.55964,-0.805614,-0.5973275,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,19.068074911779505,25.997394266185285,9.548596329869753,5.83952187785,3.0695457463166664,-0.018434665999999995,9.55964,-0.805614,-0.5973275,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,19.068074911779505,25.997394266185285,9.548596329869753
04:59 AM,,9.7118814,-0.8797433998333334,-0.8880749508333333,9.72722,-0.895393,-0.870255,12.253,6.80403,2.13314,7.46719,-3.3254,-2.75082,0.05682635601706844,0.26213667327409684,0.21655420824503172,7.775701638925,1.0949011732416667,-0.45325480841666665,9.71765,-0.883422,-0.809205,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,13.306393944992394,17.021288124024714,5.067729307616561,7.775701638925,1.0949011732416667,-0.45325480841666665,9.71765,-0.883422,-0.809205,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,13.306393944992394,17.021288124024714,5.067729307616561,7.775701638925,1.0949011732416667,-0.45325480841666665,9.71765,-0.883422,-0.809205,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,13.306393944992394,17.021288124024714,5.067729307616561,7.775701638925,1.0949011732416667,-0.45325480841666665,9.71765,-0.883422,-0.809205,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,13.306393944992394,17.021288124024714,5.067729307616561
05:00 AM,,9.767009333333334,-0.34690087168333333,0.028429963016666667,9.77271,-0.392632,0.07062594999999999,10.4718,0.53149,1.08692,8.75522,-2.49944,-3.68452,0.017397475885030624,0.2887854382892927,0.4827055942434024,8.439470870394445,0.6143004916,-0.29269321793888886,9.73919,-0.7302,-0.594934,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,9.755925492843216,11.90273718340238,3.5898589096144344,8.439470870394445,0.6143004916,-0.29269321793888886,9.73919,-0.7302,-0.594934,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,9.755925492843216,11.90273718340238,3.5898589096144344,8.439470870394445,0.6143004916,-0.29269321793888886,9.73919,-0.7302,-0.594934,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,9.755925492843216,11.90273718340238,3.5898589096144344,8.439470870394445,0.6143004916,-0.29269321793888886,9.73919,-0.7302,-0.594934,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,9.755925492843216,11.90273718340238,3.5898589096144344
05:01 AM,,9.717435416666667,0.31748142733333334,1.283085395,9.72004,0.318415,1.3131650000000001,9.99297,0.627254,1.69502,9.43993,0.0311233,0.837935,0.0032464188599262696,0.005673248022990604,0.028289477991237703,8.7589620069625,0.5400957255333333,0.10125143529583333,9.73321,-0.347144,-0.318415,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,7.623089449024588,8.943754968368951,3.1648548488374924,8.7589620069625,0.5400957255333333,0.10125143529583333,9.73321,-0.347144,-0.318415,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,7.623089449024588,8.943754968368951,3.1648548488374924,8.7589620069625,0.5400957255333333,0.10125143529583333,9.73321,-0.347144,-0.318415,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,7.623089449024588,8.943754968368951,3.1648548488374924,8.7589620069625,0.5400957255333333,0.10125143529583333,9.73321,-0.347144,-0.318415,12.3655,10.6825,21.6618,-0.732594,-4.45542,-3.86408,7.623089449024588,8.943754968368951,3.1648548488374924
05:02 AM,,7.0711583735,3.4664749563333332,1.48958432465,9.60034,0.41777,1.6232,10.0552,10.3186,6.5718,-5.54952,-0.0646407,-1.52265,13.916986088732472,18.527182703979346,0.7528611932604662,8.42140128027,1.1253715716933332,0.3789180131666667,9.71765,0.184346,0.23941,12.3655,10.6825,21.6618,-5.54952,-4.45542,-3.86408,9.333588924915892,12.225549983988126,2.9905419735652408,8.42140128027,1.1253715716933332,0.3789180131666667,9.71765,0.184346,0.23941,12.3655,10.6825,21.6618,-5.54952,-4.45542,-3.86408,9.333588924915892,12.225549983988126,2.9905419735652408,8.42140128027,1.1253715716933332,0.3789180131666667,9.71765,0.184346,0.23941,12.3655,10.6825,21.6618,-5.54952,-4.45542,-3.86408,9.333588924915892,12.225549983988126,2.9905419735652408,8.42140128027,1.1253715716933332,0.3789180131666667,9.71765,0.184346,0.23941,12.3655,10.6825,21.6618,-5.54952,-4.45542,-3.86408,9.333588924915892,12.225549983988126,2.9905419735652408
05:03 AM,,3.778837405,6.78403395,0.5713916374833333,1.80276,9.66498,0.501564,11.1038,10.5197,3.86408,0.462061,-3.36131,-6.69869,11.289801913081641,25.66597626505232,0.8562267226095859,8.0092643857,1.86826921243,0.4968832738633333,9.69371,0.260957,0.715836,12.253,10.5197,6.5718,-5.54952,-3.36131,-6.69869,10.588548200199446,17.2572865354118,1.2162896773689957,7.647640634391666,2.0684819680777777,0.4109969505527778,9.68892,0.244198,0.395026,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,12.650937538132721,18.907633826223496,2.63963274064854,7.647640634391666,2.0684819680777777,0.4109969505527778,9.68892,0.244198,0.395026,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,12.650937538132721,18.907633826223496,2.63963274064854,7.647640634391666,2.0684819680777777,0.4109969505527778,9.68892,0.244198,0.395026,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,12.650937538132721,18.907633826223496,2.63963274064854
05:04 AM,,9.67621325,-0.8231549343333333,0.7902998361833333,9.68652,-0.655983,1.1312099999999998,10.613,0.395026,4.30938,8.34583,-3.20091,-0.98158,0.01995878885770034,0.5469903232135751,0.5715782073237216,8.0021307557,1.87958690553,0.8325582312666666,9.67695,0.260957,1.03904,11.1038,10.5197,6.5718,-5.54952,-3.36131,-6.69869,10.557088364429168,17.25247074286624,0.8079591476251453,7.937436722335714,1.6553909820190476,0.4651830770714286,9.68892,0.124493,0.480017,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,11.350088159913032,17.308038639154617,2.361610910864445,7.937436722335714,1.6553909820190476,0.4651830770714286,9.68892,0.124493,0.480017,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,11.350088159913032,17.308038639154617,2.361610910864445,7.937436722335714,1.6553909820190476,0.4651830770714286,9.68892,0.124493,0.480017,12.3655,10.6825,21.6618,-5.54952,-4.45542,-6.69869,11.350088159913032,17.308038639154617,2.361610910864445
05:05 AM,,5.160303960833334,5.337224075,1.1247396196666666,2.1906,9.014980000000001,1.71178,12.581,11.3313,5.91821,-2.80828,0.0813994,-3.02614,18.3589440295068,21.811411244986136,1.3447835498406568,7.0807896812,3.0164118948666667,1.0518201625966668,9.61231,0.369888,1.27605,12.581,11.3313,6.5718,-5.54952,-3.36131,-6.69869,14.363920022274067,21.658520717271895,0.8197650585848769,7.590295127147916,2.1156201186416665,0.5476276448958334,9.66737,0.237016,0.58416,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,13.066278913113056,19.349517486342158,2.2817904455795905,7.590295127147916,2.1156201186416665,0.5476276448958334,9.66737,0.237016,0.58416,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,13.066278913113056,19.349517486342158,2.2817904455795905,7.590295127147916,2.1156201186416665,0.5476276448958334,9.66737,0.237016,0.58416,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,13.066278913113056,19.349517486342158,2.2817904455795905
05:06 AM,,1.1867309433333333,9.82130325,0.718089932,1.17311,9.82778,0.766112,2.1499,10.8668,4.66849,0.313627,8.71691,-2.0709,0.035109348656884934,0.024880302326815536,0.3835577582566305,5.374648786533333,4.9171762594,0.9388210699966667,3.30146,9.20172,0.992354,12.581,11.3313,6.5718,-5.54952,-3.36131,-6.69869,17.01785541414708,25.85531362458826,0.889533204817295,6.878787995612963,2.971807133237037,0.5665678990185186,9.63625,0.304051,0.648801,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,15.668785813520886,23.06746911079767,2.073635992018039,6.878787995612963,2.971807133237037,0.5665678990185186,9.63625,0.304051,0.648801,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,15.668785813520886,23.06746911079767,2.073635992018039,6.878787995612963,2.971807133237037,0.5665678990185186,9.63625,0.304051,0.648801,12.581,11.3313,21.6618,-5.54952,-4.45542,-6.69869,15.668785813520886,23.06746911079767,2.073635992018039
05:07 AM,,1.78701522,9.621587233333333,1.64354875,1.93683,9.62667,1.535815,3.04769,11.4294,3.31343,0.785264,7.97235,-0.57219,0.26580517366793815,0.17634238952922757,0.23085266016526296,4.317820155833333,6.1481987148,0.9696139550666667,1.87817,9.60991,1.0941,12.581,11.4294,5.91821,-2.80828,-3.36131,-6.69869,15.17326197143376,24.68084440121856,0.8229953080300658,6.369610718051667,3.6367851432466667,0.6742659841166667,9.60034,0.355524,0.847511,12.581,11.4294,21.6618,-5.54952,-4.45542,-6.69869,16.461929139090174,24.758370649362973,1.9936957578213064,6.369610718051667,3.6367851432466667,0.6742659841166667,9.60034,0.355524,0.847511,12.581,11.4294,21.6618,-5.54952,-4.45542,-6.69869,16.461929139090174,24.758370649362973,1.9936957578213064,6.369610718051667,3.6367851432466667,0.6742659841166667,9.60034,0.355524,0.847511,12.581,11.4294,21.6618,-5.54952,-4.45542,-6.69869,16.461929139090174,24.758370649362973,1.9936957578213064
