minutes,tags,accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30
5.34 AM,1,0.658955718,-0.004516868,9.601580417,0.658377,-0.0047882,9.60034,0.840329,0.0837935,9.63146,0.509943,-0.0909757,9.57161,0.000401889,0.000215301,9.64E-05,0.677570635,0.001667092,9.602511713,0.672742,0,9.60273,1.0941,0.256169,9.66019,0.464455,-0.342356,9.43275,0.000764551,0.000336866,0.00011315,0.704513032,0.02685222,9.596988577,0.682318,0.0119705,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.070243995,0.006708142,0.006431104,0.727848088,0.060151011,9.584253383,0.687106,0.0143646,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.14612297,0.201448926,0.063375182,0.727848088,0.060151011,9.584253383,0.687106,0.0143646,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.14612297,0.201448926,0.063375182
5.35 AM,1,0.65707636,-0.00501564,9.6009979,0.65718,-0.0047882,9.60034,0.746959,0.107734,9.65779,0.550643,-0.0622466,9.56921,0.000236606,0.000187812,0.000101776,0.668005413,-0.002092443,9.60192754,0.665559,-0.0023941,9.60273,1.0941,0.256169,9.66019,0.464455,-0.342356,9.43275,0.000633628,0.00031577,0.000115588,0.698299948,0.020987872,9.596751158,0.672742,0.0071823,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.070393729,0.006705858,0.006422785,0.721950444,0.054720457,9.58564876,0.682318,0.0119705,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.134346709,0.184999256,0.058123073,0.721950444,0.054720457,9.58564876,0.682318,0.0119705,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.134346709,0.184999256,0.058123073
5.36 AM,1,0.655939165,-0.006300472,9.601321067,0.655983,-0.0071823,9.60034,0.687106,0.0263351,9.63385,0.629648,-0.0383056,9.574,7.07E-05,9.57E-05,8.43E-05,0.660570938,-0.004255911,9.60182701,0.660771,-0.0047882,9.60273,1.0941,0.167587,9.65779,0.464455,-0.342356,9.43275,0.000312951,0.000204799,0.000100834,0.694343298,0.015185771,9.596302263,0.665559,0.0023941,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.070538817,0.006643204,0.006415174,0.716872653,0.050026539,9.586854322,0.67753,0.00957639,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.124325896,0.171038495,0.05367541,0.716872653,0.050026539,9.586854322,0.67753,0.00957639,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.124325896,0.171038495,0.05367541
5.37 AM,1,0.651482148,-0.005646085,9.600886233,0.651195,-0.0071823,9.60034,0.948063,0.143646,9.62667,0.452485,-0.179557,9.56203,0.000544189,0.00028603,8.30E-05,0.657292621,-0.00494621,9.601399293,0.655983,-0.0047882,9.60034,0.948063,0.143646,9.65779,0.452485,-0.179557,9.43275,0.000304885,0.000185603,0.000100012,0.699188953,0.010586307,9.59526082,0.663165,0,9.60273,3.09318,1.02707,10.1151,-1.63996,-1.04622,5.17365,0.068618881,0.006044488,0.006132833,0.712201903,0.046049923,9.587856601,0.672742,0.0071823,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.115766869,0.159046004,0.049859978,0.712201903,0.046049923,9.587856601,0.672742,0.0071823,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.115766869,0.159046004,0.049859978
5.38 AM,1,0.651597865,-0.007501514,9.600922,0.653589,-0.0071823,9.60034,0.739776,0.10534,9.67695,0.541066,-0.0885817,9.574,0.00021633,0.000167409,0.000100869,0.655010251,-0.005796116,9.601141523,0.655983,-0.0071823,9.60034,0.948063,0.143646,9.67695,0.452485,-0.179557,9.56203,0.000302504,0.000191276,9.32E-05,0.712144225,0.009717647,9.595589223,0.663165,0,9.60034,3.09318,1.02707,10.1151,0.452485,-0.92891,8.31949,0.06037209,0.005497363,0.002016189,0.708161634,0.042479827,9.588727628,0.670348,0.0047882,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.108291178,0.14863136,0.046552947,0.708161634,0.042479827,9.588727628,0.670348,0.0047882,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.108291178,0.14863136,0.046552947
5.39 AM,1,0.64971053,-0.008790336,9.60708285,0.648801,-0.00957639,9.60752,0.773294,0.0191528,9.64343,0.605707,-0.0670348,9.3298,0.000108542,9.88E-05,0.000228897,0.653161214,-0.006650809,9.60224201,0.653589,-0.0071823,9.60273,0.948063,0.143646,9.67695,0.452485,-0.179557,9.3298,0.000242998,0.000168741,0.000125496,0.665365925,-0.002491859,9.602376862,0.660771,-0.0023941,9.60273,1.0941,0.256169,9.67695,0.452485,-0.342356,9.3298,0.00065267,0.000270061,0.000119321,0.70450844,0.039275442,9.589874829,0.665559,0.0047882,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.101729255,0.139501134,0.043677112,0.70450844,0.039275442,9.589874829,0.665559,0.0047882,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.101729255,0.139501134,0.043677112
5.40 AM,1,0.647978813,-0.009672163,9.609628667,0.648801,-0.00957639,9.60991,0.691895,0.0215469,9.67934,0.605707,-0.0454879,9.58597,7.46E-05,9.84E-05,8.89E-05,0.651341704,-0.007582114,9.603968163,0.651195,-0.0071823,9.60273,0.948063,0.143646,9.67934,0.452485,-0.179557,9.3298,0.000209629,0.000151305,0.000130558,0.659673559,-0.004837279,9.602947852,0.655983,-0.0047882,9.60273,1.0941,0.256169,9.67934,0.452485,-0.342356,9.3298,0.00049099,0.000241034,0.000124094,0.701183168,0.036396171,9.59103682,0.663165,0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.095925911,0.131432816,0.041134447,0.701183168,0.036396171,9.59103682,0.663165,0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.095925911,0.131432816,0.041134447
5.41 AM,1,0.65426328,-0.008710533,9.605195467,0.653589,-0.00957639,9.60512,0.773294,0.0694289,9.63864,0.608101,-0.0694289,9.29389,0.000228707,0.00014903,0.000269701,0.651006527,-0.008064126,9.604743043,0.651195,-0.0071823,9.60512,0.948063,0.143646,9.67934,0.452485,-0.179557,9.29389,0.000238563,0.000161658,0.000165892,0.655788733,-0.006160019,9.603285027,0.655983,-0.0071823,9.60273,1.0941,0.167587,9.67934,0.452485,-0.342356,9.29389,0.000298584,0.000186824,0.000135467,0.698576507,0.033890243,9.591823411,0.663165,0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.090724406,0.124245347,0.038874468,0.698576507,0.033890243,9.591823411,0.663165,0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.090724406,0.124245347,0.038874468
5.42 AM,1,0.657156148,-0.010741528,9.602103283,0.658377,-0.0119705,9.60273,0.715836,0.0287292,9.64104,0.600919,-0.047882,9.55485,0.000132048,0.000114939,9.94E-05,0.652141327,-0.009083215,9.604986453,0.651195,-0.00957639,9.60512,0.773294,0.10534,9.67934,0.541066,-0.0885817,9.29389,0.000162477,0.000126711,0.000167515,0.654716974,-0.007014713,9.603192873,0.653589,-0.0071823,9.60273,0.948063,0.143646,9.67934,0.452485,-0.179557,9.29389,0.000240277,0.00016041,0.000136958,0.696396488,0.031541203,9.592364457,0.663165,0,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.08604151,0.117810917,0.036838756,0.696396488,0.031541203,9.592364457,0.663165,0,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.08604151,0.117810917,0.036838756
5.43 AM,1,0.657335702,-0.013359076,9.6018318,0.655983,-0.0119705,9.601535,0.921728,0.0406997,9.72962,0.612889,-0.227439,9.39923,0.00023108,0.000202113,0.000197624,0.653288895,-0.010254727,9.605168413,0.653589,-0.00957639,9.60512,0.921728,0.0694289,9.72962,0.600919,-0.227439,9.29389,0.000169445,0.000135427,0.000185493,0.654149573,-0.008025422,9.603154968,0.653589,-0.0071823,9.60273,0.948063,0.143646,9.72962,0.452485,-0.227439,9.29389,0.000236676,0.000168295,0.000143383,0.694443449,0.029296189,9.592837824,0.660771,0,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.08182309,0.11202574,0.035010788,0.694443449,0.029296189,9.592837824,0.660771,0,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.08182309,0.11202574,0.035010788
5.44 AM,1,0.658014023,-0.008650681,9.60002005,0.655983,-0.0071823,9.60034,0.78287,0.098158,10.1845,0.390238,-0.119705,9.51654,0.000520495,0.000199972,0.000671597,0.654949593,-0.010226796,9.603755853,0.653589,-0.00957639,9.60273,0.921728,0.098158,10.1845,0.390238,-0.227439,9.29389,0.000250872,0.000155721,0.000276488,0.654055404,-0.008438803,9.602998932,0.653589,-0.00957639,9.60273,0.948063,0.143646,10.1845,0.390238,-0.227439,9.29389,0.000247694,0.000165401,0.000201532,0.679284218,0.009206709,9.599993754,0.660771,-0.0023941,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.035879453,0.003747875,0.003325073,0.692708714,0.027489195,9.593179835,0.660771,0,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.07801138,0.106765574,0.033377745
5.45 AM,1,0.65073999,-0.00864669,9.5996451,0.651195,-0.00957639,9.60034,0.672742,0.0167587,9.62428,0.627254,-0.0335174,9.56682,6.73E-05,7.86E-05,8.16E-05,0.655501829,-0.010021702,9.60175914,0.655983,-0.00957639,9.60273,0.921728,0.098158,10.1845,0.390238,-0.227439,9.29389,0.00024294,0.000152171,0.000267522,0.653421767,-0.008801908,9.602863652,0.653589,-0.00957639,9.60273,0.948063,0.143646,10.1845,0.390238,-0.227439,9.29389,0.000230574,0.000153201,0.000200227,0.675860857,0.006092982,9.599807405,0.658377,-0.0023941,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.035812764,0.00365112,0.003320572,0.690801045,0.025846655,9.593473711,0.660771,-0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.074544624,0.101972456,0.031865978
5.46 AM,1,0.648948428,-0.00936093,9.5990027,0.648801,-0.00957639,9.59794,0.67753,0.0167587,9.63385,0.627254,-0.0335174,9.56442,6.08E-05,7.87E-05,9.05E-05,0.654438858,-0.010151781,9.600520587,0.653589,-0.00957639,9.60034,0.921728,0.098158,10.1845,0.390238,-0.227439,9.39923,0.000216556,0.000137847,0.000229362,0.652722693,-0.009107954,9.602631815,0.651195,-0.00957639,9.60273,0.948063,0.143646,10.1845,0.390238,-0.227439,9.29389,0.000230467,0.000150817,0.000202052,0.673532995,0.003038909,9.599467039,0.655983,-0.0047882,9.60273,3.09318,1.02707,10.7639,-1.63996,-1.04622,5.17365,0.035814798,0.003544286,0.003318354,0.688981366,0.02431589,9.593714101,0.658377,-0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.071378809,0.09759352,0.030485602
5.47 AM,1,0.647232632,-0.010865223,9.5961538,0.646407,-0.0119705,9.59794,0.675136,0.023941,9.62667,0.617678,-0.0454879,9.56442,7.37E-05,9.48E-05,9.94E-05,0.652454155,-0.01017652,9.59933069,0.651195,-0.00957639,9.60034,0.921728,0.098158,10.1845,0.390238,-0.227439,9.39923,0.000209869,0.000133856,0.000231259,0.652297741,-0.009629867,9.602158572,0.651195,-0.00957639,9.60273,0.921728,0.10534,10.1845,0.390238,-0.227439,9.29389,0.000186167,0.000130561,0.000207352,0.675743347,0.00047822,9.598709696,0.655983,-0.0047882,9.60273,3.09318,1.02707,10.1845,-1.63996,-1.04622,5.17365,0.034949399,0.003189449,0.003181724,0.687241835,0.02285001,9.593815756,0.658377,-0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.068477153,0.093580211,0.029219652
5.48 AM,1,0.646490465,-0.009261176,9.594625633,0.646407,-0.00957639,9.59555,0.675136,0.0287292,9.72483,0.603313,-0.0383056,9.56682,7.33E-05,9.82E-05,0.000115768,0.650285108,-0.00935694,9.597889457,0.648801,-0.00957639,9.59794,0.78287,0.098158,10.1845,0.390238,-0.119705,9.51654,0.000175997,0.000110578,0.000216009,0.651787001,-0.009805834,9.601528935,0.651195,-0.00957639,9.60034,0.921728,0.098158,10.1845,0.390238,-0.227439,9.29389,0.000174948,0.000123183,0.000213965,0.681965613,-4.41E-05,9.598559079,0.655983,-0.0071823,9.60034,3.09318,1.02707,10.1845,0.390238,-0.92891,8.31949,0.031181821,0.002905338,0.001123805,0.685611781,0.021565563,9.593848151,0.658377,-0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.065804585,0.089880274,0.028055437
5.49 AM,1,0.64614734,-0.009891622,9.5923791,0.646407,-0.00957639,9.59315,0.67753,0.0191528,9.62188,0.62486,-0.0335174,9.56203,6.36E-05,7.79E-05,9.49E-05,0.647911771,-0.009605128,9.596361267,0.646407,-0.00957639,9.59555,0.67753,0.0287292,9.72483,0.603313,-0.0454879,9.56203,7.06E-05,8.61E-05,0.000103657,0.651430682,-0.009915962,9.60005856,0.651195,-0.00957639,9.60034,0.921728,0.098158,10.1845,0.390238,-0.227439,9.29389,0.000173083,0.000120979,0.000203713,0.658398303,-0.006203911,9.601217711,0.653589,-0.0071823,9.60034,1.0941,0.256169,10.1845,0.390238,-0.342356,9.29389,0.000461394,0.000209284,0.000162848,0.684093918,0.020355671,9.593791649,0.658377,-0.0023941,9.60273,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.063333521,0.086462707,0.026980037
5.50 AM,1,0.645217608,-0.010617833,9.595982017,0.644013,-0.0119705,9.59555,0.670348,0.0263351,9.63385,0.622466,-0.0359115,9.56442,6.19E-05,9.56E-05,9.56E-05,0.646807295,-0.009999357,9.59562865,0.646407,-0.00957639,9.59555,0.67753,0.0287292,9.72483,0.603313,-0.0454879,9.56203,6.81E-05,8.93E-05,0.000103776,0.651154562,-0.010010529,9.598693895,0.651195,-0.00957639,9.59794,0.921728,0.098158,10.1845,0.390238,-0.227439,9.29389,0.00017441,0.000120733,0.000195015,0.65541406,-0.007423904,9.600820873,0.653589,-0.0071823,9.60034,1.0941,0.256169,10.1845,0.390238,-0.342356,9.29389,0.000350817,0.00018756,0.000164066,0.682654054,0.019208504,9.593872773,0.655983,-0.0047882,9.60034,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.061043886,0.083297939,0.02598442
5.51 AM,1,0.645879982,-0.011651286,9.598568017,0.646407,-0.0119705,9.59794,0.672742,0.023941,9.62906,0.622466,-0.0359115,9.574,6.40E-05,7.70E-05,8.71E-05,0.646193605,-0.010457428,9.595541713,0.646407,-0.00957639,9.59555,0.67753,0.0287292,9.72483,0.603313,-0.0454879,9.56203,6.76E-05,8.93E-05,0.000102538,0.650316232,-0.010304604,9.59803115,0.648801,-0.00957639,9.59794,0.921728,0.098158,10.1845,0.390238,-0.227439,9.39923,0.000159076,0.000113554,0.000172121,0.653052482,-0.008232312,9.600658088,0.651195,-0.00957639,9.60034,1.0941,0.167587,10.1845,0.390238,-0.342356,9.29389,0.000236299,0.000154471,0.000160682,0.681340695,0.018106369,9.594040461,0.655983,-0.0047882,9.60034,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.058912474,0.08035838,0.025060216
5.52 AM,1,0.644962228,-0.011587443,9.596281433,0.644013,-0.0119705,9.59794,0.672742,0.0167587,9.62667,0.622466,-0.0383056,9.56921,6.24E-05,8.35E-05,8.44E-05,0.645739525,-0.010601872,9.59556724,0.646407,-0.00957639,9.59555,0.67753,0.0287292,9.72483,0.603313,-0.0383056,9.56203,6.53E-05,8.72E-05,9.96E-05,0.64909684,-0.010389196,9.597448965,0.648801,-0.00957639,9.59794,0.921728,0.098158,10.1845,0.390238,-0.227439,9.39923,0.000148822,0.000110554,0.000168935,0.651906907,-0.008701954,9.600320919,0.651195,-0.00957639,9.60034,0.948063,0.143646,10.1845,0.390238,-0.227439,9.29389,0.000202431,0.000138318,0.000161183,0.680086265,0.017082445,9.594117736,0.655983,-0.0047882,9.60034,13.9145,8.36019,15.2887,-5.73147,-4.53442,2.81785,0.056927104,0.077619475,0.024199094
