accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means6,accY_means6,accZ_means6,accX_medians6,accY_medians6,accZ_medians6,accX_maxes6,accY_maxes6,accZ_maxes6,accX_mins6,accY_mins6,accZ_mins6,accX_variances6,accY_variances6,accZ_variances6,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
121319043,0.811942587,1.511501867,121319047,0.811599,1.51068,121348961,0.840329,1.53941,121289125,0.785264,1.48913,299908122.1,7.65E-05,8.56E-05,121289078.5,0.810556015,1.511964819,121289075,0.811599,1.51307,121468808,0.842723,1.54419,121109377,0.775688,1.47716,10775373547,8.36E-05,8.84E-05,121289083.8,0.810256361,1.511379898,121289075,0.811599,1.51068,121588660,0.849905,1.54419,120989540,0.775688,1.47476,29927623159,9.51E-05,9.02E-05,121289090.8,0.809020829,1.511230461,121289075,0.809205,1.51068,121888250,0.857087,1.54419,120689917,0.761323,1.47476,1.19697E+11,0.000151293,9.26E-05,121289089.8,0.806316365,1.511268543,121289075,0.809205,1.51068,122187858,0.857087,1.54898,120390288,0.734988,1.47237,2.69318E+11,0.000308095,9.52E-05,?
121378964.7,0.812964083,1.512387783,121378965,0.8127965,1.51307,121408866,0.840329,1.5418,121349061,0.780476,1.48434,299508643.5,8.10E-05,9.01E-05,121349002.5,0.811899378,1.511698108,121349011,0.811599,1.51068,121528731,0.842723,1.54419,121169282,0.780476,1.47476,10776409789,8.39E-05,9.15E-05,121349007.4,0.811662098,1.511350373,121349011,0.811599,1.51068,121648585,0.849905,1.54419,121049451,0.775688,1.47476,29929431172,9.40E-05,9.28E-05,121349012.7,0.810360124,1.51111236,121349011,0.811599,1.51068,121948200,0.857087,1.54419,120749857,0.763717,1.47476,1.19698E+11,0.000143977,9.31E-05,121349012,0.808058872,1.510906509,121349011,0.809205,1.51068,122247769,0.857087,1.54898,120450217,0.404603,1.14199,2.69315E+11,0.000314611,0.00016065,?
121438887,0.813095777,1.510656217,121438888,0.813994,1.51068,121468808,0.842723,1.53462,121408965,0.785264,1.47716,299908440.5,8.12E-05,8.32E-05,121408928.6,0.813049882,1.511077011,121408915.5,0.813994,1.51068,121588660,0.849905,1.5418,121229200,0.780476,1.47476,10776218662,8.31E-05,9.21E-05,121408930.3,0.812939752,1.511069083,121408915.5,0.813994,1.51068,121708502,0.849905,1.54419,121109377,0.775688,1.47476,29930262934,9.32E-05,9.50E-05,121408935.3,0.81171578,1.511053904,121408915.5,0.811599,1.51068,122008136,0.857087,1.54419,120809778,0.7709,1.47476,1.197E+11,0.000135393,9.49E-05,121408933.8,0.831996,1.486379774,121408915.5,0.811599,1.51068,122307702,1.79557,1.54898,120510134,0.0215469,0.641618,2.69313E+11,0.021948597,0.018310481,?
121498820.7,0.814923268,1.510923317,121498821,0.813994,1.51068,121528731,0.842723,1.5418,121468907,0.785264,1.47476,299714735.6,8.23E-05,0.000101224,121468856.1,0.814334054,1.510662769,121468857.5,0.813994,1.51068,121648585,0.849905,1.5418,121289125,0.780476,1.47476,10776727779,8.46E-05,9.47E-05,121468853,0.814110868,1.510893532,121468857.5,0.813994,1.51068,121768410,0.854693,1.54419,121169282,0.780476,1.47476,29930154464,9.33E-05,9.62E-05,121468857.9,0.812951929,1.510960163,121468857.5,0.813994,1.51068,122068038,0.857087,1.54419,120869691,0.7709,1.47476,1.19701E+11,0.000127685,9.54E-05,121468855.8,0.866469951,1.458218531,121468857.5,0.811599,1.51068,122367618,1.86979,1.54898,120570069,0.0215469,0.632042,2.69311E+11,0.053081647,0.039988434,?
121558742.1,0.815402117,1.5090961,121558741.5,0.816388,1.50828,121588660,0.849905,1.5418,121528832,0.790053,1.47716,299830568.3,8.06E-05,9.28E-05,121528780.6,0.815353548,1.510324319,121528781.5,0.816388,1.51068,121708502,0.849905,1.5418,121349061,0.780476,1.47476,10776485034,8.72E-05,9.78E-05,121528776.9,0.815073298,1.510696813,121528781.5,0.813994,1.51068,121828340,0.854693,1.5418,121229200,0.780476,1.47476,29928943924,9.11E-05,9.71E-05,121528779.8,0.814095707,1.511020202,121528781.5,0.813994,1.51068,122127938,0.857087,1.54419,120929629,0.773294,1.47476,1.19702E+11,0.000121823,9.63E-05,121528777.3,0.901831051,1.429439478,121528781.5,0.813994,1.51068,122427540,1.92246,1.54898,120629987,0.0215469,0.469243,2.6931E+11,0.083939235,0.061014253,?
121618678.9,0.817676493,1.509411333,121618681,0.818782,1.50828,121648585,0.845117,1.53941,121588760,0.790053,1.48434,299714662.1,8.51E-05,0.000108383,121588703.9,0.816288576,1.510054367,121588710,0.816388,1.51068,121768410,0.854693,1.5418,121408965,0.785264,1.47476,10775568564,8.96E-05,9.81E-05,121588700.6,0.816088,1.510569558,121588710,0.816388,1.51068,121888250,0.857087,1.5418,121289125,0.780476,1.47476,29928138365,9.09E-05,9.73E-05,121588700.2,0.81516128,1.511118543,121588710,0.816388,1.51068,122187858,0.857087,1.54898,120989540,0.775688,1.47476,1.19702E+11,0.00011666,9.83E-05,121588699.2,0.88315269,1.39274407,121588710,0.813994,1.50828,122487473,1.92246,2.03498,120689917,-1.18987,-2.05653,2.69309E+11,0.102375807,0.095092291,?
121678590.2,0.818059548,1.509471167,121678588,0.818782,1.51068,121708502,0.849905,1.53462,121648685,0.787659,1.47955,299681329,9.02E-05,0.000104012,121648626.8,0.817126513,1.510087581,121648635,0.816388,1.51068,121828340,0.854693,1.5418,121468907,0.785264,1.47476,10774378575,8.76E-05,0.000101997,121648624,0.816951076,1.510421537,121648635,0.816388,1.51068,121948200,0.857087,1.5418,121349061,0.780476,1.47476,29927881400,9.02E-05,9.83E-05,121648621.1,0.815726289,1.510767398,121648635,0.816388,1.51068,122247769,0.857087,1.54898,121049451,0.404603,1.14199,1.19701E+11,0.000215957,0.00019672,121648621,0.86053178,1.354412171,121648635,0.813994,1.50828,122547412,1.92246,2.03498,120749857,-1.18987,-2.05653,2.6931E+11,0.121259652,0.128532964,?
121738504.5,0.818574255,1.510768067,121738508.5,0.818782,1.51068,121768410,0.854693,1.53941,121708602,0.792447,1.48434,299521622.8,9.55E-05,9.67E-05,121708548.4,0.81799238,1.510037733,121708552,0.818782,1.51068,121888250,0.857087,1.5418,121528832,0.787659,1.47716,10774103534,8.82E-05,0.000101221,121708549.3,0.817819739,1.510223217,121708552,0.818782,1.51068,122008136,0.857087,1.5418,121408965,0.785264,1.47476,29928477610,8.93E-05,0.000100272,121708542.2,0.850042501,1.473862578,121708552,0.816388,1.51068,122307702,1.79557,1.54898,121109377,0.0215469,0.641618,1.197E+11,0.031883667,0.026952554,121708543,0.838900296,1.318151033,121708552,0.813994,1.50828,122607343,1.92246,2.03498,120809778,-1.18987,-2.05653,2.69312E+11,0.138159029,0.155944902,?
121798424.3,0.818123393,1.5108555,121798429,0.818782,1.51068,121828340,0.845117,1.53941,121768510,0.787659,1.47716,299740441.6,8.05E-05,0.000106183,121768470.9,0.818854253,1.510191992,121768460,0.818782,1.51068,121948200,0.857087,1.53941,121588760,0.787659,1.47716,10774129627,8.65E-05,0.00010171,121768474,0.818644108,1.510353292,121768460,0.818782,1.51068,122068038,0.857087,1.5418,121468907,0.785264,1.47476,29928325189,8.85E-05,0.000102557,121768463.9,0.900582517,1.431488635,121768460,0.818782,1.51068,122367618,1.86979,1.54898,121169282,0.0215469,0.632042,1.19699E+11,0.076075752,0.057796717,121768465.9,0.825167744,1.29337586,121768460,0.813994,1.50828,122667299,1.92246,2.03498,120869691,-1.18987,-2.05653,2.69314E+11,0.144789887,0.164060574,?
121858350.1,0.820118475,1.510624233,121858349.5,0.821176,1.51068,121888250,0.857087,1.53941,121828440,0.790053,1.48195,299623154.2,8.62E-05,9.70E-05,121828394,0.819516623,1.510357533,121828390,0.818782,1.51068,122008136,0.857087,1.53941,121648685,0.787659,1.47716,10776073543,8.51E-05,0.000102522,121828396.3,0.819354755,1.510542402,121828390,0.818782,1.51068,122127938,0.857087,1.5418,121528832,0.787659,1.47716,29927923545,8.98E-05,0.000103248,121828386.1,0.952634411,1.388211524,121828390,0.818782,1.50828,122427540,1.92246,1.54898,121229200,0.0215469,0.469243,1.19697E+11,0.118112874,0.086380901,121828389.4,0.811244864,1.269850924,121828390,0.813994,1.50589,122727223,1.92246,2.03498,120929629,-1.18987,-2.05653,2.69318E+11,0.151136127,0.169842731,?
121918277,0.820573352,1.51002165,121918279,0.821176,1.51068,121948200,0.849905,1.53941,121888349,0.790053,1.47716,300016356,7.50E-05,9.67E-05,121888318,0.820063275,1.510771833,121888299.5,0.821176,1.51068,122068038,0.857087,1.53941,121708602,0.787659,1.47716,10776803262,8.50E-05,0.000102542,121888316.7,0.8200662,1.510857188,121888299.5,0.818782,1.51068,122187858,0.857087,1.54898,121588760,0.787659,1.47716,29926465292,9.01E-05,0.000106134,121888308.3,0.923752206,1.333170424,121888299.5,0.818782,1.50828,122487473,1.92246,2.03498,121289125,-1.18987,-2.05653,1.19695E+11,0.148566684,0.131950968,121888312.6,0.800070674,1.247955566,121888299.5,0.813994,1.50589,122787144,1.92246,2.03498,120989540,-1.18987,-2.05653,2.69322E+11,0.155168656,0.173296523,?
121978217.8,0.821650712,1.510404583,121978219.5,0.821176,1.51068,122008136,0.849905,1.53941,121948301,0.797235,1.47716,299924253.9,7.26E-05,0.000113995,121948241.1,0.820639189,1.511112892,121948250.5,0.821176,1.51068,122127938,0.857087,1.5418,121768510,0.787659,1.47716,10776111452,8.61E-05,0.00010413,121948234.8,0.819790481,1.510184422,121948250.5,0.821176,1.51068,122247769,0.857087,1.54898,121648685,0.404603,1.14199,29925664336,0.000304948,0.000300003,121948230.7,0.888913084,1.275716664,121948250.5,0.818782,1.50589,122547412,1.92246,2.03498,121349061,-1.18987,-2.05653,1.19695E+11,0.179422422,0.174180807,121948236.2,0.792813499,1.226586909,121948250.5,0.813994,1.50349,122847070,1.92246,2.03498,121049451,-1.18987,-2.05653,2.69325E+11,0.15666953,0.175375168,?
122038134.4,0.821339462,1.511956967,122038136,0.821176,1.51068,122068038,0.849905,1.53941,122008235,0.794841,1.48674,299530415.9,9.03E-05,0.000103387,122008161.5,0.821371384,1.511344303,122008185.5,0.821176,1.51068,122187858,0.857087,1.54898,121828440,0.790053,1.47716,10774217481,8.74E-05,0.000106886,122008154,0.887145249,1.436656072,122008185.5,0.821176,1.51068,122307702,1.79557,1.54898,121708602,0.0215469,0.641618,29924741211,0.060925783,0.051045462,122008153.8,0.855544534,1.221284253,122008185.5,0.818782,1.50589,122607343,1.92246,2.03498,121408965,-1.18987,-2.05653,1.19695E+11,0.206359643,0.205727933,122008160.1,0.769635166,1.1970061,122008185.5,0.813994,1.50349,122906978,1.92246,2.03498,121109377,-1.18987,-2.05653,2.69327E+11,0.172227255,0.184094643,?
122098043.2,0.822029742,1.512814417,122098045,0.821176,1.51307,122127938,0.852299,1.5418,122068138,0.797235,1.47955,299496579.7,0.000102574,0.000102753,122068079.7,0.820504856,1.510020875,122068088,0.821176,1.51068,122247769,0.857087,1.54898,121888349,0.404603,1.14199,10772311769,0.000447917,0.000432565,122068074.7,0.987054166,1.352083738,122068088,0.82357,1.50828,122367618,1.86979,1.54898,121768510,0.0215469,0.632042,29923975346,0.137113671,0.102894522,122068077.9,0.834121741,1.184280272,122068088,0.818782,1.50349,122667299,1.92246,2.03498,121468907,-1.18987,-2.05653,1.19697E+11,0.216899293,0.2103454,122068084.1,0.740502312,1.165809934,122068088,0.811599,1.5011,122966907,1.92246,2.03498,121169282,-1.18987,-2.05653,2.69329E+11,0.194751072,0.192640988,?
122157946.7,0.822516563,1.512243967,122157947,0.821176,1.51307,122187858,0.857087,1.54898,122128038,0.790053,1.48195,299766384.7,9.44E-05,0.000121853,122127997.4,0.932343837,1.387381878,122127988,0.82357,1.50828,122307702,1.79557,1.54898,121948301,0.0215469,0.641618,10771258396,0.096388736,0.078947595,122127995.2,1.090195525,1.265726235,122127988,0.825964,1.50589,122427540,1.92246,1.54898,121828440,0.0215469,0.469243,29923042059,0.198301924,0.142668772,122128002.4,0.812448966,1.149027386,122127988,0.818782,1.5011,122727223,1.92246,2.03498,121528832,-1.18987,-2.05653,1.197E+11,0.226656869,0.210928077,122128007.9,0.706213631,1.134452172,122127988,0.811599,1.49871,123026795,1.92246,2.03498,121229200,-1.18987,-2.05653,2.69329E+11,0.225061965,0.199541056,?
