minutes,tags,accX_means,accY_means,accZ_means,gyroX_means,gyroY_means,gyroZ_means,gravX_means,gravY_means,gravZ_means,magX_means,magY_means,magZ_means,accX_medians,accY_medians,accZ_medians,gyroX_medians,gyroY_medians,gyroZ_medians,gravX_medians,gravY_medians,gravZ_medians,magX_medians,magY_medians,magZ_medians,accX_maxes,accY_maxes,accZ_maxes,gyroX_maxes,gyroY_maxes,gyroZ_maxes,gravX_maxes,gravY_maxes,gravZ_maxes,magX_maxes,magY_maxes,magZ_maxes,accX_mins,accY_mins,accZ_mins,gyroX_mins,gyroY_mins,gyroZ_mins,gravX_mins,gravY_mins,gravZ_mins,magX_mins,magY_mins,magZ_mins,accX_variances,accY_variances,accZ_variances,gyroX_variances,gyroY_variances,gyroZ_variances,gravX_variances,gravY_variances,gravZ_variances,magX_variances,magY_variances,magZ_variances
03:06 AM,,-0.70537346,5.2289709166666665,8.151574983333333,-0.0015202473483333335,-0.0036444866519999997,-0.001633653,-0.6825950229333333,5.237448433333333,8.179364183333334,16.5929259,-31.630287166666665,55.10064583333333,-0.387844,5.21195,8.19021,-0.00274317,-0.00389808,-0.0002558,-0.364911,5.2224,8.24334,15.6475,-31.65,55.1285,1.59447,6.27014,9.8182,0.386378,1.95484,0.3571,1.35656,5.96902,8.85991,33.1267,0.0,58.9467,-5.19998,3.50496,5.75541,-0.430959,-1.51854,-0.608066,-4.559,0.0,0.0,0.0,-35.3432,0.0,0.9742718732453631,0.1081532704373887,0.179114277780968,0.0047753313730646745,0.06891439958372385,0.0059035206901350635,0.8870966109946626,0.13061074023126432,0.19564970287779604,14.22097267182323,2.969467334008653,6.976909923788954
03:07 AM,,1.1351181496666667,1.40023647465,9.08680185,-0.0008038417236666681,-0.009729256581666667,0.05179551536166666,1.1551475731,1.4397170736166667,9.249657116666667,18.787909253333332,-4.909430211774667,44.42937333333333,0.948063,0.732594,9.53809,0.000332437,0.000133628,0.000446043,0.9674105,0.751591,9.72915,14.0672,-0.437187,43.4143,11.4582,7.26609,17.0723,3.71806,4.03123,6.94353,4.77168,6.97082,9.77049,36.9982,13.2281,64.6091,-13.8738,-4.88396,2.01583,-5.63367,-5.09875,-9.75201,-5.11923,-1.79009,6.39443,-4.3575,-34.8357,36.2671,1.233665890202031,6.116385551836648,1.234373083572031,0.15350444812487646,0.1474629762933645,0.49184340705087404,0.4538892443363265,5.931770614049204,0.8334373653100364,111.21731911655354,109.76842163141903,32.662294793344465
03:08 AM,,0.6767598213333333,-0.5459622475,9.5643089,-0.0002647403433333333,-0.0006822675366666667,-0.0007662090241666667,0.69684452,-0.558009815,9.765406366666667,34.87013283333334,2.4952548845,38.9991215,0.711047,-0.548249,9.56442,-0.000343611,-0.000508434,0.000165753,0.7375275,-0.5733905,9.76173,34.868,2.51338,38.982600000000005,2.68857,0.10534,9.94509,0.0521908,0.092343,0.0936281,0.853252,-0.42839,9.78077,38.1978,5.04291,41.5343,-0.395026,-2.4324,9.27953,-0.123738,-0.092749,-0.22416,0.548267,-0.975876,9.72505,32.3326,0.0202217,37.005,0.024907629344641545,0.02671665522554694,0.0017616106345141843,9.440150851202729e-05,0.00012527349343570865,0.0002107043978524111,0.006789960775078064,0.0034117574976769032,7.145552600890371e-05,0.9430062031438788,0.9066600148392803,0.5344447542448246
03:09 AM,,0.7196541533333334,-0.564596265,9.5646319,0.00012734454983333334,-9.51998076666667e-05,0.00014538458333333333,0.735238925,-0.5757080816666666,9.76208665,34.3551155,3.0617667833333333,39.07614183333333,0.720624,-0.565007,9.56442,5.72689e-05,-0.000290999,0.000140145,0.733411,-0.575947,9.76221,34.30655,3.09954,39.106700000000004,0.799629,-0.512337,9.61231,0.00631677,0.010468,0.00921744,0.759861,-0.564164,9.76304,36.4004,5.33686,41.4007,0.608101,-0.634436,9.5333,-0.00467879,-0.00969049,-0.00422158,0.721812,-0.583848,9.76078,32.4485,1.04487,37.0013,0.00015375667675441288,0.00011418728770762096,0.00010194491892153255,9.789784435672771e-07,2.0480024903483767e-06,1.0817657652287075e-06,2.7995726186352268e-05,3.217185263770178e-06,1.5255019449079325e-07,0.5114532865206174,0.5184181900966475,0.5912875988981356
03:10 AM,,0.7235086383333333,-0.5550318933333334,9.566275966666666,-7.584758166666668e-05,5.482392160000001e-05,-0.00013323696550000003,0.7374743766666667,-0.56716738,9.76241615,34.368378166666666,2.99193228,39.042966166666666,0.723018,-0.555431,9.56682,0.000208123,8.33422e-05,5.4474e-05,0.7370194999999999,-0.5706175,9.7623,34.429649999999995,2.98922,38.99265,0.787659,-0.495578,9.60034,0.00387331,0.00558112,0.00799572,0.766595,-0.545796,9.76462,37.4461,5.16526,41.549,0.672742,-0.598525,9.5357,-0.00834398,-0.0176317,-0.00605417,0.722451,-0.576991,9.76014,32.1623,-0.316742,36.4147,0.00014735641423792707,0.000180363651244029,0.0001185565720189161,1.1345372895923206e-06,2.3011366211750674e-06,1.0898188500677928e-06,2.2184523253544802e-05,4.9769574526477476e-05,3.4129450166948375e-07,0.5584448405408736,0.6135205845139649,0.5875865903225097
03:11 AM,,0.716174735,-0.55762948,9.5656893,-0.00014075365166666667,-5.07518648e-05,-1.705811916666667e-05,0.7322786666666666,-0.5692382566666667,9.7626889,34.401943,3.0120207,39.117705,0.715836,-0.557825,9.56442,-0.000355717,-9.31276e-06,9.73097e-05,0.7340705,-0.5693395,9.76255,34.4379,3.0940149999999997,39.1169,0.802023,-0.47882,9.60034,0.0045312,0.0067102,0.00395526,0.73735,-0.562573,9.76431,37.0014,5.33482,41.3822,0.641618,-0.62486,9.5333,-0.00224418,-0.00733969,-0.00356788,0.711902,-0.572307,9.76221,32.0236,1.1223,37.0197,0.00012549505821179467,0.0001336266497324875,9.723673072787635e-05,7.453685225332925e-07,1.0808904979732794e-06,6.095365886254528e-07,2.515328613244294e-05,1.9932194899387875e-06,1.8590029048415502e-07,0.5075379615202003,0.5323332953043506,0.6005547594073457
03:12 AM,,0.7071050316666666,-0.5538189,9.5651506,-0.0001584640916666667,-0.00043287202333333337,0.000176741795,0.7240392416666667,-0.5674888383333333,9.763406433333333,34.49221883333333,3.05471195,39.09322683333333,0.706259,-0.553037,9.56562,-0.000411589,-0.000373409,0.000290068,0.724352,-0.5675669999999999,9.76338,34.4484,3.11439,38.995149999999995,0.7302,-0.524308,9.59076,0.00290906,0.00207005,0.00212266,0.727323,-0.564486,9.76382,36.6957,5.34139,41.8528,0.67753,-0.581766,9.53809,-0.00285505,-0.00281687,-0.00154253,0.719007,-0.569536,9.76313,32.6284,1.04362,36.7222,7.110638489548977e-05,8.550542723539234e-05,8.808420631719211e-05,7.324312863203771e-07,7.326630377903233e-07,4.962048021041165e-07,3.2517598196299396e-06,6.479250439371159e-07,2.3306790205884243e-08,0.5200822716480523,0.5072215115739874,0.5832373141869505
03:13 AM,,0.7055169483333333,-0.5560972633333333,9.567110016666666,-1.0311664999999989e-05,-4.713487999999999e-05,-4.550209166666667e-05,0.7195485766666667,-0.5678562483333334,9.763716783333333,34.4731215,3.00981529,39.180221833333334,0.706259,-0.555431,9.56682,-0.000145266,0.000132697,0.000156907,0.7195275,-0.5678365,9.76373,34.4448,3.08969,39.1207,0.816388,-0.486002,9.59315,0.00296493,0.00379789,0.00260037,0.731502,-0.560372,9.76466,36.7037,5.17304,42.7311,0.641618,-0.615283,9.54048,-0.00314372,-0.00353249,-0.00473746,0.710889,-0.57676,9.7627,32.1669,0.716564,37.0197,0.0001403004814848052,0.0001331244298003228,9.701305091791531e-05,7.76871903733709e-07,7.914256594018253e-07,5.847373413973255e-07,2.3602349456983883e-06,1.7307202504145822e-06,2.7239552309412305e-08,0.5102758589192823,0.4618400864289241,0.6130412307579021
03:14 AM,,0.7031907016666666,-0.5564244466666667,9.565422066666667,-5.013048366666667e-05,-0.00011884510333333334,-4.836631833333334e-05,0.7180446866666667,-0.5679719016666667,9.763821116666668,34.52066,3.0395171433333332,39.2026135,0.703865,-0.556628,9.56682,-1.48986e-05,-0.000387844,0.00020626,0.71765,-0.5679145,9.76385,34.582499999999996,3.096835,39.1245,0.761323,-0.524308,9.59555,0.00303943,0.00265484,0.00203885,0.728215,-0.565519,9.76416,36.9767,5.31182,41.2295,0.670348,-0.588948,9.5333,-0.00306922,-0.00345381,-0.0022372,0.713857,-0.573575,9.76284,32.0333,0.565666,37.1732,8.990134084073167e-05,8.483239951968841e-05,9.701205782526081e-05,8.035876227172137e-07,8.041426972553449e-07,4.954390390794594e-07,2.186469340723427e-06,1.2429566931524718e-06,2.4777882860326455e-08,0.5386047330217028,0.5167252792033717,0.5987049678474959
03:15 AM,,0.70216923,-0.5563925433333333,9.565848966666666,-3.8660226333333334e-05,-0.00011599501666666665,-2.582967999999999e-05,0.7176584983333333,-0.5680220683333334,9.763846716666666,34.501789333333335,3.068745825,39.22357866666667,0.701471,-0.555431,9.56682,4.60946e-05,-0.000288205,0.000258407,0.717196,-0.5679305,9.76388,34.5783,3.10773,39.13875,0.751747,-0.469243,9.60512,0.00248955,0.0130512,0.002091,0.722582,-0.561803,9.76442,36.722,5.19603,42.1527,0.646407,-0.605707,9.53091,-0.00361909,-0.00344217,-0.00218505,0.714622,-0.57361,9.76332,32.1622,0.724335,37.001,0.00013124485646120196,0.00013987710107658325,9.70383702159119e-05,7.098206825210754e-07,1.054986419223539e-06,5.328825252626587e-07,2.874595602668338e-06,1.3243815896466379e-06,2.936332526432389e-08,0.4526900731748471,0.5011098702061213,0.623290821647635
03:16 AM,,0.7035178933333334,-0.5546249083333333,9.564759516666667,-7.744275833333334e-05,-5.5365243333333324e-05,-9.149051e-05,0.717595855,-0.5667729933333333,9.7639234,34.594128,3.045562423333333,39.2016455,0.703865,-0.555431,9.56442,0.000113606,-0.000200673,-0.000308225,0.717294,-0.5664905,9.76396,34.5853,3.11268,39.1317,0.802023,-0.450091,9.60752,0.00266276,0.00224279,0.00152437,0.727096,-0.563047,9.76466,37.2975,4.75522,41.5198,0.660771,-0.694289,9.51654,-0.00405676,-0.00273166,-0.00336255,0.710519,-0.575868,9.76287,32.4687,0.430214,36.5881,0.0001334496485361825,0.0001852692500433362,9.089077455731449e-05,8.196059864752487e-07,7.209586281653464e-07,5.781043835163238e-07,4.3621076734307225e-06,3.6684696627267703e-06,4.985553255425309e-08,0.5217697657923206,0.5316952803592528,0.6707475697960766
03:17 AM,,0.7174675083333333,-0.5603866731666667,9.561264116666667,4.499001833333333e-05,-2.5147825333333335e-05,-0.0004578592566666667,0.7286994483333333,-0.5758169166666667,9.76254125,34.37381416666667,3.2317696033333334,39.23237366666667,0.708653,-0.560219,9.56442,-0.000253751,-0.000200673,0.000172738,0.718645,-0.571282,9.76359,34.430350000000004,3.24614,39.13965,3.11951,0.117311,9.84214,0.0699957,0.0585513,0.0822498,0.802116,-0.477444,9.77033,36.8437,5.33051,41.3972,-0.107734,-0.962428,8.98984,-0.0943269,-0.0941649,-0.0967336,0.677769,-0.654217,9.75253,32.0197,0.723362,37.017,0.013293686335933152,0.003674391142877993,0.0014999416159129097,4.325585647309482e-05,3.701674700595509e-05,7.095492073592301e-05,0.0003949309248687786,0.00020936308284780195,4.663941840567511e-06,0.505769050733862,0.5659468755864266,0.5903059641134113
03:18 AM,,0.7394013583333333,-0.571555135,9.5611166,-0.0003166270316666667,-0.00037945143016666666,0.0002683088116666667,0.7571083483333333,-0.5853067333333334,9.759844533333334,34.1746725,3.4982303833333335,39.21850166666667,0.739776,-0.57219,9.56203,-0.000475375,-0.000476307,0.000172738,0.756391,-0.5848195,9.75994,34.28435,3.52374,39.1308,0.818782,-0.430938,9.64582,0.00598387,0.0116246,0.00462153,0.769763,-0.576154,9.76229,35.9432,5.47915,41.3867,0.569795,-0.699077,9.51415,-0.0031791,-0.0152535,-0.00820663,0.731281,-0.603889,9.75772,31.8552,1.15639,37.1806,0.0002837655326777269,0.00031836304968625186,0.00014321920978964557,9.339378740151794e-07,2.4420920188728284e-06,9.052442074260963e-07,1.928450256126599e-05,7.36603724095715e-06,2.3055036616586534e-07,0.4994285415296326,0.5385067318304037,0.5534905115164162
03:19 AM,,0.7369593583333334,-0.5687659916666666,9.56143575,-7.254002383333334e-05,-2.6010407000000003e-05,-6.222268833333334e-05,0.75281331,-0.581254845,9.760419966666667,34.121358666666666,3.532894833333333,39.20567483333333,0.737382,-0.567401,9.56203,-3.30571e-05,1.81589e-05,-0.000191826,0.752873,-0.58118,9.76044,33.9957,3.54026,39.1387,0.806811,-0.404603,9.60034,0.00476214,0.00315955,0.00348407,0.763027,-0.559811,9.76204,36.6945,6.08279,41.5486,0.663165,-0.754141,9.52851,-0.00486038,-0.00539256,-0.00270885,0.745371,-0.594784,9.75916,32.1865,1.02085,37.0095,0.00013596569802664185,0.0003491185236877433,9.94805543614322e-05,9.010134254137432e-07,8.608914211776625e-07,6.597036853261481e-07,1.894423573188652e-06,5.266289553564278e-06,4.1058429604889955e-08,0.5899145766526432,0.5794225647375347,0.6556628019198385
03:20 AM,,0.73863924,-0.56857844,9.561918583333334,-4.9025558333333335e-05,-0.00011189196999999999,-3.3173866666666707e-06,0.75384972,-0.580895335,9.760361683333333,34.09979716666667,3.524131166666667,39.22436183333333,0.739776,-0.569795,9.56203,-3.30571e-05,0.000110348,-0.000191826,0.7539875,-0.580918,9.76036,33.9964,3.527625,39.143,0.766112,-0.49079,9.59555,0.0024104,0.00255381,0.00225163,0.758184,-0.576659,9.7608,36.4101,5.61917,41.5475,0.708653,-0.617678,9.5333,-0.00308738,-0.00233311,-0.00202442,0.7512,-0.586677,9.75968,31.5885,1.47129,36.561,7.758086170190345e-05,0.00010177407261075113,8.38698812952113e-05,7.179430515081919e-07,6.693829366520993e-07,5.10287765930488e-07,1.308936956527542e-06,1.0249668875876418e-06,1.5663772676679534e-08,0.5669876306263496,0.5481532772383695,0.6561264414290204
03:21 AM,,0.7367598733333334,-0.5678043616666667,9.568510316666666,-9.383275e-05,-0.00014587768166666668,-1.0844693333333337e-05,0.7515634533333333,-0.579421385,9.76062405,34.1180585,3.594167383333333,39.15505666666667,0.737382,-0.567401,9.56921,0.000133627,-0.000332903,-0.000249095,0.7531945,-0.580071,9.76043,34.0143,3.5414149999999998,39.1279,0.845117,-0.476426,9.60512,0.00257709,0.00333229,0.00585955,0.765781,-0.572549,9.76167,36.7181,5.63227,42.2751,0.658377,-0.665559,9.53091,-0.004094,-0.00644155,-0.00696861,0.738731,-0.589684,9.75921,32.0137,1.4811,37.0046,0.00016846315505571535,0.0001856157207053727,0.00014895122677767995,7.801008416223581e-07,8.288729283678133e-07,9.009983727360594e-07,1.4792693056249297e-05,1.1385799639507498e-05,2.14622468280449e-07,0.577327620495242,0.5581490225245272,0.6522132291040623
