accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
0.973999125,0.077656615,9.55653985,0.974398,0.0766112,9.55724,0.998339,0.100552,9.58118,0.950457,0.0526702,9.52372,6.87E-05,8.05E-05,8.36E-05,1.039762466,0.048340068,9.549433537,1.07734,0.0383056,9.55006,1.15874,0.256169,9.60034,0.694289,-0.0406997,9.4543,0.003448549,0.000815364,0.000133562,1.217582163,-0.067440153,9.523698892,1.09889,0.0167587,9.54048,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.050614044,0.022597065,0.001232419,1.3638097,-0.161267879,9.5020295,1.50589,-0.256169,9.48542,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.04777481,0.021161923,0.001200452,1.435780322,-0.18518552,9.490680663,1.51307,-0.23941,9.47824,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.042299288,0.015280008,0.001089621,1
0.969430445,0.080545493,9.5569231,0.96961,0.0813994,9.55724,0.993551,0.107734,9.58836,0.945669,0.0526702,9.52851,6.86E-05,6.82E-05,8.66E-05,1.014644398,0.059993746,9.551495643,0.983975,0.071823,9.55245,1.15874,0.256169,9.60034,0.694289,-0.0406997,9.4543,0.003197784,0.000749206,0.00013941,1.163474364,-0.032932809,9.53131416,1.0941,0.023941,9.54527,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.045263343,0.019709609,0.001099247,1.337192303,-0.148464637,9.50562743,1.50349,-0.256169,9.48781,1.91528,1.26887,9.70807,0.270533,-1.28803,9.38726,0.052894262,0.023262851,0.001260149,1.416468466,-0.174609455,9.493564212,1.51307,-0.23941,9.48063,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.048738364,0.01743248,0.001213415,1
1.014259873,0.05163674,9.5494853,0.964822,0.0790053,9.55485,1.48913,0.122099,9.60991,0.852299,-0.25138,9.40641,0.016754574,0.005041065,0.000547275,0.998770033,0.065413987,9.55277325,0.976792,0.0766112,9.55485,1.48913,0.256169,9.60991,0.694289,-0.25138,9.40641,0.005029849,0.001474902,0.000215529,1.113873845,-0.001412103,9.538488472,1.08692,0.0311233,9.54767,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.034667562,0.014605657,0.000840035,1.31212491,-0.132847929,9.509161709,1.5011,-0.253774,9.49021,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.056670845,0.024621243,0.001327333,1.398009836,-0.165071232,9.496260481,1.51068,-0.237016,9.48063,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.053580012,0.019093504,0.001305011,1
0.934432637,0.088362191,9.559320917,0.933698,0.0885817,9.55964,0.962428,0.112523,9.58836,0.909757,0.0598525,9.52612,8.67E-05,7.43E-05,9.80E-05,0.974629577,0.074841944,9.55531412,0.96961,0.0790053,9.55724,1.48913,0.122099,9.60991,0.852299,-0.25138,9.40641,0.004060173,0.001219324,0.000192067,1.056251512,0.033783939,9.546506298,0.998339,0.0622466,9.55006,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.018823367,0.007296272,0.000468318,1.283204816,-0.115254297,9.513155458,1.49631,-0.248986,9.495,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.060953959,0.025904067,0.001393309,1.376722969,-0.154334232,9.499335812,1.50828,-0.237016,9.48302,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.059269888,0.02096186,0.001399887,1
0.929807998,0.091985231,9.55845895,0.931304,0.0909757,9.55724,0.952851,0.122099,9.59076,0.904969,0.0622466,9.53091,7.53E-05,7.69E-05,8.20E-05,0.964386016,0.078037254,9.556145623,0.960034,0.0837935,9.55724,1.48913,0.122099,9.60991,0.852299,-0.25138,9.40641,0.004346172,0.001267765,0.000191368,1.01439626,0.05730556,9.551570613,0.98158,0.071823,9.55245,1.48913,0.256169,9.60991,0.694289,-0.25138,9.40641,0.005991692,0.001403442,0.000177465,1.25409598,-0.097410283,9.517165754,1.11086,0.0023941,9.52851,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.063735203,0.026613497,0.001418452,1.355111558,-0.143485641,9.502422986,1.50828,-0.234622,9.48542,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.064108858,0.022657569,0.001469181,1
0.923822803,0.089710862,9.557976367,0.924122,0.0885817,9.55964,0.983975,0.14604,9.58597,0.866664,0.0430938,9.48781,0.000102286,9.32E-05,9.59E-05,0.954350751,0.080448103,9.556432927,0.938487,0.0861876,9.55724,1.48913,0.14604,9.60991,0.852299,-0.25138,9.40641,0.004562836,0.001291704,0.000194397,0.997056609,0.064394085,9.552933232,0.972004,0.0766112,9.55485,1.48913,0.256169,9.60991,0.694289,-0.25138,9.40641,0.005829119,0.001311133,0.000176202,1.224787633,-0.079716696,9.521197015,1.09889,0.0167587,9.53809,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.065058271,0.026661293,0.001405983,1.333139037,-0.132736937,9.505509898,1.50589,-0.232228,9.48542,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.068096753,0.024089557,0.001516796,1
0.923734978,0.09083209,9.55760895,0.924122,0.0909757,9.55724,0.948063,0.117311,9.58118,0.900181,0.0622466,9.52851,6.81E-05,7.46E-05,7.87E-05,0.945211658,0.082505423,9.556570097,0.931304,0.0885817,9.55724,1.48913,0.14604,9.60991,0.852299,-0.25138,9.40641,0.004621211,0.001310322,0.000193038,0.979928028,0.071249584,9.55403287,0.964822,0.0813994,9.55485,1.48913,0.256169,9.60991,0.694289,-0.25138,9.40641,0.005114273,0.001156307,0.000172635,1.195529556,-0.061998571,9.525180581,1.0941,0.023941,9.54288,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.064698429,0.026111564,0.001362758,1.311095219,-0.121960169,9.508449963,1.50349,-0.232228,9.48781,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.071082612,0.025307573,0.00155466,1
0.921089538,0.09149046,9.5583994,0.921728,0.0909757,9.55724,0.945669,0.119705,9.58597,0.895393,0.0646407,9.53091,6.61E-05,7.96E-05,9.11E-05,0.926577591,0.090476167,9.558352917,0.926516,0.0909757,9.55724,0.983975,0.14604,9.59076,0.866664,0.0430938,9.48781,0.00010318,8.13E-05,8.94E-05,0.962673812,0.077945077,9.555563083,0.945669,0.0837935,9.55724,1.48913,0.256169,9.60991,0.694289,-0.25138,9.40641,0.003869241,0.000935028,0.000160214,1.166062598,-0.044214808,9.52895131,1.08692,0.0311233,9.54527,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.062637921,0.0249292,0.001314915,1.288926513,-0.111159726,9.511431936,1.5011,-0.227439,9.4926,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.073139535,0.02630255,0.001576475,1
0.92090599,0.092196718,9.558901983,0.921728,0.0909757,9.55964,0.943275,0.117311,9.58358,0.892999,0.0670348,9.53809,7.05E-05,7.26E-05,8.43E-05,0.923872262,0.091243072,9.55826913,0.924122,0.0909757,9.55724,0.983975,0.14604,9.59076,0.866664,0.0430938,9.48781,8.67E-05,8.01E-05,8.65E-05,0.949250919,0.083042508,9.556791625,0.933698,0.0861876,9.55724,1.48913,0.14604,9.60991,0.852299,-0.25138,9.40641,0.002717278,0.000716849,0.000141443,1.1366936,-0.02633548,9.532757924,0.998339,0.0622466,9.54767,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.058925017,0.023093247,0.001238164,1.266637038,-0.100350771,9.514494903,1.49152,-0.217863,9.49739,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.074144224,0.027076693,0.001576159,1
0.920439125,0.092080997,9.557972483,0.921728,0.0933698,9.55724,0.945669,0.114917,9.58118,0.897787,0.0646407,9.52851,6.66E-05,7.63E-05,9.06E-05,0.921998487,0.091262225,9.558171837,0.921728,0.0909757,9.55724,0.983975,0.14604,9.58597,0.866664,0.0430938,9.48781,7.68E-05,8.00E-05,8.82E-05,0.943192251,0.08464974,9.55715873,0.92891,0.0885817,9.55724,1.48913,0.14604,9.60991,0.852299,-0.25138,9.40641,0.002660358,0.000717494,0.000140792,1.107227032,-0.00848169,9.536637166,0.98158,0.071823,9.55006,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.053435553,0.020627297,0.001118002,1.24426975,-0.089573472,9.517505334,1.11086,0.0047882,9.53091,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.074121891,0.027623708,0.00155724,1
0.954108117,0.068866226,9.554780083,0.919334,0.0885817,9.55724,1.36703,0.14604,9.59076,0.756535,-0.205893,9.44232,0.009965407,0.003323547,0.000297349,0.92805555,0.087093298,9.55753258,0.921728,0.0909757,9.55724,1.36703,0.14604,9.59076,0.756535,-0.205893,9.44232,0.002215683,0.000807682,0.000130325,0.941203151,0.083770701,9.556982753,0.926516,0.0885817,9.55724,1.48913,0.14604,9.60991,0.756535,-0.25138,9.40641,0.003561583,0.00106056,0.000162636,1.079392657,0.008165274,9.540340823,0.974398,0.0766112,9.55245,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.046183487,0.017544483,0.000974446,1.22294085,-0.079588353,9.520347251,1.10129,0.0167587,9.53809,1.91528,1.26887,9.80862,0.270533,-1.28803,9.20531,0.072726322,0.027804869,0.001525603,1
0.902802565,0.095520501,9.561020683,0.902575,0.095764,9.56203,0.926516,0.119705,9.59315,0.873846,0.071823,9.53091,7.12E-05,7.13E-05,9.33E-05,0.923869067,0.08803098,9.558214927,0.91694,0.0933698,9.55964,1.36703,0.14604,9.59315,0.756535,-0.205893,9.44232,0.002322617,0.000817547,0.000135206,0.934540362,0.085268201,9.557392512,0.924122,0.0909757,9.55724,1.48913,0.14604,9.60991,0.756535,-0.25138,9.40641,0.003585231,0.001071391,0.000164771,1.049007363,0.026167696,9.544353336,0.967216,0.0790053,9.55245,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.037526038,0.013882795,0.000801991,1.202974989,-0.070553691,9.522882457,1.0941,0.0215469,9.54048,1.91528,1.26887,9.70807,0.270533,-1.28803,9.38726,0.072487382,0.028006133,0.001490499,1
0.899383048,0.096390352,9.559851683,0.900181,0.095764,9.55964,0.924122,0.119705,9.59794,0.87624,0.0646407,9.52612,6.54E-05,7.69E-05,0.000104542,0.919527769,0.089010959,9.558505383,0.912152,0.0933698,9.55964,1.36703,0.14604,9.59794,0.756535,-0.205893,9.44232,0.002422041,0.000827646,0.000138326,0.92305268,0.089743563,9.55842915,0.921728,0.0909757,9.55964,1.36703,0.14604,9.59794,0.756535,-0.205893,9.44232,0.001274827,0.000454936,0.000113841,1.018463262,0.04416573,9.548458811,0.950457,0.0813994,9.55485,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.027073635,0.009607181,0.000576314,1.182434167,-0.058650765,9.525584189,1.08931,0.0287292,9.54527,1.83627,1.26887,9.70807,0.270533,-1.28803,9.38726,0.071845656,0.027576385,0.001462232,1
0.995976998,0.055722622,9.548427783,0.904969,0.0909757,9.55724,2.09484,0.136464,9.58836,0.869058,-0.390238,9.34417,0.030649287,0.006666326,0.000812911,0.934541971,0.08171614,9.556410543,0.907363,0.0933698,9.55964,2.09484,0.14604,9.59794,0.756535,-0.390238,9.34417,0.009473043,0.002311065,0.000299755,0.929207116,0.086479606,9.557339837,0.919334,0.0933698,9.55724,2.09484,0.14604,9.59794,0.756535,-0.390238,9.34417,0.004807544,0.001218063,0.000193958,0.992729314,0.060131773,9.551923068,0.938487,0.0837935,9.55485,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.015849877,0.004951078,0.000360454,1.165205583,-0.048009662,9.527883584,1.07974,0.0383056,9.54527,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.070086366,0.026719058,0.001427352,1
1.121407383,0.009161422,9.53536045,1.12044,0.00957639,9.5357,1.14438,0.0359115,9.55964,1.0965,-0.0167587,9.50936,7.00E-05,7.63E-05,9.27E-05,0.974735622,0.065132225,9.551888137,0.909757,0.0909757,9.55485,2.09484,0.14604,9.59794,0.756535,-0.390238,9.34417,0.014803912,0.00306764,0.000367875,0.948367055,0.078197225,9.555029987,0.919334,0.0909757,9.55724,2.09484,0.14604,9.59794,0.756535,-0.390238,9.34417,0.008134524,0.001744272,0.000237877,0.981381657,0.067751392,9.5533003,0.938487,0.0837935,9.55485,2.09484,0.256169,9.60991,0.694289,-0.390238,9.34417,0.008152574,0.001682851,0.000210646,1.152186338,-0.038874447,9.529787165,1.07974,0.0383056,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.065972466,0.025176467,0.00134351,1
1.12503915,0.009847731,9.534933367,1.11086,0.0143646,9.5357,1.24972,0.0502761,9.62428,1.07734,-0.0694289,9.48781,0.001404096,0.000409203,0.000164402,1.008921829,0.053328526,9.547918793,0.914546,0.0813994,9.55006,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.016359457,0.002954865,0.000381399,0.968488689,0.070210912,9.552725687,0.921728,0.0885817,9.55485,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010921133,0.002166022,0.000278929,0.982772649,0.067302499,9.552829459,0.938487,0.0837935,9.55485,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.008578477,0.001746892,0.000227557,1.139354652,-0.029740827,9.531706572,1.07974,0.0383056,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.061609349,0.023491081,0.001251176,0
1.107893433,0.021183794,9.540854783,1.10847,0.0215469,9.54048,1.1348,0.047882,9.56921,1.08453,-0.0071823,9.50697,6.89E-05,8.22E-05,9.01E-05,1.049940003,0.038461184,9.543885613,1.10607,0.0215469,9.54288,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.014382664,0.002586503,0.000340119,0.986904535,0.063246082,9.55105027,0.921728,0.0861876,9.55245,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.012325381,0.002316135,0.000288963,0.983416282,0.067247833,9.55254157,0.938487,0.0837935,9.55485,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.008731269,0.001752092,0.000233004,1.125987882,-0.020250353,9.533803811,1.07974,0.0383056,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.056911718,0.021665206,0.001153519,0
1.106927883,0.022799812,9.539585983,1.10607,0.023941,9.54048,1.13001,0.0502761,9.56921,1.08453,0.0023941,9.50936,6.10E-05,6.84E-05,8.38E-05,1.09144897,0.023743076,9.539832473,1.10847,0.0191528,9.54048,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.008772958,0.00174579,0.000272247,1.005488369,0.056377017,9.549168928,0.92891,0.0813994,9.55006,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.012987023,0.002351655,0.000292436,0.984081091,0.067161047,9.552366006,0.938487,0.0837935,9.55485,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.008885739,0.001759509,0.000236529,1.112537855,-0.010684199,9.535690516,1.07974,0.0383056,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.051816095,0.019651531,0.001064892,0
1.107234817,0.022931488,9.539877283,1.10847,0.0215469,9.54048,1.13241,0.047882,9.56921,1.08213,-0.0023941,9.51415,6.40E-05,7.64E-05,8.27E-05,1.113700533,0.017184849,9.538122373,1.11086,0.0191528,9.53809,1.24972,0.0502761,9.62428,1.07734,-0.0694289,9.48781,0.000395033,0.000182067,0.0001087,1.024121252,0.049450494,9.547266458,1.0965,0.0335174,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.012959001,0.002287604,0.000287821,0.986686086,0.066246501,9.552029042,0.938487,0.0837935,9.55485,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009238995,0.001784231,0.000237298,1.099169484,-0.001073489,9.537594102,1.07974,0.03950265,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.046417715,0.017433928,0.000968129,0
1.108308183,0.023095084,9.538576583,1.10847,0.023941,9.53809,1.13241,0.047882,9.57161,1.08213,-0.0071823,9.50697,6.33E-05,7.87E-05,9.04E-05,1.111080693,0.019971582,9.5387656,1.10847,0.0215469,9.53809,1.24972,0.0502761,9.62428,1.07734,-0.0694289,9.48781,0.00038077,0.000168877,0.000106355,1.042908158,0.042551903,9.545326868,1.10368,0.0263351,9.54527,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.012239345,0.002127945,0.000280133,0.993050205,0.063600821,9.551242799,0.938487,0.0837935,9.55245,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009935253,0.001865695,0.000245446,1.085787408,0.008529507,9.539533733,1.07974,0.0406997,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.040621407,0.01503918,0.000855462,0
1.106652517,0.023282622,9.537965783,1.10607,0.023941,9.53809,1.12762,0.0670348,9.56442,1.08213,-0.0047882,9.50936,5.84E-05,9.18E-05,8.23E-05,1.107403367,0.02265856,9.539372083,1.10847,0.0215469,9.54048,1.1348,0.0670348,9.57161,1.08213,-0.0071823,9.50697,6.34E-05,7.99E-05,8.68E-05,1.058162598,0.037993543,9.543645438,1.10607,0.023941,9.54288,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.010635124,0.00175235,0.000252317,0.999682874,0.060882122,9.550314096,0.938487,0.0813994,9.55245,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010517925,0.001930268,0.000251934,1.07231597,0.01810803,9.541442361,1.07974,0.0406997,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.034432948,0.012477777,0.000736136,0
1.108336233,0.024946522,9.5372678,1.10847,0.0263351,9.536895,1.13241,0.0574584,9.56921,1.08213,0,9.50457,6.96E-05,9.05E-05,8.98E-05,1.107491927,0.023411106,9.538654687,1.10847,0.023941,9.53809,1.13241,0.0670348,9.57161,1.08213,-0.0071823,9.50457,6.37E-05,8.16E-05,8.67E-05,1.078715965,0.030936145,9.54127015,1.10607,0.023941,9.54048,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.008050164,0.001390487,0.000220191,1.006628164,0.058102173,9.549331331,0.938487,0.0790053,9.55006,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.011014297,0.001968891,0.000257453,1.05891023,0.027757179,9.543325607,1.07974,0.0406997,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.027895898,0.009723437,0.000610147,0
1.106033895,0.030764186,9.537842467,1.10607,0.0311233,9.53809,1.24972,0.114917,9.58358,0.938487,-0.071823,9.50457,0.000191107,0.000153986,9.74E-05,1.107313129,0.02500398,9.538305983,1.10847,0.023941,9.53809,1.24972,0.114917,9.58358,0.938487,-0.071823,9.50457,9.00E-05,0.000106949,8.92E-05,1.099381049,0.024373528,9.539069228,1.10847,0.0215469,9.53809,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.004493673,0.000926612,0.00018128,1.011216865,0.057058545,9.548749189,0.940881,0.0766112,9.55006,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010657581,0.001759116,0.000241258,1.045435858,0.037568329,9.54532895,1.07974,0.0430938,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.021001435,0.006800502,0.000464212,0
1.105224117,0.034275532,9.53834515,1.10607,0.0335174,9.53809,1.13241,0.0574584,9.56203,1.07734,0.0047882,9.50936,6.06E-05,8.42E-05,8.30E-05,1.106910989,0.027272789,9.537999557,1.10607,0.0263351,9.53809,1.24972,0.114917,9.58358,0.938487,-0.071823,9.50457,9.00E-05,0.000119685,8.87E-05,1.110305761,0.022228819,9.538060965,1.10847,0.023941,9.53809,1.24972,0.114917,9.62428,0.938487,-0.071823,9.48781,0.000254023,0.000176297,9.87E-05,1.019756439,0.054354213,9.547700401,1.0941,0.0406997,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010730436,0.001729249,0.000239229,1.031921463,0.047497455,9.547302367,1.07974,0.0454879,9.54767,2.09484,1.26887,9.70807,0.270533,-1.28803,9.34417,0.013723176,0.003678656,0.000315887,0
1.10167655,0.034630656,9.53906735,1.10129,0.0335174,9.53809,1.16114,0.0813994,9.59555,1.02228,0.0047882,9.50936,0.000113283,9.87E-05,0.000103986,1.105584662,0.029579904,9.53809771,1.10607,0.0287292,9.53809,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,0.000103355,0.000125695,9.15E-05,1.108332678,0.024775743,9.538431655,1.10607,0.023941,9.53809,1.24972,0.114917,9.62428,0.938487,-0.071823,9.48781,0.000249575,0.000170345,9.90E-05,1.028349866,0.051486484,9.546730821,1.0965,0.0359115,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010589483,0.001670752,0.000237325,1.023698664,0.053426176,9.548344085,1.07974,0.0454879,9.54767,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.009099738,0.001589091,0.000222567,0
1.097203333,0.036414261,9.5398814,1.0965,0.0359115,9.54048,1.12523,0.0598525,9.56921,1.07734,0.00957639,9.50697,5.87E-05,7.89E-05,9.79E-05,1.103694826,0.032206231,9.538480833,1.10368,0.0335174,9.53809,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,0.000113665,0.00011763,9.51E-05,1.105549096,0.027432396,9.538926458,1.10607,0.0263351,9.53809,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.20E-05,0.000121561,9.11E-05,1.037018893,0.048821654,9.545826073,1.09889,0.0359115,9.54527,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.010202869,0.001601235,0.000232628,1.023698131,0.054012464,9.548195126,1.07974,0.047882,9.54767,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.009099453,0.001558348,0.000225034,0
1.099090867,0.035863618,9.540910783,1.09889,0.0359115,9.54048,1.12523,0.0670348,9.57161,1.07256,0.0071823,9.51654,6.15E-05,8.41E-05,8.75E-05,1.101845752,0.034389651,9.53920943,1.10129,0.0335174,9.54048,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,0.000108539,0.000103715,9.50E-05,1.10466884,0.028900378,9.538932058,1.10607,0.0287292,9.53809,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.41E-05,0.000122802,9.09E-05,1.045786687,0.04607323,9.544991164,1.10129,0.0335174,9.54527,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009676604,0.001514298,0.000226634,1.023833801,0.054465348,9.548005066,1.08213,0.0502761,9.54767,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.00911937,0.00153576,0.000226792,0
1.098739633,0.036749435,9.543228883,1.09889,0.0359115,9.54288,1.12283,0.0646407,9.574,1.07734,0.0047882,9.51654,5.87E-05,8.45E-05,8.94E-05,1.1003869,0.0355867,9.540286713,1.10129,0.0359115,9.54048,1.16114,0.0813994,9.59555,1.02228,0.0047882,9.50697,7.84E-05,8.69E-05,9.51E-05,1.103850015,0.03029534,9.539296348,1.10368,0.0311233,9.539285,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.62E-05,0.000124907,9.31E-05,1.054669192,0.043336179,9.544232638,1.10129,0.0335174,9.54288,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.008960012,0.001408255,0.000217138,1.024004065,0.054872478,9.548009453,1.08213,0.0502761,9.54767,2.09484,0.256169,9.62428,0.694289,-0.390238,9.34417,0.009143583,0.001516639,0.000226684,0
1.098312733,0.036454163,9.5433249,1.09889,0.0359115,9.54288,1.12523,0.0694289,9.56921,1.06777,0.0023941,9.50936,6.59E-05,7.73E-05,9.25E-05,1.099004623,0.036022427,9.541282663,1.09889,0.0359115,9.54048,1.16114,0.0813994,9.59555,1.02228,0.0023941,9.50697,7.37E-05,8.51E-05,9.71E-05,1.102957806,0.031647608,9.53964111,1.10368,0.0311233,9.54048,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.75E-05,0.000121539,9.56E-05,1.063539529,0.040549051,9.543453784,1.10129,0.0311233,9.54288,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.008081635,0.001283713,0.000206224,1.025443326,0.054713537,9.547899731,1.08931,0.047882,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009196069,0.001495996,0.000224156,0
1.0988634,0.03638633,9.548140867,1.09889,0.0359115,9.54767,1.12762,0.0574584,9.5764,1.07256,0.0119705,9.51654,7.26E-05,7.37E-05,9.30E-05,1.098441993,0.036373561,9.543097367,1.09889,0.0359115,9.54288,1.12762,0.0694289,9.5764,1.06777,0.0023941,9.50697,6.39E-05,7.97E-05,0.000100086,1.102013328,0.032976732,9.540597538,1.10129,0.0335174,9.54048,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.64E-05,0.000114201,0.000102042,1.072460743,0.037764318,9.542962203,1.10129,0.0311233,9.54288,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.007040763,0.001143902,0.000196664,1.029371246,0.053392792,9.547694379,1.09171,0.0430938,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009294015,0.001490244,0.00022282,0
1.100898483,0.036514015,9.5450127,1.10129,0.0359115,9.54527,1.12523,0.0670348,9.57161,1.07495,0.0119705,9.51415,7.18E-05,7.89E-05,9.29E-05,1.099181023,0.036393512,9.544123627,1.09889,0.0359115,9.54288,1.12762,0.0694289,9.5764,1.06777,0.0023941,9.50936,6.68E-05,7.97E-05,9.67E-05,1.101437925,0.034299872,9.54130223,1.10129,0.0335174,9.54048,1.24972,0.114917,9.59555,0.938487,-0.071823,9.50457,9.53E-05,0.000103016,0.000103859,1.079800261,0.036146707,9.542473834,1.10368,0.0311233,9.54288,2.09484,0.136464,9.62428,0.869058,-0.390238,9.34417,0.005833006,0.000931017,0.000179446,1.033601224,0.052021372,9.547310141,1.0941,0.0406997,9.54767,2.09484,0.14604,9.62428,0.756535,-0.390238,9.34417,0.009344564,0.001478179,0.000220616,0
