accX_variances5,accY_variances5,accZ_variances5,,accX_variances10,accY_variances10,accZ_variances10,,accX_variances20,accY_variances20,accZ_variances20,,accX_variances30,accY_variances30,accZ_variances30,,tags
0.002795578,0.007066597,0.001707731,0.011569906,9.345267721,26.10716527,21.39730289,56.84973588,15.95246203,18.84185997,18.80067352,53.59499552,16.20670838,18.3914393,15.1978527,49.79600038,1
0.001604071,0.005441151,0.00173269,0.008777912,4.560238468,24.22012052,18.29587149,47.07623048,16.65106257,18.87812096,20.79888986,56.32807339,16.88255554,17.85954004,16.40041053,51.14250611,1
0.002310841,0.008076571,0.00181787,0.012205282,2.756273311,19.76798601,12.9611642,35.48542352,17.11261058,18.82589661,22.60090251,58.5394097,16.91027641,14.66086789,17.66070423,49.23184853,1
0.003895504,0.008753058,0.001874071,0.014522633,2.116636157,12.85739025,6.918915411,21.89294182,17.29093632,18.52604191,24.03217467,59.8491529,17.15107255,13.02642351,18.50843774,48.6859338,1
0.004722448,0.008434774,0.001883283,0.015040505,0.354300017,5.123161102,1.645712042,7.123173161,16.81607242,18.2129639,24.43460406,59.46364038,17.79400133,13.02155717,19.56410594,50.37966444,1
0.004531218,0.007797959,0.00181615,0.014145327,0.005337088,0.007523252,0.001763006,0.014623346,15.83817728,18.01675702,24.5567164,58.4116507,18.25112667,13.00353442,20.3793395,51.63400059,1
0.00269534,0.007223617,0.001717928,0.011636885,0.004304631,0.007008379,0.001757625,0.013070635,14.55205665,17.68957553,23.60305872,55.8446909,18.50878317,12.98139609,20.86345979,52.35363905,1
0.002994367,0.007156104,0.002010576,0.012161047,0.004731527,0.007623414,0.001927745,0.014282686,12.72933596,17.45944452,22.25580535,52.44458583,18.55164003,12.95395474,21.24389981,52.74949458,1
0.026353724,0.006523208,0.001997284,0.034874216,0.02033429,0.007729352,0.00193926,0.030002902,10.54825835,17.27257438,20.45055475,48.27138748,18.48921989,12.97675596,21.57046089,53.03643674,1
0.04495126,0.006492017,0.001937934,0.053381211,0.035808037,0.007559065,0.001920694,0.045287796,8.632052478,16.28843298,17.4884381,42.40892356,18.22542651,13.00422938,21.80887575,53.03853164,1
0.052708726,0.006224204,0.001797524,0.060730454,0.048260917,0.007133076,0.001822906,0.057216899,6.070112938,15.50591646,14.79757983,36.37360923,17.81571785,12.97783096,21.85004615,52.64359496,1
0.043562064,0.005435417,0.001616869,0.05061435,0.054210335,0.006532992,0.001672907,0.062416234,2.887678905,14.9231334,11.44510862,29.25592093,17.34788594,12.94051266,22.30754768,52.59594628,1
0.004767552,0.003739591,0.001141867,0.00964901,0.056172549,0.005503677,0.001603504,0.06327973,1.774392241,11.59323199,7.492408736,20.86003297,16.80603159,12.82457919,22.75953143,52.39014221,1
0.00282249,0.003483187,0.001129579,0.007435256,0.056644155,0.00505042,0.001597347,0.063291922,1.312089268,7.021301384,3.749794734,12.08318539,16.13224861,12.56945778,22.90456991,51.6062763,1
0.002250085,0.003304623,0.001141957,0.006696665,0.051988979,0.004910457,0.001546066,0.058445502,0.275860859,2.638082159,0.843966747,3.757909765,15.02985657,12.39229282,22.01022605,49.43237544,0
0.002025313,0.003034513,0.001157941,0.006217767,0.042776176,0.004718283,0.001479745,0.048974204,0.073637823,0.006241572,0.001648769,0.081528164,13.65405029,12.27820454,21.0830496,47.01530443,0
0.002052397,0.003003604,0.001177983,0.006233984,0.0288017,0.004323357,0.001399847,0.034524904,0.073303081,0.005706314,0.001614345,0.08062374,12.15873515,12.09975412,19.43437646,43.69286573,0
0.00201124,0.002976778,0.00122256,0.006210578,0.003973548,0.003588065,0.001183098,0.008744711,0.073814178,0.005607231,0.001598873,0.081020282,10.37600086,11.97093345,17.6662074,40.01314171,0
0.00193344,0.003053195,0.001249551,0.006236186,0.002517406,0.003357214,0.001191808,0.007066428,0.07246894,0.005550153,0.001601788,0.079620881,8.363811536,11.86426672,15.71513178,35.94321004,0
0.00190743,0.002930766,0.001260545,0.006098741,0.002126696,0.003118423,0.001201555,0.006446674,0.069287669,0.005401909,0.001579939,0.076269517,6.661658298,11.30042897,13.06440299,31.02649026,0
0.001874274,0.002841854,0.00129316,0.006009288,0.001985392,0.002988374,0.001225571,0.006199337,0.064007032,0.00519092,0.001536446,0.070734398,4.592566294,10.8666885,10.76985579,26.22911058,0
0.001773146,0.002747153,0.001288211,0.00580851,0.001944027,0.002969177,0.001233329,0.006146533,0.056425366,0.004906841,0.00145931,0.062791517,2.19397901,10.5556897,8.137434285,20.887103,0
0.001770264,0.002699165,0.001306165,0.005775594,0.001919623,0.002934432,0.001264585,0.00611864,0.048981431,0.004261502,0.001437681,0.054680614,1.359256065,8.101491321,5.218331575,14.67907896,0
0.001735772,0.002530214,0.001275426,0.005541412,0.001861077,0.002864007,0.001262552,0.005987636,0.042922625,0.003960268,0.00143161,0.048314503,0.986943936,4.81176072,2.564011062,8.362715718,0
0.001768046,0.002617592,0.001299638,0.005685276,0.001855651,0.002816866,0.001282127,0.005954644,0.035624233,0.003869318,0.001415252,0.040908803,0.23077998,1.776695442,0.567456093,2.574931515,0
0.002093117,0.003236316,0.001323274,0.006652707,0.00202966,0.003083877,0.001309364,0.006422901,0.027504185,0.003933752,0.001394654,0.032832591,0.079457538,0.00518905,0.001543282,0.08618987,0
0.003368176,0.004771755,0.00136105,0.009500981,0.00280354,0.003963873,0.001326809,0.008094222,0.018499636,0.004281407,0.001364397,0.02414544,0.075808611,0.005190611,0.001532847,0.082532069,0
0.003425355,0.004705697,0.001328552,0.009459604,0.00310143,0.004087845,0.001324967,0.008514242,0.004359946,0.003983314,0.001255938,0.009599198,0.073128822,0.005243395,0.001527009,0.079899226,0
0.003197156,0.004481379,0.001319351,0.008997886,0.003399442,0.004114485,0.001322477,0.008836404,0.003651247,0.003995745,0.001259404,0.008906396,0.069407398,0.005266581,0.001526801,0.07620078,0
0.002244946,0.003921582,0.001252436,0.007418964,0.003457047,0.00402055,0.001318002,0.008795599,0.003506754,0.003996408,0.001264139,0.008767301,0.064493211,0.00518901,0.001508735,0.071190956,0
0.001690614,0.003250059,0.00118571,0.006126383,0.003346128,0.003941841,0.001291777,0.008579746,0.003496948,0.004015058,0.00126289,0.008774896,0.058219805,0.005054486,0.001467728,0.064742019,0
0.001660202,0.002611804,0.001167264,0.00543927,0.003187323,0.003830111,0.001272588,0.008290022,0.003528419,0.004025681,0.001260177,0.008814277,0.050478434,0.004861452,0.001410805,0.056750691,0
0.0017402,0.002609821,0.001180544,0.005530565,0.00288057,0.003674046,0.001255599,0.007810215,0.00353959,0.0040097,0.001272388,0.008821678,0.043294016,0.004548374,0.00139467,0.04923706,0
0.001733636,0.002510173,0.00115774,0.005401549,0.002509168,0.003502509,0.001239493,0.00725117,0.003511918,0.003946439,0.001270349,0.008728706,0.037454219,0.004443826,0.001390154,0.043288199,0
0.001757594,0.002557388,0.001154185,0.005469167,0.002009228,0.003287978,0.00120932,0.006506526,0.003437241,0.003791641,0.001266326,0.008495208,0.030907173,0.004391357,0.001369517,0.036668047,0
0.001783464,0.002533291,0.001182546,0.005499301,0.001809022,0.002986047,0.001186687,0.005981756,0.003309325,0.003656026,0.001270786,0.008236137,0.023675249,0.004303787,0.001346927,0.029325963,0
0.00178416,0.00257394,0.001197534,0.005555634,0.001770657,0.002615173,0.001182643,0.005568473,0.003192736,0.003563392,0.001266247,0.008022375,0.015716862,0.004172731,0.00131741,0.021207003,0
0.001820326,0.002928806,0.001201255,0.005950387,0.001817602,0.002769488,0.00119179,0.00577888,0.0031058,0.003614797,0.001266651,0.007987248,0.004917802,0.003922667,0.001245861,0.01008633,0
0.001822359,0.002952234,0.001179802,0.005954395,0.001797192,0.002731314,0.00117122,0.005699726,0.002986322,0.003521051,0.0012522,0.007759573,0.00399295,0.003861238,0.001238361,0.009092549,0
0.001863365,0.002924472,0.00116031,0.005948147,0.001821392,0.00274145,0.001165323,0.005728165,0.002851513,0.003431391,0.001246539,0.007529443,0.003638819,0.003848128,0.001240604,0.008727551,0
0.001865095,0.002893863,0.001164316,0.005923274,0.001825173,0.002715122,0.001177018,0.005717313,0.002687872,0.003345481,0.00124016,0.007273513,0.003474362,0.003805012,0.001244706,0.00852408,0
0.001837732,0.002820676,0.001142992,0.0058014,0.00181098,0.002697722,0.001173285,0.005681987,0.00253638,0.003266106,0.001226272,0.007028758,0.003371259,0.003757008,0.001240144,0.008368411,0
0.001747966,0.002358304,0.001148948,0.005255218,0.001785972,0.002682202,0.001175107,0.005643281,0.002336664,0.003180398,0.001217365,0.006734427,0.00326656,0.00369039,0.001248902,0.008205852,0
0.001723932,0.002404213,0.001147459,0.005275604,0.001777774,0.002721738,0.001163631,0.005663143,0.002148089,0.0031303,0.001202753,0.006481142,0.003163241,0.003619266,0.001244394,0.008026901,0
0.001701996,0.00240705,0.001147955,0.005257001,0.001788741,0.002724326,0.001156015,0.005669082,0.001934327,0.003049543,0.001183533,0.006167403,0.003048566,0.003479513,0.001238654,0.007766733,0
0.001688562,0.002470041,0.001145237,0.00530384,0.001796097,0.002737313,0.001156299,0.005689709,0.001857057,0.002915476,0.001171721,0.005944254,0.002917596,0.003373145,0.001239908,0.007530649,0
0.0016744,0.002556758,0.001196357,0.005427515,0.001791224,0.002757255,0.001170756,0.005719235,0.001820162,0.002720523,0.001177643,0.005718328,0.002794153,0.003299873,0.001240745,0.007334771,0
0.001672238,0.002659074,0.00117019,0.005501502,0.00173962,0.002541069,0.001159655,0.005440344,0.001829351,0.002741222,0.001175785,0.005746358,0.002678161,0.003262219,0.001233517,0.007173897,0
0.001685499,0.002707212,0.001188208,0.005580919,0.001735331,0.002604371,0.001169813,0.005509515,0.001816795,0.002766213,0.001170527,0.005753535,0.002576,0.0032374,0.001226153,0.007039553,1
0.001676162,0.002794363,0.001220515,0.00569104,0.001727404,0.002660166,0.001185349,0.005572919,0.001826368,0.00282508,0.001175566,0.005827014,0.002476815,0.003225637,0.00122649,0.006928942,1
0.660299492,1.721408347,40.4290555,42.81076334,0.350297553,0.930466672,21.74889566,23.02965989,0.180235344,0.485554326,11.2581297,11.92391937,0.12287131,0.328741356,7.592308045,8.043920711,1
0.913233292,3.196723172,79.09813483,83.20809129,0.551807521,2.001167108,49.36546852,51.91844315,0.298638547,1.107419677,27.13673718,28.5427954,0.205840177,0.762572802,18.63933163,19.60774461,1
0.935737065,3.540216062,89.05957696,93.53553009,0.690657112,2.780408945,69.81312326,73.28418932,0.398869035,1.652703919,41.22617142,43.27774437,0.278951037,1.161749489,28.89193087,30.3326314,1
0.742090311,2.781058544,70.24774313,73.77089199,0.774879777,3.273173483,83.07928237,87.12733563,0.484924979,2.122467469,53.51927761,56.12667006,0.344995967,1.52647093,38.34530212,40.21676902,1
0.341122131,0.918430131,22.69805829,23.95761055,0.835543949,3.450365281,89.12357851,93.40948774,0.578709304,2.494065341,63.99049386,67.06326851,0.419958421,1.839534629,46.98173781,49.24123086,1
0.010426022,0.005512337,0.000324045,0.016262404,0.829983567,3.365394081,88.00723844,92.20261609,0.65441341,2.799989353,72.67657424,76.130977,0.48672751,2.122572906,54.82535584,57.43465626,1
0.011486433,0.005271563,0.000342098,0.017100094,0.75989119,3.026471208,79.72856262,83.51492502,0.71369855,3.039264092,79.5782609,83.33122354,0.547180662,2.372318281,61.88320783,64.80270677,1
0.476905787,0.150377154,0.088519067,0.715802008,0.889027468,2.584196714,63.97632236,67.44954654,0.910674567,3.358675159,84.2681408,88.53749053,0.706846315,2.710915877,67.79840473,71.21616692,1
1.080328583,0.377466483,0.272812222,1.730607288,1.144596701,1.95329556,40.97445173,44.07234399,1.336344162,3.803309139,86.41336253,91.55301583,1.055615108,3.179213822,72.26018137,76.4950103,1
1.363639704,0.463615151,0.347104844,2.174359699,1.108479186,0.838337614,11.66727731,13.61409411,1.689085895,4.125561416,86.9894658,92.80411311,1.371882907,3.593819363,76.02402496,80.98972723,1
2.498414328,1.219375338,0.54215269,4.259942356,1.947748944,0.645370526,0.47526804,3.06838751,2.562965954,4.0400531,85.53733654,92.14035559,2.095459145,3.654571349,78.65110843,84.40113892,1
2.857919795,2.12529167,0.530613474,5.513824939,3.059706616,1.065320453,0.720070736,4.845097805,3.591795972,3.825073106,82.31902583,89.73589491,2.986950085,3.591067387,80.32569627,86.90371374,1
1.567958258,2.523722019,0.296589887,4.388270164,3.741071533,1.4122151,0.865458762,6.018745395,4.428268586,3.596322568,77.70305641,85.72764756,3.794584706,3.520266946,81.37703355,88.6918852,1
1.801578367,1.859331929,0.855335143,4.516245439,4.600438808,1.564491272,1.43902259,7.60395267,5.541248383,3.347034616,71.25965176,80.14793476,4.881436717,3.465322624,81.1670983,89.51385764,1
1.123872305,0.566240169,0.99263323,2.682745704,5.104397236,1.625107809,1.884968862,8.614473907,6.564644967,3.058350759,63.47091758,73.09391331,5.992313707,3.399630089,80.18356395,89.57550775,1
0.528447866,0.159081239,0.858871971,1.546401076,4.899684689,1.647781921,2.018843927,8.566310537,7.293328752,2.739687192,54.56745807,64.60047401,6.972517408,3.324454073,78.70078048,88.99775196,1
8.435685405,2.444975386,3.169402395,14.05006319,6.607408948,2.816482507,2.623287788,12.04717924,7.835223601,2.978468644,45.40076454,56.21445679,7.487444262,3.616496563,78.02107825,89.12501908,1
