accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
3.043466028,8.222907333,-4.68711835,2.95671,8.36498,-4.60505,6.97162,9.47345,-1.81951,0.936093,6.38506,-7.32834,0.564563464,0.166304314,0.727882422,3.043466028,8.222907333,-4.68711835,2.95671,8.36498,-4.60505,6.97162,9.47345,-1.81951,0.936093,6.38506,-7.32834,0.564563464,0.166304314,0.727882422,3.043466028,8.222907333,-4.68711835,2.95671,8.36498,-4.60505,6.97162,9.47345,-1.81951,0.936093,6.38506,-7.32834,0.564563464,0.166304314,0.727882422,3.043466028,8.222907333,-4.68711835,2.95671,8.36498,-4.60505,6.97162,9.47345,-1.81951,0.936093,6.38506,-7.32834,0.564563464,0.166304314,0.727882422,1
3.535722633,7.356895952,-2.032571791,3.23802,8.209365,-4.25431,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.576086889,9.638441344,17.65415024,3.535722633,7.356895952,-2.032571791,3.23802,8.209365,-4.25431,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.576086889,9.638441344,17.65415024,3.535722633,7.356895952,-2.032571791,3.23802,8.209365,-4.25431,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.576086889,9.638441344,17.65415024,3.535722633,7.356895952,-2.032571791,3.23802,8.209365,-4.25431,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.576086889,9.638441344,17.65415024,1
4.403596011,3.804776302,0.873681117,4.225585,7.80476,3.22485,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.680312376,31.67612683,28.79492236,4.403596011,3.804776302,0.873681117,4.225585,7.80476,3.22485,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.680312376,31.67612683,28.79492236,4.403596011,3.804776302,0.873681117,4.225585,7.80476,3.22485,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.680312376,31.67612683,28.79492236,4.403596011,3.804776302,0.873681117,4.225585,7.80476,3.22485,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.680312376,31.67612683,28.79492236,1
4.784522488,2.069139876,2.402571834,5.38912,-3.072825,5.718305,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.483693837,32.79692034,28.63548463,4.784522488,2.069139876,2.402571834,5.38912,-3.072825,5.718305,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.483693837,32.79692034,28.63548463,4.784522488,2.069139876,2.402571834,5.38912,-3.072825,5.718305,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.483693837,32.79692034,28.63548463,4.784522488,2.069139876,2.402571834,5.38912,-3.072825,5.718305,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.483693837,32.79692034,28.63548463,1
5.026465353,1.075077384,3.32568965,5.56867,-2.91841,6.407805,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.272589141,30.19073403,26.35562329,5.026465353,1.075077384,3.32568965,5.56867,-2.91841,6.407805,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.272589141,30.19073403,26.35562329,5.026465353,1.075077384,3.32568965,5.56867,-2.91841,6.407805,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.272589141,30.19073403,26.35562329,5.026465353,1.075077384,3.32568965,5.56867,-2.91841,6.407805,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,2.272589141,30.19073403,26.35562329,1
5.525728368,-1.129024082,5.751982657,5.72668,-2.9208,6.99795,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.194047586,18.08216631,10.88317461,5.112017978,0.429631154,4.012132489,5.54713,-2.89207,6.886625,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.944914999,27.24322003,24.32601894,5.112017978,0.429631154,4.012132489,5.54713,-2.89207,6.886625,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.944914999,27.24322003,24.32601894,5.112017978,0.429631154,4.012132489,5.54713,-2.89207,6.886625,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.944914999,27.24322003,24.32601894,1
5.828938567,-2.931022327,7.13269538,5.75063,-2.914815,7.23257,7.59169,-1.60165,8.25485,4.87678,-4.42429,5.23111,0.272537129,0.094543057,0.262806838,5.173734014,0.008382896,4.514047617,5.53755,-2.7987,6.99316,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.718212431,24.4216288,22.37505236,5.173734014,0.008382896,4.514047617,5.53755,-2.7987,6.99316,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.718212431,24.4216288,22.37505236,5.173734014,0.008382896,4.514047617,5.53755,-2.7987,6.99316,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.718212431,24.4216288,22.37505236,1
5.571849873,-2.791273237,7.388525673,5.57825,-2.78673,7.43847,7.59169,-1.60165,8.33625,4.19207,-3.70367,5.55192,0.318518796,0.061124012,0.221213558,5.133754675,-0.31775466,4.945458965,5.40109,-2.74124,7.0985,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.524070393,22.11390698,20.88397926,5.133754675,-0.31775466,4.945458965,5.40109,-2.74124,7.0985,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.524070393,22.11390698,20.88397926,5.133754675,-0.31775466,4.945458965,5.40109,-2.74124,7.0985,10.5005,10.7208,9.48063,0.885817,-5.91821,-9.07363,1.524070393,22.11390698,20.88397926,1
3.045844231,-1.360176062,6.193266342,5.25983,-2.62393,7.46001,24.3097,7.40016,17.7618,-10.6585,-17.3405,-5.10901,27.94798382,8.762513028,8.578468177,3.818590123,0.163964355,4.508513227,5.29096,-2.65027,7.01231,24.3097,10.7208,17.7618,-10.6585,-17.3405,-9.07363,17.37694187,22.34822685,21.04068903,3.818590123,0.163964355,4.508513227,5.29096,-2.65027,7.01231,24.3097,10.7208,17.7618,-10.6585,-17.3405,-9.07363,17.37694187,22.34822685,21.04068903,3.818590123,0.163964355,4.508513227,5.29096,-2.65027,7.01231,24.3097,10.7208,17.7618,-10.6585,-17.3405,-9.07363,17.37694187,22.34822685,21.04068903,1
0.157791848,0.077505688,4.711118878,4.854035,-2.51141,7.42171,24.3097,7.40016,17.7618,-11.7502,-17.3405,-5.73626,44.39614765,13.311741,15.23970787,2.592128601,0.576291536,4.018404264,5.19041,-2.59281,6.91296,24.3097,10.7208,17.7618,-11.7502,-17.3405,-9.07363,29.26036382,22.00002483,21.27751911,2.592128601,0.576291536,4.018404264,5.19041,-2.59281,6.91296,24.3097,10.7208,17.7618,-11.7502,-17.3405,-9.07363,29.26036382,22.00002483,21.27751911,2.592128601,0.576291536,4.018404264,5.19041,-2.59281,6.91296,24.3097,10.7208,17.7618,-11.7502,-17.3405,-9.07363,29.26036382,22.00002483,21.27751911,1
