accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
6.788702573,4.778242115,3.445231723,7.42889,5.359195,2.651465,9.46148,7.82152,13.304,-5.34602,-0.165193,-0.311233,3.920067265,2.552387266,10.0077397,6.788702573,4.778242115,3.445231723,7.42889,5.359195,2.651465,9.46148,7.82152,13.304,-5.34602,-0.165193,-0.311233,3.920067265,2.552387266,10.0077397,6.788702573,4.778242115,3.445231723,7.42889,5.359195,2.651465,9.46148,7.82152,13.304,-5.34602,-0.165193,-0.311233,3.920067265,2.552387266,10.0077397,6.788702573,4.778242115,3.445231723,7.42889,5.359195,2.651465,9.46148,7.82152,13.304,-5.34602,-0.165193,-0.311233,3.920067265,2.552387266,10.0077397,1
4.934742425,3.201486688,5.449196139,6.374285,4.224385,5.833225,11.5755,7.82152,13.304,-5.34602,-0.179557,-0.974398,9.852878586,5.872523633,15.68130896,4.934742425,3.201486688,5.449196139,6.374285,4.224385,5.833225,11.5755,7.82152,13.304,-5.34602,-0.179557,-0.974398,9.852878586,5.872523633,15.68130896,4.934742425,3.201486688,5.449196139,6.374285,4.224385,5.833225,11.5755,7.82152,13.304,-5.34602,-0.179557,-0.974398,9.852878586,5.872523633,15.68130896,4.934742425,3.201486688,5.449196139,6.374285,4.224385,5.833225,11.5755,7.82152,13.304,-5.34602,-0.179557,-0.974398,9.852878586,5.872523633,15.68130896,1
3.659483795,2.259127505,6.818637898,1.36464,0.483608,9.51894,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,9.84499874,5.696214292,14.20584497,3.659483795,2.259127505,6.818637898,1.36464,0.483608,9.51894,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,9.84499874,5.696214292,14.20584497,3.659483795,2.259127505,6.818637898,1.36464,0.483608,9.51894,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,9.84499874,5.696214292,14.20584497,3.659483795,2.259127505,6.818637898,1.36464,0.483608,9.51894,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,9.84499874,5.696214292,14.20584497,1
2.942511047,1.782317796,7.510786386,1.31197,0.387844,9.5357,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,8.925938036,4.954228846,12.09075184,2.942511047,1.782317796,7.510786386,1.31197,0.387844,9.5357,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,8.925938036,4.954228846,12.09075184,2.942511047,1.782317796,7.510786386,1.31197,0.387844,9.5357,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,8.925938036,4.954228846,12.09075184,2.942511047,1.782317796,7.510786386,1.31197,0.387844,9.5357,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,8.925938036,4.954228846,12.09075184,1
2.508290143,1.496168127,7.926407509,1.02946,0.373479,9.56442,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.894643328,4.290758304,10.36301223,2.508290143,1.496168127,7.926407509,1.02946,0.373479,9.56442,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.894643328,4.290758304,10.36301223,2.508290143,1.496168127,7.926407509,1.02946,0.373479,9.56442,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.894643328,4.290758304,10.36301223,2.508290143,1.496168127,7.926407509,1.02946,0.373479,9.56442,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.894643328,4.290758304,10.36301223,1
1.303508584,0.609821683,9.155318284,0.790053,0.359115,9.58118,11.5755,5.85118,9.99536,-1.10847,-0.821176,-0.974398,2.602287224,1.104435616,3.389456875,2.217707582,1.304558422,8.203637191,0.82357,0.366297,9.5764,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.000849188,3.759084976,9.01977258,2.217707582,1.304558422,8.203637191,0.82357,0.366297,9.5764,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.000849188,3.759084976,9.01977258,2.217707582,1.304558422,8.203637191,0.82357,0.366297,9.5764,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,7.000849188,3.759084976,9.01977258,1
0.840046144,0.354679377,9.581672093,0.775688,0.351933,9.58597,2.08287,1.19466,9.99536,-1.10847,-0.821176,8.6834,0.033289008,0.003776631,0.001350823,2.009959367,1.168052895,8.400964678,0.792447,0.361509,9.57879,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,6.259764975,3.333897351,7.96467625,2.009959367,1.168052895,8.400964678,0.792447,0.361509,9.57879,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,6.259764975,3.333897351,7.96467625,2.009959367,1.168052895,8.400964678,0.792447,0.361509,9.57879,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,6.259764975,3.333897351,7.96467625,1
0.77127564,0.350947781,9.58709388,0.768506,0.351933,9.58597,1.51307,0.663165,9.74398,0.43812,-0.356721,9.27953,0.000935332,0.000582247,0.000198999,1.854353698,1.066515178,8.548922887,0.78287,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.646681065,2.989274695,7.122172118,1.854353698,1.066515178,8.548922887,0.78287,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.646681065,2.989274695,7.122172118,1.854353698,1.066515178,8.548922887,0.78287,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.646681065,2.989274695,7.122172118,1
0.765606403,0.351583813,9.586577547,0.763717,0.351933,9.58597,1.379,0.555431,9.74398,0.557825,0.0071823,9.27953,0.000581469,0.000363396,0.000196239,1.733119578,0.987465583,8.664003698,0.778082,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.136806992,2.707097203,6.436657548,1.733119578,0.987465583,8.664003698,0.778082,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.136806992,2.707097203,6.436657548,1.733119578,0.987465583,8.664003698,0.778082,0.359115,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,5.136806992,2.707097203,6.436657548,1
0.763290497,0.352299651,9.585437177,0.761323,0.351933,9.58597,1.379,0.555431,9.74398,0.557825,0.0071823,9.27953,0.000545749,0.000313174,0.000191291,1.63579032,0.924233889,8.755922343,0.773294,0.356721,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,4.708319334,2.47234139,5.868947577,1.63579032,0.924233889,8.755922343,0.773294,0.356721,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,4.708319334,2.47234139,5.868947577,1.63579032,0.924233889,8.755922343,0.773294,0.356721,9.58118,11.5755,7.82152,13.304,-5.34602,-0.821176,-0.974398,4.708319334,2.47234139,5.868947577,1
