accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
1.120947309,0.079704364,9.548502923,1.12044,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000164576,0.000115307,9.25E-05,1.125978922,0.074604932,9.54877748,1.12283,0.0742171,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001252571,0.000469009,0.000152428,1.237001159,0.042120589,9.535403831,1.14199,0.0670348,9.54288,2.54972,1.00792,9.86369,-0.440514,-1.41252,9.04251,0.028643415,0.003652304,0.000834553,1.418331035,0.206474688,9.350107245,1.15156,0.0670348,9.54288,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,1.119364621,0.915858917,1.133983276,0
1.119016126,0.079792148,9.54864342,1.11804,0.0790053,9.55006,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000145656,0.000114003,9.17E-05,1.123314277,0.076256462,9.549167713,1.12283,0.0766112,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001128634,0.00040801,0.000140718,1.223718297,0.046831778,9.536957418,1.1348,0.0694289,9.54527,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.027348861,0.003369055,0.000692843,1.404666574,0.200729776,9.359188571,1.14199,0.0694289,9.54288,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,1.072404778,0.874922382,1.084170421,0
1.117975492,0.079772995,9.548724043,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000140059,0.000114897,9.40E-05,1.122722537,0.078126252,9.549147763,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001126986,0.000381784,0.000141303,1.206155786,0.052227081,9.539202297,1.13001,0.071823,9.54527,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.024582233,0.003100563,0.000629993,1.392167072,0.195468635,9.367416547,1.1372,0.0694289,9.54288,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,1.029215076,0.837492126,1.038522591,0
1.117828613,0.079902276,9.54832583,1.11804,0.0790053,9.54767,1.23775,0.122099,9.59555,1.03186,-0.0670348,9.48781,8.07E-05,9.02E-05,8.68E-05,1.122561326,0.079843619,9.54897418,1.12044,0.0790053,9.55006,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001124775,0.000353156,0.000141974,1.186554902,0.058176818,9.541724897,1.12762,0.0742171,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.020003663,0.00268254,0.000539004,1.380705539,0.190640934,9.37493375,1.1348,0.071823,9.54288,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.989352074,0.80313348,0.99655115,0
1.117499007,0.079727507,9.548431963,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51415,5.76E-05,7.82E-05,8.54E-05,1.120273364,0.079587053,9.548801825,1.12044,0.0790053,9.55006,1.2593,0.225045,9.63146,0.938487,-0.0670348,9.46866,0.000144142,0.000101118,9.33E-05,1.166473838,0.064011838,9.544337453,1.12523,0.0742171,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.014339954,0.002213211,0.000426972,1.370144819,0.18618684,9.381844789,1.13241,0.071823,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.952454558,0.771485142,0.957836276,0
1.116969817,0.079763419,9.548451983,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.09171,0.0526702,9.51415,5.88E-05,7.65E-05,8.50E-05,1.118958563,0.079733891,9.548477453,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000115645,9.59E-05,8.88E-05,1.146089102,0.06990252,9.547065557,1.12283,0.0766112,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.007659626,0.001672204,0.000291717,1.360376955,0.182107137,9.388250464,1.13001,0.071823,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.918207048,0.742229653,0.922022923,0
1.116759163,0.079790552,9.547798423,1.11804,0.0790053,9.54767,1.14677,0.110129,9.58118,1.0941,0.0526702,9.51175,5.73E-05,7.60E-05,8.80E-05,1.117887645,0.07979135,9.548220922,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,0.000102729,9.50E-05,9.00E-05,1.129231271,0.07557893,9.548842598,1.12283,0.0766112,9.54767,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.002001016,0.001046906,0.000192776,1.351350386,0.178333624,9.394116321,1.13001,0.071823,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.886317929,0.715110902,0.888770125,0
1.11648231,0.080038739,9.547865473,1.11565,0.0790053,9.54767,1.14199,0.110129,9.58118,1.09171,0.0526702,9.51175,5.73E-05,7.57E-05,8.90E-05,1.117228901,0.079905867,9.548294758,1.11804,0.0790053,9.54767,1.2593,0.225045,9.61949,0.938487,-0.0670348,9.48781,9.92E-05,9.53E-05,9.17E-05,1.128651904,0.076990451,9.548233105,1.12283,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001138839,0.000328847,0.000130209,1.34293765,0.174856153,9.399639569,1.12762,0.0742171,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.856574882,0.689899109,0.857853546,0
1.11624691,0.080217498,9.548654727,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,7.42E-05,7.75E-05,9.13E-05,1.117037762,0.080059887,9.548490278,1.11804,0.0790053,9.54767,1.23775,0.136464,9.59555,1.01031,-0.0670348,9.48781,7.80E-05,8.39E-05,8.90E-05,1.127409356,0.077515358,9.548249061,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.001009155,0.000296246,0.000124639,1.335109224,0.17160241,9.404885643,1.12762,0.0742171,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.828756999,0.666407529,0.829044251,0
1.11593164,0.080501598,9.54855581,1.11565,0.0813994,9.54767,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51175,7.38E-05,7.64E-05,9.14E-05,1.116715323,0.080114552,9.548493887,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.63E-05,7.74E-05,8.84E-05,1.124302616,0.077500195,9.548397288,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000836921,0.000284008,0.000122487,1.327775956,0.168572633,9.409629959,1.12523,0.0742171,9.54527,19.8782,7.93644,11.2403,-4.60864,-4.2998,-0.610495,0.802691702,0.644461255,0.802063543,0
1.115559027,0.080645244,9.548503117,1.11565,0.0813994,9.54767,1.22099,0.136464,9.57879,1.01031,0.0430938,9.51175,7.33E-05,7.69E-05,9.24E-05,1.116264422,0.080204331,9.54847755,1.11565,0.0790053,9.54767,1.22099,0.136464,9.58118,1.01031,0.0430938,9.51175,6.65E-05,7.69E-05,8.87E-05,1.121121672,0.077404632,9.548627515,1.12044,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000683095,0.000280765,0.000120575,1.19675558,0.05481517,9.539761737,1.12523,0.0742171,9.54527,2.54972,1.00792,9.86369,-0.440514,-1.41252,9.04251,0.02235685,0.002782751,0.0006239,0
1.11499722,0.080924555,9.54865554,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51654,8.74E-05,8.63E-05,9.20E-05,1.115878192,0.080357553,9.548226982,1.11565,0.0813994,9.54767,1.22099,0.138858,9.58118,1.01031,-0.0143646,9.51175,7.31E-05,8.14E-05,9.02E-05,1.119596235,0.078307007,9.548697348,1.11804,0.0790053,9.54767,1.64235,0.538672,9.67455,-0.440514,-0.189134,9.40163,0.000614647,0.000248898,0.000115659,1.187771595,0.058007036,9.540713939,1.12283,0.0742171,9.54527,2.54972,1.00792,9.77989,-0.440514,-1.41252,9.31065,0.02084091,0.002522897,0.000520163,0
