accX_variances5,accY_variances5,accZ_variances5,accSum_variance5,accX_variances10,accY_variances10,accZ_variances10,accSum_variance10,accX_variances20,accY_variances20,accZ_variances20,accSum_variance20,accX_variances30,accY_variances30,accZ_variances30,accSum_variance30,tags
1.162578394,1.784171007,0.672419519,3.61916892,1.162578394,1.784171007,0.672419519,3.61916892,1.162578394,1.784171007,0.672419519,3.61916892,1.162578394,1.784171007,0.672419519,3.61916892,1
0.997521801,1.850465889,0.503045051,3.351032741,0.997521801,1.850465889,0.503045051,3.351032741,0.997521801,1.850465889,0.503045051,3.351032741,0.997521801,1.850465889,0.503045051,3.351032741,1
0.839575988,1.703428683,0.402806126,2.945810797,0.839575988,1.703428683,0.402806126,2.945810797,0.839575988,1.703428683,0.402806126,2.945810797,0.839575988,1.703428683,0.402806126,2.945810797,1
0.72942795,1.532978758,0.335175506,2.597582214,0.72942795,1.532978758,0.335175506,2.597582214,0.72942795,1.532978758,0.335175506,2.597582214,0.72942795,1.532978758,0.335175506,2.597582214,1
0.390669844,0.792868613,0.254422644,1.437961101,0.650901236,1.386009349,0.286884766,2.323795351,0.650901236,1.386009349,0.286884766,2.323795351,0.650901236,1.386009349,0.286884766,2.323795351,1
0.124507921,0.065088608,0.009028556,0.198625085,0.579222557,1.246287277,0.250195582,2.075705416,0.579222557,1.246287277,0.250195582,2.075705416,0.579222557,1.246287277,0.250195582,2.075705416,1
0.036857471,0.011739013,0.001422815,0.050019299,0.524372804,1.122523314,0.221440747,1.868336865,0.524372804,1.122523314,0.221440747,1.868336865,0.524372804,1.122523314,0.221440747,1.868336865,1
0.045756758,0.01549735,0.0019509,0.063205008,0.468674273,1.016093382,0.198460278,1.683227933,0.468674273,1.016093382,0.198460278,1.683227933,0.468674273,1.016093382,0.198460278,1.683227933,1
0.092652855,0.015488373,0.002574536,0.110715764,0.435401629,0.932780687,0.17933331,1.547515626,0.435401629,0.932780687,0.17933331,1.547515626,0.435401629,0.932780687,0.17933331,1.547515626,1
0.275942472,0.220756375,0.144458803,0.64115765,0.338670075,0.517686399,0.199556898,1.055913372,0.481191818,0.940779055,0.225682522,1.647653395,0.481191818,0.940779055,0.225682522,1.647653395,1
0.333837584,0.221072594,0.144302874,0.699213052,0.290351587,0.145295226,0.078376428,0.514023241,0.491292788,0.864140479,0.20694675,1.562380017,0.491292788,0.864140479,0.20694675,1.562380017,1
0.322258897,0.213625862,0.142380298,0.678265057,0.313320679,0.120044629,0.075511738,0.508877046,0.495601162,0.798814865,0.191088596,1.485504623,0.495601162,0.798814865,0.191088596,1.485504623,1
0.260253778,0.210123938,0.139488545,0.609866261,0.355348972,0.122527336,0.075891178,0.553767486,0.4950336,0.742581641,0.177497998,1.415113239,0.4950336,0.742581641,0.177497998,1.415113239,1
0.195455473,0.200219704,0.136742184,0.532417361,0.37280725,0.123566865,0.075800307,0.572174422,0.497714525,0.693378551,0.165779173,1.356872249,0.497714525,0.693378551,0.165779173,1.356872249,1
0.004817678,0.000886736,0.000189625,0.005894039,0.348669948,0.120532909,0.074858016,0.544060873,0.499414921,0.650189781,0.15547897,1.305083672,0.499414921,0.650189781,0.15547897,1.305083672,1
0.004941967,0.001548581,0.00042282,0.006913368,0.289194444,0.116453033,0.073454038,0.479101515,0.492699406,0.612817472,0.146397244,1.251914122,0.492699406,0.612817472,0.146397244,1.251914122,1
0.004644969,0.001837999,0.000516918,0.006999886,0.230635642,0.110556846,0.071828614,0.413021102,0.487132578,0.579302737,0.138309226,1.204744541,0.487132578,0.579302737,0.138309226,1.204744541,1
0.00417833,0.002466392,0.000590645,0.007235367,0.163544144,0.108232209,0.070091387,0.34186774,0.48386125,0.548817445,0.131119875,1.16379857,0.48386125,0.548817445,0.131119875,1.16379857,1
0.003975826,0.003591592,0.000628397,0.008195815,0.111347725,0.102402934,0.068679751,0.28243041,0.47956056,0.521443307,0.124673567,1.125677434,0.47956056,0.521443307,0.124673567,1.125677434,1
0.004679359,0.005031167,0.000796861,0.010507387,0.007762929,0.003627426,0.000529353,0.011919708,0.444284501,0.2641432,0.102276875,0.810704576,0.474645458,0.496749388,0.118887512,1.090282358,1
0.001796995,0.003436692,0.000519387,0.005753074,0.006854,0.004206332,0.000646694,0.011707026,0.397966554,0.088245233,0.043180291,0.529392078,0.468876721,0.474319253,0.113651201,1.056847175,0
0.000299851,0.000835453,0.000230711,0.001366015,0.005721106,0.004505741,0.00073548,0.010962327,0.380990647,0.077749763,0.041648338,0.500388748,0.462456426,0.453846656,0.108873583,1.025176665,0
0.000198289,0.000381789,0.000170786,0.000750864,0.004119196,0.004468183,0.000787853,0.009375232,0.359446216,0.078164868,0.041257873,0.478868957,0.45552728,0.435085983,0.104488246,0.995101509,0
8.56E-05,0.000121732,9.33E-05,0.000300632,0.003387705,0.004539828,0.000806215,0.008733748,0.321663258,0.076432435,0.040541323,0.438637016,0.448317825,0.41782472,0.100448661,0.966591206,0
7.57E-05,0.000106232,7.48E-05,0.000256732,0.003363519,0.004556029,0.000802151,0.008721699,0.265288563,0.072040131,0.039492659,0.376821353,0.440876442,0.401892654,0.096714622,0.939483718,0
7.48E-05,0.000101026,7.15E-05,0.000247326,0.001282379,0.002667832,0.000485982,0.004436193,0.203509007,0.068076961,0.038318446,0.309904414,0.433423459,0.387137899,0.093253583,0.913814941,0
7.33E-05,9.43E-05,7.24E-05,0.00024,0.000282857,0.000715243,0.000225768,0.001223868,0.152131743,0.063887683,0.03712805,0.253147476,0.425911667,0.373432167,0.090027093,0.889370927,0
7.20E-05,9.33E-05,7.08E-05,0.0002361,0.000187808,0.000330302,0.000154468,0.000672578,0.100382427,0.061016403,0.035852416,0.197251246,0.418475182,0.360673059,0.087021364,0.866169605,0
7.01E-05,9.23E-05,7.28E-05,0.0002352,0.000106962,0.000146471,9.31E-05,0.000346533,0.064464989,0.055663497,0.034844793,0.154973279,0.411067357,0.34876167,0.084201762,0.844030789,0
6.67E-05,9.02E-05,7.67E-05,0.0002336,9.50E-05,0.000122958,7.79E-05,0.000295858,0.007686251,0.005475232,0.000827414,0.013988897,0.388160875,0.183270028,0.070135734,0.641566637,0
6.79E-05,8.87E-05,7.84E-05,0.000235,8.88E-05,0.000112054,7.54E-05,0.000276254,0.005993736,0.004942606,0.000792751,0.011729093,0.345284932,0.069789164,0.031130101,0.446204197,0
6.64E-05,8.94E-05,8.23E-05,0.0002381,8.54E-05,0.000105379,7.75E-05,0.000268279,0.0045257,0.004404013,0.00074323,0.009672943,0.321525644,0.062238379,0.029842755,0.413606778,0
6.68E-05,9.12E-05,8.86E-05,0.0002466,8.10E-05,0.000103085,7.97E-05,0.000263785,0.003057302,0.003796103,0.000683076,0.007536481,0.292099844,0.060930784,0.02916049,0.382191118,0
6.66E-05,9.06E-05,9.30E-05,0.0002502,7.93E-05,9.99E-05,8.33E-05,0.0002625,0.002382254,0.00345096,0.000624068,0.006457282,0.252998837,0.058071502,0.028275545,0.339345884,0
6.48E-05,9.01E-05,9.15E-05,0.0002464,7.56E-05,9.82E-05,8.41E-05,0.0002579,0.002210375,0.003149685,0.00056318,0.00592324,0.203041607,0.053385902,0.027230159,0.283657668,1
6.21E-05,8.88E-05,9.59E-05,0.0002468,7.60E-05,9.67E-05,8.71E-05,0.0002598,0.000908811,0.001804466,0.000344064,0.003057341,0.152101762,0.049370815,0.026173289,0.227645866,1
6.35E-05,8.65E-05,9.96E-05,0.0002496,7.55E-05,9.54E-05,9.10E-05,0.0002619,0.000288693,0.000573216,0.000182481,0.00104439,0.111474025,0.045652947,0.025193365,0.182320337,1
0.012168056,0.004885345,0.000659939,0.01771334,0.006285953,0.00259315,0.000379967,0.00925907,0.0032369,0.001470489,0.000269434,0.004976823,0.073196368,0.043263824,0.024228324,0.140688516,1
0.011957604,0.007129414,0.000663602,0.01975062,0.006352796,0.004281395,0.000384013,0.011018204,0.003240037,0.002261584,0.000238616,0.005740237,0.046776409,0.0391462,0.023454341,0.10937695,1
0.011574825,0.007470154,0.00065407,0.019699049,0.00634488,0.00549275,0.0003839,0.01222153,0.003254213,0.003043914,0.000232131,0.006530258,0.007784209,0.005670989,0.000774439,0.014229637,1
0.011068675,0.005914504,0.000621711,0.01760489,0.00630571,0.006245252,0.000379587,0.012930549,0.003264181,0.003734534,0.0002313,0.007230015,0.006351741,0.005383453,0.000718207,0.012453401,1
0.010436555,0.002463472,0.000568844,0.013468871,0.006238085,0.006547367,0.000374215,0.013159667,0.003271962,0.004332976,0.000232823,0.007837761,0.005178597,0.00518738,0.000658169,0.011024146,1
0.000109709,9.04E-05,7.88E-05,0.000278909,0.006146514,0.006394858,0.000369904,0.012911276,0.003276908,0.004838019,0.000233133,0.00834806,0.004093179,0.005033143,0.000600961,0.009727283,1
7.79E-05,8.77E-05,7.71E-05,0.0002427,0.006031476,0.005781568,0.000370599,0.012183643,0.003277408,0.005223408,0.000232943,0.008733759,0.003602587,0.005079692,0.000555579,0.009237858,1
7.27E-05,8.86E-05,7.79E-05,0.0002392,0.005900207,0.004750631,0.000368914,0.011019752,0.003275354,0.005510983,0.000233089,0.009019426,0.00347082,0.005193121,0.000505941,0.009169882,1
7.18E-05,8.62E-05,7.74E-05,0.0002354,0.005744908,0.003249797,0.000358671,0.009353376,0.003268833,0.005698836,0.000232254,0.009199923,0.002635314,0.004799279,0.000349388,0.007783981,1
7.23E-05,8.73E-05,7.41E-05,0.0002337,0.005574572,0.001275239,0.000345514,0.007195325,0.003260232,0.005776438,0.000232119,0.009268789,0.002267704,0.004547977,0.000238241,0.007053922,1
0.073902979,0.015431531,0.002908356,0.092242866,0.039563856,0.008230777,0.00156476,0.049359393,0.024131775,0.011572023,0.001010621,0.036714419,0.016402237,0.008993468,0.000727487,0.026123192,1
0.132817072,0.027288739,0.005056385,0.165162196,0.08296595,0.016846233,0.003141436,0.102953619,0.049511925,0.01825209,0.001921742,0.069685757,0.03433111,0.014506791,0.001350786,0.050188687,1
0.146204206,0.030010131,0.005537937,0.181752274,0.115667712,0.023243925,0.004343568,0.143255205,0.07219357,0.023802415,0.002745173,0.098741158,0.051229904,0.019542727,0.001961232,0.072733863,1
0.115669587,0.023638186,0.004313849,0.143621622,0.140723335,0.027483193,0.005154682,0.17336121,0.094326241,0.02826478,0.003466766,0.126057787,0.068648987,0.024146354,0.002541172,0.095336513,1
0.032175406,0.007714525,0.00122815,0.041118081,0.15351746,0.029408477,0.005553875,0.188479812,0.113409406,0.031520105,0.004070254,0.148999765,0.084894791,0.028234955,0.003069373,0.116199119,1
0.001152168,0.000116302,0.000110829,0.001379299,0.153452773,0.029054701,0.005504922,0.188012396,0.129227212,0.033573321,0.004572405,0.167372938,0.099832546,0.03181201,0.003549269,0.135193825,1
0.000837336,9.52E-05,0.000102215,0.001034751,0.139965873,0.026306138,0.004940155,0.171212166,0.141568125,0.034452489,0.004958095,0.180978709,0.113308918,0.034883655,0.003954652,0.152147225,1
9.87E-05,8.12E-05,9.18E-05,0.0002717,0.11293364,0.02124067,0.003955492,0.138129802,0.150366734,0.034159296,0.005210701,0.189736731,0.125281071,0.037436291,0.004311018,0.16702838,1
0.001301156,0.000150166,0.000124171,0.001575493,0.070966517,0.013742154,0.002526552,0.087235223,0.151988537,0.032333407,0.005244227,0.189566171,0.132592919,0.039170284,0.004546037,0.17630924,1
0.002355034,0.000238991,0.000145482,0.002739507,0.01767541,0.00401238,0.000687473,0.022375263,0.149902676,0.029156427,0.005140731,0.184199834,0.13796961,0.040212772,0.004722396,0.182904778,1
0.002645118,0.000287332,0.000144812,0.003077262,0.002150641,0.000251847,0.000151585,0.002554073,0.148909533,0.027708869,0.005082443,0.181700845,0.141954195,0.040714776,0.004845348,0.187514319,1
0.00201088,0.000268554,0.000135948,0.002415382,0.002509686,0.000297406,0.000161515,0.002968607,0.144021586,0.026809866,0.004937371,0.175768823,0.144666863,0.040713501,0.004933992,0.190314356,1
0.00138045,0.003723923,0.000137086,0.005241459,0.00379283,0.002505418,0.000194553,0.006492801,0.135335444,0.025352437,0.004659999,0.16534788,0.144943607,0.039536489,0.004954205,0.189434301,1
0.002481365,0.010319666,0.000176373,0.012977404,0.005723456,0.007521684,0.000253533,0.013498673,0.123720299,0.024157762,0.004277157,0.152155218,0.143127586,0.037544145,0.004882268,0.185553999,1
0.003150088,0.013709971,0.000234492,0.017094551,0.006956016,0.012011049,0.000322585,0.01928965,0.110239753,0.023247139,0.003845746,0.137332638,0.140249076,0.035495072,0.004764509,0.180508657,1
0.002694747,0.012435277,0.00024006,0.015370084,0.007103234,0.015313694,0.000356249,0.022773177,0.094927053,0.022526609,0.003343539,0.120797201,0.136453667,0.033390036,0.004628216,0.174471919,1
0.001197481,0.005826656,0.000183354,0.007207491,0.00624838,0.017104252,0.000365927,0.023718559,0.077752463,0.021895724,0.002765156,0.102413343,0.131706745,0.031257817,0.004490971,0.167455533,1
0.000448847,0.000605903,0.00013117,0.00118592,0.004597203,0.017424273,0.00033032,0.022351796,0.058960519,0.021536121,0.002143602,0.082640242,0.12595435,0.029170438,0.004307935,0.159432723,0
0.000716492,0.000666658,0.000134752,0.001517902,0.004412733,0.016577659,0.000332225,0.021322617,0.038745889,0.021393964,0.001493833,0.061633686,0.119234352,0.027083051,0.004068607,0.15038601,0
0.000836381,0.00075262,0.000139136,0.001728137,0.004076399,0.014416473,0.000317778,0.01881065,0.016880473,0.021390077,0.000784799,0.039055349,0.111742232,0.02498612,0.003795988,0.14052434,0
0.000667722,0.000800384,0.000138634,0.00160674,0.003042337,0.010675016,0.000275792,0.013993145,0.011240283,0.022364894,0.000609186,0.034214363,0.106850663,0.02456572,0.00362146,0.135037843,0
0.000509254,0.000829093,0.000138613,0.00147696,0.00162191,0.005114658,0.000212958,0.006949526,0.011764855,0.023751076,0.000637751,0.036153682,0.099821238,0.024922304,0.00341162,0.128155162,0
0.011660097,0.017944441,0.000574067,0.030178605,0.006063371,0.009283841,0.000354292,0.015701504,0.01245092,0.023905443,0.000640754,0.036997117,0.094531342,0.025452172,0.003249719,0.123233233,0
0.021893488,0.033271122,0.000984353,0.056148963,0.013028337,0.019139502,0.000604235,0.032772074,0.013373258,0.024541629,0.000654675,0.038569562,0.088966013,0.026250043,0.003073268,0.118289324,0
0.024149094,0.037829162,0.001091573,0.063069829,0.018960226,0.027520032,0.000816676,0.047296934,0.014389341,0.025372665,0.000671733,0.040433739,0.081924744,0.026865295,0.002857801,0.11164784,0
0.018921145,0.028836163,0.000874127,0.048631435,0.023462242,0.033621055,0.000973318,0.058056615,0.01541909,0.026267181,0.000688678,0.042374949,0.073219514,0.027201128,0.002578052,0.102998694,0
0.004414035,0.00494529,0.000265314,0.009624639,0.026307225,0.03725058,0.00108472,0.064642525,0.016513906,0.027253837,0.000725478,0.044493221,0.062780496,0.027234255,0.002234436,0.092249187,0
0.000176776,0.000156407,0.000102817,0.000436,0.026705613,0.037796061,0.001132897,0.065634571,0.017665547,0.028294552,0.000764879,0.046724978,0.050607027,0.0269609,0.001841239,0.079409166,0
0.000121935,0.000116528,9.94E-05,0.000337863,0.024084606,0.034940217,0.001042391,0.060067214,0.019458896,0.029541344,0.000813402,0.049813642,0.036636294,0.026339338,0.001389546,0.064365178,0
0.000115391,0.000106967,9.92E-05,0.000321558,0.018955,0.028542528,0.00085627,0.048353798,0.021298514,0.030940074,0.000860751,0.053099339,0.020788552,0.025348301,0.000867567,0.04700442,0
0.000139899,0.000119508,0.000132179,0.000391586,0.012167584,0.017914393,0.000622429,0.030704406,0.023016717,0.032409502,0.00095185,0.056378069,0.016909541,0.025185122,0.000751983,0.042846646,0
0.000122222,0.000105641,0.000166521,0.000394384,0.002612356,0.002833629,0.000249031,0.005695016,0.024567309,0.033907157,0.001071034,0.0595455,0.017707917,0.025751801,0.00080814,0.044267858,0
0.000123053,0.000105345,0.000172478,0.000400876,0.000213864,0.000185431,0.000161334,0.000560629,0.025562766,0.03530129,0.001155539,0.062019595,0.01843059,0.026314499,0.000850558,0.045595647,0
0.000130783,0.000105293,0.000160254,0.00039633,0.000167374,0.00014635,0.000161799,0.000475523,0.025731781,0.035682456,0.001197841,0.062612078,0.019092937,0.026859162,0.000883546,0.046835645,0
0.00012654,0.000100129,0.000174425,0.000401094,0.000146881,0.000133616,0.000216117,0.000496614,0.025270442,0.035132299,0.001283753,0.061686494,0.019713331,0.027427355,0.000975788,0.048116474,0
9.52E-05,8.06E-05,0.00015572,0.00033152,0.000134445,0.000123915,0.000235468,0.000493828,0.024314292,0.033679022,0.001307298,0.059300612,0.020313718,0.02800104,0.001052408,0.049367166,0
7.80E-05,7.72E-05,0.000167004,0.000322204,0.000113125,0.000109823,0.000224404,0.000447352,0.022730306,0.031311473,0.001250329,0.055292108,0.020899047,0.028565471,0.001098131,0.050562649,0
7.50E-05,7.61E-05,0.00016919,0.00032029,0.000109472,0.000106376,0.000208941,0.000424789,0.020081466,0.027811283,0.001157048,0.049049797,0.021454486,0.029120017,0.001132257,0.05170676,0
6.39E-05,6.73E-05,0.000150371,0.000281571,0.000104371,9.96E-05,0.000185009,0.00038898,0.01630711,0.023191303,0.000996503,0.040494916,0.02207568,0.029728819,0.001167598,0.052972097,0
6.50E-05,6.84E-05,0.000127092,0.000260492,0.000102145,9.35E-05,0.000150848,0.000346493,0.011799192,0.017445513,0.000797659,0.030042364,0.022615967,0.030377311,0.001198624,0.054191902,0
6.48E-05,7.04E-05,0.000100046,0.000235246,8.53E-05,8.22E-05,0.00013864,0.00030614,0.007084038,0.010257537,0.00055975,0.017901325,0.023064668,0.031025448,0.001218648,0.055308764,0
7.03E-05,7.75E-05,9.50E-05,0.0002428,7.83E-05,8.40E-05,0.000140932,0.000303232,0.00153894,0.001665019,0.000274115,0.003478074,0.023418585,0.031676298,0.001247204,0.056342087,0
7.05E-05,7.96E-05,9.66E-05,0.0002467,7.83E-05,8.57E-05,0.000139901,0.000303901,0.000216786,0.00021743,0.00020364,0.000637856,0.023232699,0.031833507,0.001257553,0.056323759,0
6.93E-05,8.00E-05,9.73E-05,0.0002466,7.32E-05,8.28E-05,0.000133439,0.000289439,0.000171343,0.000180774,0.000192846,0.000544963,0.022354391,0.030827708,0.001234961,0.05441706,0
7.41E-05,7.93E-05,0.000101012,0.000254412,7.64E-05,8.50E-05,0.000117182,0.000278582,0.000152332,0.000164709,0.000181868,0.000498909,0.021111828,0.029199148,0.001175038,0.051486014,0
0.000595541,0.000117766,0.00014364,0.000856947,0.000331481,0.000100915,0.000123023,0.000555419,0.000247261,0.000152543,0.000180139,0.000579943,0.019490039,0.026986444,0.00109199,0.047568473,0
0.000614696,0.000115419,0.000147036,0.000877151,0.00035501,9.95E-05,0.000127499,0.000582009,0.000238379,0.000136055,0.000176331,0.000550765,0.017571567,0.024301793,0.000995159,0.042868519,0
0.000599584,0.000116247,0.000134353,0.000850184,0.000379834,9.82E-05,0.000128024,0.000606058,0.000245024,0.000127687,0.000170266,0.000542977,0.015042912,0.02098662,0.000897378,0.03692691,0
0.001339578,0.000181881,0.000185715,0.001707174,0.000840721,0.000132699,0.00015531,0.00112873,0.000476262,0.000133648,0.000175164,0.000785074,0.011979182,0.017061168,0.000766655,0.029807005,0
0.001743231,0.000378787,0.000219515,0.002341533,0.001095415,0.000237625,0.000168125,0.001501165,0.000607464,0.000176985,0.000168532,0.000952981,0.008618318,0.012582732,0.000615325,0.021816375,0
0.002532093,0.000411872,0.000212695,0.00315666,0.001564333,0.000265139,0.000178285,0.002007757,0.000824955,0.000186669,0.000164925,0.001176549,0.005444561,0.007331939,0.000447882,0.013224382,0
0.003035351,0.000447403,0.000184591,0.003667345,0.00189924,0.000283016,0.000175132,0.002357388,0.000991899,0.000197078,0.000164743,0.00135372,0.001727029,0.001309356,0.000244168,0.003280553,0
0.00303003,0.00046201,0.000185704,0.003677744,0.002162719,0.000300634,0.000172322,0.002635675,0.001134941,0.000206312,0.000165831,0.001507084,0.000922455,0.00030421,0.000193433,0.001420098,0
0.001304592,0.000358501,0.000137584,0.001800677,0.002366297,0.000316058,0.00017169,0.002854045,0.00125291,0.000212191,0.000166149,0.00163125,0.000980437,0.000277757,0.000185877,0.001444071,0
7.64E-05,8.54E-05,0.0001193,0.0002811,0.002521838,0.000327327,0.000172516,0.003021681,0.001358495,0.000219162,0.000152734,0.001730391,0.001047733,0.000266704,0.000179396,0.001493833,0
6.08E-05,8.18E-05,9.98E-05,0.0002424,0.002198443,0.000306793,0.000160358,0.002665594,0.001448534,0.000224791,0.000143071,0.001816396,0.001109598,0.000257268,0.000173976,0.001540842,0
6.00E-05,8.30E-05,8.82E-05,0.0002312,0.002042112,0.000302973,0.000154243,0.002499328,0.001521702,0.000228668,0.000140968,0.001891338,0.001161083,0.000249135,0.000169327,0.001579545,0
5.95E-05,8.46E-05,8.51E-05,0.0002292,0.001757936,0.000293577,0.000157333,0.002208846,0.001580241,0.000230874,0.000143035,0.00195415,0.001216515,0.000246236,0.000167396,0.001630147,0
9.59E-05,8.93E-05,8.89E-05,0.0002741,0.000724919,0.00022921,0.000132522,0.001086651,0.001621876,0.000233755,0.000144684,0.002000315,0.001255917,0.00024338,0.00016451,0.001663807,0
0.003545898,0.00137826,0.000173384,0.005097542,0.002068363,0.000804756,0.00017991,0.003053029,0.002221408,0.00053731,0.000180409,0.002939127,0.001598408,0.000415198,0.000186794,0.0022004,0
0.00566732,0.002291835,0.000198946,0.008158101,0.003831817,0.001527381,0.000185088,0.005544286,0.002894904,0.000899377,0.000204996,0.003999277,0.001996627,0.000633513,0.000204732,0.002834872,0
0.006256292,0.002392645,0.000191896,0.008840833,0.005480616,0.002038678,0.000185684,0.007704978,0.003695668,0.001214908,0.000217327,0.005127903,0.002497925,0.000837899,0.000220045,0.003555869,0
0.004732306,0.001830373,0.000176065,0.006738744,0.006901868,0.002499697,0.000199304,0.009600869,0.004624544,0.00158041,0.000235881,0.006440835,0.003109933,0.001090618,0.000243282,0.004443833,0
0.000799427,0.000302436,0.000134641,0.001236504,0.007914487,0.002769611,0.000224037,0.010908135,0.005626838,0.001929401,0.000263501,0.00781974,0.003800171,0.001348655,0.00027337,0.005422196,0
0.002247714,0.001209629,0.000178127,0.00363547,0.00776619,0.002898998,0.000236573,0.010901761,0.00609607,0.002174642,0.000282147,0.008552859,0.004142346,0.001538363,0.000273424,0.005954133,0
0.004932762,0.003123338,0.000228673,0.008284773,0.007096099,0.003066528,0.000232311,0.010394938,0.006037563,0.00226563,0.000279978,0.008583171,0.004158469,0.001593411,0.000257074,0.006008954,0
0.006390087,0.004207258,0.000261557,0.010858902,0.006451468,0.003305622,0.000227852,0.009984942,0.006074943,0.002379202,0.000279579,0.008733724,0.004178458,0.00165978,0.000251406,0.006089644,0
0.005751974,0.003898397,0.000255307,0.009905678,0.005760915,0.003556825,0.000224955,0.009542695,0.006104071,0.002494197,0.000274108,0.008872376,0.004198133,0.001727611,0.000249085,0.006174829,0
0.002571613,0.002106789,0.00017836,0.004856762,0.005153492,0.003805226,0.000220966,0.009179684,0.005906244,0.002596698,0.000253746,0.008756688,0.00422026,0.001795541,0.000245623,0.006261424,0
7.63E-05,0.000116206,9.30E-05,0.000285506,0.005534386,0.00404752,0.000214366,0.009796272,0.005803044,0.002658482,0.000236298,0.008697824,0.004241263,0.00186302,0.000242045,0.006346328,0
0.001960689,0.0004488,0.000127236,0.002536725,0.005757712,0.003815412,0.000221444,0.009794568,0.005944116,0.002703224,0.000219215,0.008866555,0.004491581,0.001909417,0.000246995,0.006647993,0
0.004376052,0.000775722,0.000155161,0.005306935,0.005801535,0.003298881,0.000221665,0.009322081,0.006277207,0.002675077,0.000210579,0.009162863,0.004909385,0.001910548,0.000247333,0.007067266,0
0.005491491,0.000905731,0.00017242,0.006569642,0.005711629,0.002505836,0.000213828,0.008431293,0.006547517,0.002641553,0.000207727,0.009396797,0.005354556,0.001911654,0.000247522,0.007513732,0
0.00479642,0.000801576,0.000167399,0.005765395,0.005392634,0.001530098,0.000191111,0.007113843,0.006677856,0.002601989,0.000207912,0.009487757,0.005776517,0.001912443,0.000249971,0.007938931,0
0.002233759,0.000425781,0.000143208,0.002802748,0.005535644,0.00083277,0.000173371,0.006541785,0.006653824,0.002557045,0.000206543,0.009417412,0.006174717,0.001912715,0.000254668,0.0083421,0
9.35E-05,6.89E-05,9.01E-05,0.0002525,0.005718193,0.000876291,0.000174295,0.006768779,0.00646082,0.002507034,0.00020344,0.009171294,0.006532049,0.001912251,0.000260273,0.008704573,0
7.09E-05,6.71E-05,8.65E-05,0.0002245,0.005397091,0.000841478,0.000167751,0.00640632,0.006102714,0.002450488,0.000197882,0.008751084,0.006922467,0.001915611,0.000264662,0.00910274,0
6.75E-05,6.60E-05,8.52E-05,0.0002187,0.004587156,0.000729119,0.000158241,0.005474516,0.005549693,0.002385158,0.000192949,0.0081278,0.007288264,0.001917539,0.000264596,0.009470399,0
6.64E-05,6.57E-05,8.84E-05,0.0002205,0.003218532,0.00054181,0.000139456,0.003899798,0.00485788,0.002307205,0.000184041,0.007349126,0.007522362,0.001911861,0.000251466,0.009685689,0
6.50E-05,6.55E-05,8.80E-05,0.0002185,0.001322337,0.000267589,0.000117829,0.001707755,0.005004383,0.002166629,0.000180116,0.007351128,0.00773433,0.001880124,0.000238818,0.009853272,0
6.48E-05,6.63E-05,9.04E-05,0.0002215,0.000104105,7.06E-05,9.03E-05,0.000265005,0.005134983,0.001953044,0.000179918,0.007267945,0.007627223,0.001857883,0.000218594,0.0097037,0
6.26E-05,6.62E-05,9.06E-05,0.0002194,7.93E-05,6.81E-05,8.86E-05,0.000236,0.005231405,0.001731032,0.000179417,0.007141854,0.007462686,0.001834191,0.000204583,0.00950146,0
6.39E-05,6.75E-05,0.000109132,0.000240532,7.54E-05,6.76E-05,9.97E-05,0.0002427,0.005279518,0.001406842,0.000178113,0.006864473,0.007239155,0.001806373,0.000195426,0.009240954,0
6.31E-05,6.88E-05,0.00010818,0.00024008,7.25E-05,6.75E-05,0.000102394,0.000242394,0.005244477,0.001023525,0.000167213,0.006435215,0.006936504,0.001773995,0.000188611,0.00889911,0
6.77E-05,7.00E-05,0.000106274,0.000243974,7.20E-05,6.78E-05,0.000102285,0.000242085,0.005054223,0.000728282,0.000154467,0.005936972,0.006539495,0.001738318,0.000182365,0.008460178,0
6.67E-05,6.83E-05,0.000104771,0.000239771,7.07E-05,6.73E-05,0.000103104,0.000241104,0.004522972,0.000674905,0.000148176,0.005346053,0.006054567,0.001700127,0.00017738,0.007932074,0
6.53E-05,6.81E-05,0.000112718,0.000246118,7.01E-05,6.71E-05,0.000104532,0.000241732,0.003818839,0.000586455,0.000141826,0.00454712,0.005488058,0.001658828,0.000172503,0.007319389,0
6.48E-05,6.67E-05,9.96E-05,0.0002311,6.87E-05,6.71E-05,0.000104754,0.000240554,0.002974856,0.000474107,0.000133591,0.003582554,0.004819858,0.001613201,0.000167226,0.006600285,0
6.43E-05,6.53E-05,9.38E-05,0.0002234,6.63E-05,6.70E-05,0.000105697,0.000238997,0.001952594,0.000336811,0.000123139,0.002412544,0.004091772,0.001560448,0.0001606,0.00581282,0
6.11E-05,6.51E-05,9.09E-05,0.0002171,6.67E-05,6.76E-05,0.000107468,0.000241768,0.000789111,0.000174833,0.00011264,0.001076584,0.004136102,0.00146813,0.00015891,0.005763142,0
6.07E-05,6.64E-05,8.92E-05,0.0002163,6.55E-05,6.73E-05,0.000106708,0.000239508,0.000113971,7.02E-05,9.90E-05,0.000283171,0.004186239,0.001330895,0.000158277,0.005675411,0
5.96E-05,6.75E-05,8.97E-05,0.0002168,6.31E-05,6.79E-05,0.000106282,0.000237282,9.30E-05,6.86E-05,9.79E-05,0.0002595,0.004235677,0.001192289,0.000157885,0.005585851,0
