accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
7.964975117,4.001077709,0.965535795,8.3578,4.281845,1.215005,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.207862087,7.084936695,7.729157376,7.964975117,4.001077709,0.965535795,8.3578,4.281845,1.215005,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.207862087,7.084936695,7.729157376,7.964975117,4.001077709,0.965535795,8.3578,4.281845,1.215005,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.207862087,7.084936695,7.729157376,7.964975117,4.001077709,0.965535795,8.3578,4.281845,1.215005,11.2092,7.71857,6.74657,2.18581,-6.50955,-5.26941,2.207862087,7.084936695,7.729157376,1
5.013248841,1.892197893,4.706343039,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.23769835,9.853149607,22.8863223,5.013248841,1.892197893,4.706343039,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.23769835,9.853149607,22.8863223,5.013248841,1.892197893,4.706343039,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.23769835,9.853149607,22.8863223,5.013248841,1.892197893,4.706343039,5.74943,0.6679535,4.94501,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,12.23769835,9.853149607,22.8863223,1
3.762511137,1.013726611,6.30088072,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.30195502,8.123628787,20.34210825,3.762511137,1.013726611,6.30088072,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.30195502,8.123628787,20.34210825,3.762511137,1.013726611,6.30088072,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.30195502,8.123628787,20.34210825,3.762511137,1.013726611,6.30088072,1.56215,-0.418967,9.42796,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,11.30195502,8.123628787,20.34210825,1
3.069828185,0.652261253,7.113812994,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876,6.484362812,17.23792461,3.069828185,0.652261253,7.113812994,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876,6.484362812,17.23792461,3.069828185,0.652261253,7.113812994,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876,6.484362812,17.23792461,3.069828185,0.652261253,7.113812994,1.24493,-0.421361,9.50218,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,9.916540876,6.484362812,17.23792461,1
2.691216018,0.425377893,7.597043469,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771,5.393091143,14.72357001,2.691216018,0.425377893,7.597043469,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771,5.393091143,14.72357001,2.691216018,0.425377893,7.597043469,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771,5.393091143,14.72357001,2.691216018,0.425377893,7.597043469,1.18508,-0.459667,9.52372,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,8.506257771,5.393091143,14.72357001,1
1.306955235,-0.469383004,9.312874196,1.07854,-0.476426,9.53809,21.2931,9.45669,11.8508,-1.44604,-5.01803,-4.57991,1.127334902,0.780691069,2.195373162,2.416625215,0.275693782,7.92165113,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373,4.606190355,12.79597626,2.416625215,0.275693782,7.92165113,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373,4.606190355,12.79597626,2.416625215,0.275693782,7.92165113,1.14677,-0.469243,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,7.465407373,4.606190355,12.79597626,1
1.126717935,-0.528737497,9.530225737,1.1372,-0.486002,9.5357,1.6615,-0.0502761,9.76792,0.794841,-1.14438,9.35853,0.0200304,0.020452362,0.001120763,2.237155337,0.162958329,8.151973537,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121773,4.024509579,11.28593532,2.237155337,0.162958329,8.151973537,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121773,4.024509579,11.28593532,2.237155337,0.162958329,8.151973537,1.15635,-0.476426,9.5333,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,6.592121773,4.024509579,11.28593532,1
1.117196586,-0.478948239,9.537854837,1.15156,-0.483608,9.5357,1.48674,-0.0502761,9.6961,0.794841,-1.03425,9.44232,0.008720183,0.00169106,0.00024251,2.109189543,0.08080483,8.323989543,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.882635781,3.568674236,10.08208619,2.109189543,0.08080483,8.323989543,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.882635781,3.568674236,10.08208619,2.109189543,0.08080483,8.323989543,1.17071,-0.481214,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.882635781,3.568674236,10.08208619,1
1.16567555,-0.490253973,9.532410557,1.18268,-0.488396,9.53091,1.48674,-0.0502761,9.58358,0.794841,-1.03425,9.44232,0.005047322,0.000933601,0.00017267,2.01196561,0.017530572,8.457478307,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.304559145,3.204156506,9.104238662,2.01196561,0.017530572,8.457478307,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.304559145,3.204156506,9.104238662,2.01196561,0.017530572,8.457478307,1.18508,-0.483608,9.53091,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,5.304559145,3.204156506,9.104238662,1
1.17944811,-0.491009702,9.531119287,1.2162,-0.49079,9.53091,1.48674,-0.0502761,9.58358,0.794841,-1.03425,9.44232,0.006027941,0.000897479,0.000186083,1.935332064,-0.032815905,8.564081378,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.826889175,2.906521289,8.295969066,1.935332064,-0.032815905,8.564081378,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.826889175,2.906521289,8.295969066,1.935332064,-0.032815905,8.564081378,1.20184,-0.483608,9.52851,21.2931,9.45669,11.8508,-1.44604,-6.50955,-5.26941,4.826889175,2.906521289,8.295969066,1
