accX_variances5,accY_variances5,accZ_variances5,,accX_variances10,accY_variances10,accZ_variances10,,accX_variances20,accY_variances20,accZ_variances20,,accX_variances30,accY_variances30,accZ_variances30,,tags
0.013596324,0.013660042,0.001399334,0.0286557,0.009493814,0.009345645,0.001023351,0.01986281,1.369843809,1.487184073,6.17465849,9.031686372,1.369843809,1.487184073,6.17465849,9.031686372,1
0.011221073,0.010870546,0.001138358,0.023229977,0.009255566,0.009758989,0.00105929,0.020073845,1.305154299,1.41803285,5.88082714,8.604014289,1.305154299,1.41803285,5.88082714,8.604014289,1
0.008639966,0.006306105,0.000762853,0.015708924,0.00888175,0.009644889,0.001012091,0.01953873,0.009939072,0.006226724,0.000950135,0.017115931,1.245982354,1.354750133,5.612960982,8.213693469,1
0.006429949,0.002882311,0.000620552,0.009932812,0.008398565,0.00913206,0.000940745,0.01847137,0.005401017,0.005739573,0.000667464,0.011808054,1.191768148,1.296704261,5.36806752,7.856539929,0
0.003354321,0.001026359,0.000508947,0.004889627,0.007817819,0.008259605,0.000875983,0.016953407,0.005406103,0.005874053,0.00063775,0.011917906,1.141989086,1.243334313,5.143435779,7.528759178,0
0.000184963,0.000175752,0.000212454,0.000573169,0.007216205,0.007036741,0.00082038,0.015073326,0.005376504,0.00600131,0.000637457,0.012015271,1.096115913,1.194090633,4.936703031,7.226909577,0
0.000124303,0.000147393,0.000133855,0.000405551,0.006566383,0.005539204,0.000766764,0.012872351,0.005312245,0.006081976,0.000636825,0.012031046,1.053722591,1.148539367,4.745838143,6.948100101,0
0.000100992,0.000132692,0.000108087,0.000341771,0.005915299,0.003658973,0.000706815,0.010281087,0.005223502,0.006109873,0.000636459,0.011969834,1.014450645,1.106298888,4.569136442,6.689885975,0
9.27E-05,0.000121968,9.39E-05,0.000308568,0.004601556,0.002165027,0.000672187,0.00743877,0.00511787,0.006075989,0.000632732,0.011826591,0.977959251,1.067034516,4.405087029,6.450080796,0
8.45E-05,0.000116747,8.66E-05,0.000287847,0.00212856,0.000753165,0.000458684,0.003340409,0.005001418,0.005973214,0.000627256,0.011601888,0.943977511,1.030433746,4.252404538,6.226815795,0
8.38E-05,0.000120601,8.38E-05,0.000288201,0.000247173,0.000208009,0.000205321,0.000660503,0.004875851,0.005786689,0.000614863,0.011277403,0.912233653,0.996209496,4.109977218,6.018420367,0
8.14E-05,0.000117091,8.32E-05,0.000281691,0.000177617,0.000169171,0.000128812,0.0004756,0.004733815,0.005540838,0.000603812,0.010878465,0.882535322,0.964178156,3.976734487,5.823447965,0
7.87E-05,0.000116302,8.50E-05,0.000280002,0.000146801,0.000151318,0.000104416,0.000402535,0.004603207,0.005171001,0.000591569,0.010365777,0.006677127,0.004704126,0.000684416,0.012065669,0
7.75E-05,0.000119698,9.04E-05,0.000287598,0.000132055,0.000144712,9.57E-05,0.000372467,0.004464223,0.004725828,0.000579231,0.009769282,0.00365054,0.004375254,0.000487131,0.008512925,0
0.000143639,0.000156401,9.51E-05,0.00039514,0.000147527,0.000159109,9.29E-05,0.000399536,0.004315807,0.004214534,0.00056985,0.009100191,0.003653672,0.004391334,0.000466503,0.008511509,0
0.00016498,0.000165312,9.72E-05,0.000427492,0.00014082,0.000164033,9.25E-05,0.000397353,0.004148409,0.003620845,0.000560208,0.008329462,0.003631886,0.004389959,0.000467179,0.008489024,0
0.026613635,0.005731892,0.000580966,0.032926493,0.014218522,0.003022901,0.000340013,0.017581436,0.01046949,0.004295882,0.000630955,0.015396327,0.008441982,0.005582355,0.000540288,0.014564625,0
0.064018983,0.013502164,0.001186456,0.078707603,0.039780792,0.008124886,0.000742023,0.048647701,0.023127605,0.005897556,0.000759012,0.029784173,0.018190309,0.007849896,0.000674538,0.026714743,0
0.077586145,0.01650328,0.001365216,0.095454641,0.060989066,0.012398647,0.00106089,0.074448603,0.0352205,0.007483034,0.000869185,0.043572719,0.027925338,0.010026196,0.000800576,0.03875211,0
0.063913371,0.013858918,0.00111411,0.078886399,0.076051442,0.015519188,0.001291244,0.092861874,0.047009469,0.009335515,0.00090329,0.057248274,0.037135322,0.012005729,0.00091797,0.050059021,1
0.021953942,0.005001773,0.000444362,0.027400077,0.084129206,0.017253254,0.001434201,0.102816661,0.05800764,0.011443914,0.000960037,0.070411591,0.045624593,0.013716844,0.00102079,0.060362227,1
0.000438125,0.000201825,0.00010259,0.00074254,0.084933643,0.017722958,0.001471949,0.10412855,0.067780168,0.013520609,0.001102361,0.082403138,0.05329955,0.015240286,0.001115399,0.069655235,1
0.000268047,0.000187207,9.86E-05,0.000553854,0.078447491,0.016702913,0.001364293,0.096514697,0.076072868,0.01537211,0.001233561,0.092678539,0.060315414,0.016473437,0.00118556,0.077974411,1
0.000238189,0.00018096,9.81E-05,0.000517249,0.064070264,0.013979656,0.001116794,0.079166714,0.082613591,0.016870439,0.001341507,0.100825537,0.066455692,0.017373096,0.001237198,0.085065986,1
0.000229233,0.000173959,9.81E-05,0.000501292,0.04217036,0.009486673,0.000755862,0.052412895,0.087302177,0.017988068,0.001423516,0.106713761,0.071625819,0.017914913,0.001279202,0.090819934,1
0.00021632,0.000147225,0.000103802,0.000467347,0.012843194,0.003131831,0.000300057,0.016275082,0.090159472,0.01871112,0.001488373,0.110358965,0.075944931,0.018100238,0.001319522,0.095364691,1
8.20E-05,9.82E-05,9.36E-05,0.0002738,0.000474261,0.000267453,0.000102052,0.000843766,0.091045059,0.019032804,0.001519055,0.111596918,0.079282403,0.017954965,0.001343541,0.098580909,1
8.84E-05,0.000110012,9.62E-05,0.000294612,0.000290568,0.00021728,0.0001012,0.000609048,0.089976411,0.01895175,0.001510964,0.110439125,0.081690479,0.017410978,0.001343039,0.100444496,1
0.004807366,0.003289878,0.000201326,0.00829857,0.002531958,0.001758095,0.000150652,0.004440705,0.086799897,0.018032162,0.001460838,0.106292897,0.084063419,0.016677901,0.001347483,0.102088803,1
0.004997539,0.004992334,0.000209916,0.010199789,0.002624529,0.002975391,0.000154001,0.005753921,0.080838742,0.016631131,0.001365418,0.098835291,0.086983779,0.016691789,0.001351328,0.105026896,1
0.005034454,0.00539411,0.000207946,0.01063651,0.002734651,0.004016517,0.000158424,0.006909592,0.072966224,0.015059282,0.001252174,0.08927768,0.088569726,0.016584758,0.001354099,0.106508583,1
0.004868645,0.004289387,0.000195904,0.009353936,0.00278674,0.004766554,0.000155839,0.007709133,0.06329319,0.013379332,0.001107588,0.07778011,0.088679829,0.016295455,0.001379833,0.106355117,1
0.004437048,0.001499317,0.000172401,0.006108766,0.002857388,0.005136126,0.000159812,0.008153326,0.051884535,0.011544958,0.000927621,0.064357114,0.087894776,0.015913788,0.001389393,0.105197957,1
8.75E-05,0.000102794,8.13E-05,0.000271594,0.002878061,0.005130253,0.000162339,0.008170653,0.038659932,0.009566081,0.000711702,0.048937715,0.086260922,0.015450801,0.001380771,0.103092494,1
8.34E-05,9.57E-05,8.48E-05,0.0002639,0.00286053,0.004724155,0.000165796,0.007750481,0.023950384,0.007439963,0.000476759,0.031867106,0.083794166,0.014922647,0.001352749,0.100069562,1
0.000146156,0.000147111,8.90E-05,0.000382267,0.002810024,0.003890436,0.000159907,0.006860367,0.007835461,0.005129159,0.000230521,0.013195141,0.080434677,0.014329726,0.001309276,0.096073679,1
0.000197515,0.000180947,8.93E-05,0.000467762,0.00267899,0.002678077,0.000148374,0.005505441,0.001845064,0.004589823,0.000137746,0.006572633,0.076211668,0.013671443,0.001248304,0.091131415,1
0.000232682,0.000217326,9.23E-05,0.000542308,0.002415343,0.000924493,0.000134178,0.003474014,0.001909257,0.004892548,0.000140233,0.006942038,0.071279489,0.012964069,0.0011748,0.085418358,1
0.00024882,0.000212486,9.32E-05,0.000554506,0.000308609,0.000189741,8.90E-05,0.00058735,0.002052039,0.005048046,0.000142512,0.007242597,0.065518712,0.012201858,0.001089877,0.078810447,1
0.000211952,0.000198341,9.09E-05,0.000501193,0.000334814,0.000175816,8.90E-05,0.00059963,0.002178703,0.005090272,0.000144564,0.007413539,0.059058762,0.01138242,0.000994972,0.071436154,1
0.000143218,0.000112371,9.18E-05,0.000347389,0.000338763,0.000167089,9.08E-05,0.000596652,0.002267702,0.005026724,0.000144764,0.00743919,0.051838705,0.010483759,0.000899004,0.063221468,1
0.000135207,0.000110189,9.47E-05,0.000340096,0.000330478,0.000161846,9.20E-05,0.000584324,0.002305472,0.004809851,0.000139776,0.007255099,0.043900631,0.009543473,0.000787747,0.054231851,1
8.26E-05,8.39E-05,0.000145133,0.000311633,0.000293449,0.000156339,0.000123833,0.000573621,0.002305137,0.004431043,0.000149368,0.006885548,0.035286624,0.0085345,0.000671746,0.04449287,1
8.44E-05,8.46E-05,0.000147601,0.000316601,0.000238169,0.000150983,0.000133476,0.000522628,0.002258258,0.003918529,0.000151185,0.006327972,0.025933073,0.007456538,0.000524209,0.03391382,1
8.47E-05,8.50E-05,0.000133464,0.000303164,0.000177424,0.000142311,0.000130508,0.000450243,0.002160389,0.003281135,0.000149245,0.005590769,0.016061748,0.006309478,0.000362124,0.02273335,1
8.34E-05,8.42E-05,0.00013317,0.00030077,0.000125907,9.83E-05,0.000129566,0.000353773,0.00200269,0.00251155,0.00014478,0.00465902,0.005679604,0.005084891,0.00019719,0.010961685,1
8.42E-05,8.40E-05,0.000138203,0.000306403,0.000115052,9.71E-05,0.000128182,0.000340334,0.001797565,0.001602669,0.000138755,0.003538989,0.001975744,0.004704091,0.000135571,0.006815406,1
0.000410947,0.000105953,0.000111856,0.000628756,0.000250767,9.51E-05,0.000128473,0.00047434,0.001562336,0.00054908,0.00013383,0.002245246,0.002001484,0.004655161,0.000136859,0.006793504,1
0.000774626,0.000124596,9.75E-05,0.000996722,0.000491949,0.000106773,0.000127968,0.00072669,0.000509112,0.000161655,0.000111676,0.000782443,0.002002262,0.004525894,0.000137967,0.006666123,1
0.001764784,0.001038058,0.000136747,0.002939589,0.001070708,0.000568942,0.000147473,0.001787123,0.000741063,0.000376881,0.000122197,0.001240141,0.002144319,0.004480314,0.000145671,0.006770304,1
0.001903906,0.002343666,0.000138661,0.004386233,0.001390415,0.001374791,0.00014737,0.002912576,0.000864829,0.000783079,0.000123618,0.001771526,0.00215134,0.004304118,0.000145635,0.006601093,1
0.001543873,0.002959255,0.000139424,0.004642552,0.001587498,0.002050137,0.000148136,0.003785771,0.000985807,0.001191805,0.000124041,0.002301653,0.002129951,0.004088404,0.000142554,0.006360909,1
0.001273919,0.00294589,0.000136878,0.004356687,0.00169552,0.002527353,0.000126315,0.004349188,0.001110763,0.001567425,0.000125249,0.002803437,0.002108406,0.003829398,0.000142469,0.006080273,1
0.001311608,0.002200645,0.000141992,0.003654245,0.001617052,0.002605538,0.000119842,0.004342432,0.00117264,0.001765735,0.000127105,0.00306548,0.002049646,0.003483614,0.000142958,0.005676218,1
0.000180941,0.000177939,0.000102127,0.000461007,0.001477086,0.002559625,0.000119801,0.004156512,0.00125229,0.001947212,0.000126289,0.003325791,0.001988758,0.003126879,0.000141687,0.005257324,1
0.00017512,0.000185267,0.000114239,0.000474626,0.001237453,0.002361264,0.000127024,0.003725741,0.001315807,0.00209127,0.000129158,0.003536235,0.001912407,0.00274868,0.000139839,0.004800926,1
0.000170401,0.000159695,0.000205987,0.000536083,0.00088566,0.002018569,0.000180902,0.003085131,0.001360689,0.002187033,0.000154537,0.003702259,0.001825444,0.00235462,0.000152967,0.004333031,1
0.000133424,0.000105811,0.000275518,0.000514753,0.000703557,0.001640893,0.000236629,0.002581079,0.001388321,0.002252962,0.000184377,0.00382566,0.001730549,0.001945315,0.000172193,0.003848057,1
7.18E-05,9.45E-05,0.000248389,0.000414689,0.000691681,0.001165312,0.000264966,0.002121959,0.001378347,0.002304108,0.000203727,0.003886182,0.001033181,0.001848931,0.000174237,0.003056349,1
7.06E-05,9.29E-05,0.000166972,0.000330472,0.000132196,0.000142134,0.000237679,0.000512009,0.001343126,0.002313513,0.000208063,0.003864702,0.001055972,0.001956288,0.000182342,0.003194602,1
0.000114459,9.93E-05,0.000118999,0.000332758,0.000150594,0.000142731,0.000234416,0.000527741,0.001291598,0.002289586,0.000211167,0.003792351,0.001078709,0.002054565,0.000188137,0.003321411,1
0.000115421,0.00010139,0.000141788,0.000358599,0.000143789,0.00013084,0.000224034,0.000498663,0.001218458,0.002193375,0.000209892,0.003621725,0.001111358,0.002111218,0.000188069,0.003410645,1
0.000118156,0.00010337,0.000123332,0.000344858,0.000126026,0.000106782,0.000207994,0.000440802,0.001129812,0.002062478,0.000206632,0.003398922,0.001145043,0.002157933,0.000190366,0.003493342,1
0.000120258,0.000102617,0.000105236,0.000328111,9.61E-05,9.86E-05,0.000177984,0.000372684,0.001008842,0.001898546,0.000207409,0.003114797,0.001175411,0.002191072,0.000191567,0.00355805,1
0.000123206,0.000102458,0.000108391,0.000334055,9.77E-05,9.80E-05,0.000158164,0.000353864,0.000871107,0.001696892,0.000206237,0.002774236,0.001204051,0.002207051,0.00018915,0.003600252,1
6.88E-05,8.66E-05,0.000114109,0.000269509,9.98E-05,9.62E-05,0.000168263,0.000364263,0.000705246,0.001453008,0.000206055,0.002364309,0.001219505,0.002207932,0.000187958,0.003615395,1
6.88E-05,8.73E-05,0.000141389,0.000297489,0.000100306,9.65E-05,0.000190487,0.000387293,0.000502942,0.0011685,0.000210879,0.001882321,0.00122306,0.002154553,0.000189315,0.003566928,1
6.99E-05,8.79E-05,0.000139034,0.000296834,0.000101511,9.70E-05,0.000190131,0.000388642,0.000405926,0.000908084,0.000216796,0.001530806,0.001214539,0.002084005,0.000191981,0.003490525,1
6.86E-05,8.81E-05,0.000107459,0.000264159,0.000102272,9.62E-05,0.000176627,0.000375099,0.000399936,0.000634551,0.000222011,0.001256498,0.001173538,0.002013521,0.000194734,0.003381793,1
0.000211504,0.000161691,9.73E-05,0.000470495,0.000178822,0.000132434,0.000163959,0.000475215,0.000157298,0.000139836,0.000212091,0.000509225,0.001153919,0.001960843,0.000195072,0.003309834,1
0.065658761,0.00638035,0.003675057,0.075714168,0.033624185,0.003281036,0.00201573,0.038920951,0.017034332,0.001743251,0.001177909,0.019955492,0.012068379,0.002792878,0.000835037,0.015696294,1
0.078216247,0.007046793,0.003782658,0.089045698,0.043266581,0.003806162,0.002148421,0.049221164,0.02258777,0.002048363,0.001291902,0.025928035,0.015600832,0.002782941,0.000910678,0.019294451,1
0.080211791,0.007138147,0.00379701,0.091146948,0.050246083,0.004165531,0.002200043,0.056611657,0.027419436,0.002284897,0.001395287,0.03109962,0.018913655,0.002765169,0.000972621,0.022651445,1
0.071680994,0.006670722,0.003680079,0.082031795,0.054560754,0.004370838,0.002180571,0.061112163,0.031610366,0.002506983,0.00148207,0.035599419,0.021981276,0.002743064,0.001028947,0.025753287,1
0.051650037,0.005226014,0.003386204,0.060262255,0.056368529,0.004466463,0.002149421,0.062984413,0.035184208,0.002712283,0.00156102,0.039457511,0.024889072,0.002730349,0.001083753,0.028703174,1
0.000195727,0.000120587,0.000106965,0.000423279,0.055584639,0.004416139,0.002107076,0.062107854,0.038144043,0.002876693,0.001620306,0.042641042,0.027617086,0.002710398,0.001132438,0.031459922,1
0.00019249,0.000118871,0.00010785,0.000419211,0.052216532,0.004231409,0.002053865,0.058501806,0.040527398,0.003002757,0.001622928,0.045153083,0.030178125,0.002688396,0.001176052,0.034042573,1
9.18E-05,9.41E-05,9.31E-05,0.000279,0.046206869,0.003919597,0.00198518,0.052111646,0.042226577,0.003085954,0.001583166,0.046895697,0.032399231,0.002695798,0.001210796,0.036305825,1
9.03E-05,9.31E-05,9.22E-05,0.0002756,0.037664376,0.003468171,0.001891858,0.043024405,0.043352789,0.003122147,0.001534406,0.048009342,0.034331557,0.002707067,0.001245554,0.038284178,0
8.01E-05,8.72E-05,9.13E-05,0.0002586,0.025891783,0.002656273,0.001741728,0.030289784,0.043855275,0.003127485,0.001491155,0.048473915,0.035921133,0.00257899,0.001272261,0.039772384,0
7.84E-05,8.80E-05,8.98E-05,0.0002562,0.000137301,0.000104568,9.99E-05,0.000341769,0.043817783,0.00308678,0.001442015,0.048346578,0.037156164,0.002629471,0.001298657,0.041084292,0
8.75E-05,9.42E-05,9.02E-05,0.0002719,0.000140147,0.000106716,0.000100622,0.000347485,0.043019263,0.003044631,0.001401143,0.047465037,0.038109357,0.002648612,0.001316317,0.042074286,0
9.18E-05,0.00010496,9.29E-05,0.00028966,9.18E-05,9.99E-05,9.44E-05,0.0002861,0.04156307,0.002965912,0.001326204,0.045855186,0.03876186,0.002643496,0.001327875,0.042733231,0
9.10E-05,0.000106605,9.49E-05,0.000292505,9.10E-05,0.000100256,9.48E-05,0.000286056,0.039494194,0.002847628,0.001244897,0.043586719,0.039291775,0.002672477,0.001342532,0.043306784,0
9.87E-05,0.000111366,9.48E-05,0.000304866,9.03E-05,9.95E-05,9.44E-05,0.0002842,0.036750912,0.002701488,0.001181039,0.040633439,0.039450387,0.002686306,0.0013533,0.043489993,0
9.99E-05,0.000110418,9.50E-05,0.000305318,9.06E-05,9.94E-05,9.51E-05,0.0002851,0.03334024,0.00252244,0.001129016,0.036991696,0.039336247,0.002684629,0.001347379,0.043368255,0
0.000170029,0.000163507,0.00010571,0.000439246,0.000131274,0.000129386,0.000100449,0.000361109,0.029285738,0.002340419,0.001087046,0.032713203,0.038968939,0.002699607,0.001298405,0.042966951,0
0.000217229,0.000210893,0.000104429,0.000532551,0.000154493,0.000167866,9.95E-05,0.000421859,0.024676594,0.002136499,0.001044548,0.027857641,0.038522852,0.002716633,0.00123061,0.042470095,0
0.000267358,0.000240018,0.000104562,0.000611938,0.00018218,0.000202628,9.99E-05,0.000484708,0.019381007,0.001880492,0.000995817,0.022257316,0.037787869,0.002705798,0.001164693,0.04165836,0
0.000283637,0.000215145,0.000105403,0.000604185,0.000210191,0.000221986,0.000100089,0.000532266,0.013065959,0.001448895,0.000924901,0.015439755,0.036794653,0.002669214,0.001109085,0.040572952,0
0.000275049,0.000158952,0.000104734,0.000538735,0.000242218,0.000237026,0.00010144,0.000580684,0.000194959,0.000189235,0.000103363,0.000487557,0.035615744,0.002605557,0.001054293,0.039275594,0
0.000106714,0.000101687,8.91E-05,0.000297501,0.000262878,0.000239519,0.000101691,0.000604088,0.000215624,0.000205518,0.000102537,0.000523679,0.03400384,0.002547143,0.001013262,0.037564245,0
0.000103516,0.000102321,9.10E-05,0.000296837,0.000272112,0.000229227,0.000101592,0.000602931,0.000207806,0.000214826,9.83E-05,0.000520932,0.032043982,0.002465409,0.000951412,0.035460803,0
0.006503546,0.002207283,0.000871338,0.009582167,0.003471478,0.001302607,0.000489902,0.005263987,0.001818416,0.000792481,0.000292432,0.002903329,0.030822715,0.002759493,0.001014397,0.034596605,1
0.008947697,0.003105151,0.000895581,0.012948429,0.004633686,0.001873125,0.000500497,0.007007308,0.002364749,0.001202474,0.000297523,0.003864746,0.028082041,0.002977919,0.000965402,0.032025362,1
0.010392672,0.00349634,0.000899717,0.014788729,0.00573077,0.00224013,0.000503318,0.008474218,0.002920402,0.001571002,0.000299215,0.004790619,0.025160064,0.003133585,0.000926155,0.029219804,1
0.01084179,0.003423314,0.000901676,0.01516678,0.006888361,0.002516247,0.000501816,0.009906424,0.003580891,0.00192032,0.000301107,0.005802318,0.022155541,0.003240719,0.000894172,0.026290432,1
0.010180191,0.003045158,0.00091845,0.014143799,0.008008988,0.002810057,0.000517474,0.011336519,0.004345868,0.002255192,0.000308563,0.006909623,0.01912845,0.00329993,0.000869009,0.023297389,1
0.001200418,0.000674332,0.000151948,0.002026698,0.008437589,0.002947586,0.000525662,0.011910837,0.004870518,0.002536883,0.000313205,0.007720606,0.015882045,0.00328654,0.000839542,0.020008127,1
0.000986016,0.000644384,0.000153018,0.001783418,0.008459873,0.00290248,0.000532145,0.011894498,0.005339879,0.002749999,0.000317156,0.008407034,0.012314169,0.003087687,0.000797647,0.016199503,1
0.000932389,0.000623527,0.0001492,0.001705116,0.0079252,0.00268049,0.000527871,0.011133561,0.005685947,0.002889995,0.000316547,0.008892489,0.004115778,0.00244039,0.000249171,0.006805339,1
0.001421069,0.000753242,0.000195259,0.00236957,0.007043415,0.002354857,0.000549862,0.009948134,0.005875319,0.002961533,0.000330263,0.009167115,0.004312401,0.002615013,0.00025817,0.007185584,1
0.002143281,0.00057834,0.00018996,0.002911581,0.006190131,0.001911132,0.000554257,0.00865552,0.005829572,0.003042956,0.000333683,0.009206211,0.00428689,0.002824877,0.000256669,0.007368436,1
0.002701673,0.000510481,0.000190446,0.0034026,0.002283452,0.000635012,0.000174229,0.003092693,0.005787445,0.003134181,0.000336737,0.009258363,0.004275366,0.003079803,0.000257783,0.007612952,1
0.002437039,0.000482991,0.000187014,0.003107044,0.002704379,0.000633846,0.000177724,0.003515949,0.005740533,0.003150284,0.000340713,0.00923153,0.004250528,0.003316283,0.000259375,0.007826186,1
0.001509511,0.000493141,0.000186323,0.002188975,0.003102898,0.000667859,0.000181457,0.003952214,0.005702156,0.003078746,0.000342673,0.009123575,0.004226777,0.003521163,0.000260284,0.008008224,1
0.000303272,0.000242726,0.000108138,0.000654136,0.003199777,0.000711062,0.000181319,0.004092158,0.005661083,0.003009757,0.00034159,0.00901243,0.004204926,0.003702979,0.000261213,0.008169118,1
0.000182741,0.000155314,9.26E-05,0.000430655,0.002769536,0.00059814,0.000168058,0.003535734,0.005536644,0.00294094,0.000344124,0.008821708,0.004186166,0.003838014,0.000262662,0.008286842,1
0.000118066,0.000150708,8.82E-05,0.000356974,0.00238651,0.000517306,0.000158846,0.003062662,0.005411599,0.002806619,0.000346561,0.008564779,0.00416684,0.003935881,0.000264456,0.008367177,1
0.000132309,0.000177928,8.96E-05,0.000399837,0.001744358,0.000464391,0.000147913,0.002356662,0.005262518,0.002595301,0.000348544,0.008206363,0.004150145,0.003987853,0.000265879,0.008403877,1
0.000299462,0.00031065,9.63E-05,0.000706412,0.00105005,0.000473209,0.000145763,0.001669022,0.005144127,0.002313949,0.000351431,0.007809507,0.004168513,0.003970785,0.000268338,0.008407636,1
0.000345758,0.000339361,0.000100119,0.000785238,0.000331796,0.000298137,0.000104121,0.000734054,0.004884115,0.001907399,0.000350829,0.007142343,0.004135369,0.003834084,0.000267863,0.008237316,1
0.000467352,0.000538507,0.000109966,0.001115825,0.000325345,0.000352576,0.000102238,0.000780159,0.004631875,0.001492993,0.000352001,0.006476869,0.00411399,0.003655958,0.000268522,0.00803847,1
0.000455582,0.000615578,0.000107961,0.001179121,0.000297044,0.000446394,0.000100821,0.000844259,0.002793387,0.00070848,0.000157453,0.00365932,0.004080927,0.003404386,0.000268252,0.007753565,1
0.000410139,0.000515738,0.000112708,0.001038585,0.000297612,0.00051136,0.000105047,0.000914019,0.00270012,0.000659999,0.000153654,0.003513773,0.004051381,0.003131825,0.000269447,0.007452653,1
0.00016438,0.000280488,0.000102364,0.000547232,0.0002974,0.000548398,0.000104754,0.000950552,0.002582972,0.000640937,0.000150941,0.00337485,0.004023936,0.002830888,0.000269005,0.007123829,1
0.000161567,0.000235038,0.000103443,0.000500048,0.000284224,0.000539066,0.000104221,0.000927511,0.002323461,0.000629159,0.000146915,0.003099535,0.0039902,0.002567708,0.000266574,0.006824482,1
9.66E-05,0.000117665,9.89E-05,0.000313165,0.000289276,0.000521432,0.000104778,0.000915486,0.001856531,0.000562768,0.000138097,0.002557396,0.003915635,0.002357531,0.000267502,0.006540668,1
9.26E-05,0.000113544,9.75E-05,0.000303644,0.000274198,0.00044123,0.000102728,0.000818156,0.001479633,0.000509516,0.000131119,0.002120268,0.003831891,0.002123402,0.000267625,0.006222918,0
9.29E-05,0.000119726,8.71E-05,0.000299726,0.000253404,0.00033537,0.000101291,0.000690065,0.00103814,0.00048346,0.000124622,0.001646222,0.003734119,0.001873458,0.000268493,0.00587607,0
9.38E-05,0.000119314,8.71E-05,0.000300214,0.000142893,0.000200109,9.77E-05,0.000440702,0.000596462,0.000478791,0.000121906,0.001197159,0.003618374,0.001611714,0.000268872,0.00549896,0
