accX_variances5,accY_variances5,accZ_variances5,,accX_variances10,accY_variances10,accZ_variances10,,accX_variances20,accY_variances20,accZ_variances20,,accX_variances30,accY_variances30,accZ_variances30,,tags
0.000822874,0.000330451,0.000106241,0.001259566,0.0009988,0.000247688,0.00010138,0.001347868,0.015347738,0.000395385,0.000197246,0.015940369,0.016205398,0.000298574,0.000207857,0.016711829,0
0.000926741,0.000340651,0.0001068,0.001374192,0.000595899,0.00021244,9.49E-05,0.000903239,0.014847995,0.000413639,0.000190527,0.015452161,0.017161692,0.000310998,0.000213065,0.017685755,0
0.000975828,0.000344686,0.000108131,0.001428645,0.000630446,0.000216715,9.56E-05,0.000942761,0.013892091,0.000428973,0.000179999,0.014501063,0.017913409,0.000323328,0.000218323,0.01845506,0
0.000961702,0.000343665,0.000106388,0.001411755,0.000667773,0.000220563,9.62E-05,0.000984536,0.012424168,0.000442133,0.000170405,0.013036706,0.018455035,0.000334649,0.000219856,0.01900954,0
0.000865559,0.000335842,0.000104338,0.001305739,0.000679086,0.000222198,9.62E-05,0.000997484,0.010413165,0.000451714,0.000155961,0.01102084,0.018775805,0.000345154,0.000219791,0.01934075,0
7.32E-05,8.81E-05,9.92E-05,0.0002605,0.000675324,0.000221224,0.000108716,0.001005264,0.007866004,0.00045723,0.0001494,0.008472634,0.01887923,0.000354681,0.000231033,0.019464944,0
6.30E-05,8.40E-05,0.000201698,0.000348698,0.000644905,0.000219539,0.000177426,0.00104187,0.006387082,0.000393194,0.000181846,0.006962122,0.018722169,0.000361076,0.000273133,0.019356378,0
6.28E-05,8.29E-05,0.000301369,0.000447069,0.000608895,0.000216202,0.000265228,0.001090325,0.005312643,0.000353018,0.000237163,0.005902824,0.018331741,0.000364594,0.000328141,0.019024476,0
6.05E-05,8.40E-05,0.000265166,0.000409666,0.000551751,0.000213883,0.000281975,0.001047609,0.004078812,0.000303672,0.000250758,0.004633242,0.017739,0.0003673,0.000349224,0.018455524,0
6.23E-05,8.48E-05,0.000176349,0.000323449,0.000474412,0.000210962,0.000279195,0.000964569,0.002639023,0.000247017,0.000256011,0.003142051,0.016868215,0.000369773,0.000361828,0.017599816,0
6.15E-05,8.62E-05,0.00010976,0.00025746,6.85E-05,8.94E-05,0.000256861,0.000414761,0.000982812,0.000181617,0.000248902,0.001413331,0.015747433,0.000370812,0.000366609,0.016484854,0
8.79E-05,0.000113325,0.000122906,0.000324131,7.61E-05,0.000101725,0.000234843,0.000412668,0.000634088,0.000164449,0.000244972,0.001043509,0.014391405,0.000374926,0.000357565,0.015123896,0
9.81E-05,0.000124644,9.64E-05,0.000319144,8.05E-05,0.000109755,0.000212115,0.00040237,0.0005666,0.000165844,0.000249697,0.000982141,0.012782224,0.000371074,0.000348697,0.013501995,0
0.000249332,0.000169449,9.53E-05,0.000514081,0.000158216,0.000130927,0.000181104,0.000470247,0.000595045,0.00017662,0.000255321,0.001026986,0.011102358,0.000377081,0.000344406,0.011823845,0
0.000380044,0.00017255,9.92E-05,0.000651794,0.000247895,0.000131919,0.000140135,0.000519949,0.000636645,0.00017714,0.000257433,0.001071218,0.009194073,0.000374856,0.000332883,0.009901812,0
0.000595248,0.000173332,9.92E-05,0.00086778,0.000432499,0.000131017,0.000114549,0.000678065,0.000741905,0.000176209,0.000255247,0.001173361,0.007091396,0.000370637,0.000314814,0.007776847,1
0.000638964,0.000147777,9.62E-05,0.000882941,0.000609395,0.000130869,0.000113224,0.000853488,0.000845256,0.000175683,0.000244586,0.001265525,0.00592279,0.000322256,0.000297687,0.006542733,1
0.002343401,0.000415382,0.000163752,0.002922535,0.001437662,0.000270235,0.000131793,0.00183969,0.001165735,0.000245186,0.000245709,0.00165663,0.005047629,0.00033315,0.000291767,0.005672546,1
0.005122121,0.0003915,0.000180642,0.005694263,0.002685287,0.000280926,0.000145939,0.003112152,0.001643099,0.000252461,0.000233689,0.002129249,0.004101229,0.000297802,0.000273215,0.004672246,1
0.006845854,0.00039324,0.000192259,0.007431353,0.003946348,0.000285988,0.000169453,0.004401789,0.002215672,0.000258035,0.000227938,0.002701645,0.003212172,0.000260023,0.000258017,0.003730212,1
0.006277897,0.000387089,0.000183735,0.006848721,0.00508959,0.00029046,0.000185081,0.005565131,0.002670797,0.000201954,0.000221047,0.003093798,0.002352434,0.000220341,0.000240933,0.002813708,1
0.002969823,0.000363299,0.000170472,0.003503594,0.005974027,0.000278403,0.000211847,0.006464277,0.003287265,0.00020491,0.00022773,0.003719905,0.002464738,0.000207962,0.000238938,0.002911638,1
0.000159718,8.83E-05,0.000114715,0.000362733,0.006635517,0.000281971,0.000242339,0.007159827,0.003843219,0.000207785,0.000248165,0.004299169,0.00278318,0.00021076,0.00024732,0.00324126,1
0.000174637,9.35E-05,0.000115818,0.000383955,0.006494804,0.000259562,0.000253001,0.007007367,0.004237503,0.000209688,0.000272833,0.004720024,0.003049764,0.000214117,0.000258336,0.003522217,1
0.000175073,9.46E-05,0.000121682,0.000391355,0.005895778,0.000254031,0.000249245,0.006399054,0.004680426,0.000211153,0.000303925,0.005195504,0.00338879,0.000217774,0.000273101,0.003879665,1
0.000179096,9.01E-05,0.000108027,0.000377223,0.004278781,0.000242859,0.00023381,0.00475545,0.005035282,0.000210053,0.000340137,0.005585472,0.003713511,0.000220368,0.000290295,0.004224174,1
0.000184244,9.04E-05,9.53E-05,0.000369944,0.001799378,0.000227493,0.000205677,0.002232548,0.005324623,0.000209266,0.000358035,0.005891924,0.004031383,0.00022323,0.000305384,0.004559997,1
0.000191797,9.01E-05,0.000100663,0.00038256,0.000204458,8.93E-05,0.000145471,0.000439229,0.005538861,0.000208445,0.000331546,0.006078852,0.004341582,0.00022588,0.000309428,0.00487689,1
6.73E-05,8.11E-05,0.000100203,0.000248603,0.000159012,8.80E-05,0.000127267,0.000374279,0.005666569,0.000208544,0.000328299,0.006203412,0.004638787,0.000230012,0.000318303,0.005187102,1
6.62E-05,7.99E-05,0.000100235,0.000246335,0.000147372,8.77E-05,0.000117596,0.000352668,0.005715126,0.00020626,0.00032131,0.006242696,0.004914135,0.000232777,0.000327403,0.005474315,1
6.87E-05,8.32E-05,9.90E-05,0.0002509,0.000149217,8.69E-05,0.000103893,0.00034001,0.005673258,0.000204107,0.000313152,0.006190517,0.005036374,0.00019214,0.00033548,0.005563994,1
6.75E-05,8.46E-05,9.58E-05,0.0002479,0.000149576,8.77E-05,9.70E-05,0.000334276,0.005525823,0.000194819,0.000307008,0.00602765,0.005204883,0.000191377,0.0003438,0.00574006,1
6.68E-05,8.48E-05,9.03E-05,0.0002419,0.000147993,8.79E-05,9.58E-05,0.000331693,0.005346035,0.000195904,0.000288465,0.005830404,0.005322508,0.000190428,0.000352629,0.005865565,1
6.89E-05,8.45E-05,9.03E-05,0.0002437,7.44E-05,8.28E-05,9.54E-05,0.0002526,0.004761512,0.000179788,0.00026078,0.00520208,0.005396518,0.000188187,0.000364833,0.005949538,1
0.000151981,0.000103042,0.000104083,0.000359106,0.000113773,9.15E-05,0.000102231,0.000307504,0.003945764,0.00017725,0.000232468,0.004355482,0.005446074,0.00018732,0.000381386,0.00601478,1
0.000222358,0.000115527,0.000109722,0.000447607,0.000155832,0.000100583,0.000104875,0.00036129,0.002739226,0.000172673,0.000201363,0.003113262,0.005519683,0.000183756,0.000391874,0.006095313,1
0.000292664,0.000116274,0.000110387,0.000519325,0.000207281,0.000104037,0.000104623,0.000415941,0.001226479,0.000165761,0.000168579,0.001560819,0.005585237,0.000180403,0.000375558,0.006141198,1
0.000303021,0.000112628,0.000107571,0.00052322,0.000242729,0.0001069,0.000100226,0.000449855,0.000340443,9.85E-05,0.000132162,0.000571105,0.00558566,0.000178204,0.000343288,0.006107152,1
0.000270533,0.000103776,0.000109166,0.000483475,0.000271839,0.000106208,0.000100665,0.000478712,0.000328749,9.87E-05,0.000119127,0.000546576,0.005528677,0.000175688,0.000327593,0.006031958,1
0.000103529,8.36E-05,9.99E-05,0.000287029,0.000290054,0.000106346,0.000102061,0.000498461,0.000342483,0.000100157,0.000112772,0.000555412,0.005430854,0.000173113,0.000310719,0.005914686,1
6.86E-05,8.22E-05,9.66E-05,0.0002474,0.000294665,0.000105885,0.000103191,0.000503741,0.000362111,0.000101135,0.000104846,0.000568092,0.005265159,0.0001714,0.000295033,0.005731592,0
6.93E-05,8.39E-05,9.36E-05,0.0002468,0.000284495,0.000103541,0.000102593,0.000490629,0.0003794,0.000102448,0.000100857,0.000582705,0.005032815,0.000165104,0.000285024,0.005482943,0
6.71E-05,8.34E-05,9.53E-05,0.0002458,0.00025027,9.91E-05,0.000102001,0.000451371,0.000389786,0.000102882,0.000100406,0.000593074,0.004793782,0.000165393,0.000266123,0.005225298,0
6.63E-05,8.67E-05,9.60E-05,0.000249,0.000203076,9.53E-05,0.000102997,0.000401373,0.000343329,0.000102096,0.000100409,0.000545834,0.004240733,0.000155709,0.000237616,0.004634058,0
6.72E-05,8.70E-05,9.42E-05,0.0002484,9.67E-05,8.53E-05,9.77E-05,0.0002797,0.000345625,0.000101833,0.000100649,0.000548107,0.003508338,0.000152626,0.000206256,0.00386722,0
6.72E-05,8.72E-05,9.26E-05,0.000247,7.42E-05,8.47E-05,9.48E-05,0.0002537,0.000342573,0.000102757,0.00010058,0.00054591,0.002475505,0.000149776,0.000177917,0.002803198,0
6.74E-05,8.60E-05,9.21E-05,0.0002455,7.43E-05,8.49E-05,9.28E-05,0.000252,0.000336872,0.000102525,0.000100535,0.000539932,0.001252286,0.000146214,0.000152304,0.001550804,0
6.70E-05,8.67E-05,9.45E-05,0.0002482,7.29E-05,8.51E-05,9.51E-05,0.0002531,0.000329084,0.000102704,9.89E-05,0.000530688,0.000555239,0.000101637,0.000125977,0.000782853,0
6.66E-05,8.63E-05,9.31E-05,0.000246,7.18E-05,8.65E-05,9.46E-05,0.0002529,0.000318035,0.000101085,9.87E-05,0.00051782,0.000512699,0.00010162,0.000115234,0.000729553,0
6.34E-05,8.70E-05,9.12E-05,0.0002416,7.05E-05,8.71E-05,9.27E-05,0.0002503,0.00029835,9.98E-05,9.85E-05,0.00049665,0.000491757,0.000101988,0.000109298,0.000703043,0
6.33E-05,8.78E-05,9.32E-05,0.0002443,7.01E-05,8.75E-05,9.30E-05,0.0002506,0.000277128,9.85E-05,9.87E-05,0.000474328,0.000482593,0.000101956,0.000102485,0.000687034,0
6.37E-05,8.90E-05,9.47E-05,0.0002474,6.93E-05,8.75E-05,9.34E-05,0.0002502,0.000249074,9.66E-05,9.81E-05,0.000443774,0.0004725,0.000102357,9.90E-05,0.000673857,0
6.39E-05,8.97E-05,9.05E-05,0.0002441,6.78E-05,8.82E-05,9.25E-05,0.0002485,0.000211088,9.41E-05,9.73E-05,0.000402488,0.00045968,0.000102408,9.80E-05,0.000660088,0
8.25E-05,9.36E-05,8.94E-05,0.0002655,7.53E-05,9.00E-05,9.16E-05,0.0002569,0.000171558,9.27E-05,9.73E-05,0.000361558,0.000400556,0.000101932,9.76E-05,0.000600088,0
9.06E-05,9.50E-05,9.62E-05,0.0002818,7.70E-05,9.10E-05,9.68E-05,0.0002648,0.000102934,8.82E-05,9.73E-05,0.000288434,0.000379132,0.00010162,9.94E-05,0.000580152,0
9.11E-05,9.37E-05,9.71E-05,0.0002819,7.78E-05,9.07E-05,0.000100503,0.000269003,8.54E-05,8.77E-05,9.80E-05,0.0002711,0.000354371,0.000101384,0.000100582,0.000556337,0
8.90E-05,9.39E-05,9.74E-05,0.0002803,7.82E-05,9.14E-05,0.000100769,0.000270369,8.24E-05,8.82E-05,9.78E-05,0.0002684,0.000330524,0.000101034,0.00010069,0.000532248,0
8.54E-05,9.27E-05,9.79E-05,0.000276,7.82E-05,9.13E-05,9.77E-05,0.0002672,7.87E-05,8.82E-05,9.79E-05,0.0002648,0.000307133,0.000100716,9.89E-05,0.000506749,0
0.000544622,0.000182271,0.000112128,0.000839021,0.000333721,0.000138399,0.000103543,0.000575663,0.000202771,0.000112527,0.000101432,0.00041673,0.00035349,0.000115135,0.000101245,0.00056987,0
0.000592686,0.000187415,0.000107506,0.000887607,0.000382997,0.000141165,0.000101895,0.000626057,0.000230567,0.000114111,0.000100594,0.000445272,0.000337269,0.00011426,0.000101093,0.000552622,0
0.000578396,0.000196133,0.000103132,0.000877661,0.000391874,0.000145367,0.00010046,0.000637701,0.000243075,0.000116499,0.000100208,0.000459782,0.000317069,0.000114288,0.000101221,0.000532578,1
0.000527194,0.000197381,0.000105105,0.00082968,0.000387806,0.000147993,0.000101561,0.00063736,0.000252158,0.000118221,0.000100709,0.000471088,0.000295631,0.000113745,0.000101601,0.000510977,1
0.000477857,0.000204474,0.00010659,0.000788921,0.000384159,0.000155593,0.00010245,0.000642202,0.000264319,0.000123143,0.000100287,0.000487749,0.000274706,0.000115135,0.00010164,0.000491481,1
0.000483893,0.000180735,9.89E-05,0.000763528,0.00057834,0.000195615,0.000105548,0.000879503,0.000391742,0.000144427,0.00010205,0.000638219,0.000331288,0.000128165,0.000103417,0.00056287,1
0.005103009,0.000194614,0.00012232,0.005419943,0.00333768,0.00019685,0.000117628,0.003652158,0.002011584,0.000145544,0.000111131,0.002268259,0.001392954,0.000125695,0.000108129,0.001626778,1
