minutes,tags,accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30
05:01 AM,,-0.04379215285000001,6.519937005,4.901015515,-0.0742171,9.2915,3.2452,9.75116,10.0552,20.8478,-2.31749,-1.29521,-1.26408,2.2237684782550815,18.4624913453525,10.835652501632865,-0.04379215285000001,6.519937005,4.901015515,-0.0742171,9.2915,3.2452,9.75116,10.0552,20.8478,-2.31749,-1.29521,-1.26408,2.2237684782550815,18.4624913453525,10.835652501632865,-0.04379215285000001,6.519937005,4.901015515,-0.0742171,9.2915,3.2452,9.75116,10.0552,20.8478,-2.31749,-1.29521,-1.26408,2.2237684782550815,18.4624913453525,10.835652501632865,-0.04379215285000001,6.519937005,4.901015515,-0.0742171,9.2915,3.2452,9.75116,10.0552,20.8478,-2.31749,-1.29521,-1.26408,2.2237684782550815,18.4624913453525,10.835652501632865,-0.04379215285000001,6.519937005,4.901015515,-0.0742171,9.2915,3.2452,9.75116,10.0552,20.8478,-2.31749,-1.29521,-1.26408,2.2237684782550815,18.4624913453525,10.835652501632865
05:02 AM,,2.4978031145,0.20216966401666667,9.0382737,0.7110475,0.141252,9.632655,8.62594,1.8674,11.0703,-1.76445,-2.66942,4.89593,5.850661559258472,0.16935737879486298,0.6449441914046432,1.2270054808250002,3.3610533345083335,6.969644607499999,0.355524,0.53149,8.50144,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.652141644510756,19.294470405772586,10.019524668856128,1.2270054808250002,3.3610533345083335,6.969644607499999,0.355524,0.53149,8.50144,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.652141644510756,19.294470405772586,10.019524668856128,1.2270054808250002,3.3610533345083335,6.969644607499999,0.355524,0.53149,8.50144,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.652141644510756,19.294470405772586,10.019524668856128,1.2270054808250002,3.3610533345083335,6.969644607499999,0.355524,0.53149,8.50144,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.652141644510756,19.294470405772586,10.019524668856128
05:03 AM,,4.251324796666666,0.5031876949999999,8.630997350000001,4.577515,0.488396,8.58404,7.17033,1.81473,10.3401,-1.22338,-0.162799,6.56462,1.902031214120402,0.017614892122551976,0.17983830881414417,2.235111919438889,2.408431454672222,7.523428855,0.7888554999999999,0.509943,8.55292,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,6.4346620175301945,14.683828793107546,7.352983201067083,2.235111919438889,2.408431454672222,7.523428855,0.7888554999999999,0.509943,8.55292,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,6.4346620175301945,14.683828793107546,7.352983201067083,2.235111919438889,2.408431454672222,7.523428855,0.7888554999999999,0.509943,8.55292,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,6.4346620175301945,14.683828793107546,7.352983201067083,2.235111919438889,2.408431454672222,7.523428855,0.7888554999999999,0.509943,8.55292,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,6.4346620175301945,14.683828793107546,7.352983201067083
05:04 AM,,3.7443146666666665,0.4944931166666667,8.965644366666666,3.7024749999999997,0.493184,8.98505,4.20883,0.538672,9.45908,3.03811,0.363903,8.71212,0.03932469662588889,0.0002944252192630557,0.008115930425265556,2.6124126062458335,1.9299468701708333,7.883982732916666,3.64861,0.495578,8.74325,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.262895112099094,11.699787693951876,5.906763680048868,2.6124126062458335,1.9299468701708333,7.883982732916666,3.64861,0.495578,8.74325,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.262895112099094,11.699787693951876,5.906763680048868,2.6124126062458335,1.9299468701708333,7.883982732916666,3.64861,0.495578,8.74325,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.262895112099094,11.699787693951876,5.906763680048868,2.6124126062458335,1.9299468701708333,7.883982732916666,3.64861,0.495578,8.74325,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.262895112099094,11.699787693951876,5.906763680048868
05:05 AM,,4.564624566666667,0.6117440931666666,8.518147683333334,4.87199,0.646407,8.40329,6.91655,1.33351,10.5077,1.06059,-0.43812,6.66278,0.8577513499028121,0.012813124252894666,0.2365672612564663,3.00285499833,1.6663063147700001,8.010815723,3.71564,0.514731,8.66903,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.9916474058054625,9.640418149820318,4.837070825784304,3.00285499833,1.6663063147700001,8.010815723,3.71564,0.514731,8.66903,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.9916474058054625,9.640418149820318,4.837070825784304,3.00285499833,1.6663063147700001,8.010815723,3.71564,0.514731,8.66903,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.9916474058054625,9.640418149820318,4.837070825784304,3.00285499833,1.6663063147700001,8.010815723,3.71564,0.514731,8.66903,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.9916474058054625,9.640418149820318,4.837070825784304
05:06 AM,,4.312989033333333,0.5592175833333334,8.7004942,4.28783,0.538672,8.71452,4.81932,0.799629,9.05688,3.98139,0.373479,8.28598,0.043608377998732226,0.0029606927497463882,0.012187026150026663,3.874211235566667,0.4741624304366666,8.77071146,4.24354,0.519519,8.73367,8.62594,1.8674,11.0703,-1.76445,-2.66942,4.89593,2.2832321587591315,0.060887894772700964,0.2558960131690017,3.2212106708305557,1.481791526197222,8.125762135833334,4.07476,0.526702,8.69058,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.40537023307019,8.204403776318841,4.098986914961513,3.2212106708305557,1.481791526197222,8.125762135833334,4.07476,0.526702,8.69058,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.40537023307019,8.204403776318841,4.098986914961513,3.2212106708305557,1.481791526197222,8.125762135833334,4.07476,0.526702,8.69058,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.40537023307019,8.204403776318841,4.098986914961513
05:07 AM,,6.273839316666667,0.6568808726666666,7.3546994833333335,6.51913,0.67753,7.211025,7.77364,1.07734,8.9252,3.75634,-0.457273,5.8009,0.7678751413886997,0.008667396479944587,0.354137372550233,4.629418476000001,0.5651046721666667,8.433996616666667,4.43626,0.538672,8.64748,7.77364,1.81473,10.5077,-1.22338,-0.457273,5.8009,1.4690800215553264,0.012360599808070152,0.47105783683505303,3.6573004773785716,1.3639471471214286,8.015610328333333,4.20643,0.536278,8.63551,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.026773993366206,7.116908079563268,3.6368089330758613,3.6573004773785716,1.3639471471214286,8.015610328333333,4.20643,0.536278,8.63551,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.026773993366206,7.116908079563268,3.6368089330758613,3.6573004773785716,1.3639471471214286,8.015610328333333,4.20643,0.536278,8.63551,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.026773993366206,7.116908079563268,3.6368089330758613
05:08 AM,,6.146477483333333,0.7900406216666667,7.520283299999999,6.1241,0.794841,7.53902,6.66756,0.924122,7.68985,5.98046,0.615283,7.07696,0.018118023009833055,0.0007101301769851973,0.012102941955109999,5.008449013333334,0.6224752575,8.211853806666666,4.72834,0.605707,8.485885,7.77364,1.33351,10.5077,1.06059,-0.457273,5.8009,1.380335875377893,0.01504075722066932,0.5473758826525759,3.9684476031229163,1.2922088314395834,7.953694449791667,4.427885,0.560219,8.50623,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.078379734084431,6.26340803744806,3.2105557162948717,3.9684476031229163,1.2922088314395834,7.953694449791667,4.427885,0.560219,8.50623,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.078379734084431,6.26340803744806,3.2105557162948717,3.9684476031229163,1.2922088314395834,7.953694449791667,4.427885,0.560219,8.50623,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,5.078379734084431,6.26340803744806,3.2105557162948717
05:09 AM,,5.899031616666666,0.8636591266666667,7.6692959499999995,5.8823,0.840329,7.72097,8.08248,1.30957,9.13349,3.11951,0.100552,3.89999,0.2517980617542197,0.007488736683627289,0.20857441639576416,5.439392403333334,0.6963084595,7.952584123333334,5.86315,0.687106,7.73533,8.08248,1.33351,10.5077,1.06059,-0.457273,3.89999,1.0761386884063906,0.019386323870753487,0.4654805750480314,4.182956937961111,1.2445921975759262,7.922094616481481,4.585895,0.608101,8.3961,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.910206919465094,5.586444643482724,2.8849906342501566,4.182956937961111,1.2445921975759262,7.922094616481481,4.585895,0.608101,8.3961,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.910206919465094,5.586444643482724,2.8849906342501566,4.182956937961111,1.2445921975759262,7.922094616481481,4.585895,0.608101,8.3961,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.910206919465094,5.586444643482724,2.8849906342501566
05:10 AM,,6.333791616666667,0.84630192,7.3524172,6.34676,0.845117,7.37622,6.77051,0.900181,7.69224,5.923,0.787659,6.96443,0.06909268373655306,0.0006047340147602667,0.048924550976826665,5.793225813333333,0.7432200248666666,7.7194380266666665,6.04271,0.792447,7.59169,8.08248,1.30957,9.13349,3.11951,-0.457273,3.89999,0.8001551100898717,0.01781333208585694,0.38166256969390594,4.398040405831667,1.2047631698183334,7.865126874833334,4.80496,0.658377,8.1543,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.842443579253259,5.042137815604963,2.630591938219235,4.398040405831667,1.2047631698183334,7.865126874833334,4.80496,0.658377,8.1543,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.842443579253259,5.042137815604963,2.630591938219235,4.398040405831667,1.2047631698183334,7.865126874833334,4.80496,0.658377,8.1543,9.75116,10.0552,20.8478,-2.31749,-2.66942,-1.26408,4.842443579253259,5.042137815604963,2.630591938219235
